iteration,x0,x1,x2,objective_true,objective_observed,objective_true_deployed,input_error_l2,input_error_applied,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,0.12857020276919962,0.49927786244011496,0.6014983576233575,0.5137940632577207,0.5137940632577207,0.5137940632577207,0.0,False,True,0.0,pi,0.0,False,11,7e3c75bf-38a8-4ee8-ad0d-1cf184d77e3b,misclick,0.15,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,0.5137940632577207,2.541106878898007,2.541106878898007,2.541106878898007,2.541106878898007,0.5137940632577207,2.541106878898007,hartmann_3
2,0.028689008371944547,0.14792608457745593,0.9282110229603695,-0.44537875817710476,-0.44537875817710476,-0.31376576698332603,1.0616926010938899,True,True,0.0,pi,0.0,False,11,7e3c75bf-38a8-4ee8-ad0d-1cf184d77e3b,misclick,0.15,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,0.5137940632577207,3.5002797003328325,6.041386579230839,2.541106878898007,3.0206932896154197,0.5137940632577207,2.541106878898007,hartmann_3
3,0.07042057615419683,0.12977394939929798,0.9483284532917751,-0.4727011274378231,-0.4727011274378231,-0.4727011274378231,0.0,False,True,0.0,pi,0.0,False,11,7e3c75bf-38a8-4ee8-ad0d-1cf184d77e3b,misclick,0.15,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,0.5137940632577207,3.527602069593551,9.56898864882439,2.541106878898007,3.1896628829414637,0.5137940632577207,2.541106878898007,hartmann_3
4,0.6218835927963828,0.368993123729791,0.5113900218032627,-0.6166682040543563,-0.6166682040543563,-0.6166682040543563,0.0,False,True,0.0,pi,0.0,False,11,7e3c75bf-38a8-4ee8-ad0d-1cf184d77e3b,misclick,0.15,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,0.5137940632577207,3.671569146210084,13.240557795034475,2.541106878898007,3.3101394487586187,0.5137940632577207,2.541106878898007,hartmann_3
5,0.6628429525167993,0.2753088157611293,0.13796807286695534,-0.787271185186058,-0.787271185186058,-0.6066610395455705,0.6725907256551811,True,True,0.0,pi,0.0,False,11,7e3c75bf-38a8-4ee8-ad0d-1cf184d77e3b,misclick,0.15,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,0.5137940632577207,3.8421721273417857,17.08272992237626,2.541106878898007,3.4165459844752517,0.5137940632577207,2.541106878898007,hartmann_3
6,0.1003655551951274,0.5267231579457194,0.603701794970465,-0.6750048178491045,-0.6750048178491045,0.6700760320083814,0.6681126556501313,True,True,0.0,pi,0.3589305999921635,False,11,7e3c75bf-38a8-4ee8-ad0d-1cf184d77e3b,misclick,0.15,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,0.5137940632577207,3.729905760004832,20.812635682381092,2.541106878898007,3.468772613730182,0.5137940632577207,2.541106878898007,hartmann_3
7,0.13303577096488253,0.49474642122395224,0.6012990310600356,0.4896500720539425,0.4896500720539425,0.4896500720539425,0.0,False,True,0.0,pi,0.4549915000097826,False,11,7e3c75bf-38a8-4ee8-ad0d-1cf184d77e3b,misclick,0.15,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,0.5137940632577207,2.565250870101785,23.377886552482877,2.541106878898007,3.3396980789261255,0.5137940632577207,2.541106878898007,hartmann_3
8,0.1332908806050261,0.5172554097503925,0.5829727036464059,0.47796239069817975,0.47796239069817975,0.47796239069817975,0.0,False,True,0.0,pi,0.5787439999403432,False,11,7e3c75bf-38a8-4ee8-ad0d-1cf184d77e3b,misclick,0.15,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,0.5137940632577207,2.576938551457548,25.954825103940426,2.541106878898007,3.244353137992553,0.5137940632577207,2.541106878898007,hartmann_3
9,0.1315456165410146,0.4563054740444264,0.6335024086969719,0.594310358388527,0.594310358388527,0.594310358388527,0.0,False,True,0.0,pi,0.4483849999960512,False,11,7e3c75bf-38a8-4ee8-ad0d-1cf184d77e3b,misclick,0.15,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,0.594310358388527,2.4605905837672006,28.415415687707625,2.4605905837672006,3.1572684097452917,0.594310358388527,2.4605905837672006,hartmann_3
10,0.13155200619905552,0.3886699439434381,0.6879003193961343,0.8894018703327884,0.8894018703327884,0.8894018703327884,0.0,False,True,0.0,pi,0.439940599957481,False,11,7e3c75bf-38a8-4ee8-ad0d-1cf184d77e3b,misclick,0.15,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,0.8894018703327884,2.165499071822939,30.580914759530565,2.165499071822939,3.0580914759530566,0.8894018703327884,2.165499071822939,hartmann_3
11,0.13211119700283205,0.3196312468355462,0.7429504922972824,1.0227539059335786,1.0227539059335786,1.0227539059335786,0.0,False,True,0.0,pi,0.4031233999412507,False,11,7e3c75bf-38a8-4ee8-ad0d-1cf184d77e3b,misclick,0.15,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,1.0227539059335786,2.032147036222149,32.613061795752714,2.032147036222149,2.964823799613883,1.0227539059335786,2.032147036222149,hartmann_3
12,0.13228270096882896,0.2541028268008444,0.7955103107920559,0.7570958682270894,0.7570958682270894,0.7570958682270894,0.0,False,True,0.0,pi,0.4548866000259295,False,11,7e3c75bf-38a8-4ee8-ad0d-1cf184d77e3b,misclick,0.15,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,1.0227539059335786,2.297805073928638,34.91086686968135,2.032147036222149,2.909238905806779,1.0227539059335786,2.032147036222149,hartmann_3
13,0.13024780546253398,0.329267929235073,0.7368047624435239,1.0412852945066982,1.0412852945066982,1.0412852945066982,0.0,False,True,0.0,pi,0.4946617999812588,False,11,7e3c75bf-38a8-4ee8-ad0d-1cf184d77e3b,misclick,0.15,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,1.0412852945066982,2.0136156476490292,36.924482517330375,2.0136156476490292,2.8403448090254133,1.0412852945066982,2.0136156476490292,hartmann_3
14,0.1279918157795743,0.32848722293007654,0.7393786900598173,1.058398132932275,1.058398132932275,1.058398132932275,0.0,False,True,0.0,pi,0.541403399896808,False,11,7e3c75bf-38a8-4ee8-ad0d-1cf184d77e3b,misclick,0.15,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,1.058398132932275,1.9965028092234527,38.920985326553826,1.9965028092234527,2.7800703804681306,1.058398132932275,1.9965028092234527,hartmann_3
15,0.1271275610341611,0.3322921895340422,0.7724978345531567,1.3535665880206043,1.3535665880206043,1.3535665880206043,0.0,False,True,0.0,pi,0.5440792000154033,False,11,7e3c75bf-38a8-4ee8-ad0d-1cf184d77e3b,misclick,0.15,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,1.3535665880206043,1.7013343541351234,40.622319680688946,1.7013343541351234,2.708154645379263,1.3535665880206043,1.7013343541351234,hartmann_3
16,0.1257243270424403,0.3576667525325928,0.7993354451699274,1.7450932044534075,1.7450932044534075,1.7450932044534075,0.0,False,True,0.0,pi,0.5530706000281498,False,11,7e3c75bf-38a8-4ee8-ad0d-1cf184d77e3b,misclick,0.15,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,1.7450932044534075,1.30980773770232,41.93212741839127,1.30980773770232,2.6207579636494542,1.7450932044534075,1.30980773770232,hartmann_3
17,0.125546674190104,0.38036398092176865,0.8229079429116896,2.051160747453258,2.051160747453258,2.051160747453258,0.0,False,True,0.0,pi,0.5852743999566883,False,11,7e3c75bf-38a8-4ee8-ad0d-1cf184d77e3b,misclick,0.15,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,2.051160747453258,1.0037401947024698,42.935867613093734,1.0037401947024698,2.525639271358455,2.051160747453258,1.0037401947024698,hartmann_3
18,0.12566399952741025,0.403350300721748,0.8464086306425066,2.291745148360029,2.291745148360029,2.291745148360029,0.0,False,True,0.0,pi,0.5109739999752492,False,11,7e3c75bf-38a8-4ee8-ad0d-1cf184d77e3b,misclick,0.15,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,2.291745148360029,0.7631557937956988,43.69902340688943,0.7631557937956988,2.4277235226049685,2.291745148360029,0.7631557937956988,hartmann_3
19,0.12593944861264628,0.42474321218589983,0.8684638492857967,2.4298653140152657,2.4298653140152657,2.4298653140152657,0.0,False,True,0.0,pi,0.6845073000295088,False,11,7e3c75bf-38a8-4ee8-ad0d-1cf184d77e3b,misclick,0.15,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,2.4298653140152657,0.6250356281404619,44.32405903502989,0.6250356281404619,2.3328452123699943,2.4298653140152657,0.6250356281404619,hartmann_3
20,0.12631356232465302,0.4407348951923278,0.8853935506630978,2.464314344288864,2.464314344288864,2.464314344288864,0.0,False,True,0.0,pi,0.5412116000661626,False,11,7e3c75bf-38a8-4ee8-ad0d-1cf184d77e3b,misclick,0.15,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,2.464314344288864,0.5905865978668636,44.91464563289675,0.5905865978668636,2.2457322816448375,2.464314344288864,0.5905865978668636,hartmann_3
21,0.12796528845649088,0.4481053927156091,0.8872044019570255,-0.6619751212189903,-0.6619751212189903,2.505996151458775,0.4421536101949169,True,True,0.0,pi,0.6495457999408245,False,11,7e3c75bf-38a8-4ee8-ad0d-1cf184d77e3b,misclick,0.15,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,2.464314344288864,3.716876063374718,48.63152169627147,0.5905865978668636,2.3157867474414986,2.464314344288864,0.5905865978668636,hartmann_3
22,0.12006546316559163,0.37913504886500676,0.8975256129315115,-0.896644462214182,-0.896644462214182,1.8315640211053283,0.9163644786725296,True,True,0.0,pi,0.3153453000122681,False,11,7e3c75bf-38a8-4ee8-ad0d-1cf184d77e3b,misclick,0.15,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,2.464314344288864,3.9515454043699094,52.58306710064138,0.5905865978668636,2.3901394136655174,2.464314344288864,0.5905865978668636,hartmann_3
23,0.12710815835256475,0.4399704777209289,0.82626555650964,2.5592134507475524,2.5592134507475524,2.5592134507475524,0.0,False,True,0.0,pi,0.3534824999514967,False,11,7e3c75bf-38a8-4ee8-ad0d-1cf184d77e3b,misclick,0.15,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,2.5592134507475524,0.49568749140817525,53.078754592049556,0.49568749140817525,2.3077719387847635,2.5592134507475524,0.49568749140817525,hartmann_3
24,0.12749715251378066,0.4653563493466314,0.8262852213307659,2.7238896290785917,2.7238896290785917,2.7238896290785917,0.0,False,True,0.0,pi,0.39122820005286485,False,11,7e3c75bf-38a8-4ee8-ad0d-1cf184d77e3b,misclick,0.15,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,2.7238896290785917,0.33101131307713594,53.40976590512669,0.33101131307713594,2.2254069127136122,2.7238896290785917,0.33101131307713594,hartmann_3
25,0.1276321430924039,0.48190054950367883,0.8262902501119885,2.811742066802942,2.811742066802942,2.811742066802942,0.0,False,True,0.0,pi,0.4129778000060469,False,11,7e3c75bf-38a8-4ee8-ad0d-1cf184d77e3b,misclick,0.15,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,2.811742066802942,0.24315887535278558,53.652924780479474,0.24315887535278558,2.146116991219179,2.811742066802942,0.24315887535278558,hartmann_3
26,0.12765793372557951,0.4951696734930292,0.826355049989505,2.870405181791818,2.870405181791818,2.870405181791818,0.0,False,True,0.0,pi,0.394104800070636,False,11,7e3c75bf-38a8-4ee8-ad0d-1cf184d77e3b,misclick,0.15,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,2.870405181791818,0.1844957603639097,53.83742054084338,0.1844957603639097,2.0706700208016686,2.870405181791818,0.1844957603639097,hartmann_3
