iteration,x0,x1,objective_true,objective_observed,objective_true_deployed,input_error_l2,input_error_applied,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,missing,imputed_value,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,3.269722766055607,9.872768433379255,-1.587991309213067,,-1.587991309213067,0.0,False,True,,ucb,0.0,False,True,,8,befe15b6-181f-457b-903a-223540015194,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1",1.2500554659000687,-1.587991309213067,2.8380467751131357,2.8380467751131357,2.8380467751131357,2.8380467751131357,-1.587991309213067,2.8380467751131357,branin
2,3.1871083848551676,7.88548935820029,-0.2758751336528205,,-0.2758751336528205,0.0,False,True,,ucb,0.0,False,True,,8,befe15b6-181f-457b-903a-223540015194,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1",1.2500554659000687,-0.2758751336528205,1.5259305995528891,4.363977374666025,1.5259305995528891,2.1819886873330123,-1.587991309213067,2.8380467751131357,branin
3,8.69896511696216,3.9108480653919395,0.9466005748160842,,0.9466005748160842,0.0,False,True,,ucb,0.0,False,True,,8,befe15b6-181f-457b-903a-223540015194,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1",1.2500554659000687,0.9466005748160842,0.3034548910839845,4.667432265750009,0.3034548910839845,1.5558107552500031,-1.587991309213067,2.8380467751131357,branin
4,4.378818731227988,3.7274890308935307,0.7051912849198183,0.7051912849198183,0.7051912849198183,0.0,False,True,0.0,ucb,0.0,False,False,,8,befe15b6-181f-457b-903a-223540015194,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1",1.2500554659000687,0.9466005748160842,0.5448641809802504,5.21229644673026,0.3034548910839845,1.303074111682565,0.7051912849198183,0.5448641809802504,branin
5,1.0695359647277436,4.789654541627169,0.5640184516399775,0.5640184516399775,0.5640184516399775,0.0,False,True,0.0,ucb,0.0,False,False,,8,befe15b6-181f-457b-903a-223540015194,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1",1.2500554659000687,0.9466005748160842,0.6860370142600911,5.898333460990351,0.3034548910839845,1.17966669219807,0.7051912849198183,0.5448641809802504,branin
6,6.5432996326536275,3.0276950311102397,0.17170804212516264,0.17170804212516264,0.17170804212516264,0.0,False,True,0.0,ucb,0.21259859995916486,False,False,,8,befe15b6-181f-457b-903a-223540015194,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1",1.2500554659000687,0.9466005748160842,1.078347423774906,6.976680884765257,0.3034548910839845,1.162780147460876,0.7051912849198183,0.5448641809802504,branin
7,3.074902570004593,4.146428448995909,1.090707845012489,,1.090707845012489,0.0,False,True,,ucb,0.15488059999188408,False,True,0.17170804212516264,8,befe15b6-181f-457b-903a-223540015194,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1",1.2500554659000687,1.090707845012489,0.1593476208875797,7.1360285056528365,0.1593476208875797,1.019432643664691,0.7051912849198183,0.5448641809802504,branin
8,4.798554157680234,6.452798917834436,-0.5013303987105869,,-0.5013303987105869,0.0,False,True,,ucb,0.17229779995977879,False,True,0.17170804212516264,8,befe15b6-181f-457b-903a-223540015194,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1",1.2500554659000687,1.090707845012489,1.7513858646106555,8.887414370263492,0.1593476208875797,1.1109267962829366,0.7051912849198183,0.5448641809802504,branin
9,4.644980074050843,2.627166144240404,0.7487507573155336,0.7487507573155336,0.7487507573155336,0.0,False,True,0.0,ucb,0.21687169995857403,False,False,,8,befe15b6-181f-457b-903a-223540015194,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1",1.2500554659000687,1.090707845012489,0.501304708584535,9.388719078848027,0.1593476208875797,1.0431910087608918,0.7487507573155336,0.501304708584535,branin
10,4.072370993829809,1.7149761229469205,1.0648161514716434,,1.0648161514716434,0.0,False,True,,ucb,0.22194379998836666,False,True,0.17170804212516264,8,befe15b6-181f-457b-903a-223540015194,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1",1.2500554659000687,1.090707845012489,0.18523931442842523,9.573958393276452,0.1593476208875797,0.9573958393276453,0.7487507573155336,0.501304708584535,branin
11,4.89974360235842,3.605785531636934,0.4511760843204323,0.4511760843204323,0.4511760843204323,0.0,False,True,0.0,ucb,0.2732448000460863,False,False,,8,befe15b6-181f-457b-903a-223540015194,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1",1.2500554659000687,1.090707845012489,0.7988793815796363,10.37283777485609,0.1593476208875797,0.9429852522596445,0.7487507573155336,0.501304708584535,branin
12,0.0,2.8632492190816516,-0.13992571966962786,-0.13992571966962786,-0.13992571966962786,0.0,False,True,0.0,ucb,0.14542329998221248,False,False,,8,befe15b6-181f-457b-903a-223540015194,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1",1.2500554659000687,1.090707845012489,1.3899811855696966,11.762818960425786,0.1593476208875797,0.9802349133688155,0.7487507573155336,0.501304708584535,branin
13,4.208086711466243,3.0607601097185326,0.9090673729969699,,0.9090673729969699,0.0,False,True,,ucb,0.17082289996324107,False,True,0.17170804212516264,8,befe15b6-181f-457b-903a-223540015194,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1",1.2500554659000687,1.090707845012489,0.3409880929030987,12.103807053328884,0.1593476208875797,0.9310620810252987,0.7487507573155336,0.501304708584535,branin
