iteration,x0,x1,objective_true,objective_observed,objective_true_deployed,input_error_l2,input_error_applied,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,missing,imputed_value,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,6.2509546660466695,8.972138009695755,-2.635298307825418,,-2.635298307825418,0.0,False,True,,logei,0.0,False,True,,7,b420e8db-8c60-4c98-9b0a-6193ccc486ae,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1",1.2500554659000687,-2.635298307825418,3.8853537737254866,3.8853537737254866,3.8853537737254866,3.8853537737254866,-2.635298307825418,3.8853537737254866,branin
2,7.756856902451935,2.2520718999059186,0.7134044527822333,0.7134044527822333,0.7134044527822333,0.0,False,True,0.0,logei,0.0,False,False,,7,b420e8db-8c60-4c98-9b0a-6193ccc486ae,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1",1.2500554659000687,0.7134044527822333,0.5366510131178354,4.422004786843322,0.5366510131178354,2.211002393421661,0.7134044527822333,0.5366510131178354,branin
3,3.0016628491122543,8.735534453962618,-0.6835380964216702,-0.6835380964216702,-0.6835380964216702,0.0,False,True,0.0,logei,0.0,False,False,,7,b420e8db-8c60-4c98-9b0a-6193ccc486ae,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1",1.2500554659000687,0.7134044527822333,1.9335935623217388,6.355598349165061,0.5366510131178354,2.1185327830550205,0.7134044527822333,0.5366510131178354,branin
4,0.052653045655747244,8.212284183827663,0.07937030695160363,0.07937030695160363,0.07937030695160363,0.0,False,True,0.0,logei,0.0,False,False,,7,b420e8db-8c60-4c98-9b0a-6193ccc486ae,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1",1.2500554659000687,0.7134044527822333,1.170685158948465,7.526283508113526,0.5366510131178354,1.8815708770283814,0.7134044527822333,0.5366510131178354,branin
5,7.9706942875204625,4.679349528437208,0.3668038190773655,0.3668038190773655,0.3668038190773655,0.0,False,True,0.0,logei,0.0,False,False,,7,b420e8db-8c60-4c98-9b0a-6193ccc486ae,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1",1.2500554659000687,0.7134044527822333,0.8832516468227032,8.40953515493623,0.5366510131178354,1.681907030987246,0.7134044527822333,0.5366510131178354,branin
6,8.488756187316815,0.0,0.9081927832742185,,0.9081927832742185,0.0,False,True,,logei,0.14782710000872612,False,True,-0.6835380964216702,7,b420e8db-8c60-4c98-9b0a-6193ccc486ae,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1",1.2500554659000687,0.9081927832742185,0.3418626826258502,8.75139783756208,0.3418626826258502,1.4585663062603464,0.7134044527822333,0.5366510131178354,branin
7,7.730166132489193,3.0877972648657095,0.6000829058850687,,0.6000829058850687,0.0,False,True,,logei,0.2550215999945067,False,True,-0.6835380964216702,7,b420e8db-8c60-4c98-9b0a-6193ccc486ae,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1",1.2500554659000687,0.9081927832742185,0.6499725600149999,9.401370397577079,0.3418626826258502,1.3430529139395826,0.7134044527822333,0.5366510131178354,branin
8,8.223952454680461,8.422284689803158,-1.23937084626494,,-1.23937084626494,0.0,False,True,,logei,0.11980010004481301,False,True,-0.6835380964216702,7,b420e8db-8c60-4c98-9b0a-6193ccc486ae,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1",1.2500554659000687,0.9081927832742185,2.4894263121650084,11.890796709742087,0.3418626826258502,1.486349588717761,0.7134044527822333,0.5366510131178354,branin
9,3.5569432109876473,3.145174260575421,1.1452667802747962,1.1452667802747962,1.1452667802747962,0.0,False,True,0.0,logei,0.1290399999707006,False,False,,7,b420e8db-8c60-4c98-9b0a-6193ccc486ae,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1",1.2500554659000687,1.1452667802747962,0.10478868562527244,11.99558539536736,0.10478868562527244,1.3328428217074846,1.1452667802747962,0.10478868562527244,branin
10,2.6322380415301296,3.1289773268820045,1.1831476684277775,1.1831476684277775,1.1831476684277775,0.0,False,True,0.0,logei,0.23375029995804653,False,False,,7,b420e8db-8c60-4c98-9b0a-6193ccc486ae,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1",1.2500554659000687,1.1831476684277775,0.06690779747229114,12.062493192839652,0.06690779747229114,1.2062493192839652,1.1831476684277775,0.06690779747229114,branin
