iteration,x0,x1,objective_true,objective_observed,objective_true_deployed,input_error_l2,input_error_applied,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,missing,imputed_value,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,3.269722766055607,9.872768433379255,-1.587991309213067,,-1.587991309213067,0.0,False,True,,ucb,0.0,False,True,,8,5da0975e-ff79-42c7-82b2-f4b78f3c8296,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1",1.2500554659000687,-1.587991309213067,2.8380467751131357,2.8380467751131357,2.8380467751131357,2.8380467751131357,-1.587991309213067,2.8380467751131357,branin
2,3.1871083848551676,7.88548935820029,-0.2758751336528205,,-0.2758751336528205,0.0,False,True,,ucb,0.0,False,True,,8,5da0975e-ff79-42c7-82b2-f4b78f3c8296,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1",1.2500554659000687,-0.2758751336528205,1.5259305995528891,4.363977374666025,1.5259305995528891,2.1819886873330123,-1.587991309213067,2.8380467751131357,branin
3,8.69896511696216,3.9108480653919395,0.9466005748160842,0.9466005748160842,0.9466005748160842,0.0,False,True,0.0,ucb,0.0,False,False,,8,5da0975e-ff79-42c7-82b2-f4b78f3c8296,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1",1.2500554659000687,0.9466005748160842,0.3034548910839845,4.667432265750009,0.3034548910839845,1.5558107552500031,0.9466005748160842,0.3034548910839845,branin
4,4.378818731227988,3.7274890308935307,0.7051912849198183,0.7051912849198183,0.7051912849198183,0.0,False,True,0.0,ucb,0.0,False,False,,8,5da0975e-ff79-42c7-82b2-f4b78f3c8296,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1",1.2500554659000687,0.9466005748160842,0.5448641809802504,5.21229644673026,0.3034548910839845,1.303074111682565,0.9466005748160842,0.3034548910839845,branin
5,1.0695359647277436,4.789654541627169,0.5640184516399775,0.5640184516399775,0.5640184516399775,0.0,False,True,0.0,ucb,0.0,False,False,,8,5da0975e-ff79-42c7-82b2-f4b78f3c8296,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1",1.2500554659000687,0.9466005748160842,0.6860370142600911,5.898333460990351,0.3034548910839845,1.17966669219807,0.9466005748160842,0.3034548910839845,branin
6,10.0,9.20261913979555,-0.6633869843419957,-0.6633869843419957,-0.6633869843419957,0.0,False,True,0.0,ucb,0.13595590001204982,False,False,,8,5da0975e-ff79-42c7-82b2-f4b78f3c8296,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1",1.2500554659000687,0.9466005748160842,1.9134424502420644,7.811775911232415,0.3034548910839845,1.301962651872069,0.9466005748160842,0.3034548910839845,branin
7,10.0,0.30924352574803937,0.8288344927276043,0.8288344927276043,0.8288344927276043,0.0,False,True,0.0,ucb,0.20588070002850145,False,False,,8,5da0975e-ff79-42c7-82b2-f4b78f3c8296,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1",1.2500554659000687,0.9466005748160842,0.4212209731724643,8.23299688440488,0.3034548910839845,1.17614241205784,0.9466005748160842,0.3034548910839845,branin
8,0.0,0.0,-1.3919476339504895,,-1.3919476339504895,0.0,False,True,,ucb,0.16582709999056533,False,True,0.31853736444358294,8,5da0975e-ff79-42c7-82b2-f4b78f3c8296,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1",1.2500554659000687,0.9466005748160842,2.642003099850558,10.874999984255439,0.3034548910839845,1.3593749980319298,0.9466005748160842,0.3034548910839845,branin
9,10.0,2.356970113998436,1.1561302462026273,1.1561302462026273,1.1561302462026273,0.0,False,True,0.0,ucb,0.20574040000792593,False,False,,8,5da0975e-ff79-42c7-82b2-f4b78f3c8296,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1",1.2500554659000687,1.1561302462026273,0.09392521969744139,10.96892520395288,0.09392521969744139,1.2187694671058755,1.1561302462026273,0.09392521969744139,branin
10,10.0,2.552733403573896,1.1664006115391525,1.1664006115391525,1.1664006115391525,0.0,False,True,0.0,ucb,0.1757466999697499,False,False,,8,5da0975e-ff79-42c7-82b2-f4b78f3c8296,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1",1.2500554659000687,1.1664006115391525,0.08365485436091613,11.052580058313795,0.08365485436091613,1.1052580058313795,1.1664006115391525,0.08365485436091613,branin
11,10.0,2.6069178233451566,1.1685951351571122,1.1685951351571122,1.1685951351571122,0.0,False,True,0.0,ucb,0.16460590000497177,False,False,,8,5da0975e-ff79-42c7-82b2-f4b78f3c8296,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1",1.2500554659000687,1.1685951351571122,0.08146033074295644,11.134040389056752,0.08146033074295644,1.0121854899142502,1.1685951351571122,0.08146033074295644,branin
12,10.0,2.6750340602794,1.1709552167366692,1.1709552167366692,1.1709552167366692,0.0,False,True,0.0,ucb,0.19375749997561797,False,False,,8,5da0975e-ff79-42c7-82b2-f4b78f3c8296,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1",1.2500554659000687,1.1709552167366692,0.07910024916339942,11.213140638220152,0.07910024916339942,0.9344283865183459,1.1709552167366692,0.07910024916339942,branin
13,10.0,2.763411545947306,1.1733553962009948,1.1733553962009948,1.1733553962009948,0.0,False,True,0.0,ucb,0.19948149996344,False,False,,8,5da0975e-ff79-42c7-82b2-f4b78f3c8296,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1",1.2500554659000687,1.1733553962009948,0.07670006969907384,11.289840707919225,0.07670006969907384,0.8684492852245558,1.1733553962009948,0.07670006969907384,branin
14,10.0,2.8146564405952383,1.174404692867938,1.174404692867938,1.174404692867938,0.0,False,True,0.0,ucb,0.22376439999789,False,False,,8,5da0975e-ff79-42c7-82b2-f4b78f3c8296,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1",1.2500554659000687,1.174404692867938,0.07565077303213075,11.365491480951356,0.07565077303213075,0.811820820067954,1.174404692867938,0.07565077303213075,branin
15,10.0,2.8497906805685242,1.174978861079578,1.174978861079578,1.174978861079578,0.0,False,True,0.0,ucb,0.22922889998881146,False,False,,8,5da0975e-ff79-42c7-82b2-f4b78f3c8296,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1",1.2500554659000687,1.174978861079578,0.07507660482049072,11.440568085771847,0.07507660482049072,0.7627045390514565,1.174978861079578,0.07507660482049072,branin
