iteration,x0,x1,x2,x3,objective_true,objective_observed,objective_true_deployed,input_error_l2,input_error_applied,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,0.625095466604667,0.8972138009695755,0.7756856902451935,0.22520718999059186,0.908340437639324,0.908340437639324,0.908340437639324,0.0,False,True,0.0,ucb,0.0,False,7,aeeaf354-7b92-433c-b3b5-ad3002934dd5,misclick,0.05,0,exact,value,learned,1e-06,"x0,x1,x2,x3",3.0593887562558817,0.908340437639324,2.1510483186165574,2.1510483186165574,2.1510483186165574,2.1510483186165574,0.908340437639324,2.1510483186165574,stevens
2,0.30016628491122543,0.8735534453962619,0.005265304565574724,0.8212284183827663,-0.2462594115371194,-0.2462594115371194,-0.2462594115371194,0.0,False,True,0.0,ucb,0.0,False,7,aeeaf354-7b92-433c-b3b5-ad3002934dd5,misclick,0.05,0,exact,value,learned,1e-06,"x0,x1,x2,x3",3.0593887562558817,0.908340437639324,3.305648167793001,5.456696486409559,2.1510483186165574,2.7283482432047794,0.908340437639324,2.1510483186165574,stevens
3,0.7970694287520462,0.4679349528437208,0.3030324268193135,0.2784256121007733,-0.1163764397193074,-0.1163764397193074,-0.1163764397193074,0.0,False,True,0.0,ucb,0.0,False,7,aeeaf354-7b92-433c-b3b5-ad3002934dd5,misclick,0.05,0,exact,value,learned,1e-06,"x0,x1,x2,x3",3.0593887562558817,0.908340437639324,3.175765195975189,8.632461682384747,2.1510483186165574,2.8774872274615824,0.908340437639324,2.1510483186165574,stevens
4,0.2548695876541246,0.4450763058826466,0.5045482589579533,0.5534973520744925,-0.20693786871486117,-0.20693786871486117,-0.20693786871486117,0.0,False,True,0.0,ucb,0.0,False,7,aeeaf354-7b92-433c-b3b5-ad3002934dd5,misclick,0.05,0,exact,value,learned,1e-06,"x0,x1,x2,x3",3.0593887562558817,0.908340437639324,3.266326624970743,11.89878830735549,2.1510483186165574,2.9746970768388725,0.908340437639324,2.1510483186165574,stevens
5,0.9955002834343927,0.7926619192137531,0.6221792294411627,0.9889601476818849,2.2454602837003135,2.2454602837003135,2.2454602837003135,0.0,False,True,0.0,ucb,0.0,False,7,aeeaf354-7b92-433c-b3b5-ad3002934dd5,misclick,0.05,0,exact,value,learned,1e-06,"x0,x1,x2,x3",3.0593887562558817,2.2454602837003135,0.8139284725555682,12.712716779911059,0.8139284725555682,2.542543355982212,2.2454602837003135,0.8139284725555682,stevens
6,1.0,1.0,0.9374529325583645,1.0,2.9786494830441965,2.9786494830441965,2.9786494830441965,0.0,False,True,0.0,ucb,0.2306752000004053,False,7,aeeaf354-7b92-433c-b3b5-ad3002934dd5,misclick,0.05,0,exact,value,learned,1e-06,"x0,x1,x2,x3",3.0593887562558817,2.9786494830441965,0.08073927321168517,12.793456053122744,0.08073927321168517,2.1322426755204575,2.9786494830441965,0.08073927321168517,stevens
7,1.0,0.013460392128228095,1.0,1.0,1.2593157455252617,1.2593157455252617,1.2593157455252617,0.0,False,True,0.0,ucb,0.2574386999476701,False,7,aeeaf354-7b92-433c-b3b5-ad3002934dd5,misclick,0.05,0,exact,value,learned,1e-06,"x0,x1,x2,x3",3.0593887562558817,2.9786494830441965,1.80007301073062,14.593529063853364,0.08073927321168517,2.0847898662647664,2.9786494830441965,0.08073927321168517,stevens
8,1.0,1.0,1.0,1.0,-0.14225425341552642,-0.14225425341552642,3.0593887562558817,1.1152511399481884,True,True,0.0,ucb,0.22974400001112372,False,7,aeeaf354-7b92-433c-b3b5-ad3002934dd5,misclick,0.05,0,exact,value,learned,1e-06,"x0,x1,x2,x3",3.0593887562558817,2.9786494830441965,3.201643009671408,17.79517207352477,0.08073927321168517,2.2243965091905964,2.9786494830441965,0.08073927321168517,stevens
9,0.999998355767031,0.9953731446878592,0.9099106765516717,0.9999836474157704,2.936598138286711,2.936598138286711,2.936598138286711,0.0,False,True,0.0,ucb,0.3598024999955669,False,7,aeeaf354-7b92-433c-b3b5-ad3002934dd5,misclick,0.05,0,exact,value,learned,1e-06,"x0,x1,x2,x3",3.0593887562558817,2.9786494830441965,0.12279061796917068,17.91796269149394,0.08073927321168517,1.9908847434993266,2.9786494830441965,0.08073927321168517,stevens
10,0.9997964189609463,0.6572882281346341,0.9256904960481629,0.9997958838295656,-0.1490572497265581,-0.1490572497265581,2.4955110560109603,0.9878202908638998,True,True,0.0,ucb,0.48589969996828586,False,7,aeeaf354-7b92-433c-b3b5-ad3002934dd5,misclick,0.05,0,exact,value,learned,1e-06,"x0,x1,x2,x3",3.0593887562558817,2.9786494830441965,3.20844600598244,21.12640869747638,0.08073927321168517,2.1126408697476378,2.9786494830441965,0.08073927321168517,stevens
