User_ID;Run;Phase;value;x0;x1;x2;x3
15;1;sampling;-2.147410717691904;8.647975870165865;8.55302514932059;8.110233987843422;2.614463614164766
15;2;sampling;0.2795440023084699;0.771994577184214;9.464657804460634;6.137916910471018;0.0263075362629972
15;3;sampling;-1.1401483935899348;9.104071780658378;9.848034752375554;2.8629660416617044;8.136611230389795
15;4;sampling;0.441116812678751;0.8240794388130823;4.382800473034214;8.177037747448075;4.0873333268977365
15;5;sampling;-0.1416837217866963;5.177497071869771;1.1703988347506633;8.140065192501119;4.978674083325122
15;6;optimization;4.802946977696462;0.0;10.0;0.0;0.0
15;7;optimization;3.0094152905378624;0.0;2.372877166029296;0.0;0.0
15;8;optimization;6.237409375247984;0.0;0.0;0.0;0.0
15;9;optimization;5.848705113830587;8.881784197001252e-16;0.0;0.0;0.0
15;10;optimization;3.053547076197252;6.965139221895071;0.0;0.0;0.0
15;11;optimization;4.661828602111182;0.0;0.0;0.0;0.0
15;12;optimization;2.9497775041012435;0.0;0.0;0.0;10.0
15;13;optimization;7.740599423298287;0.0;0.0;0.0;0.0
15;14;optimization;5.146484150236489;0.0;0.0;0.0;0.0
15;15;optimization;5.111240736270343;0.0;0.0;0.0;0.0
15;16;optimization;4.277141203134068;0.0;0.0;0.0;0.0
15;17;optimization;5.420874954507031;0.0;0.0;1.5645262709789742;0.0
15;18;optimization;4.730675978492133;0.0;0.0;0.0;0.7194498342769994
15;19;optimization;1.1321170686228337;0.0;0.0;10.0;10.0
15;20;optimization;4.636447724572837;0.0;0.0;10.0;0.0
