dataset,objective,oracle_model,error_model,jitter_iteration,jitter_std,acquisition,n_seeds,mean_response_l2_excess,median_response_l2_excess,mean_final_simple_regret_excess_true,median_final_simple_regret_excess_true,mean_auc_simple_regret_excess_true,median_auc_simple_regret_excess_true,std_auc_simple_regret_excess_true,ci95_low_auc_simple_regret_excess_true,ci95_high_auc_simple_regret_excess_true,mean_auc_excess_postonset_per_iter,mean_auc_simple_regret_true_jitter,mean_final_inference_simple_regret_excess_true,acq_opt_failures
steering_law,value,exact,gaussian,0,0.05,logei,5,0.0,0.0,0.0010475396419646374,4.640437274927578e-05,0.05213423983076511,0.12707149967320475,1.0149542344880773,-0.8459929300113966,0.7737509524437669,0.0010639640781788771,4.75806123279079,0.007576996134964868,0
steering_law,value,exact,gaussian,0,0.05,qnei,5,0.0,0.0,5.466761967772983e-05,2.4410517245332386e-06,0.04366748114095831,0.09237797845936413,1.0802785647546653,-0.9001891731302966,0.8755143285986463,0.0008911730845093536,4.7334519982161956,0.0073861788767380435,0
steering_law,value,exact,gaussian,0,0.25,logei,5,0.0,0.0,0.0005220590394855021,0.0005176815205295689,0.20695263356498997,0.035712013094270745,0.4338771512878288,-0.10553075135331884,0.5636615785077697,0.004223523133979389,4.912879626525015,0.030266098607103588,0
steering_law,value,exact,gaussian,0,0.25,qnei,5,0.0,0.0,8.883199700362848e-05,2.4796264124216094e-05,1.3698748382191803,1.173553290521948,1.5745187379329002,0.3622280618832295,2.7271751581307395,0.027956629351411844,6.059659355294417,0.03558673390840243,0
steering_law,value,exact,gaussian,0,1.0,logei,5,0.0,0.0,0.07099638207510393,0.014278829940610686,7.495582337649803,4.383515944236048,7.532390178205939,2.010029413303223,13.716978063210522,0.15297106811530212,12.201509330609827,0.31971326648254456,0
steering_law,value,exact,gaussian,0,1.0,qnei,5,0.0,0.0,0.022586447561900386,0.007623931392502987,3.190641858512804,3.654678705106897,1.8590738164037142,1.72653880918377,4.618989379256571,0.06511513996964904,7.8804263755880415,0.3143308175330057,0
steering_law,value,exact,gaussian,0,5.0,logei,5,0.0,0.0,0.32651252230491423,0.22555189158162192,17.309284360855457,17.130366123542988,6.94415327626304,12.150816911114086,22.954987809584782,0.35325070124194813,22.01521135381548,0.6926859750946408,0
steering_law,value,exact,gaussian,0,5.0,qnei,5,0.0,0.0,0.017541098931461156,0.004023663781224301,1.9808360656672999,1.1222093681551764,1.5072099924543207,0.9193119172512917,3.322326934799623,0.0404252258299449,6.670620582742538,0.43224279597566595,0
steering_law,value,exact,gaussian,20,0.05,logei,5,0.02016328314048941,0.0,2.9900804273537745e-05,0.0,0.0018037066215740084,0.0,0.0042920086692303785,-0.00019337381941735287,0.0056593015208038725,6.219678005428087e-05,4.7077306995815995,0.0020735843730850393,0
steering_law,value,exact,gaussian,20,0.05,qnei,5,0.0804013647366239,0.0,2.0113912961320677e-05,0.0,0.0004777004129268292,0.0,0.0010681705961841093,0.0,0.0014331012387804876,1.647242803195705e-05,4.690262217488164,0.0016843000660291645,0
steering_law,value,exact,gaussian,20,0.25,logei,5,0.04519998363131557,0.017381785078949274,0.00011508031564118818,1.0742084401771386e-05,0.0027986987461449788,0.00022021273023664634,0.005658634598922384,4.404254604732927e-05,0.007915039351436271,9.650685331534682e-05,4.708725691706171,0.04268312248593411,0
steering_law,value,exact,gaussian,20,0.25,qnei,5,0.11240504100037496,0.34788653945898385,-2.8996695607903626e-05,0.0,-0.0015123425187549167,0.0,0.00210155093839615,-0.0032271135298601373,0.0,-5.2149742026025034e-05,4.688272174556483,0.009567991176716905,0
steering_law,value,exact,gaussian,20,1.0,logei,5,-0.1206742240977651,-0.12110183609089453,5.455009992080817e-05,1.0742084401771386e-05,0.0017999501867586698,0.00022021273023664634,0.003432724437151758,4.404254604732927e-05,0.004918793673277344,6.206724781926855e-05,4.707726943146784,0.16970396317457337,0
steering_law,value,exact,gaussian,20,1.0,qnei,5,0.1825488475881814,0.354319349851978,-1.7679631780549535e-05,0.0,0.0011747113461446634,0.0,0.003952866359494167,-0.0013017837702646862,0.0048259178086986765,4.050728779809356e-05,4.690959228421382,0.10962645437762611,0
steering_law,value,exact,gaussian,20,5.0,logei,5,0.07461407017860801,0.38771619561148546,0.00011508031564118818,1.0742084401771386e-05,0.0027986987461449788,0.00022021273023664634,0.005658634598922384,4.404254604732927e-05,0.00782865981910259,9.650685331534682e-05,4.708725691706171,0.4841502740258587,0
steering_law,value,exact,gaussian,20,5.0,qnei,5,0.4688225434627681,0.643205196964221,0.0003766148020652207,0.0,0.009330954051498353,0.0,0.02086464755407739,0.0,0.027992862154495056,0.0003217570362585748,4.699115471126736,0.32826481876879166,0
