iteration,x0,x1,x2,x3,x4,x5,objective_true,objective_observed,objective_true_deployed,input_error_l2,input_error_applied,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,missing,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,-445.7157566769605,-0.8665650718620554,121.79802914802895,-565.5731899536665,-422.48869850705285,513.8532275524435,-0.9762267742847551,-0.9762267742847551,-0.9762267742847551,0.0,False,True,0.0,logei,0.0,False,False,11,86b1c4b0-f419-4746-84b8-5b420d3fcd70,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,-0.9762267742847551,3.7300825899437258,3.7300825899437258,3.7300825899437258,3.7300825899437258,-0.9762267742847551,3.7300825899437258,griewank
2,-515.4953086149638,-444.2712607208424,537.9941439501301,146.26031135565938,-157.20825152425084,13.668026163915215,-0.2974490717811511,-0.2974490717811511,-0.2974490717811511,0.0,False,True,0.0,logei,0.0,False,False,11,86b1c4b0-f419-4746-84b8-5b420d3fcd70,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,-0.2974490717811511,3.051304887440122,6.781387477383848,3.051304887440122,3.390693738691924,-0.2974490717811511,3.051304887440122,griewank
3,195.41154302015912,-269.6294210866448,-434.4383125596536,345.6475134047902,204.43270092298053,14.858776179792471,0.9791977447925131,0.9791977447925131,0.9791977447925131,0.0,False,True,0.0,logei,0.0,False,False,11,86b1c4b0-f419-4746-84b8-5b420d3fcd70,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,0.9791977447925131,1.7746580708664577,8.556045548250305,1.7746580708664577,2.8520151827501015,0.9791977447925131,1.7746580708664577,griewank
4,380.08372316358964,58.890322644031585,577.0963671567665,-354.58864640394614,64.47643543827337,-19.650363691934785,0.4139567988793983,0.4139567988793983,0.4139567988793983,0.0,False,True,0.0,logei,0.0,False,False,11,86b1c4b0-f419-4746-84b8-5b420d3fcd70,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,0.9791977447925131,2.3398990167795723,10.895944565029877,1.7746580708664577,2.7239861412574693,0.9791977447925131,1.7746580708664577,griewank
5,-176.0701739274623,109.91436473885221,-317.63852199890334,362.64322053418016,440.8002622108977,-445.48839452657876,0.1984878307961768,,0.1984878307961768,0.0,False,True,,logei,0.0,False,True,11,86b1c4b0-f419-4746-84b8-5b420d3fcd70,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,0.9791977447925131,2.555367984862794,13.451312549892672,1.7746580708664577,2.6902625099785342,0.9791977447925131,1.7746580708664577,griewank
6,443.06353057810736,-312.9914858608279,-356.2660066029914,533.9782499645205,385.89212710510986,-182.5146361659839,-0.6409858484597122,-0.6409858484597122,-0.6409858484597122,0.0,False,True,0.0,logei,0.24223949998850003,False,False,11,86b1c4b0-f419-4746-84b8-5b420d3fcd70,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,0.9791977447925131,3.394841664118683,16.846154214011356,1.7746580708664577,2.807692369001893,0.9791977447925131,1.7746580708664577,griewank
7,182.31843390585038,-135.96370110791463,-91.67540712392068,30.322543893070115,94.62316677143396,67.01412225204626,2.4550797669108926,2.4550797669108926,2.4550797669108926,0.0,False,True,0.0,logei,0.32742089999374,False,False,11,86b1c4b0-f419-4746-84b8-5b420d3fcd70,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,2.4550797669108926,0.29877604874807817,17.144930262759434,0.29877604874807817,2.449275751822776,2.4550797669108926,0.29877604874807817,griewank
8,137.46109805995943,-83.88035501011755,-382.92701319217656,-35.49308211260232,49.74038609610491,205.47367566226086,1.906452958683355,1.906452958683355,1.906452958683355,0.0,False,True,0.0,logei,0.27810980001231655,False,False,11,86b1c4b0-f419-4746-84b8-5b420d3fcd70,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,2.4550797669108926,0.8474028569756158,17.99233311973505,0.29877604874807817,2.2490416399668813,2.4550797669108926,0.29877604874807817,griewank
9,217.83682871585052,-179.6269420610625,204.48292975141058,89.30400764871352,-104.70098497329924,49.78352851289134,2.194943114402973,,2.194943114402973,0.0,False,True,,logei,0.5738498999853618,False,True,11,86b1c4b0-f419-4746-84b8-5b420d3fcd70,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,2.4550797669108926,0.5589127012559976,18.55124582099105,0.29877604874807817,2.061249535665672,2.4550797669108926,0.29877604874807817,griewank
10,219.87043771660345,-189.77990662685787,217.23314853201956,89.26534451372723,-97.75978951145247,70.68695547790402,2.158530732349983,,2.158530732349983,0.0,False,True,,logei,0.41745810001157224,False,True,11,86b1c4b0-f419-4746-84b8-5b420d3fcd70,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,2.4550797669108926,0.5953250833089876,19.146570904300038,0.29877604874807817,1.9146570904300038,2.4550797669108926,0.29877604874807817,griewank
