iteration,x0,x1,x2,x3,x4,x5,objective_true,objective_observed,objective_true_deployed,input_error_l2,input_error_applied,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,missing,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,150.11455992560036,476.65656116349055,330.8228282942322,-329.7513720112898,-239.8004581065295,448.2641344755143,-0.023973538340225708,-0.023973538340225708,-0.023973538340225708,0.0,False,True,0.0,ucb,0.0,False,False,7,c38bfce5-0cf8-4f7d-8f3b-2fedbe4d7aa4,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,-0.023973538340225708,2.7778293539991963,2.7778293539991963,2.7778293539991963,2.7778293539991963,-0.023973538340225708,2.7778293539991963,griewank
2,-593.6816345213103,385.47410205931953,356.4833145024555,-38.47805658753509,-236.36108781682378,-265.88926547907204,-0.13761977935323588,-0.13761977935323588,-0.13761977935323588,0.0,False,True,0.0,ucb,0.0,False,False,7,c38bfce5-0cf8-4f7d-8f3b-2fedbe4d7aa4,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,-0.023973538340225708,2.8914755950122064,5.669304949011403,2.7778293539991963,2.8346524745057016,-0.023973538340225708,2.7778293539991963,griewank
3,-294.1564948150505,-65.90843294082413,5.4579107495439985,64.19682248939091,594.6003401212713,351.1943030565037,0.562530482181455,0.562530482181455,0.562530482181455,0.0,False,True,0.0,ucb,0.0,False,False,7,c38bfce5-0cf8-4f7d-8f3b-2fedbe4d7aa4,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,0.562530482181455,2.191325333477516,7.860630282488919,2.191325333477516,2.620210094162973,0.562530482181455,2.191325333477516,griewank
4,146.61507532939515,586.752177218262,-341.62956211728124,-407.74555937058653,135.04752512763696,-547.26959044634,-0.9414791274515234,-0.9414791274515234,-0.9414791274515234,0.0,False,True,0.0,ucb,0.0,False,False,7,c38bfce5-0cf8-4f7d-8f3b-2fedbe4d7aa4,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,0.562530482181455,3.695334943110494,11.555965225599413,2.191325333477516,2.8889913063998534,0.562530482181455,2.191325333477516,griewank
5,-557.1836654716847,17.86658432564434,-40.55276960965307,500.6013278314226,155.07150538921258,16.94117591941665,0.5049409082286777,0.5049409082286777,0.5049409082286777,0.0,False,True,0.0,ucb,0.0,False,False,7,c38bfce5-0cf8-4f7d-8f3b-2fedbe4d7aa4,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,0.562530482181455,2.248914907430293,13.804880133029707,2.191325333477516,2.7609760266059413,0.562530482181455,2.191325333477516,griewank
6,-475.6793117894346,-158.36101014353704,600.0,481.1985334830775,-599.3912853127954,600.0,-3.2035030965783164,,-3.2035030965783164,0.0,False,True,,ucb,0.25592699996195734,False,True,7,c38bfce5-0cf8-4f7d-8f3b-2fedbe4d7aa4,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,0.562530482181455,5.957358912237288,19.762239045266995,2.191325333477516,3.293706507544499,0.562530482181455,2.191325333477516,griewank
7,-326.98146390335876,-154.18729655662997,600.0,544.0127172018723,-598.9166745739502,600.0,-2.9882186199140066,-2.9882186199140066,-2.9882186199140066,0.0,False,True,0.0,ucb,0.18324720003874972,False,False,7,c38bfce5-0cf8-4f7d-8f3b-2fedbe4d7aa4,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,0.562530482181455,5.742074435572977,25.504313480839972,2.191325333477516,3.6434733544057103,0.562530482181455,2.191325333477516,griewank
8,-600.0,501.5096945957992,86.41071601197224,530.6673996642754,600.0,600.0,-3.4260006628963233,-3.4260006628963233,-3.4260006628963233,0.0,False,True,0.0,ucb,0.35163599997758865,False,False,7,c38bfce5-0cf8-4f7d-8f3b-2fedbe4d7aa4,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,0.562530482181455,6.179856478555294,31.684169959395266,2.191325333477516,3.9605212449244083,0.562530482181455,2.191325333477516,griewank
9,60.661582446618866,55.38523049669911,-110.97823592804531,-562.3342068317787,195.5841494037411,-225.48706872686392,1.1244364638358566,1.1244364638358566,1.1244364638358566,0.0,False,True,0.0,ucb,0.39557090000016615,False,False,7,c38bfce5-0cf8-4f7d-8f3b-2fedbe4d7aa4,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,1.1244364638358566,1.6294193518231141,33.31358931121838,1.6294193518231141,3.7015099234687088,1.1244364638358566,1.6294193518231141,griewank
10,213.5188577157042,-191.44647240925335,-600.0,-600.0,318.97869167617944,-600.0,-2.0692164764052574,-2.0692164764052574,-2.0692164764052574,0.0,False,True,0.0,ucb,0.28565759997582063,False,False,7,c38bfce5-0cf8-4f7d-8f3b-2fedbe4d7aa4,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,1.1244364638358566,4.823072292064229,38.136661603282604,1.6294193518231141,3.8136661603282604,1.1244364638358566,1.6294193518231141,griewank
11,600.0,-70.77446069071962,62.97694618725485,-600.0,94.87564170304269,-600.0,-1.4376955166744585,-1.4376955166744585,-1.4376955166744585,0.0,False,True,0.0,ucb,0.4343384000239894,False,False,7,c38bfce5-0cf8-4f7d-8f3b-2fedbe4d7aa4,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,1.1244364638358566,4.191551332333429,42.32821293561604,1.6294193518231141,3.848019357783276,1.1244364638358566,1.6294193518231141,griewank
12,-280.0250577406284,117.25532206882112,436.76741286035053,-600.0,400.50938134784775,600.0,-1.6863719937130823,,-1.6863719937130823,0.0,False,True,,ucb,0.44624479999765754,False,True,7,c38bfce5-0cf8-4f7d-8f3b-2fedbe4d7aa4,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,1.1244364638358566,4.440227809372053,46.76844074498809,1.6294193518231141,3.897370062082341,1.1244364638358566,1.6294193518231141,griewank
13,-279.8572763493124,117.24465711233219,436.96755435878146,-600.0,400.5197942975341,600.0,-1.6866977635266294,-1.6866977635266294,-1.6866977635266294,0.0,False,True,0.0,ucb,0.4247002999763936,False,False,7,c38bfce5-0cf8-4f7d-8f3b-2fedbe4d7aa4,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,1.1244364638358566,4.4405535791856,51.20899432417369,1.6294193518231141,3.939153409551822,1.1244364638358566,1.6294193518231141,griewank
14,-441.51945295545215,-108.06105372398031,-133.80984936109735,-359.7378655398846,600.0,600.0,-1.3461890758162205,-1.3461890758162205,-1.3461890758162205,0.0,False,True,0.0,ucb,0.5325734000070952,False,False,7,c38bfce5-0cf8-4f7d-8f3b-2fedbe4d7aa4,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,1.1244364638358566,4.100044891475191,55.30903921564888,1.6294193518231141,3.950645658260634,1.1244364638358566,1.6294193518231141,griewank
15,91.22000262155726,-40.84919724247651,-211.51764120014406,-375.6293149099171,363.070685044969,0.09474064459759139,1.4875444491605294,1.4875444491605294,1.4875444491605294,0.0,False,True,0.0,ucb,0.4474940000218339,False,False,7,c38bfce5-0cf8-4f7d-8f3b-2fedbe4d7aa4,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,1.4875444491605294,1.2663113664984413,56.57535058214732,1.2663113664984413,3.7716900388098216,1.4875444491605294,1.2663113664984413,griewank
16,-56.13006975487204,-600.0,164.5665291200537,535.9344069702651,600.0,-50.98337298558746,-1.216770530241492,-1.216770530241492,-1.216770530241492,0.0,False,True,0.0,ucb,0.4068926000036299,False,False,7,c38bfce5-0cf8-4f7d-8f3b-2fedbe4d7aa4,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,1.4875444491605294,3.9706263459004627,60.545976928047786,1.2663113664984413,3.7841235580029866,1.4875444491605294,1.2663113664984413,griewank
17,111.81483140134952,239.30171642389303,498.85753056749843,-103.3765064882114,587.2743497211932,6.8148701668521605,0.17392531608002948,0.17392531608002948,0.17392531608002948,0.0,False,True,0.0,ucb,0.41012199997203425,False,False,7,c38bfce5-0cf8-4f7d-8f3b-2fedbe4d7aa4,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,1.4875444491605294,2.5799304995789414,63.12590742762673,1.2663113664984413,3.713288672213337,1.4875444491605294,1.2663113664984413,griewank
