iteration,x0,x1,x2,x3,x4,x5,objective_true,objective_observed,objective_true_deployed,input_error_l2,input_error_applied,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,missing,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,150.11455992560036,476.65656116349055,330.8228282942322,-329.7513720112898,-239.8004581065295,448.2641344755143,-0.023973538340225708,-0.023973538340225708,-0.023973538340225708,0.0,False,True,0.0,logei,0.0,False,False,7,453fb8aa-b274-4e9e-a1fb-309197050d89,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,-0.023973538340225708,2.7778293539991963,2.7778293539991963,2.7778293539991963,2.7778293539991963,-0.023973538340225708,2.7778293539991963,griewank
2,-593.6816345213103,385.47410205931953,356.4833145024555,-38.47805658753509,-236.36108781682378,-265.88926547907204,-0.13761977935323588,,-0.13761977935323588,0.0,False,True,,logei,0.0,False,True,7,453fb8aa-b274-4e9e-a1fb-309197050d89,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,-0.023973538340225708,2.8914755950122064,5.669304949011403,2.7778293539991963,2.8346524745057016,-0.023973538340225708,2.7778293539991963,griewank
3,-294.1564948150505,-65.90843294082413,5.4579107495439985,64.19682248939091,594.6003401212713,351.1943030565037,0.562530482181455,0.562530482181455,0.562530482181455,0.0,False,True,0.0,logei,0.0,False,False,7,453fb8aa-b274-4e9e-a1fb-309197050d89,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,0.562530482181455,2.191325333477516,7.860630282488919,2.191325333477516,2.620210094162973,0.562530482181455,2.191325333477516,griewank
4,146.61507532939515,586.752177218262,-341.62956211728124,-407.74555937058653,135.04752512763696,-547.26959044634,-0.9414791274515234,-0.9414791274515234,-0.9414791274515234,0.0,False,True,0.0,logei,0.0,False,False,7,453fb8aa-b274-4e9e-a1fb-309197050d89,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,0.562530482181455,3.695334943110494,11.555965225599413,2.191325333477516,2.8889913063998534,0.562530482181455,2.191325333477516,griewank
5,-557.1836654716847,17.86658432564434,-40.55276960965307,500.6013278314226,155.07150538921258,16.94117591941665,0.5049409082286777,,0.5049409082286777,0.0,False,True,,logei,0.0,False,True,7,453fb8aa-b274-4e9e-a1fb-309197050d89,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,0.562530482181455,2.248914907430293,13.804880133029707,2.191325333477516,2.7609760266059413,0.562530482181455,2.191325333477516,griewank
6,-298.8008775799787,-202.63406215679979,344.4596814957815,211.40021733598462,473.9904983762313,600.0,-0.6024185954728182,-0.6024185954728182,-0.6024185954728182,0.0,False,True,0.0,logei,0.230454100004863,False,False,7,453fb8aa-b274-4e9e-a1fb-309197050d89,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,0.562530482181455,3.356274411131789,17.161154544161498,2.191325333477516,2.8601924240269163,0.562530482181455,2.191325333477516,griewank
7,-407.6458436864492,-130.68140086344604,-117.04109547974727,76.38144115390547,600.0,458.52835525594713,-0.2017169777085773,-0.2017169777085773,-0.2017169777085773,0.0,False,True,0.0,logei,0.4686714999843389,False,False,7,453fb8aa-b274-4e9e-a1fb-309197050d89,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,0.562530482181455,2.955572793367548,20.116727337529046,2.191325333477516,2.873818191075578,0.562530482181455,2.191325333477516,griewank
8,-159.73499068575634,59.70568917745006,113.38244083628099,-7.577698553556834,471.7196464429014,290.94167017172924,1.4092382142774078,1.4092382142774078,1.4092382142774078,0.0,False,True,0.0,logei,0.26215979998232797,False,False,7,453fb8aa-b274-4e9e-a1fb-309197050d89,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,1.4092382142774078,1.344617601381563,21.46134493891061,1.344617601381563,2.6826681173638263,1.4092382142774078,1.344617601381563,griewank
9,-49.490213848321304,83.06731131182197,231.07464277088542,27.833515579742805,600.0,78.78611240705219,1.1041321736490042,,1.1041321736490042,0.0,False,True,,logei,0.23831799998879433,False,True,7,453fb8aa-b274-4e9e-a1fb-309197050d89,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,1.4092382142774078,1.6497236420099666,23.111068580920577,1.344617601381563,2.567896508991175,1.4092382142774078,1.344617601381563,griewank
10,-48.93410365512628,83.02000724351826,231.2026212188485,27.810891596238935,600.0,78.71452692921335,1.1041665110824623,1.1041665110824623,1.1041665110824623,0.0,False,True,0.0,logei,0.24390420003328472,False,False,7,453fb8aa-b274-4e9e-a1fb-309197050d89,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,1.4092382142774078,1.6496893045765084,24.760757885497085,1.344617601381563,2.4760757885497084,1.4092382142774078,1.344617601381563,griewank
