iteration,x0,x1,x2,x3,x4,x5,objective_true,objective_observed,objective_true_deployed,input_error_l2,input_error_applied,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,missing,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,444.2990447641016,-255.81934909493356,123.77778006187418,333.0408995042145,259.2895555242783,498.45614458860905,0.057472194418865245,0.057472194418865245,0.057472194418865245,0.0,False,True,0.0,ucb,0.0,False,False,9,94717090-32eb-45e2-acf0-775df5d74f81,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,0.057472194418865245,2.6963836212401056,2.6963836212401056,2.6963836212401056,2.6963836212401056,0.057472194418865245,2.6963836212401056,griewank
2,432.47237901946164,501.88515485851485,-568.0947186388834,-75.30239984458956,-18.06680762725432,-521.8149631558709,-1.21653991397448,-1.21653991397448,-1.21653991397448,0.0,False,True,0.0,ucb,0.0,False,False,9,94717090-32eb-45e2-acf0-775df5d74f81,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,0.057472194418865245,3.9703957296334504,6.666779350873556,2.6963836212401056,3.333389675436778,0.057472194418865245,2.6963836212401056,griewank
3,-593.2487391847285,396.7457243655084,579.9626931434107,341.53182320721544,-221.27581202607223,246.40044550734456,-1.3389954932437236,-1.3389954932437236,-1.3389954932437236,0.0,False,True,0.0,ucb,0.0,False,False,9,94717090-32eb-45e2-acf0-775df5d74f81,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,0.057472194418865245,4.092851308902694,10.75963065977625,2.6963836212401056,3.5865435532587497,0.057472194418865245,2.6963836212401056,griewank
4,-240.98271216210395,288.8981794508984,-264.30333630205564,339.1090983937578,585.2888962734921,583.4862591362862,-1.0998450984185968,-1.0998450984185968,-1.0998450984185968,0.0,False,True,0.0,ucb,0.0,False,False,9,94717090-32eb-45e2-acf0-775df5d74f81,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,0.057472194418865245,3.8537009140775673,14.613331573853817,2.6963836212401056,3.653332893463454,0.057472194418865245,2.6963836212401056,griewank
5,459.435080396011,495.3720621407015,249.84829692380697,65.39625271621048,507.8858496842647,-492.32306417482494,-1.15444362565057,-1.15444362565057,-1.15444362565057,0.0,False,True,0.0,ucb,0.0,False,False,9,94717090-32eb-45e2-acf0-775df5d74f81,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,0.057472194418865245,3.9082994413095404,18.521631015163358,2.6963836212401056,3.7043262030326716,0.057472194418865245,2.6963836212401056,griewank
6,590.6951051664661,-559.0281206239572,73.12108327202513,-269.3560589059122,326.7885385791307,269.2507074938293,-0.7553429187186012,,-0.7553429187186012,0.0,False,True,,ucb,0.4477877999888733,False,True,9,94717090-32eb-45e2-acf0-775df5d74f81,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,0.057472194418865245,3.5091987343775717,22.030829749540928,2.6963836212401056,3.6718049582568213,0.057472194418865245,2.6963836212401056,griewank
7,40.39469915557717,-594.9209602390422,275.1303528320974,466.9383235088501,575.1939098966658,472.29386715093415,-1.838433856646167,-1.838433856646167,-1.838433856646167,0.0,False,True,0.0,ucb,0.3195047999615781,False,False,9,94717090-32eb-45e2-acf0-775df5d74f81,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,0.057472194418865245,4.592289672305138,26.623119421846067,2.6963836212401056,3.803302774549438,0.057472194418865245,2.6963836212401056,griewank
8,582.1246781486446,-317.5729501273374,153.94785115244756,292.17337426132013,204.07870730437415,600.0,-0.8764972648869397,,-0.8764972648869397,0.0,False,True,,ucb,0.4361058999784291,False,True,9,94717090-32eb-45e2-acf0-775df5d74f81,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,0.057472194418865245,3.6303530805459103,30.253472502391975,2.6963836212401056,3.781684062798997,0.057472194418865245,2.6963836212401056,griewank
9,579.6392174927428,-282.194322593163,453.16218886739546,364.91366818597305,381.0453773267425,600.0,-2.051422153394052,-2.051422153394052,-2.051422153394052,0.0,False,True,0.0,ucb,0.3546792999841273,False,False,9,94717090-32eb-45e2-acf0-775df5d74f81,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,0.057472194418865245,4.805277969053023,35.058750471444995,2.6963836212401056,3.895416719049444,0.057472194418865245,2.6963836212401056,griewank
10,524.398214927329,-126.72292858588911,33.11091271093736,278.8001312701791,162.37626101998586,469.7247159340284,0.39258078976944,0.39258078976944,0.39258078976944,0.0,False,True,0.0,ucb,0.33064629998989403,False,False,9,94717090-32eb-45e2-acf0-775df5d74f81,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,0.39258078976944,2.3612750258895305,37.42002549733453,2.3612750258895305,3.742002549733453,0.39258078976944,2.3612750258895305,griewank
11,600.0,-571.7986367888894,50.31690388101489,487.2695985337754,-98.4729002350568,600.0,-2.194265835422013,-2.194265835422013,-2.194265835422013,0.0,False,True,0.0,ucb,0.3779310999670997,False,False,9,94717090-32eb-45e2-acf0-775df5d74f81,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,0.39258078976944,4.948121651080983,42.36814714841551,2.3612750258895305,3.8516497407650463,0.39258078976944,2.3612750258895305,griewank
12,-38.974351420886975,-153.9358105557057,32.79380048190752,261.0923970738114,600.0,376.0763162722652,0.47197651443372624,,0.47197651443372624,0.0,False,True,,ucb,0.40699560003122315,False,True,9,94717090-32eb-45e2-acf0-775df5d74f81,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,0.47197651443372624,2.2818793012252447,44.650026449640755,2.2818793012252447,3.720835537470063,0.39258078976944,2.3612750258895305,griewank
13,-38.2551055135996,-154.4425511550304,32.37800283437527,253.3272290694188,600.0,377.6660246376578,0.48107070316670286,0.48107070316670286,0.48107070316670286,0.0,False,True,0.0,ucb,0.33316020003985614,False,False,9,94717090-32eb-45e2-acf0-775df5d74f81,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,0.48107070316670286,2.272785112492268,46.92281156213302,2.272785112492268,3.6094470432410017,0.48107070316670286,2.272785112492268,griewank
14,533.9049271805953,-178.4411794120464,50.613531411580915,258.71936170756425,91.50183927419334,-294.1263779210554,0.9030636294658495,0.9030636294658495,0.9030636294658495,0.0,False,True,0.0,ucb,0.3024349000188522,False,False,9,94717090-32eb-45e2-acf0-775df5d74f81,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,0.9030636294658495,1.8507921861931211,48.77360374832614,1.8507921861931211,3.483828839166153,0.9030636294658495,1.8507921861931211,griewank
15,600.0,-217.1940409012591,-10.876950348763616,-256.34650833456607,-58.909273914668155,-476.8895294258659,0.05722994434141319,0.05722994434141319,0.05722994434141319,0.0,False,True,0.0,ucb,0.39870839996729046,False,False,9,94717090-32eb-45e2-acf0-775df5d74f81,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,0.9030636294658495,2.6966258713175577,51.470229619643696,1.8507921861931211,3.43134864130958,0.9030636294658495,1.8507921861931211,griewank
16,-600.0,-188.66955973496098,-28.832783266015426,600.0,-600.0,-600.0,-2.8771930468382005,-2.8771930468382005,-2.8771930468382005,0.0,False,True,0.0,ucb,0.37906599999405444,False,False,9,94717090-32eb-45e2-acf0-775df5d74f81,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,0.9030636294658495,5.631048862497171,57.10127848214087,1.8507921861931211,3.5688299051338044,0.9030636294658495,1.8507921861931211,griewank
17,600.0,-117.55357431338061,8.19528929352455,216.00287040758272,521.0602721290087,-506.629980741165,-0.8699888988710149,-0.8699888988710149,-0.8699888988710149,0.0,False,True,0.0,ucb,0.38321659999201074,False,False,9,94717090-32eb-45e2-acf0-775df5d74f81,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,0.9030636294658495,3.6238447145299855,60.72512319667086,1.8507921861931211,3.5720660703924034,0.9030636294658495,1.8507921861931211,griewank
18,-52.400997959614635,-135.537263041975,61.12530094591752,100.73172896301011,192.57615039631415,7.120339592260483,2.464228485966122,2.464228485966122,2.464228485966122,0.0,False,True,0.0,ucb,0.39090349996695295,False,False,9,94717090-32eb-45e2-acf0-775df5d74f81,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,2.464228485966122,0.2896273296928489,61.014750526363706,0.2896273296928489,3.3897083625757616,2.464228485966122,0.2896273296928489,griewank
19,186.36419454804536,-81.06686064185591,59.74049954795906,-439.6434300244818,245.1225138077903,72.78121085518114,1.5847889463484073,,1.5847889463484073,0.0,False,True,,ucb,0.3580328000243753,False,True,9,94717090-32eb-45e2-acf0-775df5d74f81,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,2.464228485966122,1.1690668693105635,62.18381739567427,0.2896273296928489,3.272832494509172,2.464228485966122,0.2896273296928489,griewank
20,186.62676128096797,-80.87051692128803,59.676412011124974,-439.6059722591627,245.14421678238057,72.83466234742093,1.5842768564614096,1.5842768564614096,1.5842768564614096,0.0,False,True,0.0,ucb,0.24408029997721314,False,False,9,94717090-32eb-45e2-acf0-775df5d74f81,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,2.464228485966122,1.1695789591975612,63.353396354871826,0.2896273296928489,3.167669817743591,2.464228485966122,0.2896273296928489,griewank
21,-127.58905478092248,-151.16275386261822,-166.2813599730862,600.0,209.0318034667431,-346.92514482279114,0.49133491059424866,,0.49133491059424866,0.0,False,True,,ucb,0.4302308000042103,False,True,9,94717090-32eb-45e2-acf0-775df5d74f81,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,2.464228485966122,2.262520905064722,65.61591725993655,0.2896273296928489,3.1245674885684074,2.464228485966122,0.2896273296928489,griewank
22,-127.62910437215261,-151.06034352994848,-166.225444243164,600.0,209.03503525973315,-347.06994623651707,0.4910956555245279,0.4910956555245279,0.4910956555245279,0.0,False,True,0.0,ucb,0.3327381999697536,False,False,9,94717090-32eb-45e2-acf0-775df5d74f81,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,2.464228485966122,2.2627601601344427,67.878677420071,0.2896273296928489,3.0853944281850456,2.464228485966122,0.2896273296928489,griewank
23,-600.0,-167.55550132172468,-71.24442537347664,-11.586359770061076,170.4114325550516,123.38170304035431,1.0798098962065517,,1.0798098962065517,0.0,False,True,,ucb,0.31887560000177473,False,True,9,94717090-32eb-45e2-acf0-775df5d74f81,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,2.464228485966122,1.674045919452419,69.55272333952342,0.2896273296928489,3.0240314495444967,2.464228485966122,0.2896273296928489,griewank
24,-600.0,-167.09648871363206,-70.75563660893944,-12.902490476630174,170.4314349983638,123.30093111196362,1.0785774156188113,1.0785774156188113,1.0785774156188113,0.0,False,True,0.0,ucb,0.3068353999988176,False,False,9,94717090-32eb-45e2-acf0-775df5d74f81,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,2.464228485966122,1.6752784000401595,71.22800173956358,0.2896273296928489,2.967833405815149,2.464228485966122,0.2896273296928489,griewank
25,-46.618999715894645,130.34567299863403,82.41576181007203,248.59306649909155,163.8847489500804,49.64313979938981,2.2934115677126536,,2.2934115677126536,0.0,False,True,,ucb,0.3322211999911815,False,True,9,94717090-32eb-45e2-acf0-775df5d74f81,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,2.464228485966122,0.4604442479463171,71.6884459875099,0.2896273296928489,2.867537839500396,2.464228485966122,0.2896273296928489,griewank
26,-46.11063413015133,130.41596069139084,82.44417214827509,248.00425460812122,163.80922786314994,49.878460119464705,2.2945198021492526,2.2945198021492526,2.2945198021492526,0.0,False,True,0.0,ucb,0.40521980001358315,False,False,9,94717090-32eb-45e2-acf0-775df5d74f81,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,2.464228485966122,0.4593360135097182,72.1477820010196,0.2896273296928489,2.774914692346908,2.464228485966122,0.2896273296928489,griewank
27,115.29822331599408,-30.702585691484778,-123.32830461710896,83.04314645083419,199.61591739453578,32.11899731311155,2.4456598044419393,2.4456598044419393,2.4456598044419393,0.0,False,True,0.0,ucb,0.33728749997681007,False,False,9,94717090-32eb-45e2-acf0-775df5d74f81,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,2.464228485966122,0.30819601121703144,72.45597801223664,0.2896273296928489,2.6835547411939498,2.464228485966122,0.2896273296928489,griewank
28,44.128038046790635,-30.536216229686342,-4.780879898537815,5.1323546698234725,-13.062002859057099,57.713060227045574,2.7141889138607627,2.7141889138607627,2.7141889138607627,0.0,False,True,0.0,ucb,0.3476651000091806,False,False,9,94717090-32eb-45e2-acf0-775df5d74f81,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,2.7141889138607627,0.03966690179820809,72.49564491403486,0.03966690179820809,2.589130175501245,2.7141889138607627,0.03966690179820809,griewank
29,-41.88710916066582,54.54205057748428,39.31669252624135,-98.83132677343907,-0.009015549456952876,-84.69236742211476,2.6478686039873134,2.6478686039873134,2.6478686039873134,0.0,False,True,0.0,ucb,0.23285799997393042,False,False,9,94717090-32eb-45e2-acf0-775df5d74f81,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,2.7141889138607627,0.10598721167165737,72.60163212570652,0.03966690179820809,2.5035045560588456,2.7141889138607627,0.03966690179820809,griewank
30,-9.14019985186905,50.60798680410809,21.888154167318653,-68.44019797955406,17.628367412893674,140.38049379438775,2.632902181025334,,2.632902181025334,0.0,False,True,,ucb,0.4591186000034213,False,True,9,94717090-32eb-45e2-acf0-775df5d74f81,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,2.7141889138607627,0.12095363463363684,72.72258576034015,0.03966690179820809,2.4240861920113383,2.7141889138607627,0.03966690179820809,griewank
31,-9.256080717408691,50.20033988904557,22.333984667955942,-68.38920319209454,16.8794544195644,140.4168675550524,2.6312821419654946,2.6312821419654946,2.6312821419654946,0.0,False,True,0.0,ucb,0.37752489995909855,False,False,9,94717090-32eb-45e2-acf0-775df5d74f81,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,2.7141889138607627,0.12257367369347616,72.84515943403363,0.03966690179820809,2.3498438527107623,2.7141889138607627,0.03966690179820809,griewank
