iteration,x0,x1,x2,x3,objective_true,objective_observed,objective_true_deployed,input_error_l2,input_error_applied,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,missing,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,-173.0277233944393,487.2768433379256,-181.28916151448328,288.548935820029,-1.4321820283812612,-1.4321820283812612,-1.4321820283812612,0.0,False,True,0.0,logei,0.0,False,False,8,0af03845-9ac1-4031-987a-825a42dc45e7,missing_low,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3",4.328390371778852,-1.4321820283812612,5.760572400160113,5.760572400160113,5.760572400160113,5.760572400160113,-1.4321820283812612,5.760572400160113,schwefel
2,369.89651169621607,-108.91519346080605,-62.11812687720118,-127.25109691064694,0.7505799659267156,0.7505799659267156,0.7505799659267156,0.0,False,True,0.0,logei,0.0,False,False,8,0af03845-9ac1-4031-987a-825a42dc45e7,missing_low,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3",4.328390371778852,0.7505799659267156,3.5778104058521363,9.338382806012248,3.5778104058521363,4.669191403006124,0.7505799659267156,3.5778104058521363,schwefel
3,-393.0464035272256,-21.03454583728302,-258.6478549153177,-242.85475144887027,-0.6200698896335118,-0.6200698896335118,-0.6200698896335118,0.0,False,True,0.0,logei,0.0,False,False,8,0af03845-9ac1-4031-987a-825a42dc45e7,missing_low,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3",4.328390371778852,0.7505799659267156,4.948460261412364,14.286843067424613,3.5778104058521363,4.762281022474871,0.7505799659267156,3.5778104058521363,schwefel
4,-315.2684431655851,-306.1354510956893,313.827670155021,-77.01581185577368,0.6405254804151607,0.6405254804151607,0.6405254804151607,0.0,False,True,0.0,logei,0.0,False,False,8,0af03845-9ac1-4031-987a-825a42dc45e7,missing_low,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3",4.328390371778852,0.7505799659267156,3.687864891363691,17.974707958788304,3.5778104058521363,4.493676989697076,0.7505799659267156,3.5778104058521363,schwefel
5,-244.07949484177394,90.90285176541158,104.27229605845582,146.85802706018796,-0.4340319328421145,,-0.4340319328421145,0.0,False,True,,logei,0.0,False,True,8,0af03845-9ac1-4031-987a-825a42dc45e7,missing_low,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3",4.328390371778852,0.7505799659267156,4.762422304620967,22.73713026340927,3.5778104058521363,4.547426052681854,0.7505799659267156,3.5778104058521363,schwefel
6,205.79931243873227,-315.348179484975,216.9487309142218,-120.95895767687232,2.0200240429502068,2.0200240429502068,2.0200240429502068,0.0,False,True,0.0,logei,0.19280560000333935,False,False,8,0af03845-9ac1-4031-987a-825a42dc45e7,missing_low,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3",4.328390371778852,2.0200240429502068,2.308366328828645,25.045496592237914,2.308366328828645,4.174249432039653,2.0200240429502068,2.308366328828645,schwefel
7,382.35456399605005,-478.9940290518717,343.6719022995155,-164.59442120291146,0.1272130325775152,0.1272130325775152,0.1272130325775152,0.0,False,True,0.0,logei,0.16428759996779263,False,False,8,0af03845-9ac1-4031-987a-825a42dc45e7,missing_low,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3",4.328390371778852,2.0200240429502068,4.201177339201337,29.24667393143925,2.308366328828645,4.178096275919893,2.0200240429502068,2.308366328828645,schwefel
8,147.35495475895,-221.26623632236854,52.88272879641843,-159.84431695028235,-0.4980613020637637,-0.4980613020637637,-0.4980613020637637,0.0,False,True,0.0,logei,0.21921860001748428,False,False,8,0af03845-9ac1-4031-987a-825a42dc45e7,missing_low,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3",4.328390371778852,2.0200240429502068,4.826451673842616,34.07312560528187,2.308366328828645,4.259140700660233,2.0200240429502068,2.308366328828645,schwefel
9,229.24710800525926,-65.48057934126732,222.67294306605177,107.2439005432294,0.338262743984254,0.338262743984254,0.338262743984254,0.0,False,True,0.0,logei,0.5973340999917127,False,False,8,0af03845-9ac1-4031-987a-825a42dc45e7,missing_low,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3",4.328390371778852,2.0200240429502068,3.990127627794598,38.063253233076466,2.308366328828645,4.2292503592307185,2.0200240429502068,2.308366328828645,schwefel
10,-48.55982965497919,-398.0376598509926,218.00620957025768,-179.13765862096415,-0.8780905629079147,,-0.8780905629079147,0.0,False,True,,logei,0.33999869995750487,False,True,8,0af03845-9ac1-4031-987a-825a42dc45e7,missing_low,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3",4.328390371778852,2.0200240429502068,5.206480934686766,43.26973416776323,2.308366328828645,4.326973416776323,2.0200240429502068,2.308366328828645,schwefel
