procedure,error_model,jitter_std,jitter_iteration,n_landscapes,n_cells,cost,gain,price,recovered,bootstrap_draws_kept,recovered_lo,recovered_hi
lucb_k4_rho0.5,bias,0.05,0.0,20,400,0.008864662949424779,-0.014217871086520503,0.011334582380830582,-1.6038817457174825,0.9795,-9.59600265900949,-0.44393624892859723
lucb_k4_rho0.5,bias,0.05,20.0,20,400,0.008679782566793356,-0.00802210744168542,0.011334582380830582,-0.9242290783153907,0.989,-8.567972113872575,0.04981375731858336
lucb_k4_rho0.5,bias,0.25,0.0,20,400,0.048911599853312684,-0.005115047904404935,0.011334582380830582,-0.10457739922114821,1.0,-0.361243963828124,0.08398229530147032
lucb_k4_rho0.5,bias,0.25,20.0,20,400,0.041895916857380436,0.0005046069898378724,0.011334582380830582,0.012044299962586455,1.0,-0.2971000354736074,0.21335783672833739
lucb_k4_rho0.5,bias,1.0,0.0,20,400,0.26122805805488003,0.04339371416154877,0.011334582380830582,0.16611429294640476,1.0,0.10736069491926532,0.2382709300614142
lucb_k4_rho0.5,bias,1.0,20.0,20,400,0.1654331109919233,0.028812477863074386,0.011334582380830582,0.1741639124738521,1.0,0.09759037383115132,0.2475568309799572
lucb_k4_rho0.5,bias,5.0,0.0,20,400,0.764117841052533,0.05188963709718053,0.011334582380830582,0.0679078988990824,1.0,-0.0014703434427972269,0.1394573055076572
lucb_k4_rho0.5,bias,5.0,20.0,20,400,0.5580073836888795,-0.027791119998807012,0.011334582380830582,-0.049804215519667974,1.0,-0.17483586941640394,0.05848252509430835
lucb_k4_rho0.5,drift,0.05,0.0,20,400,0.00516009014738544,-0.008300652395116317,0.011334582380830582,-1.6086254615769,0.9055,,
lucb_k4_rho0.5,drift,0.05,20.0,20,400,0.004874582161159622,-0.013019334154902487,0.011334582380830582,-2.6708615681236765,0.94,,
lucb_k4_rho0.5,drift,0.25,0.0,20,400,0.04992855236370636,-0.008086621748301109,0.011334582380830582,-0.16196387368481702,1.0,-0.48215318676884766,0.05516685528150332
lucb_k4_rho0.5,drift,0.25,20.0,20,400,0.03449940097865165,-0.000620736157441857,0.011334582380830582,-0.017992664795135737,1.0,-0.45847146914453885,0.22447041441208884
lucb_k4_rho0.5,drift,1.0,0.0,20,400,0.26734125192276154,0.021504505627831644,0.011334582380830582,0.08043841148033744,1.0,0.033609384498414684,0.12513044069189477
lucb_k4_rho0.5,drift,1.0,20.0,20,400,0.16506780970017,0.02799228691810348,0.011334582380830582,0.16958053159455386,1.0,0.09869764266951239,0.2382847200298167
lucb_k4_rho0.5,drift,5.0,0.0,20,400,0.7573345537311486,0.06437227123853914,0.011334582380830582,0.08499846061611378,1.0,0.04668967731886451,0.12129390968957139
lucb_k4_rho0.5,drift,5.0,20.0,20,400,0.6370517359749459,0.08935398245894981,0.011334582380830582,0.14026173607737244,1.0,0.05795856077365105,0.22797370712568318
lucb_k4_rho0.5,gaussian,0.05,0.0,20,400,0.0064776539925258695,-0.014658413594151995,0.011334582380830582,-2.2629201268029067,0.951,-18.061540963697333,-0.49296913571945983
lucb_k4_rho0.5,gaussian,0.05,20.0,20,400,0.001695114818690873,-0.017443249468952156,0.011334582380830582,-10.290305574948293,0.6675,,
lucb_k4_rho0.5,gaussian,0.25,0.0,20,400,0.04763716577923163,0.003318188396953138,0.011334582380830582,0.0696554537339786,1.0,-0.060022376340868704,0.18440325512166797
lucb_k4_rho0.5,gaussian,0.25,20.0,20,400,0.03773690223294836,0.0027649700073835103,0.011334582380830582,0.07326966030002842,1.0,-0.17715577266460833,0.2571471903784152
lucb_k4_rho0.5,gaussian,1.0,0.0,20,400,0.2648411245768901,0.033854937816460186,0.011334582380830582,0.12783112090520987,1.0,0.06214422880782394,0.19262141624998816
lucb_k4_rho0.5,gaussian,1.0,20.0,20,400,0.12778256623997594,0.03419856012536407,0.011334582380830582,0.2676308758828579,1.0,0.15467073098367262,0.37989687668497707
lucb_k4_rho0.5,gaussian,5.0,0.0,20,400,0.7294857281093236,0.10131534620247899,0.011334582380830582,0.13888598816740041,1.0,0.0645717378177613,0.22781721518770748
lucb_k4_rho0.5,gaussian,5.0,20.0,20,400,0.5241390123201847,0.1600759220573568,0.011334582380830582,0.30540737913927696,1.0,0.16949815026052167,0.44027971630022006
lucb_k4_rho1,ar1,0.05,0.0,20,400,0.006281835117049281,-0.011188845570361632,0.011334582380830582,-1.781142828788108,0.857,,
lucb_k4_rho1,ar1,0.05,20.0,20,400,0.00059179573919758,-0.012873253821736088,0.011334582380830582,-21.752866688751467,0.564,,
lucb_k4_rho1,ar1,0.25,0.0,20,400,0.038895955010831346,-0.0052129870726771235,0.011334582380830582,-0.13402388683413133,1.0,-0.6994213849408533,0.1767150290578377
lucb_k4_rho1,ar1,0.25,20.0,20,400,0.02581445195460027,-0.010463457776916521,0.011334582380830582,-0.40533333015624523,1.0,-1.3489216835951208,0.03672918656539093
lucb_k4_rho1,ar1,1.0,0.0,20,400,0.20857717698158992,0.019053142900831373,0.011334582380830582,0.09134816750594481,1.0,-0.002280641359078915,0.17362842404827625
lucb_k4_rho1,ar1,1.0,20.0,20,400,0.13812654273973599,0.03209116142794381,0.011334582380830582,0.232331605435252,1.0,0.13095607982465582,0.3121075439738528
lucb_k4_rho1,ar1,5.0,0.0,20,400,0.7593282188139565,0.05475411874172107,0.011334582380830582,0.07210863153123039,1.0,0.042041051227921254,0.10763157267637292
lucb_k4_rho1,ar1,5.0,20.0,20,400,0.46724670015656605,0.07847230548569258,0.011334582380830582,0.167946195145729,1.0,0.09589610332863181,0.226937606751088
lucb_k4_rho1,bias,0.05,0.0,20,400,0.008864662949424779,-0.015343522864379209,0.011334582380830582,-1.7308636495169665,0.977,-9.23971200554026,-0.569721081641975
lucb_k4_rho1,bias,0.05,20.0,20,400,0.008679782566793356,-0.009637212705210854,0.011334582380830582,-1.1103057744879905,0.99,-8.384659178562782,-0.09813330122042768
lucb_k4_rho1,bias,0.25,0.0,20,400,0.048911599853312684,-0.008495340104027745,0.011334582380830582,-0.17368763502943102,1.0,-0.43982461226831204,0.014016261431079976
lucb_k4_rho1,bias,0.25,20.0,20,400,0.041895916857380436,-0.004080062056119631,0.011334582380830582,-0.09738567292867067,1.0,-0.43400050907829285,0.1125021289779254
lucb_k4_rho1,bias,1.0,0.0,20,400,0.26122805805488003,0.029981170353895192,0.011334582380830582,0.11477010003112531,1.0,0.03966203544799292,0.19578870962091924
lucb_k4_rho1,bias,1.0,20.0,20,400,0.1654331109919233,0.01633640972695275,0.011334582380830582,0.09874933517843548,1.0,0.030822951799403735,0.1569220851316552
lucb_k4_rho1,bias,5.0,0.0,20,400,0.764117841052533,0.03339972944589414,0.011334582380830582,0.04371018140328686,1.0,-0.007378777752584237,0.09300222259069475
lucb_k4_rho1,bias,5.0,20.0,20,400,0.5580073836888795,-0.05911195549937642,0.011334582380830582,-0.10593400235781587,1.0,-0.22445767385131934,0.010789366731234887
lucb_k4_rho1,drift,0.05,0.0,20,400,0.00516009014738544,-0.00965207015796149,0.011334582380830582,-1.870523553324371,0.9125,,
lucb_k4_rho1,drift,0.05,20.0,20,400,0.004874582161159622,-0.014691588199518843,0.011334582380830582,-3.0139174423154738,0.9405,,
lucb_k4_rho1,drift,0.25,0.0,20,400,0.04992855236370636,-0.011998574428814596,0.011334582380830582,-0.24031488718940905,1.0,-0.6063094101897155,-0.00953117330176646
lucb_k4_rho1,drift,0.25,20.0,20,400,0.03449940097865165,-0.0041258671063762005,0.011334582380830582,-0.11959242738531319,1.0,-0.5174142532206439,0.12040366097196704
lucb_k4_rho1,drift,1.0,0.0,20,400,0.26734125192276154,0.009679297075181673,0.011334582380830582,0.036205774475755625,1.0,-0.017040493115072892,0.0878292301085766
lucb_k4_rho1,drift,1.0,20.0,20,400,0.16506780970017,0.02265805674615829,0.011334582380830582,0.13726514447192642,1.0,0.05341643110675411,0.22117630564442523
lucb_k4_rho1,drift,5.0,0.0,20,400,0.7573345537311486,0.04662584011736841,0.011334582380830582,0.06156571080463396,1.0,0.023707437894738198,0.09546485327364146
lucb_k4_rho1,drift,5.0,20.0,20,400,0.6370517359749459,0.0823416188152846,0.011334582380830582,0.1292542099257743,1.0,0.04461765071246419,0.20942301985212822
lucb_k4_rho1,gaussian,0.05,0.0,20,400,0.0064776539925258695,-0.015685477581168412,0.011334582380830582,-2.421475058604061,0.9565,-18.642486904877604,-0.5601732342795414
lucb_k4_rho1,gaussian,0.05,20.0,20,400,0.001695114818690873,-0.018930113223610608,0.011334582380830582,-11.167451912331355,0.6655,,
lucb_k4_rho1,gaussian,0.25,0.0,20,400,0.04763716577923163,-0.0006674912123283,0.011334582380830582,-0.01401198416005064,1.0,-0.18531011747385456,0.11208059671582071
lucb_k4_rho1,gaussian,0.25,20.0,20,400,0.03773690223294836,-0.0010585879082213878,0.011334582380830582,-0.028051796665416993,1.0,-0.25710340757735806,0.15931332657847166
lucb_k4_rho1,gaussian,1.0,0.0,20,400,0.2648411245768901,0.026268897368366996,0.011334582380830582,0.09918738039771641,1.0,0.021725391491008446,0.18386556279204355
lucb_k4_rho1,gaussian,1.0,20.0,20,400,0.12778256623997594,0.02314568146805275,0.011334582380830582,0.18113332787968203,1.0,0.04908018926113369,0.30412715219646047
lucb_k4_rho1,gaussian,5.0,0.0,20,400,0.7294857281093236,0.06037560169952037,0.011334582380830582,0.08276460987934811,1.0,0.014804464715516972,0.15320484739146092
lucb_k4_rho1,gaussian,5.0,20.0,20,400,0.5241390123201847,0.12022611568252892,0.011334582380830582,0.22937830013898203,1.0,0.09593152980426076,0.36040687745817934
lucb_k8_rho0.5,ar1,0.05,0.0,20,400,0.006281835117049281,-0.011460930545854777,0.017453021502010745,-1.8244558050798114,0.8695,,
lucb_k8_rho0.5,ar1,0.05,20.0,20,400,0.00059179573919758,-0.01831392289262485,0.017453021502010745,-30.946358142856564,0.587,,
lucb_k8_rho0.5,ar1,0.25,0.0,20,400,0.038895955010831346,0.0011924882146780726,0.017453021502010745,0.030658412021147205,1.0,-0.3387590820659597,0.2666415849213293
lucb_k8_rho0.5,ar1,0.25,20.0,20,400,0.02581445195460027,-0.005082227512707009,0.017453021502010745,-0.19687528217314446,1.0,-1.0933109494336948,0.23632654492515925
lucb_k8_rho0.5,ar1,1.0,0.0,20,400,0.20857717698158992,0.02931858480070667,0.017453021502010745,0.14056468317861295,1.0,0.03852872160617717,0.23256830510558185
lucb_k8_rho0.5,ar1,1.0,20.0,20,400,0.13812654273973599,0.047228246288526586,0.017453021502010745,0.34192013607056027,1.0,0.23815694017140066,0.4174258075717564
lucb_k8_rho0.5,ar1,5.0,0.0,20,400,0.7593282188139565,0.13596882130453575,0.017453021502010745,0.17906462309133483,1.0,0.1337224199325734,0.21893956391527428
lucb_k8_rho0.5,ar1,5.0,20.0,20,400,0.46724670015656605,0.1549097490724305,0.017453021502010745,0.33153738489864776,1.0,0.26836489512999584,0.39657630024198504
lucb_k8_rho0.5,bias,0.05,0.0,20,400,0.008864662949424779,-0.011515231574319149,0.017453021502010745,-1.2990038809164608,0.976,-6.570139513756366,-0.5040835813340709
lucb_k8_rho0.5,bias,0.05,20.0,20,400,0.008679782566793356,-0.010348754690732256,0.017453021502010745,-1.192282711127346,0.9905,-8.160915059410616,-0.14410868388434953
lucb_k8_rho0.5,bias,0.25,0.0,20,400,0.048911599853312684,-0.0066722810018406435,0.017453021502010745,-0.13641510443025803,1.0,-0.44433955356209276,0.10203625819643505
lucb_k8_rho0.5,bias,0.25,20.0,20,400,0.041895916857380436,-0.0002519635088421575,0.017453021502010745,-0.006014034964311118,1.0,-0.4258151650062168,0.21084840533116675
lucb_k8_rho0.5,bias,1.0,0.0,20,400,0.26122805805488003,0.04114492026901373,0.017453021502010745,0.15750574641706294,1.0,0.08517531233020867,0.2353259379709493
lucb_k8_rho0.5,bias,1.0,20.0,20,400,0.1654331109919233,0.02156009520188085,0.017453021502010745,0.13032515119015955,1.0,0.05651579018718205,0.20170631069956466
lucb_k8_rho0.5,bias,5.0,0.0,20,400,0.764117841052533,0.09096898917752512,0.017453021502010745,0.11905099487301594,1.0,0.07423709074012896,0.16808278946285626
lucb_k8_rho0.5,bias,5.0,20.0,20,400,0.5580073836888795,0.01741462450257762,0.017453021502010745,0.031208591519798334,1.0,-0.06870357286907879,0.13088681617702763
lucb_k8_rho0.5,drift,0.05,0.0,20,400,0.00516009014738544,-0.01162813568196539,0.017453021502010745,-2.253475297879677,0.912,,
lucb_k8_rho0.5,drift,0.05,20.0,20,400,0.004874582161159622,-0.013495644995238138,0.017453021502010745,-2.768574730931941,0.9375,,
lucb_k8_rho0.5,drift,0.25,0.0,20,400,0.04992855236370636,-0.006503700913761934,0.017453021502010745,-0.1302601538771941,1.0,-0.38617062378784467,0.04253959848862883
lucb_k8_rho0.5,drift,0.25,20.0,20,400,0.03449940097865165,0.0003628095058622365,0.017453021502010745,0.010516400156824295,1.0,-0.4232474515941933,0.2687481074185372
lucb_k8_rho0.5,drift,1.0,0.0,20,400,0.26734125192276154,0.026352194815151518,0.017453021502010745,0.09857137507070933,1.0,0.03639368503317448,0.16401863003901768
lucb_k8_rho0.5,drift,1.0,20.0,20,400,0.16506780970017,0.0430578462446121,0.017453021502010745,0.2608494431641311,1.0,0.1656238228112893,0.3450506538367726
lucb_k8_rho0.5,drift,5.0,0.0,20,400,0.7573345537311486,0.09577020510321183,0.017453021502010745,0.12645693324222726,1.0,0.07944838504420797,0.17356936037737783
lucb_k8_rho0.5,drift,5.0,20.0,20,400,0.6370517359749459,0.20184940723089145,0.017453021502010745,0.31684931667595334,1.0,0.23906708501195756,0.40004803552921026
lucb_k8_rho0.5,gaussian,0.05,0.0,20,400,0.0064776539925258695,-0.016771936793264185,0.017453021502010745,-2.589199239819879,0.9515,-18.78659177059845,-0.695249770984132
lucb_k8_rho0.5,gaussian,0.05,20.0,20,400,0.001695114818690873,-0.019252088918474894,0.017453021502010745,-11.357395207802599,0.6795,,
lucb_k8_rho0.5,gaussian,0.25,0.0,20,400,0.04763716577923163,0.0016053826925251347,0.017453021502010745,0.03370021423955145,1.0,-0.16652621665741868,0.16219736085400943
lucb_k8_rho0.5,gaussian,0.25,20.0,20,400,0.03773690223294836,-0.0006659002090310256,0.017453021502010745,-0.017645863057875043,1.0,-0.2881893363808855,0.1910724277024425
lucb_k8_rho0.5,gaussian,1.0,0.0,20,400,0.2648411245768901,0.04139511428909139,0.017453021502010745,0.15630168598333882,1.0,0.06424772869177482,0.24324246331995122
lucb_k8_rho0.5,gaussian,1.0,20.0,20,400,0.12778256623997594,0.043823447499521266,0.017453021502010745,0.3429532587193525,1.0,0.23234369705152516,0.4396605507151682
lucb_k8_rho0.5,gaussian,5.0,0.0,20,400,0.7294857281093236,0.10431647150171361,0.017453021502010745,0.14300001697371156,1.0,0.08708920890627962,0.19957703477617741
lucb_k8_rho0.5,gaussian,5.0,20.0,20,400,0.5241390123201847,0.18716048156269413,0.017453021502010745,0.35708176106601663,1.0,0.22853586902084083,0.46370445148403966
lucb_k8_rho1,ar1,0.05,0.0,20,400,0.006281835117049281,-0.012111509877906561,0.017453021502010745,-1.928020976710323,0.8775,,
lucb_k8_rho1,ar1,0.05,20.0,20,400,0.00059179573919758,-0.019396117276447765,0.017453021502010745,-32.775020149261465,0.579,,
lucb_k8_rho1,ar1,0.25,0.0,20,400,0.038895955010831346,-0.0031943700022577437,0.017453021502010745,-0.08212602059438336,1.0,-0.46520538853447635,0.17838018957046045
lucb_k8_rho1,ar1,0.25,20.0,20,400,0.02581445195460027,-0.008866453707775097,0.017453021502010745,-0.3434686013620773,1.0,-1.3448697166443995,0.1148974341315758
lucb_k8_rho1,ar1,1.0,0.0,20,400,0.20857717698158992,0.00750834913531922,0.017453021502010745,0.035997942075809884,1.0,-0.06728442188193823,0.12199172576923464
lucb_k8_rho1,ar1,1.0,20.0,20,400,0.13812654273973599,0.034488227947610944,0.017453021502010745,0.24968573934841154,1.0,0.11574724605516666,0.34590917955533623
lucb_k8_rho1,ar1,5.0,0.0,20,400,0.7593282188139565,0.09888090831514056,0.017453021502010745,0.13022156409462696,1.0,0.08346575422827393,0.1728473614628226
lucb_k8_rho1,ar1,5.0,20.0,20,400,0.46724670015656605,0.13082849265909757,0.017453021502010745,0.27999875144171005,1.0,0.20589087769920225,0.34368352545057773
lucb_k8_rho1,bias,0.05,0.0,20,400,0.008864662949424779,-0.012825881206779069,0.017453021502010745,-1.4468549204807983,0.977,-7.055721630887074,-0.6560186559686223
lucb_k8_rho1,bias,0.05,20.0,20,400,0.008679782566793356,-0.01178164869826655,0.017453021502010745,-1.3573668012537716,0.9925,-8.456892636363941,-0.23870840865069023
lucb_k8_rho1,bias,0.25,0.0,20,400,0.048911599853312684,-0.01535854160018986,0.017453021502010745,-0.3140061181038971,1.0,-0.6139619403918528,-0.09432321928531925
lucb_k8_rho1,bias,0.25,20.0,20,400,0.041895916857380436,-0.005555456998139546,0.017453021502010745,-0.13260139447600822,1.0,-0.5537039938799857,0.1105199449460505
lucb_k8_rho1,bias,1.0,0.0,20,400,0.26122805805488003,0.02389093314681231,0.017453021502010745,0.0914562291842065,1.0,0.021673469335641075,0.16861199152968342
lucb_k8_rho1,bias,1.0,20.0,20,400,0.1654331109919233,-0.0022748756277250056,0.017453021502010745,-0.013751029730898725,1.0,-0.08158635784679613,0.052261314071953356
lucb_k8_rho1,bias,5.0,0.0,20,400,0.764117841052533,0.0633033179797122,0.017453021502010745,0.0828449678553705,1.0,0.025669983074054048,0.15185349225683414
lucb_k8_rho1,bias,5.0,20.0,20,400,0.5580073836888795,-0.04918603638418157,0.017453021502010745,-0.08814585222694034,1.0,-0.2074134243813144,0.013308322826256934
lucb_k8_rho1,drift,0.05,0.0,20,400,0.00516009014738544,-0.01308710206994113,0.017453021502010745,-2.53621578230997,0.9055,,
lucb_k8_rho1,drift,0.05,20.0,20,400,0.004874582161159622,-0.015118842351552772,0.017453021502010745,-3.1015668321315415,0.937,,
lucb_k8_rho1,drift,0.25,0.0,20,400,0.04992855236370636,-0.013084779511404623,0.017453021502010745,-0.26207007597753024,1.0,-0.5117167814097703,-0.08565345864755315
lucb_k8_rho1,drift,0.25,20.0,20,400,0.03449940097865165,-0.006324252948612328,0.017453021502010745,-0.18331486255444834,1.0,-0.7248526152365761,0.12363524925692183
lucb_k8_rho1,drift,1.0,0.0,20,400,0.26734125192276154,0.0011450289377645882,0.017453021502010745,0.00428302377403171,1.0,-0.04173427124958941,0.048572419152244826
lucb_k8_rho1,drift,1.0,20.0,20,400,0.16506780970017,0.029016279519983083,0.017453021502010745,0.17578399793811042,1.0,0.08160942831209109,0.26603659934276325
lucb_k8_rho1,drift,5.0,0.0,20,400,0.7573345537311486,0.06802088228412975,0.017453021502010745,0.08981616109949336,1.0,0.04837879453411732,0.1333271079698522
lucb_k8_rho1,drift,5.0,20.0,20,400,0.6370517359749459,0.1733596197412367,0.017453021502010745,0.2721280077448131,1.0,0.1840059443074383,0.3597080256513257
lucb_k8_rho1,gaussian,0.05,0.0,20,400,0.0064776539925258695,-0.017748040379564577,0.017453021502010745,-2.7398870640578905,0.954,-23.226671801130834,-0.8821841423164052
lucb_k8_rho1,gaussian,0.05,20.0,20,400,0.001695114818690873,-0.020184642096399214,0.017453021502010745,-11.90753680744039,0.6495,,
lucb_k8_rho1,gaussian,0.25,0.0,20,400,0.04763716577923163,-0.0030273635345703215,0.017453021502010745,-0.0635504544623887,1.0,-0.31747438266883393,0.07133879235287077
lucb_k8_rho1,gaussian,0.25,20.0,20,400,0.03773690223294836,-0.005742631030943921,0.017453021502010745,-0.1521754752283294,1.0,-0.4635480283457619,0.08940794783771203
lucb_k8_rho1,gaussian,1.0,0.0,20,400,0.2648411245768901,0.022793308072589693,0.017453021502010745,0.08606408128270962,1.0,-0.00776628639982606,0.17720013292120756
lucb_k8_rho1,gaussian,1.0,20.0,20,400,0.12778256623997594,0.01734338468373694,0.017453021502010745,0.135725750343486,1.0,0.0001235249869041266,0.2646250577869497
lucb_k8_rho1,gaussian,5.0,0.0,20,400,0.7294857281093236,0.039150445202708065,0.017453021502010745,0.05366855538651584,1.0,0.010110202900028073,0.09286494756554378
lucb_k8_rho1,gaussian,5.0,20.0,20,400,0.5241390123201847,0.17312682844003868,0.017453021502010745,0.3303070833702404,1.0,0.200802694397182,0.433283654554592
ordinal_lcb1,ar1,0.05,0.0,20,400,0.006281835117049281,-0.028888049018990097,0.026581716426288444,-4.598664001954808,0.8615,,
ordinal_lcb1,ar1,0.05,20.0,20,400,0.00059179573919758,-0.03317662397407995,0.026581716426288444,-56.060937544201266,0.5665,,
ordinal_lcb1,ar1,0.25,0.0,20,400,0.038895955010831346,-0.019646494545733164,0.026581716426288444,-0.5051037965326268,1.0,-1.6673980810507085,0.03392846131384793
ordinal_lcb1,ar1,0.25,20.0,20,400,0.02581445195460027,-0.027063266049844492,0.026581716426288444,-1.0483765488200372,1.0,-2.569455626548949,-0.23093959838949651
ordinal_lcb1,ar1,1.0,0.0,20,400,0.20857717698158992,0.00465995754565659,0.026581716426288444,0.022341646449975213,1.0,-0.08887131456433164,0.12066666855035611
ordinal_lcb1,ar1,1.0,20.0,20,400,0.13812654273973599,0.005239504661796671,0.026581716426288444,0.03793264174916166,1.0,-0.1680079119226765,0.20905305203325641
ordinal_lcb1,ar1,5.0,0.0,20,400,0.7593282188139565,0.03495258413213484,0.026581716426288444,0.04603093005911136,1.0,-0.013819408392013056,0.10469436623184185
ordinal_lcb1,ar1,5.0,20.0,20,400,0.46724670015656605,0.015750645686763994,0.026581716426288444,0.03370948512099975,1.0,-0.03504358694434652,0.09901310084057037
ordinal_lcb1,bias,0.05,0.0,20,400,0.008864662949424779,-0.029725029811384064,0.026581716426288444,-3.3532047389701263,0.9745,-24.920143432068915,-0.97148552628024
