iteration,x0,x1,x2,x3,x4,x5,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,rater_id,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,0.3269722766055607,0.9872768433379255,0.31871083848551673,0.7885489358200289,0.8698965116962161,0.391084806539194,0.04111385411386355,0.04111385411386355,False,0.0,qnei,0.0,False,0,8,3e71dce6-c97d-4cd2-8d46-1f8b456c25ee,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,0.04111385411386355,7.926050109178074,7.926050109178074,7.926050109178074,7.926050109178074,0.04111385411386355,7.926050109178074,hartmann_6
2,0.4378818731227988,0.37274890308935305,0.10695359647277436,0.47896545416271696,0.24135214508468228,0.25714524855112975,0.6815256660977724,0.6815256660977724,False,0.0,qnei,0.0,False,1,8,3e71dce6-c97d-4cd2-8d46-1f8b456c25ee,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,0.6815256660977724,7.285638297194165,15.21168840637224,7.285638297194165,7.60584420318612,0.6815256660977724,7.285638297194165,hartmann_6
3,0.1847315568344149,0.1938645489043107,0.813827670155021,0.42298418814422634,0.25592050515822606,0.5909028517654116,3.8396825017826863,3.8396825017826863,False,0.0,qnei,0.0,False,2,8,3e71dce6-c97d-4cd2-8d46-1f8b456c25ee,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,3.8396825017826863,4.127481461509251,19.33916986788149,4.127481461509251,6.446389955960497,3.8396825017826863,4.127481461509251,hartmann_6
4,0.6042722960584558,0.6468580270601879,0.9113563804485241,0.15020611196196842,0.3713871284423962,0.28462063751081257,-0.17355647012026845,-0.17355647012026845,False,0.0,qnei,0.0,False,3,8,3e71dce6-c97d-4cd2-8d46-1f8b456c25ee,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,3.8396825017826863,8.140720433412206,27.479890301293697,4.127481461509251,6.869972575323424,3.8396825017826863,4.127481461509251,hartmann_6
5,0.016782052324450736,0.1815539373627295,0.3946685812986028,0.39331071008632423,0.616727944407001,0.45226652882714635,0.8281451526339255,0.8281451526339255,False,0.0,qnei,0.0,False,4,8,3e71dce6-c97d-4cd2-8d46-1f8b456c25ee,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,3.8396825017826863,7.139018810658012,34.61890911195171,4.127481461509251,6.923781822390342,3.8396825017826863,4.127481461509251,hartmann_6
6,0.14473269257387428,0.11223685382938768,0.8962652450647687,0.47970899504944065,0.15166445450685243,0.6810756961524798,1.8076942515192342,1.8076942515192342,False,0.0,qnei,0.5340323999989778,False,0,8,3e71dce6-c97d-4cd2-8d46-1f8b456c25ee,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,3.8396825017826863,6.159469711772703,40.77837882372441,4.127481461509251,6.796396470620735,3.8396825017826863,4.127481461509251,hartmann_6
7,0.12339672552979647,0.16179461291183592,0.7970377015842425,0.4240808803963676,0.31023073206095375,0.6053379610774902,4.131521678875066,4.131521678875066,False,0.0,qnei,1.6929705000366084,False,1,8,3e71dce6-c97d-4cd2-8d46-1f8b456c25ee,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,4.131521678875066,3.8356422844168714,44.61402110814128,3.8356422844168714,6.3734315868773255,4.131521678875066,3.8356422844168714,hartmann_6
8,0.20197135448773648,0.12898289637151916,0.7538817250582344,0.5167186505434441,0.09704856160230607,0.6312908490709724,1.3918856048085255,1.3918856048085255,False,0.0,qnei,1.2574044999782927,False,2,8,3e71dce6-c97d-4cd2-8d46-1f8b456c25ee,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,4.131521678875066,6.575278358483412,51.18929946662469,3.8356422844168714,6.398662433328086,4.131521678875066,3.8356422844168714,hartmann_6
9,0.160707245409497,0.1444272906774737,1.0,0.18123896140626794,0.33277632966210624,0.5791637457972394,2.551300574639855,2.551300574639855,False,0.0,qnei,1.6013434000196867,False,3,8,3e71dce6-c97d-4cd2-8d46-1f8b456c25ee,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,4.131521678875066,5.415863388652082,56.605162855276774,3.8356422844168714,6.289462539475197,4.131521678875066,3.8356422844168714,hartmann_6
10,0.2077300853615154,0.3254124880565546,0.8673008803898481,0.4952123255026018,0.34242912867140274,0.5854740419420883,2.299996632287619,2.299996632287619,False,0.0,qnei,1.3382895000395365,False,4,8,3e71dce6-c97d-4cd2-8d46-1f8b456c25ee,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,4.131521678875066,5.667167331004318,62.272330186281096,3.8356422844168714,6.22723301862811,4.131521678875066,3.8356422844168714,hartmann_6
11,0.08083837137012313,0.18784961384078633,0.5158454261785784,0.41543467231747017,0.3185968575127957,0.6912000383581576,6.031586449700028,6.031586449700028,False,0.0,qnei,1.7914719000109471,False,0,8,3e71dce6-c97d-4cd2-8d46-1f8b456c25ee,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,6.031586449700028,1.9355775135919089,64.207907699873,1.9355775135919089,5.8370825181702735,6.031586449700028,1.9355775135919089,hartmann_6
12,0.05463616530058173,0.11674007654885235,0.4201572112545445,0.244518583099877,0.30007806986877417,0.725096860181861,6.803179032547826,6.803179032547826,False,0.0,qnei,1.4852687999955378,False,1,8,3e71dce6-c97d-4cd2-8d46-1f8b456c25ee,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,6.803179032547826,1.1639849307441112,65.37189263061711,1.1639849307441112,5.447657719218093,6.803179032547826,1.1639849307441112,hartmann_6
13,0.0,0.0,0.30201019452235534,0.5427924717713719,0.300682596584211,0.7542647813272209,2.4547482875836133,2.4547482875836133,False,0.0,qnei,1.4188432999653742,False,2,8,3e71dce6-c97d-4cd2-8d46-1f8b456c25ee,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,6.803179032547826,5.512415675708324,70.88430830632544,1.1639849307441112,5.452639100486572,6.803179032547826,1.1639849307441112,hartmann_6
14,0.08159030813543777,0.252759845389323,0.47387004005872196,0.30587056563666004,0.30092553140474204,0.7285252066476618,6.8407085155847005,6.8407085155847005,False,0.0,qnei,1.2431276999996044,False,3,8,3e71dce6-c97d-4cd2-8d46-1f8b456c25ee,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,6.8407085155847005,1.1264554477072366,72.01076375403267,1.1264554477072366,5.143625982430905,6.8407085155847005,1.1264554477072366,hartmann_6
15,0.27955688340197243,0.0,0.5248287997055324,0.2816575268167837,0.31489009805409635,0.7392083176526513,6.67420702977996,6.67420702977996,False,0.0,qnei,1.1852527000010014,False,4,8,3e71dce6-c97d-4cd2-8d46-1f8b456c25ee,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,6.8407085155847005,1.2929569335119773,73.30372068754464,1.1264554477072366,4.886914712502976,6.8407085155847005,1.1264554477072366,hartmann_6
16,0.0,0.0,0.4519900548349164,0.2901778607950177,0.28516644706834243,0.6500762128440949,6.0705057425794955,6.0705057425794955,False,0.0,qnei,1.457465499988757,False,0,8,3e71dce6-c97d-4cd2-8d46-1f8b456c25ee,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,6.8407085155847005,1.8966582207124416,75.20037890825708,1.1264554477072366,4.700023681766067,6.8407085155847005,1.1264554477072366,hartmann_6
