iteration,x0,x1,x2,x3,x4,x5,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,rater_id,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,0.3269722766055607,0.9872768433379255,0.31871083848551673,0.7885489358200289,0.8698965116962161,0.391084806539194,0.04111385411386355,0.1865157626768228,True,0.14540190856295926,qnei,0.0,False,0,8,a489eb42-5f11-4d96-98da-801925426135,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",7.967163963291937,0.04111385411386355,7.926050109178074,7.926050109178074,7.926050109178074,7.926050109178074,0.04111385411386355,7.926050109178074,hartmann_6
2,0.4378818731227988,0.37274890308935305,0.10695359647277436,0.47896545416271696,0.24135214508468228,0.25714524855112975,0.6815256660977724,0.3296492415786248,True,-0.35187642451914763,qnei,0.0,False,1,8,a489eb42-5f11-4d96-98da-801925426135,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",7.967163963291937,0.6815256660977724,7.285638297194165,15.21168840637224,7.285638297194165,7.60584420318612,0.6815256660977724,7.285638297194165,hartmann_6
3,0.1847315568344149,0.1938645489043107,0.813827670155021,0.42298418814422634,0.25592050515822606,0.5909028517654116,3.8396825017826863,2.4513869574547265,True,-1.3882955443279599,qnei,0.0,False,2,8,a489eb42-5f11-4d96-98da-801925426135,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",7.967163963291937,3.8396825017826863,4.127481461509251,19.33916986788149,4.127481461509251,6.446389955960497,3.8396825017826863,4.127481461509251,hartmann_6
4,0.6042722960584558,0.6468580270601879,0.9113563804485241,0.15020611196196842,0.3713871284423962,0.28462063751081257,-0.17355647012026845,0.5225171869682953,True,0.6960736570885637,qnei,0.0,False,3,8,a489eb42-5f11-4d96-98da-801925426135,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",7.967163963291937,3.8396825017826863,8.140720433412206,27.479890301293697,4.127481461509251,6.869972575323424,3.8396825017826863,4.127481461509251,hartmann_6
5,0.016782052324450736,0.1815539373627295,0.3946685812986028,0.39331071008632423,0.616727944407001,0.45226652882714635,0.8281451526339255,0.903215142905145,True,0.07506999027121952,qnei,0.0,False,4,8,a489eb42-5f11-4d96-98da-801925426135,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",7.967163963291937,3.8396825017826863,7.139018810658012,34.61890911195171,4.127481461509251,6.923781822390342,3.8396825017826863,4.127481461509251,hartmann_6
6,0.10410704325814513,0.08486134811256643,0.8924341343311764,0.48168675531990673,0.17739466724048064,0.6955341335439468,1.973689587308356,2.060605839904003,True,0.08691625259564706,qnei,0.9012880999944173,False,0,8,a489eb42-5f11-4d96-98da-801925426135,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",7.967163963291937,3.8396825017826863,5.993474375983581,40.61238348793529,4.127481461509251,6.768730581322548,3.8396825017826863,4.127481461509251,hartmann_6
7,0.2848450868663758,0.13443390719670287,0.7540648237019298,0.2816166807203167,0.04322583766980571,0.568019336180774,1.4131285735042542,1.181621196754883,True,-0.23150737674937116,qnei,1.2177475999924354,False,1,8,a489eb42-5f11-4d96-98da-801925426135,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",7.967163963291937,3.8396825017826863,6.554035389787683,47.166418877722975,4.127481461509251,6.738059839674711,3.8396825017826863,4.127481461509251,hartmann_6
8,0.09816569927449688,0.1716532507377143,0.8649281571204976,0.45719852303538094,0.34450348602388703,0.6322402196621869,3.0722294742876763,2.0681165191677993,True,-1.004112955119877,qnei,0.9710282000014558,False,2,8,a489eb42-5f11-4d96-98da-801925426135,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",7.967163963291937,3.8396825017826863,4.89493448900426,52.06135336672723,4.127481461509251,6.507669170840904,3.8396825017826863,4.127481461509251,hartmann_6
9,0.16678261663202043,0.04706513590863286,1.0,0.2721854831583785,0.7967900984393137,0.6631119811470072,-0.546186073355922,0.16303049908943518,True,0.7092165724453572,qnei,1.2423397999955341,False,3,8,a489eb42-5f11-4d96-98da-801925426135,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",7.967163963291937,3.8396825017826863,8.513350036647859,60.57470340337509,4.127481461509251,6.73052260037501,3.8396825017826863,4.127481461509251,hartmann_6
10,0.19130434595613716,0.2598749244973701,0.7710957551652835,0.6630097402769863,0.24286246939100947,0.5924497269181964,0.8774071400335424,1.2209065680061588,True,0.34349942797261646,qnei,0.9613740000058897,False,4,8,a489eb42-5f11-4d96-98da-801925426135,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",7.967163963291937,3.8396825017826863,7.089756823258394,67.66446022663348,4.127481461509251,6.766446022663348,3.8396825017826863,4.127481461509251,hartmann_6
