iteration,x0,x1,x2,x3,x4,x5,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,rater_id,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,0.8702492039700847,0.28681720908755537,0.6031481500515619,0.7775340829201788,0.7160746296035653,0.9153801204905075,-0.6203051845937949,0.029834016162858745,True,0.6501392007566537,qnei,0.0,False,0,9,707e45c6-d5e9-4b9f-85dd-6ce14ad2726c,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",7.967163963291937,-0.6203051845937949,8.587469147885733,8.587469147885733,8.587469147885733,8.587469147885733,-0.6203051845937949,8.587469147885733,hartmann_6
2,0.8603936491828846,0.9182376290487624,0.026587734467597213,0.4372480001295087,0.48494432697728806,0.06515419737010752,-0.47852200150684815,-1.302545517323389,True,-0.824023515816541,qnei,0.0,False,1,9,707e45c6-d5e9-4b9f-85dd-6ce14ad2726c,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",7.967163963291937,-0.47852200150684815,8.445685964798786,17.03315511268452,8.445685964798786,8.51657755634226,-0.6203051845937949,8.587469147885733,hartmann_6
3,0.005626050679392924,0.830621436971257,0.9833022442861755,0.7846098526726796,0.31560348997827314,0.7053337045894538,-0.5412982988132623,-0.6064132358335739,True,-0.06511493702031157,qnei,0.0,False,2,9,707e45c6-d5e9-4b9f-85dd-6ce14ad2726c,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",7.967163963291937,-0.47852200150684815,8.5084622621052,25.541617374789716,8.445685964798786,8.513872458263238,-0.6203051845937949,8.587469147885733,hartmann_6
4,0.2991810731982467,0.7407484828757487,0.279747219748287,0.7825909153281315,0.9877407468945767,0.9862385492802385,-0.6665178495997667,-1.9692800111188657,True,-1.302762161519099,qnei,0.0,False,3,9,707e45c6-d5e9-4b9f-85dd-6ce14ad2726c,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",7.967163963291937,-0.47852200150684815,8.633681812891703,34.17529918768142,8.445685964798786,8.543824796920354,-0.6203051845937949,8.587469147885733,hartmann_6
5,0.8828625669966758,0.9128100517839179,0.7082069141031725,0.5544968772635087,0.9232382080702205,0.08973077985431255,-0.5212958261669214,-1.3683836085936967,True,-0.8470877824267753,qnei,0.0,False,4,9,707e45c6-d5e9-4b9f-85dd-6ce14ad2726c,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",7.967163963291937,-0.47852200150684815,8.488459789458858,42.663758977140276,8.445685964798786,8.532751795428055,-0.6203051845937949,8.587469147885733,hartmann_6
6,0.9491273663985558,0.0453093862821351,0.6355569358262152,0.8421933466199666,0.6287355879300112,1.0,-0.6257184156992643,0.06165669865291612,True,0.6873751143521805,qnei,1.5140344999963418,False,0,9,707e45c6-d5e9-4b9f-85dd-6ce14ad2726c,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",7.967163963291937,-0.47852200150684815,8.592882378991202,51.25664135613148,8.445685964798786,8.542773559355247,-0.6257184156992643,8.592882378991202,hartmann_6
7,0.9995237255453663,0.6531560863789762,1.0,0.6449939768492495,0.5525640786583796,1.0,-0.4598458811297494,-1.0629018689952785,True,-0.603055987865529,qnei,1.4540908999624662,False,1,9,707e45c6-d5e9-4b9f-85dd-6ce14ad2726c,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",7.967163963291937,-0.4598458811297494,8.427009844421686,59.68365120055317,8.427009844421686,8.52623588579331,-0.6257184156992643,8.592882378991202,hartmann_6
8,1.0,0.03725068111764955,0.5870616088419572,0.47415886499573023,0.6189441290389482,1.0,-0.5786456107951692,-0.8170066371655462,True,-0.23836102637037704,qnei,0.9871011999784969,False,2,9,707e45c6-d5e9-4b9f-85dd-6ce14ad2726c,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",7.967163963291937,-0.4598458811297494,8.545809574087107,68.22946077464027,8.427009844421686,8.528682596830034,-0.6257184156992643,8.592882378991202,hartmann_6
9,0.9796151705774834,0.4828320512950207,0.6076673619000696,0.936703104514992,0.7894498004674997,0.9577016796126434,-0.6468771365157311,-2.472755781085123,True,-1.825878644569392,qnei,1.0085648000240326,False,3,9,707e45c6-d5e9-4b9f-85dd-6ce14ad2726c,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",7.967163963291937,-0.4598458811297494,8.614041099807668,76.84350187444794,8.427009844421686,8.53816687493866,-0.6257184156992643,8.592882378991202,hartmann_6
10,0.913564431132025,0.11335205677944409,0.6401216749134312,0.9261951986020175,0.6552389657455395,0.9769279615662608,-0.6167905191716361,-1.454609829571917,True,-0.8378193104002809,qnei,1.1670662999968044,False,4,9,707e45c6-d5e9-4b9f-85dd-6ce14ad2726c,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",7.967163963291937,-0.4598458811297494,8.583954482463573,85.4274563569115,8.427009844421686,8.542745635691151,-0.6257184156992643,8.592882378991202,hartmann_6
