iteration,x0,x1,x2,x3,x4,x5,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,rater_id,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,0.625095466604667,0.8972138009695755,0.7756856902451935,0.22520718999059186,0.30016628491122543,0.8735534453962619,-0.16162744663270998,-0.16162744663270998,False,0.0,logei,0.0,False,0,7,17bb0dc2-6a27-470f-8977-e44e45b9388d,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,-0.16162744663270998,8.128791409924647,8.128791409924647,8.128791409924647,8.128791409924647,-0.16162744663270998,8.128791409924647,hartmann_6
2,0.005265304565574724,0.8212284183827663,0.7970694287520462,0.4679349528437208,0.3030324268193135,0.2784256121007733,-0.21758038324299367,-0.21758038324299367,False,0.0,logei,0.0,False,1,7,17bb0dc2-6a27-470f-8977-e44e45b9388d,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,-0.16162744663270998,8.18474434653493,16.31353575645958,8.128791409924647,8.15676787822979,-0.16162744663270998,8.128791409924647,hartmann_6
3,0.2548695876541246,0.4450763058826466,0.5045482589579533,0.5534973520744925,0.9955002834343927,0.7926619192137531,-0.2556805220334109,-0.2556805220334109,False,0.0,logei,0.0,False,2,7,17bb0dc2-6a27-470f-8977-e44e45b9388d,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,-0.16162744663270998,8.222844485325348,24.536380241784926,8.128791409924647,8.17879341392831,-0.16162744663270998,8.128791409924647,hartmann_6
4,0.6221792294411627,0.9889601476818849,0.21530869823559895,0.16021203385784455,0.6125396042730308,0.04394200796138337,-0.08566626342162283,-0.08566626342162283,False,0.0,logei,0.0,False,3,7,17bb0dc2-6a27-470f-8977-e44e45b9388d,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,-0.08566626342162283,8.05283022671356,32.589210468498486,8.05283022671356,8.147302617124621,-0.08566626342162283,8.05283022671356,hartmann_6
5,0.03568027877359614,0.5148888202713703,0.4662060253252891,0.9171677731928523,0.6292262544910104,0.5141176465995139,-0.583996167024681,-0.583996167024681,False,0.0,logei,0.0,False,4,7,17bb0dc2-6a27-470f-8977-e44e45b9388d,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,-0.08566626342162283,8.551160130316617,41.1403705988151,8.05283022671356,8.22807411976302,-0.08566626342162283,8.05283022671356,hartmann_6
6,0.13469638022883773,0.46724510697105576,0.1706042831896049,0.1935315183637142,1.0,0.05018709075718134,-0.5323964305750584,-0.5323964305750584,False,0.0,logei,1.3832880000118166,False,0,7,17bb0dc2-6a27-470f-8977-e44e45b9388d,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,-0.08566626342162283,8.499560393866995,49.639930992682096,8.05283022671356,8.273321832113682,-0.08566626342162283,8.05283022671356,hartmann_6
7,0.5863794670205742,1.0,0.5381769327062943,0.11286633905286336,0.4013224472923759,0.32655713416746873,-0.4022223710545447,-0.4022223710545447,False,0.0,logei,1.0689428000478074,False,1,7,17bb0dc2-6a27-470f-8977-e44e45b9388d,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,-0.08566626342162283,8.369386334346482,58.009317327028576,8.05283022671356,8.287045332432653,-0.08566626342162283,8.05283022671356,hartmann_6
8,0.7929023001959741,1.0,0.012883368460646994,0.1704602522640141,0.6387389542288003,0.0,-0.5691953939881601,-0.5691953939881601,False,0.0,logei,1.4763892000191845,False,2,7,17bb0dc2-6a27-470f-8977-e44e45b9388d,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,-0.08566626342162283,8.536359357280098,66.54567668430867,8.05283022671356,8.318209585538584,-0.08566626342162283,8.05283022671356,hartmann_6
9,0.766426427158981,1.0,0.25534350239763204,0.0,0.5383695236907702,0.0,-0.6438819037295775,-0.6438819037295775,False,0.0,logei,1.3605836000060663,False,3,7,17bb0dc2-6a27-470f-8977-e44e45b9388d,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,-0.08566626342162283,8.611045867021515,75.15672255133019,8.05283022671356,8.3507469501478,-0.08566626342162283,8.05283022671356,hartmann_6
10,0.5830099683744041,0.9825890339660748,0.11833587509221197,0.2293982125935336,0.6907314584124797,0.0,0.5819605413916159,0.5819605413916159,False,0.0,logei,1.5482180999824777,False,4,7,17bb0dc2-6a27-470f-8977-e44e45b9388d,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,0.5819605413916159,7.3852034219003215,82.54192597323052,7.3852034219003215,8.254192597323051,0.5819605413916159,7.3852034219003215,hartmann_6
