iteration,x0,x1,x2,x3,x4,x5,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,rater_id,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,0.3269722766055607,0.9872768433379255,0.31871083848551673,0.7885489358200289,0.8698965116962161,0.391084806539194,0.04111385411386355,0.44034998097528943,True,0.3992361268614259,logei,0.0,False,0,8,9d60d766-079f-443e-a064-fbce06e437c7,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",7.967163963291937,0.04111385411386355,7.926050109178074,7.926050109178074,7.926050109178074,7.926050109178074,0.04111385411386355,7.926050109178074,hartmann_6
2,0.4378818731227988,0.37274890308935305,0.10695359647277436,0.47896545416271696,0.24135214508468228,0.25714524855112975,0.6815256660977724,0.21492900177693236,True,-0.46659666432084007,logei,0.0,False,1,8,9d60d766-079f-443e-a064-fbce06e437c7,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",7.967163963291937,0.6815256660977724,7.285638297194165,15.21168840637224,7.285638297194165,7.60584420318612,0.04111385411386355,7.926050109178074,hartmann_6
3,0.1847315568344149,0.1938645489043107,0.813827670155021,0.42298418814422634,0.25592050515822606,0.5909028517654116,3.8396825017826863,2.894899556960616,True,-0.9447829448220704,logei,0.0,False,2,8,9d60d766-079f-443e-a064-fbce06e437c7,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",7.967163963291937,3.8396825017826863,4.127481461509251,19.33916986788149,4.127481461509251,6.446389955960497,3.8396825017826863,4.127481461509251,hartmann_6
4,0.6042722960584558,0.6468580270601879,0.9113563804485241,0.15020611196196842,0.3713871284423962,0.28462063751081257,-0.17355647012026845,0.4854404692710949,True,0.6589969393913634,logei,0.0,False,3,8,9d60d766-079f-443e-a064-fbce06e437c7,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",7.967163963291937,3.8396825017826863,8.140720433412206,27.479890301293697,4.127481461509251,6.869972575323424,3.8396825017826863,4.127481461509251,hartmann_6
5,0.016782052324450736,0.1815539373627295,0.3946685812986028,0.39331071008632423,0.616727944407001,0.45226652882714635,0.8281451526339255,0.9684034278987024,True,0.14025827526477685,logei,0.0,False,4,8,9d60d766-079f-443e-a064-fbce06e437c7,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",7.967163963291937,3.8396825017826863,7.139018810658012,34.61890911195171,4.127481461509251,6.923781822390342,3.8396825017826863,4.127481461509251,hartmann_6
6,0.11199841241554401,0.09393438024293113,0.8916087652628595,0.4801845033557761,0.17820921481207488,0.6906383997557421,2.0335638444453616,2.675402927279256,True,0.6418390828338945,logei,0.9081634000176564,False,0,8,9d60d766-079f-443e-a064-fbce06e437c7,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",7.967163963291937,3.8396825017826863,5.9336001188465755,40.552509230798286,4.127481461509251,6.758751538466381,3.8396825017826863,4.127481461509251,hartmann_6
7,0.2535948040611382,0.022042552348171558,0.782064344499363,0.3069922057750843,0.03832111231415187,0.5394966525174019,1.0011289936178254,0.767492118658061,True,-0.23363687495976437,logei,1.0595053999568336,False,1,8,9d60d766-079f-443e-a064-fbce06e437c7,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",7.967163963291937,3.8396825017826863,6.966034969674112,47.5185442004724,4.127481461509251,6.788363457210343,3.8396825017826863,4.127481461509251,hartmann_6
8,0.0629979880143165,0.14255095504648468,0.8976210370184811,0.5202181314871079,0.2785906926986477,0.7142508817905844,2.1829345445877197,1.5513397220135912,True,-0.6315948225741286,logei,1.0935684999567457,False,2,8,9d60d766-079f-443e-a064-fbce06e437c7,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",7.967163963291937,3.8396825017826863,5.784229418704218,53.30277361917662,4.127481461509251,6.662846702397077,3.8396825017826863,4.127481461509251,hartmann_6
9,0.1723339025568257,0.06558068238173874,0.9149122427231825,0.4371763642676268,0.0807155021345987,0.6695478121208395,1.0641345097272874,2.08251187991942,True,1.0183773701921328,logei,1.154319100023713,False,3,8,9d60d766-079f-443e-a064-fbce06e437c7,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",7.967163963291937,3.8396825017826863,6.90302945356465,60.20580307274127,4.127481461509251,6.68953367474903,3.8396825017826863,4.127481461509251,hartmann_6
10,0.17022905795550464,0.2623417037590089,0.82730655395281,0.619680384846499,0.21177837940888317,0.6923833605769423,1.4529661952743695,1.456787043718906,True,0.003820848444536562,logei,1.6247570000123233,False,4,8,9d60d766-079f-443e-a064-fbce06e437c7,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",7.967163963291937,3.8396825017826863,6.514197768017567,66.72000084075884,4.127481461509251,6.672000084075885,3.8396825017826863,4.127481461509251,hartmann_6
11,0.1867844198960553,0.1184451298597355,0.9292386779360176,0.422845420346429,0.2138422156421881,0.5795001920050237,2.4826209444945984,2.5628145866232863,True,0.08019364212868796,logei,1.227853899996262,False,0,8,9d60d766-079f-443e-a064-fbce06e437c7,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",7.967163963291937,3.8396825017826863,5.484543018797339,72.20454385955618,4.127481461509251,6.564049441777835,3.8396825017826863,4.127481461509251,hartmann_6
12,0.14582652669062393,0.21996524849411614,0.671353732489185,0.42736704827422256,0.26538759745700513,0.6397982197325115,5.173974401536766,5.112243435801081,True,-0.06173096573568504,logei,1.0997076999628916,False,1,8,9d60d766-079f-443e-a064-fbce06e437c7,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",7.967163963291937,5.173974401536766,2.793189561755171,74.99773342131135,2.793189561755171,6.249811118442612,5.173974401536766,2.793189561755171,hartmann_6
13,0.11181723506293582,0.19145171959350823,0.6252982687700024,0.3936618882120514,0.27037627567154504,0.6582339994388493,6.002147829455554,4.978721785950773,True,-1.0234260435047808,logei,1.1724441000260413,False,2,8,9d60d766-079f-443e-a064-fbce06e437c7,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",7.967163963291937,6.002147829455554,1.9650161338363832,76.96274955514774,1.9650161338363832,5.9202115042421335,5.173974401536766,2.793189561755171,hartmann_6
14,0.2812150895588973,0.34864306143676427,0.6284125542934429,0.43797113377839725,0.2705073830443467,0.5330806977599665,3.943457799221671,4.509103376460482,True,0.5656455772388109,logei,0.9598053999943659,False,3,8,9d60d766-079f-443e-a064-fbce06e437c7,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",7.967163963291937,6.002147829455554,4.023706164070266,80.986455719218,1.9650161338363832,5.784746837087,5.173974401536766,2.793189561755171,hartmann_6
15,0.0,0.1804945131922998,0.658989651425654,0.40302564789838496,0.265037657676537,0.9648687340609391,2.728470416125221,2.869272143929968,True,0.14080172780474687,logei,1.5579370000050403,False,4,8,9d60d766-079f-443e-a064-fbce06e437c7,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",7.967163963291937,6.002147829455554,5.238693547166716,86.22514926638472,1.9650161338363832,5.748343284425648,5.173974401536766,2.793189561755171,hartmann_6
