iteration,x0,x1,x2,x3,x4,x5,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,rater_id,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,0.3269722766055607,0.9872768433379255,0.31871083848551673,0.7885489358200289,0.8698965116962161,0.391084806539194,0.04111385411386355,1.4511715602735644,True,1.4100577061597008,logei,0.0,False,0,8,623aeb89-fc7e-4997-a555-f3a9ccb4e9b1,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4,x5",7.967163963291937,0.04111385411386355,7.926050109178074,7.926050109178074,7.926050109178074,7.926050109178074,0.04111385411386355,7.926050109178074,hartmann_6
2,0.4378818731227988,0.37274890308935305,0.10695359647277436,0.47896545416271696,0.24135214508468228,0.25714524855112975,0.6815256660977724,0.2575208584082016,True,-0.42400480768957083,logei,0.0,False,1,8,623aeb89-fc7e-4997-a555-f3a9ccb4e9b1,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4,x5",7.967163963291937,0.6815256660977724,7.285638297194165,15.21168840637224,7.285638297194165,7.60584420318612,0.04111385411386355,7.926050109178074,hartmann_6
3,0.1847315568344149,0.1938645489043107,0.813827670155021,0.42298418814422634,0.25592050515822606,0.5909028517654116,3.8396825017826863,-0.25717401280970664,True,-4.0968565145923925,logei,0.0,False,2,8,623aeb89-fc7e-4997-a555-f3a9ccb4e9b1,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4,x5",7.967163963291937,3.8396825017826863,4.127481461509251,19.33916986788149,4.127481461509251,6.446389955960497,0.04111385411386355,7.926050109178074,hartmann_6
4,0.6042722960584558,0.6468580270601879,0.9113563804485241,0.15020611196196842,0.3713871284423962,0.28462063751081257,-0.17355647012026845,3.547064484344766,True,3.7206209544650344,logei,0.0,False,3,8,623aeb89-fc7e-4997-a555-f3a9ccb4e9b1,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4,x5",7.967163963291937,3.8396825017826863,8.140720433412206,27.479890301293697,4.127481461509251,6.869972575323424,-0.17355647012026845,8.140720433412206,hartmann_6
5,0.016782052324450736,0.1815539373627295,0.3946685812986028,0.39331071008632423,0.616727944407001,0.45226652882714635,0.8281451526339255,0.19342809831229324,True,-0.6347170543216323,logei,0.0,False,4,8,623aeb89-fc7e-4997-a555-f3a9ccb4e9b1,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4,x5",7.967163963291937,3.8396825017826863,7.139018810658012,34.61890911195171,4.127481461509251,6.923781822390342,-0.17355647012026845,8.140720433412206,hartmann_6
6,0.7071682649792156,0.787554590664895,0.8867771973776438,0.056331207904566596,0.4683512555882423,0.16919122159936412,-0.5556753520489609,0.7043779184649837,True,1.2600532705139447,logei,1.5971419000416063,False,0,8,623aeb89-fc7e-4997-a555-f3a9ccb4e9b1,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4,x5",7.967163963291937,3.8396825017826863,8.522839315340898,43.141748427292605,4.127481461509251,7.190291404548767,-0.17355647012026845,8.140720433412206,hartmann_6
7,0.5677921757003643,0.6018917299055118,1.0,0.1648745321663134,0.33419569372588676,0.3480947741757002,-0.031328763168453,-1.6800484820768091,True,-1.6487197189083562,logei,1.1931358000147156,False,1,8,623aeb89-fc7e-4997-a555-f3a9ccb4e9b1,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4,x5",7.967163963291937,3.8396825017826863,7.99849272646039,51.140241153752996,4.127481461509251,7.305748736250428,-0.17355647012026845,8.140720433412206,hartmann_6
8,0.5640007176107661,0.5906716393864258,0.9033200829794917,0.19109989678500844,0.3339862859690741,0.32484435533125744,0.13373491553993114,-4.270673821133317,True,-4.404408736673249,logei,1.351760900055524,False,2,8,623aeb89-fc7e-4997-a555-f3a9ccb4e9b1,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4,x5",7.967163963291937,3.8396825017826863,7.833429047752006,58.973670201505,4.127481461509251,7.371708775188125,-0.17355647012026845,8.140720433412206,hartmann_6
9,0.5860517684973596,0.6508493462227573,1.0,0.057717208508957105,0.3380437280247299,0.4369348223726684,-0.2287353022805221,2.8217675367083492,True,3.0505028389888715,logei,1.5424225999740884,False,3,8,623aeb89-fc7e-4997-a555-f3a9ccb4e9b1,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4,x5",7.967163963291937,3.8396825017826863,8.195899265572459,67.16956946707747,4.127481461509251,7.463285496341941,-0.17355647012026845,8.140720433412206,hartmann_6
10,0.6319332984633282,0.6377837329808469,1.0,0.34195722227178293,0.42501253743952744,0.0685904368937596,0.5898841590301148,0.309128339105773,True,-0.28075581992434184,logei,1.7201261000009254,False,4,8,623aeb89-fc7e-4997-a555-f3a9ccb4e9b1,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4,x5",7.967163963291937,3.8396825017826863,7.377279804261822,74.54684927133928,4.127481461509251,7.454684927133928,-0.17355647012026845,8.140720433412206,hartmann_6
