iteration,x0,x1,x2,x3,x4,x5,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,rater_id,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,0.8702492039700847,0.28681720908755537,0.6031481500515619,0.7775340829201788,0.7160746296035653,0.9153801204905075,-0.6203051845937949,-0.6203051845937949,False,0.0,logei,0.0,False,0,9,e7a3af8c-ef71-45ff-82b3-076e7b4f7cbc,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,-0.6203051845937949,8.587469147885733,8.587469147885733,8.587469147885733,8.587469147885733,-0.6203051845937949,8.587469147885733,hartmann_6
2,0.8603936491828846,0.9182376290487624,0.026587734467597213,0.4372480001295087,0.48494432697728806,0.06515419737010752,-0.47852200150684815,-0.47852200150684815,False,0.0,logei,0.0,False,1,9,e7a3af8c-ef71-45ff-82b3-076e7b4f7cbc,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,-0.47852200150684815,8.445685964798786,17.03315511268452,8.445685964798786,8.51657755634226,-0.47852200150684815,8.445685964798786,hartmann_6
3,0.005626050679392924,0.830621436971257,0.9833022442861755,0.7846098526726796,0.31560348997827314,0.7053337045894538,-0.5412982988132623,-0.5412982988132623,False,0.0,logei,0.0,False,2,9,e7a3af8c-ef71-45ff-82b3-076e7b4f7cbc,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,-0.47852200150684815,8.5084622621052,25.541617374789716,8.445685964798786,8.513872458263238,-0.47852200150684815,8.445685964798786,hartmann_6
4,0.2991810731982467,0.7407484828757487,0.279747219748287,0.7825909153281315,0.9877407468945767,0.9862385492802385,-0.6665178495997667,-0.6665178495997667,False,0.0,logei,0.0,False,3,9,e7a3af8c-ef71-45ff-82b3-076e7b4f7cbc,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,-0.47852200150684815,8.633681812891703,34.17529918768142,8.445685964798786,8.543824796920354,-0.47852200150684815,8.445685964798786,hartmann_6
5,0.8828625669966758,0.9128100517839179,0.7082069141031725,0.5544968772635087,0.9232382080702205,0.08973077985431255,-0.5212958261669214,-0.5212958261669214,False,0.0,logei,0.0,False,4,9,e7a3af8c-ef71-45ff-82b3-076e7b4f7cbc,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,-0.47852200150684815,8.488459789458858,42.663758977140276,8.445685964798786,8.532751795428055,-0.47852200150684815,8.445685964798786,hartmann_6
6,0.45589743723054565,0.9093811003541445,0.5268461062467565,0.5374899391024575,0.05974072725133169,0.1698119236441281,5.441559780231351,5.441559780231351,False,0.0,logei,0.96860610001022,False,0,9,e7a3af8c-ef71-45ff-82b3-076e7b4f7cbc,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,5.441559780231351,2.5256041830605858,45.18936316020086,2.5256041830605858,7.531560526700144,5.441559780231351,2.5256041830605858,hartmann_6
7,0.4188968652581717,1.0,0.5419011885561104,0.40376989334026275,0.0,0.0,4.738635253995207,4.738635253995207,False,0.0,logei,1.2428424999816343,False,1,9,e7a3af8c-ef71-45ff-82b3-076e7b4f7cbc,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,5.441559780231351,3.2285287092967305,48.417891869497595,2.5256041830605858,6.916841695642513,5.441559780231351,2.5256041830605858,hartmann_6
8,0.49973202908311465,0.8178661142885799,0.7794419586649008,0.9028325431660795,0.0,0.040261490570119296,1.6681508468184145,1.6681508468184145,False,0.0,logei,1.2743933000019751,False,2,9,e7a3af8c-ef71-45ff-82b3-076e7b4f7cbc,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,5.441559780231351,6.299013116473523,54.71690498597112,2.5256041830605858,6.83961312324639,5.441559780231351,2.5256041830605858,hartmann_6
9,0.42376162613168816,0.8438733113918693,0.4443645430139439,0.7007776052068141,0.0,0.42822157730158944,0.1864578676508805,0.1864578676508805,False,0.0,logei,1.0091704000369646,False,3,9,e7a3af8c-ef71-45ff-82b3-076e7b4f7cbc,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,5.441559780231351,7.780706095641056,62.49761108161218,2.5256041830605858,6.944179009068019,5.441559780231351,2.5256041830605858,hartmann_6
10,0.45698043390997767,0.8967607093235689,0.5585139086624861,0.38811787811713666,0.11520270836365522,0.12141013828387112,4.438928309264372,4.438928309264372,False,0.0,logei,1.1518348000245169,False,4,9,e7a3af8c-ef71-45ff-82b3-076e7b4f7cbc,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,5.441559780231351,3.528235654027565,66.02584673563975,2.5256041830605858,6.602584673563975,5.441559780231351,2.5256041830605858,hartmann_6
