dataset,objective,acquisition,mean_rank_normalized,mean_rank_absolute,mean_auc_excess_postonset_per_iter,mean_auc_simple_regret_true_jitter,mean_response_l2_excess,condition_wins,conditions
eggholder,value,logei,0.4875,1.4625,-0.015696757614492303,55.31811923862473,-66.11831166086112,8,16
eggholder,value,qnei,0.5125,1.5375,-0.04813150392369858,55.3575617591563,45.89622273169022,8,16
