dataset,objective,oracle_model,error_model,jitter_iteration,jitter_std,variant,acquisition,n_seeds,mean_response_l2_excess,median_response_l2_excess,mean_final_simple_regret_excess_true,median_final_simple_regret_excess_true,mean_auc_simple_regret_excess_true,median_auc_simple_regret_excess_true,std_auc_simple_regret_excess_true,ci95_low_auc_simple_regret_excess_true,ci95_high_auc_simple_regret_excess_true,mean_auc_excess_postonset_per_iter,mean_auc_simple_regret_true_jitter,mean_final_inference_simple_regret_excess_true,acq_opt_failures
eggholder,value,exact,drift,0,0.05,anch5x3-detrend,logei,5,0.0,0.0,-0.03510944154130584,0.003099814902874254,-3.4410196855381656,0.20442879269967307,20.023214419700523,-21.611709364901056,11.290018542411081,-0.07022489154159517,52.82454764185725,-0.031948403338341244,0
eggholder,value,exact,drift,0,0.05,anch5x3-detrend,qnei,5,0.0,0.0,-0.18222464945622843,0.011969263292884946,-4.658106077407007,0.37750945962844895,10.992107363927028,-13.595194961771238,2.4614887676523964,-0.09506338933483689,53.34858469267899,-0.16194079686167911,0
eggholder,value,exact,drift,0,0.25,anch5x3-detrend,logei,5,0.0,0.0,-0.19243249223357448,0.03123142492502229,-14.043445623922926,1.2414877998982377,21.58375374553945,-30.30689387217658,1.7953824224956065,-0.2866009311004679,42.222121703472496,-0.17509522306250064,0
eggholder,value,exact,drift,0,0.25,anch5x3-detrend,qnei,5,0.0,0.0,-0.04993989280707822,0.02480419296290659,-6.790886030341353,0.701116486969596,16.245562077570415,-20.33885002490719,2.8561108503780988,-0.13858951082329302,51.21580473974465,0.040237474929949446,0
eggholder,value,exact,drift,0,1.0,anch5x3-detrend,logei,5,0.0,0.0,-0.04825110720934367,-0.03701851423325353,-7.348419452192795,-2.0668869509116377,16.19013550766713,-22.03670488224315,1.796835834022619,-0.1499677439223019,48.91714787520262,0.32019556283561096,0
eggholder,value,exact,drift,0,1.0,anch5x3-detrend,qnei,5,0.0,0.0,-0.07731171559022129,0.25130334402561166,-7.27579077361054,-4.9986401803809315,18.97800657500357,-23.157814051304655,4.827252312734255,-0.1484855259920519,50.73089999647546,0.12834670239585577,0
eggholder,value,exact,drift,0,5.0,anch5x3-detrend,logei,5,0.0,0.0,0.16401627293529203,0.05562541987413194,2.265111357913919,5.693905443530511,11.201787200360023,-7.086445517715402,9.419585702708915,0.04622676240640655,58.53067868530934,2.125302992098791,0
eggholder,value,exact,drift,0,5.0,anch5x3-detrend,qnei,5,0.0,0.0,0.1550166368067245,0.05429063768589559,3.317312564352707,5.209365858889896,8.740871329740044,-4.220764565300525,9.061814139052101,0.06770025641536133,61.3240033344387,1.3970003214774516,0
eggholder,value,exact,drift,20,0.05,anch5x3-detrend,logei,5,-5.010623135419445,-0.0006802993514156697,0.035259434461385256,0.0001610310847610652,1.4287732825011488,0.0023349507290362226,3.465738319525858,-0.33075423610482063,4.565821067443068,0.04926804422417732,57.694340609896564,0.04749548843005932,0
eggholder,value,exact,drift,20,0.05,anch5x3-detrend,qnei,5,-0.10190751392738236,0.0,-0.24084829043014172,-0.2170084038302344,-0.7094515466444988,-0.6110527940389048,4.538571462072804,-4.191562952942739,2.909660858127201,-0.024463846436016977,57.2972392234415,-0.2405293424880422,0
eggholder,value,exact,drift,20,0.25,anch5x3-detrend,logei,5,-198.81510509260175,-0.14279772172233152,0.18413495510699118,0.002637700021832945,1.5271307873385425,0.0023349507290362226,3.368748104152982,-0.03350097093436936,4.547094518395913,0.052659682322018855,57.79269811473396,0.24879515287358486,0
eggholder,value,exact,drift,20,0.25,anch5x3-detrend,qnei,5,2.2037409466372835,0.12544919693854695,0.04359231390317016,0.02709788851953787,0.5170195507888821,0.1767579158738144,3.192853590721492,-1.947975838062878,3.248394169384811,0.017828260372030624,58.523710320874876,0.31338071481935886,0
eggholder,value,exact,drift,20,1.0,anch5x3-detrend,logei,5,-266.97169244466596,-0.02560893146210219,-0.18192812364109315,-0.001665440305770538,-5.838274794274676,-0.03233678810563845,11.044583767478134,-15.950458357486458,0.16735033384726705,-0.20131982049223024,50.42729253312074,0.24154650359458393,0
eggholder,value,exact,drift,20,1.0,anch5x3-detrend,qnei,5,266.7457494967154,46.82245649118096,-0.01334021562675638,0.027090901615556273,-0.020736833435572068,0.17655878911033085,9.177086762102183,-7.445942619188855,7.409279421809901,-0.0007150632219161346,57.98595393665043,1.000142472829951,0
eggholder,value,exact,drift,20,5.0,anch5x3-detrend,logei,5,-483.0998328932616,-360.29045168907766,0.23808576803547665,0.0586599443819118,3.4058976308950664,1.2414877998982377,4.377058041848008,0.24968685566342408,7.139370198492633,0.11744474589293334,59.671464958290485,1.7647254515012123,0
eggholder,value,exact,drift,20,5.0,anch5x3-detrend,qnei,5,239.19118453410618,92.28541923021692,0.2079862259010543,0.4071973949400971,3.7644004693949187,6.291039054687985,9.04665748938093,-3.810767035973451,10.47887546582801,0.12980691273775588,61.77109123948092,2.027477565209179,0
