dataset,objective,acquisition,baseline,error_model,jitter_iteration,jitter_std,oracle_model,delta_l2_mean,delta_l2_std,final_simple_regret_mean,final_simple_regret_std,final_cum_regret_mean,final_cum_regret_std,final_avg_regret_mean,final_avg_regret_std,auc_simple_regret_mean,auc_simple_regret_std,runs
iso_moving_peaks,composite,ei,False,gaussian,0,0.233078,catboost,0.8360003149785262,0.14117262442676154,1.0286886758667564,0.18560602985224403,111.47029670531239,10.66157155135659,2.2294059341062478,0.21323143102713177,72.22959440551405,6.74083889082137,5
iso_moving_peaks,composite,ei,False,gaussian,0,0.93231,catboost,0.8360003149785262,0.14117262442676154,1.4398006253531352,0.33766578953438464,142.82134204702297,15.534768230121,2.85642684094046,0.3106953646024199,93.74897307488291,15.278081721410365,5
iso_moving_peaks,composite,ei,False,gaussian,0,4.661551,catboost,0.8360003149785262,0.14117262442676154,1.9859690875549916,0.6107903181761719,189.30180813959905,33.743646019717396,3.786036162791981,0.6748729203943481,105.50850455555012,25.87924310199661,5
iso_moving_peaks,composite,ei,True,none,0,0.0,catboost,0.8360003149785262,0.14117262442676154,1.1543979291020738,0.13318017700993107,126.95198966998828,16.450431164899502,2.5390397933997653,0.32900862329799013,79.82938456221771,13.986459892477459,5
iso_moving_peaks,composite,logei,False,gaussian,0,0.233078,catboost,0.8360003149785262,0.14117262442676154,1.0093178746760245,0.3287493546117963,121.68016397738458,20.573592247643948,2.433603279547692,0.41147184495287903,79.41884483023053,17.73231845515093,5
iso_moving_peaks,composite,logei,False,gaussian,0,0.93231,catboost,0.8360003149785262,0.14117262442676154,1.7089357474949938,0.24424200572460322,151.90366851597636,13.886962221744035,3.0380733703195277,0.2777392444348809,105.39680671055419,19.554188567812236,5
iso_moving_peaks,composite,logei,False,gaussian,0,4.661551,catboost,0.8360003149785262,0.14117262442676154,2.159306357343968,0.2664410895212559,191.03704252277538,29.5885439098226,3.8207408504555076,0.5917708781964522,112.53493825123894,17.21378563977622,5
iso_moving_peaks,composite,logei,True,none,0,0.0,catboost,0.8360003149785262,0.14117262442676154,1.1994719883011626,0.24000925149705052,130.60788714625446,16.58147105759411,2.6121577429250893,0.3316294211518823,81.57013385443568,13.985516939395255,5
iso_moving_peaks,composite,qnei,False,gaussian,0,0.233078,catboost,0.8360003149785262,0.14117262442676154,1.2040466128876404,0.20388616210937197,138.84832691169092,18.774442775117333,2.7769665382338182,0.3754888555023465,84.10595595336328,15.064071816223365,5
iso_moving_peaks,composite,qnei,False,gaussian,0,0.93231,catboost,0.8360003149785262,0.14117262442676154,1.670290014789152,0.36197693850086693,161.89022021764237,21.256962639342877,3.2378044043528478,0.4251392527868575,96.98779983255221,22.22203890391171,5
iso_moving_peaks,composite,qnei,False,gaussian,0,4.661551,catboost,0.8360003149785262,0.14117262442676154,2.0602837073553735,0.15226062788419442,192.85078857287112,8.54824100378575,3.857015771457422,0.17096482007571517,109.10594860159992,13.408732213485829,5
iso_moving_peaks,composite,qnei,True,none,0,0.0,catboost,0.8360003149785262,0.14117262442676154,0.9406117319297731,0.33716615204388084,139.31825457107215,23.450854155773317,2.7863650914214424,0.4690170831154664,72.90116693050618,9.197122221754011,5
