iteration,x0,x1,objective_true,objective_observed,objective_true_deployed,input_error_l2,input_error_applied,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,3.254207730100852,9.94988394347105,-1.635586670503533,-1.635586670503533,-1.635586670503533,0.07866077953716939,True,True,0.0,ei,0.0,False,8,a7c602f1-1819-4244-ac1a-f32fed0d1d14,slip,0.01,0,exact,value,learned,1e-06,"x0,x1",1.2500554659000687,-1.635586670503533,2.8856421364036016,2.8856421364036016,2.8856421364036016,2.8856421364036016,-1.635586670503533,2.8856421364036016,branin
2,3.207465575265017,8.031429630101744,-0.3649305266996472,-0.3649305266996472,-0.3649305266996472,0.14735324280128137,True,True,0.0,ei,0.0,False,8,a7c602f1-1819-4244-ac1a-f32fed0d1d14,slip,0.01,0,exact,value,learned,1e-06,"x0,x1",1.2500554659000687,-0.3649305266996472,1.6149859925997159,4.500628129003317,1.6149859925997159,2.2503140645016586,-0.3649305266996472,1.6149859925997159,branin
3,8.768711357696676,3.9689158446059207,0.9648002803266921,0.9648002803266921,0.9648002803266921,0.09075464219223515,True,True,0.0,ei,0.0,False,8,a7c602f1-1819-4244-ac1a-f32fed0d1d14,slip,0.01,0,exact,value,learned,1e-06,"x0,x1",1.2500554659000687,0.9648002803266921,0.2852551855733766,4.785883314576694,0.2852551855733766,1.5952944381922312,0.9648002803266921,0.2852551855733766,branin
4,4.340951854524989,3.8654293781382103,0.6952644427398196,0.6952644427398196,0.6952644427398196,0.14304348901373648,True,True,0.0,ei,0.0,False,8,a7c602f1-1819-4244-ac1a-f32fed0d1d14,slip,0.01,0,exact,value,learned,1e-06,"x0,x1",1.2500554659000687,0.9648002803266921,0.5547910231602491,5.340674337736942,0.2852551855733766,1.3351685844342356,0.9648002803266921,0.2852551855733766,branin
5,1.1762170273471755,4.849684719066272,0.5997432024728564,0.5997432024728564,0.5997432024728564,0.12241107517288341,True,True,0.0,ei,0.0,False,8,a7c602f1-1819-4244-ac1a-f32fed0d1d14,slip,0.01,0,exact,value,learned,1e-06,"x0,x1",1.2500554659000687,0.9648002803266921,0.6503122634272123,5.990986601164154,0.2852551855733766,1.1981973202328309,0.9648002803266921,0.2852551855733766,branin
6,10.0,5.125729210846257,0.9604424370070138,0.9604424370070138,0.9604424370070138,0.012506017814938986,True,True,0.0,ei,0.1509550999617204,False,8,a7c602f1-1819-4244-ac1a-f32fed0d1d14,slip,0.01,0,exact,value,learned,1e-06,"x0,x1",1.2500554659000687,0.9648002803266921,0.28961302889305485,6.28059963005721,0.2852551855733766,1.046766605009535,0.9648002803266921,0.2852551855733766,branin
7,10.0,4.536366028122143,1.063569301204912,1.063569301204912,1.063569301204912,0.022393266566460568,True,True,0.0,ei,0.1650000000372529,False,8,a7c602f1-1819-4244-ac1a-f32fed0d1d14,slip,0.01,0,exact,value,learned,1e-06,"x0,x1",1.2500554659000687,1.063569301204912,0.18648616469515655,6.467085794752366,0.18648616469515655,0.9238693992503381,1.063569301204912,0.18648616469515655,branin
8,9.957550589814623,0.04706238537553398,0.7799731150159638,0.7799731150159638,0.7799731150159638,0.0633783917618745,True,True,0.0,ei,0.15129299997352064,False,8,a7c602f1-1819-4244-ac1a-f32fed0d1d14,slip,0.01,0,exact,value,learned,1e-06,"x0,x1",1.2500554659000687,1.063569301204912,0.4700823508841049,6.937168145636471,0.18648616469515655,0.8671460182045588,1.063569301204912,0.18648616469515655,branin
9,9.906408859141617,3.3677860174060283,1.1878022089923954,1.1878022089923954,1.1878022089923954,0.2027951843065828,True,True,0.0,ei,0.2059368999907747,False,8,a7c602f1-1819-4244-ac1a-f32fed0d1d14,slip,0.01,0,exact,value,learned,1e-06,"x0,x1",1.2500554659000687,1.1878022089923954,0.06225325690767325,6.999421402544144,0.06225325690767325,0.7777134891715716,1.1878022089923954,0.06225325690767325,branin
10,10.0,2.3711792903360767,1.1569991675892564,1.1569991675892564,1.1569991675892564,0.003111764261815253,True,True,0.0,ei,0.20233370002824813,False,8,a7c602f1-1819-4244-ac1a-f32fed0d1d14,slip,0.01,0,exact,value,learned,1e-06,"x0,x1",1.2500554659000687,1.1878022089923954,0.0930562983108123,7.092477700854956,0.06225325690767325,0.7092477700854956,1.1878022089923954,0.06225325690767325,branin
11,10.0,2.8062013045984826,1.1742488794373156,1.1742488794373156,1.1742488794373156,0.14494898914742294,True,True,0.0,ei,0.20331919996533543,False,8,a7c602f1-1819-4244-ac1a-f32fed0d1d14,slip,0.01,0,exact,value,learned,1e-06,"x0,x1",1.2500554659000687,1.1878022089923954,0.07580658646275307,7.168284287317709,0.06225325690767325,0.6516622079379736,1.1878022089923954,0.06225325690767325,branin
