dataset,objective,oracle_model,error_model,jitter_iteration,jitter_std,acquisition,n_seeds,n_acquisitions,mean_rank,mean_rank_normalized,mean_rank_absolute,mean_auc_simple_regret_excess_true,median_auc_simple_regret_excess_true,mean_auc_excess_postonset_per_iter,mean_auc_simple_regret_true_jitter,mean_response_l2_excess,condition_win
shekel,value,exact,misclick,0,0.01,qnei,5,8,3.4,0.34285714285714286,1.8,-0.5995693926052809,0.0,-0.012236110053169113,2165.8500650375017,0.0,True
shekel,value,exact,misclick,0,0.01,random,5,8,4.1,0.4428571428571428,7.1,0.0,0.0,0.0,2602.9564292872333,0.0,False
shekel,value,exact,misclick,0,0.01,sobol,5,8,4.1,0.4428571428571428,7.5,0.0,0.0,0.0,2624.3365374248137,0.0,False
shekel,value,exact,misclick,0,0.01,qucb,5,8,4.2,0.4571428571428572,5.0,17.433277444881334,0.0,0.35578117234451695,2437.5259834127364,0.0,False
shekel,value,exact,misclick,0,0.01,logei,5,8,4.8,0.5428571428571428,2.4,0.763088090520796,0.0,0.015573226337158986,2115.700845980882,0.0,False
shekel,value,exact,misclick,0,0.01,ei,5,8,4.9,0.5571428571428572,3.6,9.488284597164874,0.0,0.19363846116663125,2179.932139091419,0.0,False
shekel,value,exact,misclick,0,0.01,pi,5,8,4.9,0.5571428571428572,3.8,13.63006746594292,0.0,0.2781646421621005,2309.900966246811,0.0,False
shekel,value,exact,misclick,0,0.01,ucb,5,8,5.6,0.6571428571428571,4.8,5.894007747005162,0.0,0.12028587238786059,2423.4243747468286,0.0,False
shekel,value,exact,misclick,0,0.05,logei,5,8,2.4,0.19999999999999998,1.4,54.25772554583409,-8.252975639985834,1.1073005213435536,2169.1954834361954,0.0,True
shekel,value,exact,misclick,0,0.05,sobol,5,8,3.2,0.31428571428571433,7.7,0.7166791585907049,0.0,0.014626105277361034,2625.0532165834047,0.0,False
shekel,value,exact,misclick,0,0.05,qucb,5,8,3.6,0.37142857142857144,4.6,0.5748810842093007,0.0,0.011732267024679287,2420.6675870520644,0.0,False
shekel,value,exact,misclick,0,0.05,random,5,8,4.0,0.42857142857142855,7.3,2.176881118862366,0.0,0.04442614528290534,2605.1333104060955,0.0,False
shekel,value,exact,misclick,0,0.05,ucb,5,8,4.4,0.48571428571428577,3.8,19.55940031027576,7.929243275607405,0.3991714349035874,2437.089767310099,0.0,False
shekel,value,exact,misclick,0,0.05,ei,5,8,5.6,0.6571428571428571,3.8,224.61372439125708,39.20888055600517,4.583953559005247,2395.057578885511,0.0,False
shekel,value,exact,misclick,0,0.05,qnei,5,8,6.4,0.7714285714285715,3.0,124.44431748610369,136.6135359853074,2.539679948695995,2290.893951916211,0.0,False
shekel,value,exact,misclick,0,0.05,pi,5,8,6.4,0.7714285714285715,4.4,111.26343874455324,107.07453091566822,2.2706824233582297,2407.534337525422,0.0,False
shekel,value,exact,misclick,0,0.15,random,5,8,2.8,0.2571428571428571,6.6,-20.85317962065492,3.346172394178666,-0.4255750942990801,2582.103249666578,0.0,True
shekel,value,exact,misclick,0,0.15,qucb,5,8,3.0,0.2857142857142857,3.2,-46.381975312878424,-22.747635072128105,-0.9465709247526221,2373.7107306549765,0.0,False
shekel,value,exact,misclick,0,0.15,sobol,5,8,3.0,0.2857142857142857,7.4,-4.664214238526529,0.0,-0.09518804568421473,2619.6723231862875,0.0,False
shekel,value,exact,misclick,0,0.15,ucb,5,8,4.0,0.42857142857142855,4.2,10.374394218398901,34.0810329169567,0.2117223309877332,2427.904761218222,0.0,False
shekel,value,exact,misclick,0,0.15,logei,5,8,4.6,0.5142857142857142,1.8,89.69388388826232,68.16920988123775,1.8304874262910673,2204.6316417786234,0.0,False
shekel,value,exact,misclick,0,0.15,ei,5,8,5.0,0.5714285714285714,3.0,204.8779444031862,147.46291991481985,4.181182538840533,2375.32179889744,0.0,False
shekel,value,exact,misclick,0,0.15,qnei,5,8,6.6,0.7999999999999999,4.2,287.36008677123465,129.034986936721,5.864491566759891,2453.8097212013417,0.0,False
shekel,value,exact,misclick,0,0.15,pi,5,8,7.0,0.8571428571428571,5.6,247.1713087125517,197.96560531698196,5.044312422705138,2543.44220749342,0.0,False
shekel,value,exact,misclick,0,0.4,sobol,5,8,1.0,0.0,5.2,-17.99582843943299,-4.799358496865807,-0.36726180488638815,2606.3407089853804,0.0,True
shekel,value,exact,misclick,0,0.4,random,5,8,2.8,0.2571428571428571,5.6,81.70150007877673,20.971953215936992,1.6673775526280963,2684.6579293660097,0.0,False
shekel,value,exact,misclick,0,0.4,qucb,5,8,3.8,0.39999999999999997,3.2,149.14142935815252,120.17843793782959,3.0437026399622966,2569.234135326007,0.0,False
shekel,value,exact,misclick,0,0.4,ucb,5,8,4.0,0.42857142857142855,3.8,171.09107524489428,170.43915079981434,3.491654596834576,2588.621442244718,0.0,False
shekel,value,exact,misclick,0,0.4,pi,5,8,5.8,0.6857142857142857,6.4,339.64188856965313,287.1441746599821,6.931467113666391,2635.9127873505217,0.0,False
shekel,value,exact,misclick,0,0.4,ei,5,8,6.0,0.7142857142857143,4.8,438.4787699398892,333.1141991956756,8.94854632530386,2608.9226244341435,0.0,False
shekel,value,exact,misclick,0,0.4,logei,5,8,6.2,0.7428571428571429,3.2,461.2534258600161,328.87331265482726,9.413335221632979,2576.1911837503776,0.0,False
shekel,value,exact,misclick,0,0.4,qnei,5,8,6.4,0.7714285714285715,3.8,427.662817077568,335.48002491152965,8.727812593419753,2594.112451507675,0.0,False
shekel,value,exact,misclick,20,0.01,logei,5,8,3.7,0.38571428571428573,2.4,-2.2540077714438667,0.0,-0.07772440591185656,2112.6837501189175,0.0,True
