run_id,dataset,objective,acquisition,seed,oracle_model,baseline,variant,error_model,jitter_std,jitter_iteration,n_iterations,acq_opt_failures,response_start_iteration,response_end_iteration,response_l2,final_best_true,final_simple_regret_true,final_cum_regret_true,final_avg_regret_true,auc_simple_regret_true,auc_simple_regret_true_postonset_per_iter,final_inference_simple_regret_true,auc_inference_simple_regret_true,param_columns,response_x0,response_x1
330f5ceb-3930-4739-b11d-848a9c2ddaa7,eggholder,value,logei,10,exact,True,noise-self_report,none,0.0,0,50,0,1,2,143.65689715691502,2.379233467202045,0.8258120638530135,114.36753559878954,2.2873507119757908,41.03964770099562,0.8375438306325638,0.8258120638530135,41.03964770099562,"x0,x1",-130.61818813895133,-59.80127948505765
2ff2eea0-2170-4d08-bf4b-ddf14a2c21ed,eggholder,value,logei,10,exact,False,noise-self_report_conf-r0,gaussian,0.25,0,50,0,1,2,143.65689715691502,2.382489536345504,0.8225559947095551,109.46917645852422,2.189383529170484,40.9980999244248,0.8366959168249959,0.8225559947095551,40.9980999244248,"x0,x1",-130.61818813895133,-59.80127948505765
47e7c6ee-3b62-4863-a474-a16d9153ebca,eggholder,value,logei,10,exact,False,noise-self_report_conf-r0,gaussian,1.0,0,50,0,1,2,143.65689715691502,2.331166856074644,0.8738786749804146,114.98138534078196,2.299627706815639,42.82005507404031,0.8738786749804145,1.8008689278493264,82.30005330988371,"x0,x1",-130.61818813895133,-59.80127948505765
ff592521-dadd-438b-a25e-9df4fa68065d,eggholder,value,logei,11,exact,True,noise-self_report,none,0.0,0,50,0,1,2,683.1813895720231,2.6226985269822354,0.5823470040728234,144.02032955685712,2.8804065911371426,39.832172671471916,0.8129014830912636,0.5823470040728234,39.832172671471916,"x0,x1",484.27843057065763,-481.8829865658065
c15f7ff0-a550-4046-bc7a-d36efc819792,eggholder,value,logei,11,exact,False,noise-self_report_conf-r0,gaussian,0.25,0,50,0,1,2,683.1813895720231,2.5802207113683626,0.6248248196866961,124.95223758200714,2.499044751640143,42.00938598810636,0.8573344079205379,0.6379550935262035,45.29966254494252,"x0,x1",484.27843057065763,-481.8829865658065
c1014798-d70a-432e-8162-719565ea7b9e,eggholder,value,logei,11,exact,False,noise-self_report_conf-r0,gaussian,1.0,0,50,0,1,2,683.1813895720231,2.621999084816533,0.5830464462385252,121.60789569647278,2.432157913929456,44.08086671511294,0.8996095247982233,0.5904879758616479,46.68688419564607,"x0,x1",484.27843057065763,-481.8829865658065
98a31b5b-7b0c-4716-a185-09cbc159f938,eggholder,value,logei,7,exact,True,noise-self_report,none,0.0,0,50,0,1,2,705.2010031049356,2.9766404712795005,0.2284050597755582,151.59279088479985,3.031855817695997,40.08356021923327,0.8180318412088422,0.2284050597755582,40.08356021923327,"x0,x1",154.20438900789918,-688.1347696424792
92b849e7-48eb-4366-b0fb-3ae1906a9902,eggholder,value,logei,7,exact,False,noise-self_report_conf-r0,gaussian,0.25,0,50,0,1,2,705.2010031049356,1.6835877645432855,1.521457766511773,132.09720940650442,2.6419441881300885,89.79619144171424,1.8325753355451886,1.6498607775737797,99.70740993457628,"x0,x1",154.20438900789918,-688.1347696424792
945b1a69-f399-4bff-9d5f-3b90eb057ab1,eggholder,value,logei,7,exact,False,noise-self_report_conf-r0,gaussian,1.0,0,50,0,1,2,705.2010031049356,2.581335956012789,0.6237095750422696,123.6453217988553,2.472906435977106,63.469365294359484,1.2952931692726426,1.10449829763024,77.28933904204078,"x0,x1",154.20438900789918,-688.1347696424792
6fb77d0d-d9ff-4852-af2c-d9f16d263565,eggholder,value,logei,8,exact,True,noise-self_report,none,0.0,0,50,0,1,2,203.67314330849516,2.921952665569602,0.2830928654854565,136.1919136106137,2.7238382722122743,27.92746192038414,0.5699482024568192,0.2830928654854565,27.92746192038414,"x0,x1",-8.459712634925069,-203.49737729832611
8fde467f-cea9-4979-b5a7-4ff6d3e4fbd6,eggholder,value,logei,8,exact,False,noise-self_report_conf-r0,gaussian,0.25,0,50,0,1,2,203.67314330849516,2.9212269751017,0.2838185559533586,118.7062059882449,2.374124119764898,24.221213674847526,0.4943104831601536,0.3316177128168278,25.19020332162692,"x0,x1",-8.459712634925069,-203.49737729832611
cf79ae37-24c6-4bfb-bd86-9efad62237da,eggholder,value,logei,8,exact,False,noise-self_report_conf-r0,gaussian,1.0,0,50,0,1,2,203.67314330849516,2.109847042569632,1.095198488485427,140.80248662524738,2.816049732504948,60.85527415610817,1.24194437053282,1.1084791438840291,93.69494670413182,"x0,x1",-8.459712634925069,-203.49737729832611
fe493817-5aa2-48ac-8eaf-27bbe0aebcd0,eggholder,value,logei,9,exact,True,noise-self_report,none,0.0,0,50,0,1,2,572.1091054114911,2.954521455058652,0.2505240759964069,108.44993211632438,2.1689986423264878,40.57656360354646,0.8280931347662543,0.2505240759964069,40.57656360354646,"x0,x1",-273.51147921256734,502.4940788046064
