iteration,verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,0.8125477333023334,0.9486069004847877,0.8878428451225968,0.6126035949952959,0.6500831424556127,0.936776722698131,0.5026326522827873,0.9106142091913831,0.8985347143760232,4.640434413580241,4.640434413580241,False,0.0,logei,0.0,False,7,d6a19aea-23a9-4d56-b221-588f80304205,none,0.0,0,extra_trees,composite,learned,1e-06,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",5.400000000000057,4.640434413580241,0.7595655864198161,0.7595655864198161,0.7595655864198161,0.7595655864198161,4.640434413580241,0.7595655864198161,ehmi
2,0.7339674764218604,0.6515162134096568,0.6392128060503867,0.6274347938270624,0.7225381529413233,0.7522741294789766,0.7767486760372462,0.9977501417171963,0.8963309596068765,4.798839506172852,4.798839506172852,False,0.0,logei,0.0,False,7,d6a19aea-23a9-4d56-b221-588f80304205,none,0.0,0,extra_trees,composite,learned,1e-06,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",5.400000000000057,4.798839506172852,0.601160493827205,1.3607260802470211,0.601160493827205,0.6803630401235106,4.798839506172852,0.601160493827205,ehmi
3,0.8110896147205813,0.9944800738409425,0.6076543491177995,0.5801060169289223,0.8062698021365153,0.5219710039806917,0.5178401393867981,0.7574444101356852,0.7331030126626445,4.730785686728395,4.730785686728395,False,0.0,logei,0.0,False,7,d6a19aea-23a9-4d56-b221-588f80304205,none,0.0,0,extra_trees,composite,learned,1e-06,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",5.400000000000057,4.798839506172852,0.6692143132716621,2.0299403935186833,0.601160493827205,0.676646797839561,4.798839506172852,0.601160493827205,ehmi
4,0.9585838865964261,0.8146131272455053,0.7570588232997569,0.7484367176967521,0.6237574610136654,0.505897012771253,0.5962010719926554,0.8460160604409196,0.6003033619934977,4.939899537037038,4.939899537037038,False,0.0,logei,0.0,False,7,d6a19aea-23a9-4d56-b221-588f80304205,none,0.0,0,extra_trees,composite,learned,1e-06,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",5.400000000000057,4.939899537037038,0.46010046296301876,2.490040856481702,0.46010046296301876,0.6225102141204255,4.939899537037038,0.46010046296301876,ehmi
5,0.6847681553011034,0.5018671210260379,0.9150238649008728,0.5772305405307199,0.6337996522818927,0.9401660769904143,0.7548954049342116,0.9235751231829347,0.8198585834712631,4.422672415123458,4.422672415123458,False,0.0,logei,0.0,False,7,d6a19aea-23a9-4d56-b221-588f80304205,none,0.0,0,extra_trees,composite,learned,1e-06,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",5.400000000000057,4.939899537037038,0.9773275848765994,3.4673684413583015,0.46010046296301876,0.6934736882716603,4.939899537037038,0.46010046296301876,ehmi
6,0.9873127307902935,0.7191715265900759,0.696547576532266,0.8271447716135731,0.5833637686342064,0.5236501243274188,0.7120061073867658,0.9912019461393063,0.6705235447018811,5.066704398148162,5.066704398148162,False,0.0,logei,13.676939299999503,False,7,d6a19aea-23a9-4d56-b221-588f80304205,none,0.0,0,extra_trees,composite,learned,1e-06,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",5.400000000000057,5.066704398148162,0.3332956018518951,3.8006640432101966,0.3332956018518951,0.6334440072016995,5.066704398148162,0.3332956018518951,ehmi
7,0.9873127307902935,0.7191715265900759,0.696547576532266,0.8271447716135731,0.5833637686342064,0.5236501243274188,0.7120061073867658,0.9912019461393063,0.6705235447018811,5.066704398148162,5.066704398148162,False,0.0,logei,0.0,False,7,d6a19aea-23a9-4d56-b221-588f80304205,none,0.0,0,extra_trees,composite,learned,1e-06,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",5.400000000000057,5.066704398148162,0.3332956018518951,4.133959645062092,0.3332956018518951,0.5905656635802988,5.066704398148162,0.3332956018518951,ehmi
8,0.933520043351072,0.5,0.5980999805714294,0.8388961100546781,0.599636731743647,0.5,0.8953861636049948,1.0,0.6614101746254247,5.08623101851853,5.08623101851853,False,0.0,logei,0.6481192999926861,False,7,d6a19aea-23a9-4d56-b221-588f80304205,none,0.0,0,extra_trees,composite,learned,1e-06,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",5.400000000000057,5.08623101851853,0.31376898148152677,4.4477286265436184,0.31376898148152677,0.5559660783179523,5.08623101851853,0.31376898148152677,ehmi
9,0.933520043351072,0.5,0.5980999805714294,0.8388961100546781,0.599636731743647,0.5,0.8953861636049948,1.0,0.6614101746254247,5.08623101851853,5.08623101851853,False,0.0,logei,0.0,False,7,d6a19aea-23a9-4d56-b221-588f80304205,none,0.0,0,extra_trees,composite,learned,1e-06,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",5.400000000000057,5.08623101851853,0.31376898148152677,4.761497608025145,0.31376898148152677,0.5290552897805717,5.08623101851853,0.31376898148152677,ehmi
10,1.0,0.6529178149437737,0.5040685472671205,0.9776732623673775,0.5438010495475679,0.5871589997787766,0.9071273848349031,1.0,0.8282246179161278,5.363769675925973,5.363769675925973,False,0.0,logei,0.4435616000118898,False,7,d6a19aea-23a9-4d56-b221-588f80304205,none,0.0,0,extra_trees,composite,learned,1e-06,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",5.400000000000057,5.363769675925973,0.036230324074083775,4.797727932099229,0.036230324074083775,0.4797727932099229,5.363769675925973,0.036230324074083775,ehmi
