iteration,verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,0.8125477333023334,0.9486069004847877,0.8878428451225968,0.6126035949952959,0.6500831424556127,0.936776722698131,0.5026326522827873,0.9106142091913831,0.8985347143760232,4.640434413580241,6.081816285277898,True,1.441381871697657,logei,0.0,False,7,02f70198-78ed-4d31-a3f6-5035a34f9dfa,gaussian,1.823566,0,extra_trees,composite,learned,3.325392956356,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",5.400000000000057,4.640434413580241,0.7595655864198161,0.7595655864198161,0.7595655864198161,0.7595655864198161,4.640434413580241,0.7595655864198161,ehmi
2,0.7339674764218604,0.6515162134096568,0.6392128060503867,0.6274347938270624,0.7225381529413233,0.7522741294789766,0.7767486760372462,0.9977501417171963,0.8963309596068765,4.798839506172852,2.577980761224803,True,-2.2208587449480492,logei,0.0,False,7,02f70198-78ed-4d31-a3f6-5035a34f9dfa,gaussian,1.823566,0,extra_trees,composite,learned,3.325392956356,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",5.400000000000057,4.798839506172852,0.601160493827205,1.3607260802470211,0.601160493827205,0.6803630401235106,4.640434413580241,0.7595655864198161,ehmi
3,0.8110896147205813,0.9944800738409425,0.6076543491177995,0.5801060169289223,0.8062698021365153,0.5219710039806917,0.5178401393867981,0.7574444101356852,0.7331030126626445,4.730785686728395,3.8657197045008234,True,-0.8650659822275717,logei,0.0,False,7,02f70198-78ed-4d31-a3f6-5035a34f9dfa,gaussian,1.823566,0,extra_trees,composite,learned,3.325392956356,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",5.400000000000057,4.798839506172852,0.6692143132716621,2.0299403935186833,0.601160493827205,0.676646797839561,4.640434413580241,0.7595655864198161,ehmi
4,0.9585838865964261,0.8146131272455053,0.7570588232997569,0.7484367176967521,0.6237574610136654,0.505897012771253,0.5962010719926554,0.8460160604409196,0.6003033619934977,4.939899537037038,3.7516827975860254,True,-1.188216739451013,logei,0.0,False,7,02f70198-78ed-4d31-a3f6-5035a34f9dfa,gaussian,1.823566,0,extra_trees,composite,learned,3.325392956356,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",5.400000000000057,4.939899537037038,0.46010046296301876,2.490040856481702,0.46010046296301876,0.6225102141204255,4.640434413580241,0.7595655864198161,ehmi
5,0.6847681553011034,0.5018671210260379,0.9150238649008728,0.5772305405307199,0.6337996522818927,0.9401660769904143,0.7548954049342116,0.9235751231829347,0.8198585834712631,4.422672415123458,7.781648418032976,True,3.358976002909518,logei,0.0,False,7,02f70198-78ed-4d31-a3f6-5035a34f9dfa,gaussian,1.823566,0,extra_trees,composite,learned,3.325392956356,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",5.400000000000057,4.939899537037038,0.9773275848765994,3.4673684413583015,0.46010046296301876,0.6934736882716603,4.422672415123458,0.9773275848765994,ehmi
6,0.6318552773390147,0.5,0.9910365232833006,0.5418256041007408,0.617935604162165,1.0,0.7818874330285919,0.9205090010463448,0.8335397013210857,4.305189043209873,4.4627636999631815,True,0.15757465675330806,logei,0.38404230000742245,False,7,02f70198-78ed-4d31-a3f6-5035a34f9dfa,gaussian,1.823566,0,extra_trees,composite,learned,3.325392956356,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",5.400000000000057,4.939899537037038,1.0948109567901838,4.562179398148485,0.46010046296301876,0.7603632330247475,4.422672415123458,0.9773275848765994,ehmi
7,0.6318552773390147,0.5,0.9910365232833006,0.5418256041007408,0.617935604162165,1.0,0.7818874330285919,0.9205090010463448,0.8335397013210857,4.305189043209873,4.963901413537497,True,0.6587123703276232,logei,0.0,False,7,02f70198-78ed-4d31-a3f6-5035a34f9dfa,gaussian,1.823566,0,extra_trees,composite,learned,3.325392956356,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",5.400000000000057,4.939899537037038,1.0948109567901838,5.656990354938669,0.46010046296301876,0.8081414792769527,4.422672415123458,0.9773275848765994,ehmi
8,0.651710131707248,0.5,0.8899943380187703,0.576073678017732,0.6362251456888088,0.9242464036876274,0.8491081404350292,0.9333554509987714,0.7879533798697204,4.44699201388889,1.9943170075629144,True,-2.4526750063259755,logei,0.5575001999968663,False,7,02f70198-78ed-4d31-a3f6-5035a34f9dfa,gaussian,1.823566,0,extra_trees,composite,learned,3.325392956356,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",5.400000000000057,4.939899537037038,0.9530079861111673,6.609998341049836,0.46010046296301876,0.8262497926312296,4.422672415123458,0.9773275848765994,ehmi
9,0.651710131707248,0.5,0.8899943380187703,0.576073678017732,0.6362251456888088,0.9242464036876274,0.8491081404350292,0.9333554509987714,0.7879533798697204,4.44699201388889,2.143780967676553,True,-2.3032110462123367,logei,0.0,False,7,02f70198-78ed-4d31-a3f6-5035a34f9dfa,gaussian,1.823566,0,extra_trees,composite,learned,3.325392956356,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",5.400000000000057,4.939899537037038,0.9530079861111673,7.563006327161004,0.46010046296301876,0.8403340363512226,4.422672415123458,0.9773275848765994,ehmi
10,0.7064796537292118,0.5,0.8944794102123539,0.5898899613965845,0.6373724354479455,0.9229152152722789,0.7374020450084666,0.9220188410871543,0.8143340205888108,4.47199475308642,5.283752069196843,True,0.8117573161104223,logei,0.5350675999943633,False,7,02f70198-78ed-4d31-a3f6-5035a34f9dfa,gaussian,1.823566,0,extra_trees,composite,learned,3.325392956356,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",5.400000000000057,4.939899537037038,0.9280052469136368,8.49101157407464,0.46010046296301876,0.8491011574074641,4.422672415123458,0.9773275848765994,ehmi
