delta_verticalPosition,delta_verticalWidth,delta_horizontalWidth,delta_r,delta_g,delta_b,delta_a,delta_blinkFrequency,delta_volume,delta_l2_norm,iteration,final_best_true,final_simple_regret_true,final_cum_regret_true,final_avg_regret_true,final_inference_simple_regret_true,auc_simple_regret_true,auc_inference_simple_regret_true,acq_opt_failures,acquisition,objective,jitter_std,jitter_iteration,iterations,seed,run_id,error_model,oracle_model,baseline,xi,kappa,runtime_sec,y_opt,dataset,param_columns
-0.07858025688047299,-0.29709068707513087,-0.24863003907221015,0.014831198831766423,0.07245501048571057,-0.1845025932191543,0.27411602375445887,0.0871359325258132,-0.002203754769146693,0.5277335038693947,0.0,5.398194444444502,0.0018055555555553937,18.240829128088297,0.36481658256176597,0.0018055555555553937,4.649864351853114,4.649864351853114,0.0,qnei,composite,0.0,0,50,7,eae2c696-2702-4399-8cd1-95c0b4807ec6,none,extra_trees,True,0.01,2.0,48.09158399999433,5.400000000000057,ehmi,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume"
0.0,0.0,0.0,0.0,-0.16805464894004085,0.0,0.0,-0.10357679600604797,0.0,0.19740951775747503,20.0,5.398194444444502,0.0018055555555553937,18.240829128088297,0.36481658256176597,0.0018055555555553937,4.649864351853114,4.649864351853114,0.0,qnei,composite,0.0,20,50,7,eae2c696-2702-4399-8cd1-95c0b4807ec6,none,extra_trees,True,0.01,2.0,48.09158399999433,5.400000000000057,ehmi,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume"
-0.07858025688047299,-0.29709068707513087,-0.24863003907221015,0.014831198831766423,0.07245501048571057,-0.1845025932191543,0.27411602375445887,0.0871359325258132,-0.002203754769146693,0.5277335038693947,0.0,5.3924861111111655,0.007513888888891707,16.71395302028379,0.3342790604056758,0.007513888888891707,4.743160725309385,4.743160725309385,0.0,qnei,composite,0.018236,0,50,7,51ccdc5e-90a9-4628-8bc6-505f042965d4,gaussian,extra_trees,False,0.01,2.0,43.28679249998822,5.400000000000057,ehmi,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume"
0.0,-0.5,0.0,0.0,0.16756276377902646,0.0,0.0,0.0,0.0,0.5273303327187483,20.0,5.397184722222272,0.002815277777784786,17.00101842758106,0.34002036855162115,0.003428472222227974,4.411561574074914,4.421259143519365,0.0,qnei,composite,0.018236,20,50,7,c2adc330-7f14-41c3-8dc2-d779c7dbf2e2,gaussian,extra_trees,False,0.01,2.0,45.31885799999873,5.400000000000057,ehmi,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume"
-0.07858025688047299,-0.29709068707513087,-0.24863003907221015,0.014831198831766423,0.07245501048571057,-0.1845025932191543,0.27411602375445887,0.0871359325258132,-0.002203754769146693,0.5277335038693947,0.0,5.385778125000046,0.014221875000011153,10.24720416391255,0.20494408327825098,0.08411111111112657,4.8573976879418135,7.891704706791549,0.0,qnei,composite,0.091178,0,50,7,12253e1b-b8b3-443d-91ee-ddb5d78d29de,gaussian,extra_trees,False,0.01,2.0,26.418456200000946,5.400000000000057,ehmi,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume"
0.0,-0.5,0.0,0.0,-0.33243723622097354,0.0,0.0,0.0,0.0,0.6004286102662325,20.0,5.386742013888922,0.013257986111135267,14.122554899693107,0.28245109799386214,0.04214062500002491,4.701400289353223,5.473536053242136,0.0,qnei,composite,0.091178,20,50,7,7e42d236-1c4c-4338-b742-dfd568d72dde,gaussian,extra_trees,False,0.01,2.0,40.52703360001033,5.400000000000057,ehmi,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume"
-0.07858025688047299,-0.29709068707513087,-0.24863003907221015,0.014831198831766423,0.07245501048571057,-0.1845025932191543,0.27411602375445887,0.0871359325258132,-0.002203754769146693,0.5277335038693947,0.0,5.397184722222272,0.002815277777784786,23.789338577492828,0.47578677154985655,0.04326736111113405,13.604564395945335,19.200720679013944,0.0,qnei,composite,0.364713,0,50,7,e709304a-cf09-4c37-8375-b97b12adab00,gaussian,extra_trees,False,0.01,2.0,18.715335699991556,5.400000000000057,ehmi,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume"
0.0,-0.5,0.0,0.0,-0.13628629134604386,0.0,0.0,0.0,0.0,0.518241211414973,20.0,5.3946027777778305,0.005397222222226716,12.80216771384631,0.2560433542769262,0.08215740740742827,4.5402546296305974,5.799824652778923,0.0,qnei,composite,0.364713,20,50,7,4ad42769-fd29-4cc1-b713-437de0302e47,gaussian,extra_trees,False,0.01,2.0,26.45578740000201,5.400000000000057,ehmi,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume"
-0.07858025688047299,-0.29709068707513087,-0.24863003907221015,0.014831198831766423,0.07245501048571057,-0.1845025932191543,0.27411602375445887,0.0871359325258132,-0.002203754769146693,0.5277335038693947,0.0,5.190477199074083,0.2095228009259742,27.99648524305759,0.5599297048611518,0.5381014660494188,14.706452295527038,27.50491512345888,0.0,qnei,composite,1.823566,0,50,7,c0fd9f8b-921d-463a-9a4d-c6effe2c1334,gaussian,extra_trees,False,0.01,2.0,26.53786390001187,5.400000000000057,ehmi,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume"
0.0,-0.5,0.0,0.0,0.16756276377902646,0.0,0.0,0.0,0.0,0.5273303327187483,20.0,5.396571527777829,0.003428472222227974,10.353599145724722,0.20707198291449444,0.052098958333358425,4.421259143519365,6.058261400464391,0.0,qnei,composite,1.823566,20,50,7,c0d724ed-6fef-4c13-8103-0c79d71ab2fa,gaussian,extra_trees,False,0.01,2.0,26.498416499991436,5.400000000000057,ehmi,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume"
-0.21650060192028797,0.09906355894486629,-0.26899697634072717,-0.38595401612039293,0.057273403683845925,0.03396106189783388,-0.03789189825510242,-0.3013170695352446,0.3393729850609284,0.6998866815515159,0.0,5.394388888888944,0.005611111111113232,15.222271114419943,0.3044454222883989,0.005611111111113232,6.258740740742033,6.258740740742033,0.0,logei,composite,0.0,0,50,9,b9554969-5269-4d5c-8a47-2a0762e0e087,none,extra_trees,True,0.01,2.0,62.455100799998036,5.400000000000057,ehmi,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume"
-0.006060752636564248,0.0,-0.002449793125554822,0.0,-0.5,-0.12096377813010428,0.0,0.33069362511785505,0.0,0.6115825729384194,20.0,5.394388888888944,0.005611111111113232,15.222271114419943,0.3044454222883989,0.005611111111113232,6.258740740742033,6.258740740742033,0.0,logei,composite,0.0,20,50,9,b9554969-5269-4d5c-8a47-2a0762e0e087,none,extra_trees,True,0.01,2.0,62.455100799998036,5.400000000000057,ehmi,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume"
-0.21650060192028797,0.09906355894486629,-0.26899697634072717,-0.38595401612039293,0.057273403683845925,0.03396106189783388,-0.03789189825510242,-0.3013170695352446,0.3393729850609284,0.6998866815515159,0.0,5.387862847222277,0.012137152777779825,17.033268348089578,0.34066536696179156,0.023436855158752046,9.986690963957471,10.08724293155014,0.0,logei,composite,0.018236,0,50,9,70dc5a79-3640-455e-b662-bd7b4af06d32,gaussian,extra_trees,False,0.01,2.0,54.01035359999514,5.400000000000057,ehmi,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume"
-0.004544139216242082,0.0,0.002858448457593088,0.0,-0.5,-0.021554446297316843,0.0,0.42359322204819083,0.0,0.6556863822355571,20.0,5.378330555555578,0.021669444444479602,16.207120218807187,0.3241424043761437,0.032095833333374735,7.72928703703866,7.803966898149805,0.0,logei,composite,0.018236,20,50,9,02b236cb-6e5a-46f1-a79c-950be85bf031,gaussian,extra_trees,False,0.01,2.0,82.8285232999915,5.400000000000057,ehmi,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume"
-0.21650060192028797,0.09906355894486629,-0.26899697634072717,-0.38595401612039293,0.057273403683845925,0.03396106189783388,-0.03789189825510242,-0.3013170695352446,0.3393729850609284,0.6998866815515159,0.0,5.38560215455844,0.01439784544161693,13.276870150337876,0.26553740300675754,0.03478680555560043,6.146825693174484,7.047233862435989,0.0,logei,composite,0.091178,0,50,9,d594794d-7b89-48ec-a764-171e1ccf5a62,gaussian,extra_trees,False,0.01,2.0,52.055985099999816,5.400000000000057,ehmi,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume"
-0.006257088105250053,0.0,0.0009044202208325913,0.0,-0.5,0.16071503505914742,0.0,-0.03837774916965664,0.04024226083080584,0.5281681387680058,20.0,5.305560416666711,0.09443958333334646,17.73154863315888,0.3546309726631776,0.1254627314814929,8.777080555557212,9.27170520833497,0.0,logei,composite,0.091178,20,50,9,d732afc7-5cda-4f9a-9310-fdd79d478d52,gaussian,extra_trees,False,0.01,2.0,29.729792500002077,5.400000000000057,ehmi,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume"
-0.21650060192028797,0.09906355894486629,-0.26899697634072717,-0.38595401612039293,0.057273403683845925,0.03396106189783388,-0.03789189825510242,-0.3013170695352446,0.3393729850609284,0.6998866815515159,0.0,5.264841986331599,0.13515801366845803,17.857541192683016,0.3571508238536603,0.44087839506177406,7.848794615301306,16.468145028662022,0.0,logei,composite,0.364713,0,50,9,6e55fb01-a485-423a-b1ae-29acb69a4df8,gaussian,extra_trees,False,0.01,2.0,16.038844299997436,5.400000000000057,ehmi,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume"
-0.011030821398552937,0.0,0.0012448248138207108,0.0,-0.5,0.16071503505914742,0.0,-0.07640677795180917,0.06592165081983081,0.5349170130659481,20.0,5.275717592592611,0.12428240740744645,16.73144939925274,0.3346289879850548,0.21553395061733127,8.827457175928053,10.471077436069304,0.0,logei,composite,0.364713,20,50,9,aaab96fe-5485-4b58-9923-ca2a6180bd00,gaussian,extra_trees,False,0.01,2.0,22.6096847000008,5.400000000000057,ehmi,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume"
-0.21650060192028797,0.09906355894486629,-0.26899697634072717,-0.38595401612039293,0.057273403683845925,0.03396106189783388,-0.03789189825510242,-0.3013170695352446,0.3393729850609284,0.6998866815515159,0.0,5.185611111111113,0.21438888888894425,38.790606365743116,0.7758121273148624,1.1957915343915708,13.444062500002772,43.52150869709213,0.0,logei,composite,1.823566,0,50,9,dbda01f0-1655-42d2-b8c0-46f4b5980e11,gaussian,extra_trees,False,0.01,2.0,25.735995799986995,5.400000000000057,ehmi,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume"
0.005842273630759176,0.0,-0.054500800821603135,-0.06614250797098054,0.0,-0.06732289829952864,-0.04416070576919817,-0.07640677795180917,0.0,0.14035610816249997,20.0,5.231444444444461,0.16855555555559576,20.680404458776792,0.4136080891755358,0.3230933641975833,9.895930555557772,13.6181709104963,0.0,logei,composite,1.823566,20,50,9,40934ad3-e128-4a3f-90f5-4146c69be300,gaussian,extra_trees,False,0.01,2.0,31.366773600006127,5.400000000000057,ehmi,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume"
-0.21650060192028797,0.09906355894486629,-0.26899697634072717,-0.38595401612039293,0.057273403683845925,0.03396106189783388,-0.03789189825510242,-0.3013170695352446,0.3393729850609284,0.6998866815515159,0.0,5.253301504629652,0.1466984953704049,17.165946538803308,0.3433189307760662,0.1466984953704049,11.08099758322571,11.08099758322571,0.0,qnei,composite,0.0,0,50,9,d27de4e0-2298-44be-b87b-eb2b21b5128f,none,extra_trees,True,0.01,2.0,54.825651700011804,5.400000000000057,ehmi,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume"
-0.04693049127125193,-0.22754350657752465,-0.014612035008413793,0.21518917023791473,-0.02028313479398347,0.060168573057614694,-0.13681250340255702,0.0,-0.0848624041879078,0.36117774076486686,20.0,5.253301504629652,0.1466984953704049,17.165946538803308,0.3433189307760662,0.1466984953704049,11.08099758322571,11.08099758322571,0.0,qnei,composite,0.0,20,50,9,d27de4e0-2298-44be-b87b-eb2b21b5128f,none,extra_trees,True,0.01,2.0,54.825651700011804,5.400000000000057,ehmi,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume"
-0.21650060192028797,0.09906355894486629,-0.26899697634072717,-0.38595401612039293,0.057273403683845925,0.03396106189783388,-0.03789189825510242,-0.3013170695352446,0.3393729850609284,0.6998866815515159,0.0,5.376912152777815,0.023087847222241997,14.384983201060324,0.2876996640212065,0.040771527777805794,7.019037668101597,7.240040972224199,0.0,qnei,composite,0.018236,0,50,9,1136ad44-4995-4a05-82cd-bd1fe6257c32,gaussian,extra_trees,False,0.01,2.0,56.876585799996974,5.400000000000057,ehmi,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume"
0.11614196662628751,-0.12767879453711395,-0.013147254314035628,0.32738663870311313,0.14474105120105818,0.060168573057614694,-0.006194979971297587,0.0,-0.0848624041879078,0.41104248806123,20.0,5.371243055555608,0.028756944444449317,14.57765229828251,0.2915530459656502,0.039645833333340263,8.124902777779456,8.290846990742438,0.0,qnei,composite,0.018236,20,50,9,306b643b-df96-4b05-9a4a-8300f57b8c39,gaussian,extra_trees,False,0.01,2.0,60.056449099996826,5.400000000000057,ehmi,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume"
-0.21650060192028797,0.09906355894486629,-0.26899697634072717,-0.38595401612039293,0.057273403683845925,0.03396106189783388,-0.03789189825510242,-0.3013170695352446,0.3393729850609284,0.6998866815515159,0.0,5.341195833333374,0.05880416666668342,17.986998181219104,0.3597399636243821,0.0832847222222437,7.399989186509626,8.300059027779652,0.0,qnei,composite,0.091178,0,50,9,c53c2594-6162-49a6-9bb9-eefb9fe6f4b5,gaussian,extra_trees,False,0.01,2.0,35.99862220000068,5.400000000000057,ehmi,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume"
0.11251399994710465,-0.2604653750630721,-0.013247368379634805,0.32738663870311313,0.15116947704282724,0.060168573057614694,0.01926748102862963,0.0,-0.04488794630436066,0.4655295342757058,20.0,5.222056944444454,0.17794305555560364,17.202538563715265,0.3440507712743053,0.24270000000005965,10.91860902778034,12.410225617286756,0.0,qnei,composite,0.091178,20,50,9,3f6dbd89-fbe5-43f4-86ee-c82a8ba81a58,gaussian,extra_trees,False,0.01,2.0,54.61314509999647,5.400000000000057,ehmi,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume"
-0.21650060192028797,0.09906355894486629,-0.26899697634072717,-0.38595401612039293,0.057273403683845925,0.03396106189783388,-0.03789189825510242,-0.3013170695352446,0.3393729850609284,0.6998866815515159,0.0,5.400000000000057,0.0,20.18678896541582,0.4037357793083164,0.0,4.598172244481601,11.580738988097057,0.0,qnei,composite,0.364713,0,50,9,b2101c84-a166-454f-9b94-5711556e392d,gaussian,extra_trees,False,0.01,2.0,19.400162600009935,5.400000000000057,ehmi,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume"
0.10823769395633087,-0.28323649894629943,-0.012030723952118016,0.32738663870311313,0.15116947704282724,0.060168573057614694,0.030647922128865024,0.0,-0.022219598800748086,0.4766241033805894,20.0,5.248854166666686,0.15114583333337084,18.553254309967386,0.3710650861993477,0.20269543650798916,10.789796527780219,11.99765664682795,0.0,qnei,composite,0.364713,20,50,9,d141e598-3796-477f-b192-d96bdd07c49d,gaussian,extra_trees,False,0.01,2.0,32.250014400007785,5.400000000000057,ehmi,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume"
-0.21650060192028797,0.09906355894486629,-0.26899697634072717,-0.38595401612039293,0.057273403683845925,0.03396106189783388,-0.03789189825510242,-0.3013170695352446,0.3393729850609284,0.6998866815515159,0.0,5.314340277777816,0.08565972222224083,27.582601466051727,0.5516520293210345,0.28520833333339013,11.169692013891295,13.975208333336116,0.0,qnei,composite,1.823566,0,50,9,a8c50cd8-4deb-4b58-99f2-73789956192f,gaussian,extra_trees,False,0.01,2.0,28.721507599999313,5.400000000000057,ehmi,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume"
0.1371025062781034,-0.10366504024925294,-0.10316776387657156,0.20326657526219183,-0.13501570267193652,-0.027206417548034767,-0.09275073200458062,-0.4145760247819854,-0.0848624041879078,0.5367974117853909,20.0,5.350358346688046,0.04964165331201098,20.653382518062962,0.41306765036125925,0.4368333333333707,8.173406790867599,14.374193452383334,0.0,qnei,composite,1.823566,20,50,9,1c0d8324-39c5-42c1-890f-64e29c625840,gaussian,extra_trees,False,0.01,2.0,23.61188339999353,5.400000000000057,ehmi,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume"
0.07599658877857807,-0.37296234912662163,-0.030782794967193494,-0.30190868949280714,-0.3380159813959527,0.21137143180791362,-0.007448842489286234,-0.058414198965563546,0.2419746276463186,0.6767015167802378,0.0,5.3995555555556125,0.00044444444444469156,15.883669414133074,0.31767338828266145,0.00044444444444469156,8.115531481482432,8.115531481482432,0.0,logei,composite,0.0,0,50,8,02021877-dd22-440d-9781-6eeb77e075f8,none,extra_trees,True,0.01,2.0,118.18092670000624,5.400000000000057,ehmi,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume"
0.0,-0.002986523258579843,-0.03949304662022646,-0.14970279317658963,0.30436988355779016,0.0,-0.3302515861940114,0.0,0.0,0.47506492455035815,20.0,5.3995555555556125,0.00044444444444469156,15.883669414133074,0.31767338828266145,0.00044444444444469156,8.115531481482432,8.115531481482432,0.0,logei,composite,0.0,20,50,8,02021877-dd22-440d-9781-6eeb77e075f8,none,extra_trees,True,0.01,2.0,118.18092670000624,5.400000000000057,ehmi,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume"
0.07599658877857807,-0.37296234912662163,-0.030782794967193494,-0.30190868949280714,-0.3380159813959527,0.21137143180791362,-0.007448842489286234,-0.058414198965563546,0.2419746276463186,0.6767015167802378,0.0,5.392648272156115,0.007351727843942335,16.35604479993583,0.32712089599871663,0.012166484788374454,10.397775188769572,10.515883975421069,0.0,logei,composite,0.018236,0,50,8,d43bc943-5400-46b2-8092-cf5672ccfa82,gaussian,extra_trees,False,0.01,2.0,150.54048450000118,5.400000000000057,ehmi,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume"
0.0,-0.1468428629107209,-0.03352717593458432,-0.11738367952986783,0.041668850872189744,0.0,-0.3302515861940114,0.0,0.0,0.38375542921319744,20.0,5.398314583333382,0.0016854166666755432,16.271367173723288,0.3254273434744658,0.01672222222223585,8.217563128307972,8.26598500330799,0.0,logei,composite,0.018236,20,50,8,a4d156b4-8244-4307-8ca3-3065687a93dc,gaussian,extra_trees,False,0.01,2.0,71.82488990000274,5.400000000000057,ehmi,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume"
0.07599658877857807,-0.37296234912662163,-0.030782794967193494,-0.30190868949280714,-0.3380159813959527,0.21137143180791362,-0.007448842489286234,-0.058414198965563546,0.2419746276463186,0.6767015167802378,0.0,5.380254844576765,0.01974515542329236,17.891091650133852,0.35782183300267706,0.04187789351853244,12.26616951333912,13.804729830799516,0.0,logei,composite,0.091178,0,50,8,9a25c1b0-a5a2-4449-a4e3-19b1cbda84f2,gaussian,extra_trees,False,0.01,2.0,33.94793809999828,5.400000000000057,ehmi,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume"
0.0,-0.03963221849718157,-0.03329742340198816,-0.11765681637528191,0.06314683005462052,0.0,-0.3302515861940114,0.0,0.0,0.3599669289218026,20.0,5.3848134920635395,0.015186507936517657,14.666442099568744,0.2933288419913749,0.07130555555557994,8.19750791997459,10.21738916095651,0.0,logei,composite,0.091178,20,50,8,f6b89b44-5386-472a-8bc1-8f3e8f1bdabb,gaussian,extra_trees,False,0.01,2.0,49.60740870000154,5.400000000000057,ehmi,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume"
0.07599658877857807,-0.37296234912662163,-0.030782794967193494,-0.30190868949280714,-0.3380159813959527,0.21137143180791362,-0.007448842489286234,-0.058414198965563546,0.2419746276463186,0.6767015167802378,0.0,5.3931041666667205,0.006895833333336654,16.602983245151727,0.3320596649030345,0.2033611111111533,7.651671985230114,13.034625022047795,0.0,logei,composite,0.364713,0,50,8,e524a73c-5737-4d6b-8685-6b868c0bc1fd,gaussian,extra_trees,False,0.01,2.0,19.210568900001817,5.400000000000057,ehmi,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume"
0.0,-0.1468428629107209,-0.05876104941380267,-0.12306010428836944,-0.03933461886277945,0.0,-0.20907229658646276,0.0,0.0,0.29226343258182413,20.0,5.381822916666711,0.01817708333334611,13.646248709818082,0.27292497419636164,0.031977595899496336,8.636008877466328,9.037040649803107,0.0,logei,composite,0.364713,20,50,8,134f8ba5-5e30-4dd3-a90a-d54b084384d7,gaussian,extra_trees,False,0.01,2.0,29.374595799992676,5.400000000000057,ehmi,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume"
