iteration,verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,0.6634861383027804,0.9936384216689628,0.6593554192427584,0.8942744679100145,0.934948255848108,0.6955424032695969,0.7189409365613995,0.6863744515446766,0.5534767982363872,4.604956426366846,4.601863598313483,True,-0.0030928280533633057,logei,0.0,False,8,9a25c1b0-a5a2-4449-a4e3-19b1cbda84f2,gaussian,0.091178,0,extra_trees,composite,learned,0.008313427683999999,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",5.400000000000057,4.604956426366846,0.7950435736332109,0.7950435736332109,0.7950435736332109,0.7950435736332109,4.604956426366846,0.7950435736332109,ehmi
2,0.7394827270813584,0.6206760725423411,0.6285726242755649,0.5923657784172074,0.5969322744521554,0.9069138350775106,0.7114920940721132,0.627960252579113,0.7954514258827058,4.2631703924162325,4.310485945988655,True,0.047315553572422786,logei,0.0,False,8,9a25c1b0-a5a2-4449-a4e3-19b1cbda84f2,gaussian,0.091178,0,extra_trees,composite,learned,0.008313427683999999,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",5.400000000000057,4.604956426366846,1.1368296075838247,1.9318731812170356,0.7950435736332109,0.9659365906085178,4.604956426366846,0.7950435736332109,ehmi
3,0.802136148029228,0.8234290135300939,0.955678190224262,0.5751030559809842,0.6856935642211981,0.6423103187554062,0.5083910261622253,0.5907769686813648,0.6973342906493014,3.735476466049381,3.6460234233893667,True,-0.08945304266001441,logei,0.0,False,8,9a25c1b0-a5a2-4449-a4e3-19b1cbda84f2,gaussian,0.091178,0,extra_trees,composite,learned,0.008313427683999999,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",5.400000000000057,4.604956426366846,1.664523533950676,3.5963967151677116,0.7950435736332109,1.1987989050559038,4.604956426366846,0.7950435736332109,ehmi
4,0.6966553550431621,0.8083639722035005,0.7261332644135732,0.8036653337857375,0.6115299927066864,0.5669935658996895,0.664644688355877,0.5480542167640735,0.682919957333898,4.301731911375671,4.219534147699737,True,-0.0821977636759339,logei,0.0,False,8,9a25c1b0-a5a2-4449-a4e3-19b1cbda84f2,gaussian,0.091178,0,extra_trees,composite,learned,0.008313427683999999,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",5.400000000000057,4.604956426366846,1.098268088624386,4.694664803792097,0.7950435736332109,1.1736662009480243,4.604956426366846,0.7950435736332109,ehmi
5,0.7300896537449789,0.8594943219447571,0.9335124346677064,0.525917826258337,0.9780479553329497,0.860050712607684,0.9943867993365771,0.559388554649145,0.6875108778491498,3.341508812830688,3.331158318530799,True,-0.01035049429988888,logei,0.0,False,8,9a25c1b0-a5a2-4449-a4e3-19b1cbda84f2,gaussian,0.091178,0,extra_trees,composite,learned,0.008313427683999999,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",5.400000000000057,4.604956426366846,2.0584911871693694,6.753155990961467,0.7950435736332109,1.3506311981922934,4.604956426366846,0.7950435736332109,ehmi
6,0.6626118826084574,0.9412800650523215,0.5531534477204113,0.9403380834495294,0.831957098977766,0.7006676146153278,0.6116866680872475,0.7214454689497537,0.57040296542558,4.633372145061734,4.6242964145666585,True,-0.009075730495075263,logei,0.6250025999906939,False,8,9a25c1b0-a5a2-4449-a4e3-19b1cbda84f2,gaussian,0.091178,0,extra_trees,composite,learned,0.008313427683999999,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",5.400000000000057,4.633372145061734,0.7666278549383234,7.5197838458997905,0.7666278549383234,1.2532973076499652,4.633372145061734,0.7666278549383234,ehmi
7,0.6626118826084574,0.9412800650523215,0.5531534477204113,0.9403380834495294,0.831957098977766,0.7006676146153278,0.6116866680872475,0.7214454689497537,0.57040296542558,4.633372145061734,4.488037771501663,True,-0.14533437356007095,logei,0.0,False,8,9a25c1b0-a5a2-4449-a4e3-19b1cbda84f2,gaussian,0.091178,0,extra_trees,composite,learned,0.008313427683999999,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",5.400000000000057,4.633372145061734,0.7666278549383234,8.286411700838114,0.7666278549383234,1.1837731001197305,4.604956426366846,0.7950435736332109,ehmi
8,0.5365614257254662,1.0,0.5901417984204756,0.9596161904372302,1.0,0.9142798859921883,1.0,0.6808410139455936,0.5,4.335930748456791,4.367187916316155,True,0.03125716785936383,logei,0.9307950000074925,False,8,9a25c1b0-a5a2-4449-a4e3-19b1cbda84f2,gaussian,0.091178,0,extra_trees,composite,learned,0.008313427683999999,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",5.400000000000057,4.633372145061734,1.0640692515432661,9.35048095238138,0.7666278549383234,1.1688101190476725,4.604956426366846,0.7950435736332109,ehmi
9,0.5365614257254662,1.0,0.5901417984204756,0.9596161904372302,1.0,0.9142798859921883,1.0,0.6808410139455936,0.5,4.335930748456791,4.235632284301364,True,-0.10029846415542742,logei,0.0,False,8,9a25c1b0-a5a2-4449-a4e3-19b1cbda84f2,gaussian,0.091178,0,extra_trees,composite,learned,0.008313427683999999,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",5.400000000000057,4.633372145061734,1.0640692515432661,10.414550203924646,0.7666278549383234,1.1571722448805162,4.604956426366846,0.7950435736332109,ehmi
10,0.7698112159420281,1.0,0.6301747758276318,0.8346277349384073,1.0,0.6680504491673395,0.5,0.7934936137362586,0.5699450107123061,4.784896990740753,4.799546058558417,True,0.014649067817663841,logei,0.5118318000022555,False,8,9a25c1b0-a5a2-4449-a4e3-19b1cbda84f2,gaussian,0.091178,0,extra_trees,composite,learned,0.008313427683999999,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",5.400000000000057,4.784896990740753,0.615103009259304,11.02965321318395,0.615103009259304,1.102965321318395,4.784896990740753,0.615103009259304,ehmi
