iteration,verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,0.9323987935082932,0.9276512574660295,0.905511699392171,0.6307231807082383,0.5385997288592107,0.9732328902230316,0.8068958455235509,0.5013153768131499,0.9552035890329189,4.661320885942765,2.2961842294301187,True,-2.3651366565126466,qnei,0.0,False,13,07d47977-87c2-470c-8c64-c31286a35cc5,gaussian,1.823566,0,extra_trees,composite,learned,3.325392956356,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",5.400000000000057,4.661320885942765,0.7386791140572919,0.7386791140572919,0.7386791140572919,0.7386791140572919,4.661320885942765,0.7386791140572919,ehmi
2,0.9924017376187777,0.6431483020830853,0.9068305615194898,0.5412039719406541,0.7191400236517107,0.9088518873724037,0.7043666663448869,0.7588748535934886,0.5585199417375332,4.288146257716056,7.906595552619557,True,3.6184492949035008,qnei,0.0,False,13,07d47977-87c2-470c-8c64-c31286a35cc5,gaussian,1.823566,0,extra_trees,composite,learned,3.325392956356,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",5.400000000000057,4.661320885942765,1.1118537422840014,1.8505328563412933,0.7386791140572919,0.9252664281706466,4.288146257716056,1.1118537422840014,ehmi
3,0.9070032596250559,0.748933704166256,0.6241395974433359,0.8883430780004342,0.9896141445947813,0.7691716170381451,0.8685751113103918,0.9963803444241813,0.515063748187662,5.210691666666678,8.167344759209499,True,2.9566530925428207,qnei,0.0,False,13,07d47977-87c2-470c-8c64-c31286a35cc5,gaussian,1.823566,0,extra_trees,composite,learned,3.325392956356,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",5.400000000000057,5.210691666666678,0.18930833333337915,2.0398411896746724,0.18930833333337915,0.6799470632248908,5.210691666666678,0.18930833333337915,ehmi
4,0.7994888261833857,0.9836476388957933,0.5586682869216584,0.6115507474969601,0.7751141944916864,0.861163655359898,0.7763762076974147,0.7738508978211831,0.5257694147371808,4.698691743827169,5.926083243799741,True,1.2273914999725717,qnei,0.0,False,13,07d47977-87c2-470c-8c64-c31286a35cc5,gaussian,1.823566,0,extra_trees,composite,learned,3.325392956356,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",5.400000000000057,5.210691666666678,0.7013082561728883,2.7411494458475607,0.18930833333337915,0.6852873614618902,5.210691666666678,0.18930833333337915,ehmi
5,0.8696148560973717,0.6603507549614094,0.5369809368957026,0.9792341597063235,0.8298356604246457,0.7278914800396327,0.8663257334235883,0.7389450154509717,0.5623606666529557,5.071565972222236,7.123184752448814,True,2.051618780226578,qnei,0.0,False,13,07d47977-87c2-470c-8c64-c31286a35cc5,gaussian,1.823566,0,extra_trees,composite,learned,3.325392956356,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",5.400000000000057,5.210691666666678,0.3284340277778215,3.069583473625382,0.18930833333337915,0.6139166947250765,5.210691666666678,0.18930833333337915,ehmi
6,1.0,0.6024292145571224,0.8682965449381015,0.7500525000970494,1.0,0.826300119320751,0.8050232543517726,1.0,0.5,4.929343942901227,4.302249663208977,True,-0.6270942796922494,qnei,0.3596784999972442,False,13,07d47977-87c2-470c-8c64-c31286a35cc5,gaussian,1.823566,0,extra_trees,composite,learned,3.325392956356,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",5.400000000000057,5.210691666666678,0.4706560570988305,3.5402395307242127,0.18930833333337915,0.5900399217873687,5.210691666666678,0.18930833333337915,ehmi
7,1.0,0.6024292145571224,0.8682965449381015,0.7500525000970494,1.0,0.826300119320751,0.8050232543517726,1.0,0.5,4.929343942901227,3.718475289317178,True,-1.2108686535840487,qnei,0.0,False,13,07d47977-87c2-470c-8c64-c31286a35cc5,gaussian,1.823566,0,extra_trees,composite,learned,3.325392956356,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",5.400000000000057,5.210691666666678,0.4706560570988305,4.010895587823043,0.18930833333337915,0.5729850839747205,5.210691666666678,0.18930833333337915,ehmi
8,0.8822053097553629,0.7896650946566306,0.5356949103910422,0.9670204116663749,1.0,0.7392211323126275,0.9032976796772544,1.0,0.5184637167074498,5.17662500000003,5.417803832388241,True,0.24117883238821136,qnei,0.45405670000764076,False,13,07d47977-87c2-470c-8c64-c31286a35cc5,gaussian,1.823566,0,extra_trees,composite,learned,3.325392956356,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",5.400000000000057,5.210691666666678,0.2233750000000274,4.234270587823071,0.18930833333337915,0.5292838234778838,5.210691666666678,0.18930833333337915,ehmi
9,0.8822053097553629,0.7896650946566306,0.5356949103910422,0.9670204116663749,1.0,0.7392211323126275,0.9032976796772544,1.0,0.5184637167074498,5.17662500000003,4.309230929904519,True,-0.8673940700955107,qnei,0.0,False,13,07d47977-87c2-470c-8c64-c31286a35cc5,gaussian,1.823566,0,extra_trees,composite,learned,3.325392956356,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",5.400000000000057,5.210691666666678,0.2233750000000274,4.457645587823098,0.18930833333337915,0.49529395420256644,5.210691666666678,0.18930833333337915,ehmi
10,0.9175467003524901,0.7166791838141642,0.6634770064648858,0.8575559541802666,0.9711151553714091,0.7803663172846451,0.8506646006791748,0.972725853850373,0.5176861246467849,5.197235317460322,3.8856197117104294,True,-1.3116156057498927,qnei,0.5168637000024319,False,13,07d47977-87c2-470c-8c64-c31286a35cc5,gaussian,1.823566,0,extra_trees,composite,learned,3.325392956356,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",5.400000000000057,5.210691666666678,0.20276468253973512,4.660410270362833,0.18930833333337915,0.4660410270362833,5.210691666666678,0.18930833333337915,ehmi
11,0.9175467003524901,0.7166791838141642,0.6634770064648858,0.8575559541802666,0.9711151553714091,0.7803663172846451,0.8506646006791748,0.972725853850373,0.5176861246467849,5.197235317460322,3.483306481402381,True,-1.7139288360579412,qnei,0.0,False,13,07d47977-87c2-470c-8c64-c31286a35cc5,gaussian,1.823566,0,extra_trees,composite,learned,3.325392956356,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",5.400000000000057,5.210691666666678,0.20276468253973512,4.863174952902568,0.18930833333337915,0.4421068139002335,5.210691666666678,0.18930833333337915,ehmi
12,0.921215156797921,0.5636966010894819,0.6846692351007487,0.6096434706878716,0.7158975228962852,0.8173769058898072,0.6841054542765794,0.7174980686647265,0.5,4.879430665784838,8.701693369849876,True,3.8222627040650377,qnei,0.9152265000011539,False,13,07d47977-87c2-470c-8c64-c31286a35cc5,gaussian,1.823566,0,extra_trees,composite,learned,3.325392956356,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",5.400000000000057,5.210691666666678,0.5205693342152191,5.383744287117787,0.18930833333337915,0.44864535725981564,4.879430665784838,0.5205693342152191,ehmi
13,0.921215156797921,0.5636966010894819,0.6846692351007487,0.6096434706878716,0.7158975228962852,0.8173769058898072,0.6841054542765794,0.7174980686647265,0.5,4.879430665784838,8.202417963670698,True,3.3229872978858594,qnei,0.0,False,13,07d47977-87c2-470c-8c64-c31286a35cc5,gaussian,1.823566,0,extra_trees,composite,learned,3.325392956356,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",5.400000000000057,5.210691666666678,0.5205693342152191,5.9043136213330065,0.18930833333337915,0.45417797087176975,4.879430665784838,0.5205693342152191,ehmi
14,1.0,0.5109310410862083,0.8502714252531015,0.8563305112716624,0.5196133930943432,0.8525853844984043,0.767917898110262,0.7231953129535527,0.5,4.73660236992945,3.7639350336407613,True,-0.9726673362886888,qnei,1.0937193999998271,False,13,07d47977-87c2-470c-8c64-c31286a35cc5,gaussian,1.823566,0,extra_trees,composite,learned,3.325392956356,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",5.400000000000057,5.210691666666678,0.663397630070607,6.567711251403614,0.18930833333337915,0.4691222322431153,4.879430665784838,0.5205693342152191,ehmi
15,1.0,0.5109310410862083,0.8502714252531015,0.8563305112716624,0.5196133930943432,0.8525853844984043,0.767917898110262,0.7231953129535527,0.5,4.73660236992945,4.561099148244698,True,-0.1755032216847523,qnei,0.0,False,13,07d47977-87c2-470c-8c64-c31286a35cc5,gaussian,1.823566,0,extra_trees,composite,learned,3.325392956356,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",5.400000000000057,5.210691666666678,0.663397630070607,7.231108881474221,0.18930833333337915,0.4820739254316147,4.879430665784838,0.5205693342152191,ehmi
16,0.9347081452206438,0.5941694990499656,0.790928895494844,0.594576172918246,0.7229968637620665,0.8691567744770308,0.690708151164899,0.7391709798591278,0.527024257943258,4.703154585537915,3.5864978182363694,True,-1.1166567673015453,qnei,0.7867548999929568,False,13,07d47977-87c2-470c-8c64-c31286a35cc5,gaussian,1.823566,0,extra_trees,composite,learned,3.325392956356,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",5.400000000000057,5.210691666666678,0.6968454144621425,7.927954295936363,0.18930833333337915,0.4954971434960227,4.879430665784838,0.5205693342152191,ehmi
17,0.9347081452206438,0.5941694990499656,0.790928895494844,0.594576172918246,0.7229968637620665,0.8691567744770308,0.690708151164899,0.7391709798591278,0.527024257943258,4.703154585537915,6.570560758940248,True,1.8674061734023333,qnei,0.0,False,13,07d47977-87c2-470c-8c64-c31286a35cc5,gaussian,1.823566,0,extra_trees,composite,learned,3.325392956356,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",5.400000000000057,5.210691666666678,0.6968454144621425,8.624799710398506,0.18930833333337915,0.5073411594352062,4.879430665784838,0.5205693342152191,ehmi
18,0.9989044009196772,0.5,0.5,0.5996037048333381,0.7435881504085007,0.5890757458524501,0.6972377248435322,0.6363334823494156,0.5,5.104912147266301,6.4720176110349215,True,1.3671054637686204,qnei,0.31496480001078453,False,13,07d47977-87c2-470c-8c64-c31286a35cc5,gaussian,1.823566,0,extra_trees,composite,learned,3.325392956356,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",5.400000000000057,5.210691666666678,0.29508785273375615,8.919887563132262,0.18930833333337915,0.49554930906290345,4.879430665784838,0.5205693342152191,ehmi
19,0.9989044009196772,0.5,0.5,0.5996037048333381,0.7435881504085007,0.5890757458524501,0.6972377248435322,0.6363334823494156,0.5,5.104912147266301,2.784832760337539,True,-2.320079386928762,qnei,0.0,False,13,07d47977-87c2-470c-8c64-c31286a35cc5,gaussian,1.823566,0,extra_trees,composite,learned,3.325392956356,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",5.400000000000057,5.210691666666678,0.29508785273375615,9.214975415866018,0.18930833333337915,0.4849987060982115,4.879430665784838,0.5205693342152191,ehmi
20,0.7389448335113338,0.5,0.5,0.8527338305663459,0.7381399657717717,0.7962929757561471,0.5976124390405547,0.6129030947422305,0.5,4.57461593364199,4.511447071745507,True,-0.06316886189648319,qnei,0.43990019999910146,False,13,07d47977-87c2-470c-8c64-c31286a35cc5,gaussian,1.823566,0,extra_trees,composite,learned,3.325392956356,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",5.400000000000057,5.210691666666678,0.8253840663580672,10.040359482224085,0.18930833333337915,0.5020179741112043,4.879430665784838,0.5205693342152191,ehmi
21,0.7389448335113338,0.5,0.5,0.8527338305663459,0.7381399657717717,0.7962929757561471,0.5976124390405547,0.6129030947422305,0.5,4.57461593364199,2.8445652311869085,True,-1.7300507024550815,qnei,0.0,False,13,07d47977-87c2-470c-8c64-c31286a35cc5,gaussian,1.823566,0,extra_trees,composite,learned,3.325392956356,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",5.400000000000057,5.210691666666678,0.8253840663580672,10.865743548582152,0.18930833333337915,0.5174163594562929,4.879430665784838,0.5205693342152191,ehmi
22,0.9159699362819165,0.551728912444746,0.6425817068263824,0.6154338105742815,0.7131064349304121,0.7968158539262867,0.6814640877685368,0.7089118942300934,0.5,4.895328813932985,5.020723000957297,True,0.1253941870243116,qnei,0.6878424000024097,False,13,07d47977-87c2-470c-8c64-c31286a35cc5,gaussian,1.823566,0,extra_trees,composite,learned,3.325392956356,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",5.400000000000057,5.210691666666678,0.5046711860670721,11.370414734649223,0.18930833333337915,0.5168370333931466,4.879430665784838,0.5205693342152191,ehmi
23,0.9159699362819165,0.551728912444746,0.6425817068263824,0.6154338105742815,0.7131064349304121,0.7968158539262867,0.6814640877685368,0.7089118942300934,0.5,4.895328813932985,6.658979527052607,True,1.7636507131196222,qnei,0.0,False,13,07d47977-87c2-470c-8c64-c31286a35cc5,gaussian,1.823566,0,extra_trees,composite,learned,3.325392956356,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",5.400000000000057,5.210691666666678,0.5046711860670721,11.875085920716295,0.18930833333337915,0.5163080835094042,4.879430665784838,0.5205693342152191,ehmi
24,1.0,0.5,0.5478296543430768,0.5,0.8175309262147497,0.557994963920301,0.764613258061572,0.7565870877141746,0.5,5.124601962081113,6.876908110232857,True,1.7523061481517441,qnei,0.3576673999923514,False,13,07d47977-87c2-470c-8c64-c31286a35cc5,gaussian,1.823566,0,extra_trees,composite,learned,3.325392956356,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",5.400000000000057,5.210691666666678,0.27539803791894446,12.150483958635238,0.18930833333337915,0.5062701649431349,4.879430665784838,0.5205693342152191,ehmi
25,1.0,0.5,0.5478296543430768,0.5,0.8175309262147497,0.557994963920301,0.764613258061572,0.7565870877141746,0.5,5.124601962081113,3.7758650200434234,True,-1.3487369420376893,qnei,0.0,False,13,07d47977-87c2-470c-8c64-c31286a35cc5,gaussian,1.823566,0,extra_trees,composite,learned,3.325392956356,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",5.400000000000057,5.210691666666678,0.27539803791894446,12.425881996554182,0.18930833333337915,0.4970352798621673,4.879430665784838,0.5205693342152191,ehmi
26,1.0,0.6456178579921042,0.7139823164957659,0.5,0.7880748378646177,1.0,1.0,0.7207066578907417,0.5591513539116605,5.036782131834219,6.173621206769638,True,1.136839074935419,qnei,0.6079478999890853,False,13,07d47977-87c2-470c-8c64-c31286a35cc5,gaussian,1.823566,0,extra_trees,composite,learned,3.325392956356,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",5.400000000000057,5.210691666666678,0.36321786816583845,12.78909986472002,0.18930833333337915,0.4918884563353854,4.879430665784838,0.5205693342152191,ehmi
