iteration,verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,0.9780008548144876,0.6038409050395734,0.9142224426372654,0.5746410615410101,0.7564023082182825,0.5679598020102533,0.8445182398905655,0.9208738621561394,0.7127544987024883,4.420799575617276,4.420799575617276,False,0.0,logei,0.0,False,10,7cc0e011-5e72-4b79-ac06-960ff14c3227,gaussian,0.018236,20,extra_trees,composite,learned,1e-06,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",5.400000000000057,4.420799575617276,0.979200424382781,0.979200424382781,0.979200424382781,0.979200424382781,4.420799575617276,0.979200424382781,ehmi
2,0.9784630017266831,0.9126664531923991,0.669107656235788,0.7878802739722568,0.8766509323542384,0.9135519685123977,0.9667192354257907,0.5724973474681136,0.8727901055219687,4.968667912257501,4.968667912257501,False,0.0,logei,0.0,False,10,7cc0e011-5e72-4b79-ac06-960ff14c3227,gaussian,0.018236,20,extra_trees,composite,learned,1e-06,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",5.400000000000057,4.968667912257501,0.4313320877425566,1.4105325121253376,0.4313320877425566,0.7052662560626688,4.968667912257501,0.4313320877425566,ehmi
3,0.5696756969339112,0.9532643780564634,0.6130572168372637,0.9266198749528032,0.6531589327660619,0.9849151841031609,0.7589171068084348,0.6612372793830307,0.6412167585823398,4.5583356481481525,4.5583356481481525,False,0.0,logei,0.0,False,10,7cc0e011-5e72-4b79-ac06-960ff14c3227,gaussian,0.018236,20,extra_trees,composite,learned,1e-06,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",5.400000000000057,4.968667912257501,0.8416643518519047,2.2521968639772423,0.4313320877425566,0.7507322879924141,4.968667912257501,0.4313320877425566,ehmi
4,0.802932497909838,0.6668822283596691,0.8393243867540714,0.577212535230447,0.6248877596981416,0.9349471230280548,0.8001839102179595,0.6309915279852669,0.5747074502904941,4.202614583333339,4.202614583333339,False,0.0,logei,0.0,False,10,7cc0e011-5e72-4b79-ac06-960ff14c3227,gaussian,0.018236,20,extra_trees,composite,learned,1e-06,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",5.400000000000057,4.968667912257501,1.1973854166667186,3.449582280643961,0.4313320877425566,0.8623955701609902,4.968667912257501,0.4313320877425566,ehmi
5,0.5683945747425947,0.6244604687957482,0.6914123332852036,0.8245395283122178,0.9187818800305307,0.8880159735052382,0.6697577876172094,0.5742843691361619,0.728509693346184,4.235632947530864,4.235632947530864,False,0.0,logei,0.0,False,10,7cc0e011-5e72-4b79-ac06-960ff14c3227,gaussian,0.018236,20,extra_trees,composite,learned,1e-06,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",5.400000000000057,4.968667912257501,1.164367052469193,4.613949333113154,0.4313320877425566,0.9227898666226307,4.968667912257501,0.4313320877425566,ehmi
6,1.0,0.9726377297689729,0.6511060317035862,0.7845053495299996,0.9890184112074971,0.8886477703068422,1.0,0.5359531142089362,1.0,4.967644097222231,4.967644097222231,False,0.0,logei,0.47742850000213366,False,10,7cc0e011-5e72-4b79-ac06-960ff14c3227,gaussian,0.018236,20,extra_trees,composite,learned,1e-06,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",5.400000000000057,4.968667912257501,0.4323559027778261,5.04630523589098,0.4313320877425566,0.8410508726484967,4.968667912257501,0.4313320877425566,ehmi
7,1.0,0.9726377297689729,0.6511060317035862,0.7845053495299996,0.9890184112074971,0.8886477703068422,1.0,0.5359531142089362,1.0,4.967644097222231,4.967644097222231,False,0.0,logei,0.0,False,10,7cc0e011-5e72-4b79-ac06-960ff14c3227,gaussian,0.018236,20,extra_trees,composite,learned,1e-06,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",5.400000000000057,4.968667912257501,0.4323559027778261,5.478661138668806,0.4313320877425566,0.7826658769526865,4.968667912257501,0.4313320877425566,ehmi
8,1.0,0.9961705986075435,0.5703025354181744,0.9952188923399723,0.7687442270417476,0.9237374922989665,1.0,0.6764516286734902,0.8182410255635879,5.227201388888906,5.227201388888906,False,0.0,logei,0.41175070000463165,False,10,7cc0e011-5e72-4b79-ac06-960ff14c3227,gaussian,0.018236,20,extra_trees,composite,learned,1e-06,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",5.400000000000057,5.227201388888906,0.17279861111115125,5.651459749779957,0.17279861111115125,0.7064324687224947,5.227201388888906,0.17279861111115125,ehmi
9,1.0,0.9961705986075435,0.5703025354181744,0.9952188923399723,0.7687442270417476,0.9237374922989665,1.0,0.6764516286734902,0.8182410255635879,5.227201388888906,5.227201388888906,False,0.0,logei,0.0,False,10,7cc0e011-5e72-4b79-ac06-960ff14c3227,gaussian,0.018236,20,extra_trees,composite,learned,1e-06,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",5.400000000000057,5.227201388888906,0.17279861111115125,5.8242583608911085,0.17279861111115125,0.6471398178767899,5.227201388888906,0.17279861111115125,ehmi
10,1.0,1.0,0.5,1.0,0.5,1.0,1.0,1.0,0.9281158833084192,5.3673000000000215,5.3673000000000215,False,0.0,logei,0.6131997000047704,False,10,7cc0e011-5e72-4b79-ac06-960ff14c3227,gaussian,0.018236,20,extra_trees,composite,learned,1e-06,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",5.400000000000057,5.3673000000000215,0.0327000000000357,5.856958360891144,0.0327000000000357,0.5856958360891145,5.3673000000000215,0.0327000000000357,ehmi
