dataset,acquisition,error_model,jitter_std,jitter_iteration,seed,ref,trt,delta,opt_z,share_removed
ehmi,logei,gaussian,1.0,20,12,0.0027756097769681,0.0105277828703055,0.0077521730933374005,,-2.792962165526518
ehmi,logei,gaussian,5.0,20,12,0.0021644490626804,0.0058034214528487,0.0036389723901683,,-1.681246490347935
ehmi,logei,gaussian,0.05,0,13,-0.0215591649717052,-0.0097416697036041,0.011817495268101101,,
ehmi,logei,gaussian,0.25,0,13,-0.0015892303746997,0.0016956642776151,0.0032848946523148,,
ehmi,logei,gaussian,1.0,0,13,0.0810517966247459,0.022951282570428,-0.0581005140543179,,0.7168319084068181
ehmi,logei,gaussian,5.0,0,13,0.0880397547511199,0.1000965530855363,0.012056798334416405,,-0.1369472049132785
ehmi,logei,gaussian,0.05,20,13,-0.0133141882183822,0.0037725018814982,0.0170866900998804,,
ehmi,logei,gaussian,0.25,20,13,0.0166685755336707,-0.0159800945881352,-0.0326486701218059,,1.958695873912875
ehmi,logei,gaussian,1.0,20,13,0.0254254601122027,-0.0152053836548979,-0.0406308437671006,,1.5980376987396276
ehmi,logei,gaussian,5.0,20,13,-0.0252235101943268,0.0131378113026831,0.038361321497009895,,
ehmi,logei,gaussian,0.05,0,14,-0.0015570547861958,-0.0011961010892403,0.00036095369695550005,,
ehmi,logei,gaussian,0.25,0,14,0.0551119219711825,0.0598817308471196,0.004769808875937101,,-0.08654767798573948
ehmi,logei,gaussian,1.0,0,14,0.0225283304988719,0.0069845450680274,-0.015543785430844502,,0.6899661486954327
ehmi,logei,gaussian,5.0,0,14,0.0140365846189702,0.0331664115646449,0.0191298269456747,,-1.3628548158232934
ehmi,logei,gaussian,0.05,20,14,-0.0003357185618506,0.0055991336549025,0.005934852216753101,,
ehmi,logei,gaussian,0.25,20,14,-0.0009590679734538,0.0028783580494104,0.0038374260228642,,
ehmi,logei,gaussian,1.0,20,14,0.0118877907772469,0.0110907126608055,-0.0007970781164413996,,0.06705014677470589
ehmi,logei,gaussian,5.0,20,14,0.003905481150807,0.0124206755439302,0.008515194393123201,,-2.1803189067661184
ehmi,logei,gaussian,0.05,0,15,0.0284239553807754,-0.0024535513510948,-0.030877506731870202,,1.0863198424788643
ehmi,logei,gaussian,0.25,0,15,-0.0078292623299155,-0.0062168193566982,0.0016124429732172997,,
ehmi,logei,gaussian,1.0,0,15,-0.0232197875330559,0.0229717687074909,0.0461915562405468,,
ehmi,logei,gaussian,5.0,0,15,0.2131666028911821,0.1742454624905719,-0.038921140400610205,,0.18258554516853087
ehmi,logei,gaussian,0.05,20,15,-0.0070641882183839,0.0089927412595875,0.0160569294779714,,
ehmi,logei,gaussian,0.25,20,15,0.0470613864942687,0.0660900981800865,0.019028711685817802,,-0.40433810185628904
ehmi,logei,gaussian,1.0,20,15,0.0148450311302724,0.0658488625479028,0.0510038314176304,,-3.435751058387609
ehmi,logei,gaussian,5.0,20,15,0.0368905531609364,-0.0466296186541872,-0.08352017181512361,,2.2639989010401598
ehmi,logei,gaussian,0.05,0,16,-0.014420608150675,-0.0019057658347481,0.0125148423159269,,
ehmi,logei,gaussian,0.25,0,16,0.0389664986232742,0.0325596235220616,-0.0064068751012126,,0.16442008719217727
ehmi,logei,gaussian,1.0,0,16,0.0292954243039906,0.1140007639001256,0.08470533959613501,,-2.891418766192661
ehmi,logei,gaussian,5.0,0,16,0.2677372645818016,0.2422528118026664,-0.02548445277913519,,0.09518455646785373
ehmi,logei,gaussian,0.05,20,16,-0.013265924329509,-0.0022123041529811,0.0110536201765279,,
ehmi,logei,gaussian,0.25,20,16,0.0020643857758683,0.0348546179415362,0.0327902321656679,,-15.883771603626762
ehmi,logei,gaussian,1.0,20,16,-0.0111726532567103,0.037149357724433,0.048322010981143304,,
ehmi,logei,gaussian,5.0,20,16,0.010271342193492,0.0619463764025959,0.051675034209103896,,-5.030991396805531
ehmi,logei,gaussian,0.05,0,7,-0.0248644881762304,0.0005477623456814,0.0254122505219118,,
ehmi,logei,gaussian,0.25,0,7,-0.035123097870114,0.0133676398337225,0.0484907377038365,,
ehmi,logei,gaussian,1.0,0,7,0.2230547345724225,0.2690419981418852,0.04598726356946267,,-0.20617030908407497
ehmi,logei,gaussian,5.0,0,7,0.3465864141291752,0.3557406399597292,0.00915422583055403,,-0.026412535106301593
ehmi,logei,gaussian,0.05,20,7,0.0056384818007578,-0.001067289272031,-0.0067057710727888,,1.1892866395148352
ehmi,logei,gaussian,0.25,20,7,0.0089869013409928,-0.0016956417624523,-0.0106825431034451,,1.188679245283111
ehmi,logei,gaussian,1.0,20,7,0.0088035919540195,-0.0006970785440621,-0.0095006704980816,,1.079181151023683
ehmi,logei,gaussian,5.0,20,7,0.0140279094827561,0.0001066810344825,-0.013921228448273601,,0.9923950867651635
ehmi,logei,gaussian,0.05,0,8,0.0374356271708525,0.0465764021895335,0.009140775018681005,,-0.24417315027108843
ehmi,logei,gaussian,0.25,0,8,-0.0234883711129351,0.0847068986093202,0.1081952697222553,,
ehmi,logei,gaussian,1.0,0,8,0.0276772314679948,-0.0094665203316798,-0.0371437517996746,,1.342032776747437
ehmi,logei,gaussian,5.0,0,8,0.400567469653236,0.2693585607655994,-0.1312089088876366,,0.3275575747606808
ehmi,logei,gaussian,0.05,20,8,-0.0018553303457436,0.0035183326491566,0.0053736629949002,,
ehmi,logei,gaussian,0.25,20,8,-0.0067283359560358,0.0028267737411089,0.0095551096971447,,
ehmi,logei,gaussian,1.0,20,8,0.0031093085773597,0.0179474964132377,0.014838187835878001,,-4.772182453655981
ehmi,logei,gaussian,5.0,20,8,0.0081079826902035,0.0325608494116152,0.024452866721411705,,-3.015900212879952
ehmi,logei,gaussian,0.05,0,9,-0.0087800655717182,0.0760806168003151,0.0848606823720333,,
ehmi,logei,gaussian,0.25,0,9,-0.0199936264722602,-0.002283980562603,0.0177096459096572,,
ehmi,logei,gaussian,1.0,0,9,0.0560232031762655,0.0324500790726382,-0.023573124103627302,,0.42077430006026806
ehmi,logei,gaussian,5.0,0,9,0.116472494559502,0.1466392195767498,0.030166725017247806,,-0.2590029957831512
ehmi,logei,gaussian,0.05,20,9,-0.0031646719370344,0.0507084929757457,0.0538731649127801,,
ehmi,logei,gaussian,0.25,20,9,-0.0069993710791199,0.0868393039591441,0.093838675038264,,
ehmi,logei,gaussian,1.0,20,9,0.0586083305264406,0.088576428799518,0.029968098273077406,,-0.511328304421802
ehmi,logei,gaussian,5.0,20,9,0.0609404066758727,0.125420338441922,0.0644799317660493,,-1.0580817438420205
ehmi,qnei,gaussian,0.05,0,10,0.001465166423717,-0.003577417395526,-0.005042583819243,,3.4416457663904163
ehmi,qnei,gaussian,0.25,0,10,-0.0063957435752172,-0.010628491686178,-0.0042327481109608,,
ehmi,qnei,gaussian,1.0,0,10,0.1690206016269149,0.0787293245869877,-0.0902912770399272,,0.5342027904931395
ehmi,qnei,gaussian,5.0,0,10,0.3264956811494805,0.1048959323147337,-0.2215997488347468,,0.6787218380793563
ehmi,qnei,gaussian,0.05,20,10,0.00704206434733,0.0158538074712594,0.008811743123929402,,-1.251301136898923
ehmi,qnei,gaussian,0.25,20,10,0.0088967698070829,-0.0045822218231269,-0.0134789916302098,,1.5150433159998027
ehmi,qnei,gaussian,1.0,20,10,0.002464501231531,-0.0014160360791812,-0.0038805373107122,,1.5745730864583618
ehmi,qnei,gaussian,5.0,20,10,0.0090177288588059,0.0158538074712594,0.0068360786124535,,-0.7580709865520077
ehmi,qnei,gaussian,0.05,0,11,0.0805004199819033,0.0024609669954057,-0.0780394529864976,,0.9694291409167936
ehmi,qnei,gaussian,0.25,0,11,0.0062424632073282,-0.0135433306788429,-0.019785793886171098,,3.1695491393435864
ehmi,qnei,gaussian,1.0,0,11,0.2177840027512729,0.2080202929286975,-0.009763709822575406,,0.04483207994724181
ehmi,qnei,gaussian,5.0,0,11,0.295540142859432,0.1391022041356574,-0.15643793872377457,,0.5293288999937356
ehmi,qnei,gaussian,0.05,20,11,0.0,0.0,0.0,,
ehmi,qnei,gaussian,0.25,20,11,0.0,-0.0024560883620773,-0.0024560883620773,,
ehmi,qnei,gaussian,1.0,20,11,0.0,0.0,0.0,,
ehmi,qnei,gaussian,5.0,20,11,0.0,-0.003407237787371,-0.003407237787371,,
ehmi,qnei,gaussian,0.05,0,12,0.0046720521542022,-0.006911763544721,-0.0115838156989232,,2.4793849290625594
ehmi,qnei,gaussian,0.25,0,12,0.0099384948703763,0.0019827281408526,-0.0079557667295237,,0.8005001595601238
ehmi,qnei,gaussian,1.0,0,12,0.2111755267385087,0.3016943502434276,0.09051882350491891,,-0.42864258421860235
ehmi,qnei,gaussian,5.0,0,12,0.3207476752870931,0.2731955332397625,-0.0475521420473306,,0.1482540504923937
ehmi,qnei,gaussian,0.05,20,12,0.0,0.0042523937419324,0.0042523937419324,,
ehmi,qnei,gaussian,0.25,20,12,0.0,0.002170809542476,0.002170809542476,,
ehmi,qnei,gaussian,1.0,20,12,0.0,-0.0124435987803041,-0.0124435987803041,,
ehmi,qnei,gaussian,5.0,20,12,0.0,-0.0140142251486748,-0.0140142251486748,,
ehmi,qnei,gaussian,0.05,0,13,-0.0096258566670683,-0.0160985308012122,-0.0064726741341439,,
ehmi,qnei,gaussian,0.25,0,13,-0.0548449542332196,-0.055240934014029,-0.00039597978080940094,,
ehmi,qnei,gaussian,1.0,0,13,0.0483214587720018,-0.045193088624353,-0.0935145473963548,,1.9352591948349576
ehmi,qnei,gaussian,5.0,0,13,0.0666763446847101,0.081355644638827,0.01467929995411689,,-0.22015753898223323
ehmi,qnei,gaussian,0.05,20,13,5.7285395001022144e-05,0.0066524185823768,0.006595133187375778,,-115.12765491549985
ehmi,qnei,gaussian,0.25,20,13,0.040576314199062,0.0326919300766373,-0.007884384122424697,,0.19431001257888914
ehmi,qnei,gaussian,1.0,20,13,0.0149322169768297,0.0127827081952013,-0.0021495087816284005,,0.14395108140765633
ehmi,qnei,gaussian,5.0,20,13,-0.0173737576400343,0.0124051484674389,0.029778906107473198,,
ehmi,qnei,gaussian,0.05,0,14,0.0052743668002945,-3.142968496853277e-05,-0.005305796485263033,,1.0059589494167864
ehmi,qnei,gaussian,0.25,0,14,0.0049601025976122,-0.0050192961410765,-0.009979398738688701,,2.0119339352965797
ehmi,qnei,gaussian,1.0,0,14,0.0365950331025428,0.0262894927316299,-0.0103055403709129,,0.28161035794217715
ehmi,qnei,gaussian,5.0,0,14,0.0723634854834991,0.0663807767452385,-0.005982708738260595,,0.08267579564868832
ehmi,qnei,gaussian,0.05,20,14,-0.0022423371647511,-0.0073611889367795,-0.0051188517720284,,
ehmi,qnei,gaussian,0.25,20,14,0.0024171455938702,0.0050653513273448,0.0026482057334746,,-1.0955921481065771
ehmi,qnei,gaussian,1.0,20,14,0.0024171455938702,-0.0003453676621468,-0.002762513256017,,1.1428824407692448
ehmi,qnei,gaussian,5.0,20,14,0.0024171455938702,0.0067287343493458,0.0043115887554756,,-1.7837521936658032
ehmi,qnei,gaussian,0.05,0,15,-0.017962534643489,0.0072411324483564,0.0252036670918454,,
ehmi,qnei,gaussian,0.25,0,15,-0.036298784131675,-0.0631049957482961,-0.026806211616621105,,
ehmi,qnei,gaussian,1.0,0,15,0.0723120859228765,-0.0108777423469424,-0.0831898282698189,,1.1504277218409094
ehmi,qnei,gaussian,5.0,0,15,0.0018872460789952,0.0931237906273812,0.091236544548386,,-48.34374571701948
ehmi,qnei,gaussian,0.05,20,15,0.0062119612069001,-0.0335816630747123,-0.0397936242816124,,6.40596793125665
ehmi,qnei,gaussian,0.25,20,15,0.0033533524904212,-0.0082311721743146,-0.0115845246647358,,3.45460988602505
ehmi,qnei,gaussian,1.0,20,15,0.0109380567528741,0.0220449233716523,0.0111068666187782,,-1.0154332592816129
ehmi,qnei,gaussian,5.0,20,15,-0.0152338421934794,-0.0326990301724141,-0.0174651879789347,,
ehmi,qnei,gaussian,0.05,0,16,-0.0117115575396787,-0.0010844149862203,0.0106271425534584,,
ehmi,qnei,gaussian,0.25,0,16,0.0197161903187264,-0.0203348667013188,-0.0400510570200452,,2.0313791038020557
ehmi,qnei,gaussian,1.0,0,16,0.1854026986489092,0.0962401285745962,-0.08916257007431301,,0.48091301110539464
ehmi,qnei,gaussian,5.0,0,16,0.2084301492819769,0.3212703298217643,0.1128401805397874,,-0.5413812777494602
ehmi,qnei,gaussian,0.05,20,16,0.0016304477969363,0.0272887871168717,0.0256583393199354,,-15.736989168343086
ehmi,qnei,gaussian,0.25,20,16,0.0064694085249049,0.0093321240421503,0.0028627155172453993,,-0.44250034701394614
ehmi,qnei,gaussian,1.0,20,16,-0.0031391882183943,0.0300492935823866,0.0331884818007809,,
ehmi,qnei,gaussian,5.0,20,16,0.000880777059389,0.0987048132184245,0.0978240361590355,,-111.0656040779452
ehmi,qnei,gaussian,0.05,0,7,-0.0142321569732486,0.0019040076215565,0.016136164594805102,,
ehmi,qnei,gaussian,0.25,0,7,0.0621970687448328,0.0042353742058918,-0.057961694538941,,0.931903957994103
ehmi,qnei,gaussian,1.0,0,7,0.2743462443873329,0.182748980491678,-0.0915972638956549,,0.3338746776002308
ehmi,qnei,gaussian,5.0,0,7,0.0411807398521579,0.2052364886464067,0.1640557487942488,,-3.983797993509147
ehmi,qnei,gaussian,0.05,20,7,0.0043614583333393,-0.0082173371647655,-0.0125787954981048,,2.884080171522352
ehmi,qnei,gaussian,0.25,20,7,-0.0030740960249019,0.0017771012931072,0.0048511973180091,,
ehmi,qnei,gaussian,1.0,20,7,0.0043614583333393,-0.0037796455938798,-0.0081411039272191,,1.8666013303366715
ehmi,qnei,gaussian,5.0,20,7,0.0043614583333393,-0.0078829382184051,-0.012244396551744401,,2.8074088105226993
ehmi,qnei,gaussian,0.05,0,8,-0.0017899689108494,0.0123216732129464,0.0141116421237958,,
ehmi,qnei,gaussian,0.25,0,8,-0.0137023284247628,0.027578423856321,0.0412807522810838,,
ehmi,qnei,gaussian,1.0,0,8,0.2740856122674186,0.2384224209723731,-0.03566319129504553,,0.13011697695481306
ehmi,qnei,gaussian,5.0,0,8,0.4033241061305779,0.4934822475749818,0.09015814144440393,,-0.22353769604640217
ehmi,qnei,gaussian,0.05,20,8,0.0017771192528698,-0.0090987530788192,-0.010875872331689001,,6.119945138248872
ehmi,qnei,gaussian,0.25,20,8,0.0017771192528698,0.0056432663820131,0.0038661471291433,,-2.175513614463414
ehmi,qnei,gaussian,1.0,20,8,0.0017771192528698,0.0209695339582246,0.0191924147053548,,-10.799733711939547
ehmi,qnei,gaussian,5.0,20,8,0.0017771192528698,0.0201059284346099,0.0183288091817401,,-10.31377559617433
ehmi,qnei,gaussian,0.05,0,9,-0.0099172262316605,-0.0828971411249819,-0.0729799148933214,,
ehmi,qnei,gaussian,0.25,0,9,0.0324446227796707,-0.0751226203411445,-0.1075672431208152,,3.315410502729444
ehmi,qnei,gaussian,1.0,0,9,0.1652968517169033,-0.1323025579335532,-0.2975994096504565,,1.8003936950967585
ehmi,qnei,gaussian,5.0,0,9,0.1166013443472821,0.0018100904217465,-0.1147912539255356,,0.9844762474062445
ehmi,qnei,gaussian,0.05,20,9,-0.0380466714559427,-0.1019343036360777,-0.06388763218013499,,
ehmi,qnei,gaussian,0.25,20,9,-0.0145716782977475,-0.0055996053601851,0.0089720729375624,,
ehmi,qnei,gaussian,1.0,20,9,-0.0457021021592747,-0.0100414157050169,0.035660686454257795,,
ehmi,qnei,gaussian,5.0,20,9,-0.0248547242747536,-0.1002617514606244,-0.07540702718587079,,
opticarvis,logei,gaussian,0.05,0,10,-0.11988626619432,0.4227525639296328,0.5426388301239528,,
opticarvis,logei,gaussian,0.25,0,10,-0.0094451775597033,0.5427786930226812,0.5522238705823845,,
opticarvis,logei,gaussian,1.0,0,10,-0.2451928182721321,-0.003439150035378,0.2417536682367541,,
opticarvis,logei,gaussian,5.0,0,10,0.0897162249248824,0.3982980824462441,0.3085818575213617,,-3.4395323452333297
opticarvis,logei,gaussian,0.05,20,10,-0.1519168434579274,0.2662756627737117,0.41819250623163906,,
opticarvis,logei,gaussian,0.25,20,10,-0.1872391191554614,0.4046131291878065,0.5918522483432679,,
opticarvis,logei,gaussian,1.0,20,10,0.0894923434103498,0.262026524883455,0.17253418147310523,,-1.9279211483152605
opticarvis,logei,gaussian,5.0,20,10,0.1950728703030906,0.4521252722149462,0.25705240191185563,,-1.3177250199500605
opticarvis,logei,gaussian,0.05,0,11,0.0245996857134671,-0.8157858683208175,-0.8403855540342846,,34.16245084685026
opticarvis,logei,gaussian,0.25,0,11,0.0997650650422654,-0.9992354955816758,-1.0990005606239412,,11.015885772823887
opticarvis,logei,gaussian,1.0,0,11,1.1919441777247315,0.7359821424129667,-0.4559620353117648,,0.3825364004731646
opticarvis,logei,gaussian,5.0,0,11,1.3810261818463947,0.7685206970580012,-0.6125054847883935,,0.4435147521747127
opticarvis,logei,gaussian,0.05,20,11,0.0359872893037258,-0.6660769674713678,-0.7020642567750937,,19.50867293309608
opticarvis,logei,gaussian,0.25,20,11,-0.0658742847265316,-0.1982583220975753,-0.1323840373710437,,
opticarvis,logei,gaussian,1.0,20,11,0.6528019405318672,-0.223426767469101,-0.8762287080009683,,1.3422581239373539
opticarvis,logei,gaussian,5.0,20,11,0.8034952297902436,-0.0481565157307115,-0.8516517455209551,,1.0599337916956681
opticarvis,logei,gaussian,0.05,0,12,-0.019051481015301,0.1334475568271367,0.15249903784243768,,
opticarvis,logei,gaussian,0.25,0,12,-0.5623117658330057,-0.1827270838073937,0.379584682025612,,
opticarvis,logei,gaussian,1.0,0,12,0.1852485812981368,0.4853425794472019,0.3000939981490651,,-1.6199530168930014
opticarvis,logei,gaussian,5.0,0,12,0.7642827877033058,0.1336098313448208,-0.630672956358485,,0.8251827288348039
opticarvis,logei,gaussian,0.05,20,12,0.1972063761676517,-0.1314112533094342,-0.3286176294770859,,1.6663641199801629
opticarvis,logei,gaussian,0.25,20,12,0.2352908117937056,-0.0588449628678446,-0.29413577466155016,,1.25009460598673
opticarvis,logei,gaussian,1.0,20,12,0.3195124738843256,-0.0264689056074369,-0.3459813794917625,,1.0828415406937117
opticarvis,logei,gaussian,5.0,20,12,0.2912212548269961,0.3883090539330656,0.09708779910606946,,-0.33338156984367706
opticarvis,logei,gaussian,0.05,0,13,-0.3970264504326364,-0.0456576290347898,0.3513688213978466,,
opticarvis,logei,gaussian,0.25,0,13,-0.4613825175129054,-0.2002125153142286,0.2611700021986768,,
opticarvis,logei,gaussian,1.0,0,13,-0.437654154292741,-0.01952999143072,0.41812416286202103,,
opticarvis,logei,gaussian,5.0,0,13,-0.0880704173450439,-0.2055356023125458,-0.11746518496750191,,
opticarvis,logei,gaussian,0.05,20,13,-0.2515169947582159,0.0897580191302465,0.3412750138884624,,
opticarvis,logei,gaussian,0.25,20,13,0.0038904787460927,0.1435727875151027,0.13968230876901,,-35.90362983200878
opticarvis,logei,gaussian,1.0,20,13,0.0540711802731728,0.0784765797484503,0.024405399475277506,,-0.4513568846098621
opticarvis,logei,gaussian,5.0,20,13,-0.0805204961859331,0.2177894756859082,0.2983099718718413,,
opticarvis,logei,gaussian,0.05,0,14,0.0024180325532698,0.1283148313114357,0.1258967987581659,,-52.065799770942355
opticarvis,logei,gaussian,0.25,0,14,0.0156472331081332,-0.1744271397253922,-0.1900743728335254,,12.147474989346682
opticarvis,logei,gaussian,1.0,0,14,0.1181056370863742,0.0165232259744141,-0.10158241111196009,,0.8600979057220599
opticarvis,logei,gaussian,5.0,0,14,-0.3957236933452805,0.117660975281356,0.5133846686266366,,
opticarvis,logei,gaussian,0.05,20,14,-0.1281256193522795,0.0869077299004086,0.2150333492526881,,
opticarvis,logei,gaussian,0.25,20,14,-0.1040880196457956,0.2749036760845267,0.3789916957303223,,
opticarvis,logei,gaussian,1.0,20,14,0.2322713362942194,0.1037941526965537,-0.1284771835976657,,0.5531340442064833
opticarvis,logei,gaussian,5.0,20,14,0.2322713362942194,0.2749036760845267,0.04263233979030731,,-0.18354541920878553
opticarvis,logei,gaussian,0.05,0,15,-0.2944819296970391,-0.1548003891168927,0.13968154058014642,,
opticarvis,logei,gaussian,0.25,0,15,-0.1561298702506808,-0.0607868402358717,0.09534303001480912,,
opticarvis,logei,gaussian,1.0,0,15,0.1102099728645131,0.7610184345118429,0.6508084616473299,,-5.905168513628098
opticarvis,logei,gaussian,5.0,0,15,0.8094562751574981,0.996016398506142,0.1865601233486439,,-0.2304758503630655
opticarvis,logei,gaussian,0.05,20,15,-0.3619089476692254,-0.2049449517139043,0.15696399595532107,,
opticarvis,logei,gaussian,0.25,20,15,0.0177098378227871,-0.2113014918076574,-0.2290113296304445,,12.931305860733378
opticarvis,logei,gaussian,1.0,20,15,-0.0506810592943929,-0.4403410321984009,-0.389659972904008,,
opticarvis,logei,gaussian,5.0,20,15,0.0468977568837374,0.2712035862681832,0.2243058293844458,,-4.782869038715744
opticarvis,logei,gaussian,0.05,0,16,-0.0651176806720066,-0.967547198931446,-0.9024295182594394,,
opticarvis,logei,gaussian,0.25,0,16,0.0041734424271844,-0.1707910335422457,-0.1749644759694301,,41.92329929598893
opticarvis,logei,gaussian,1.0,0,16,-0.0876044085133518,-0.088596901673986,-0.0009924931606341975,,
opticarvis,logei,gaussian,5.0,0,16,0.2933850468835342,0.1542727014429825,-0.13911234544055168,,0.4741630390446432
opticarvis,logei,gaussian,0.05,20,16,-0.3946371906264545,-0.1980830831518805,0.19655410747457402,,
opticarvis,logei,gaussian,0.25,20,16,-0.4263687847580826,-0.8079953884071376,-0.381626603649055,,
opticarvis,logei,gaussian,1.0,20,16,-0.6034415957668298,-0.7398284355253915,-0.1363868397585617,,
opticarvis,logei,gaussian,5.0,20,16,0.0991001444098995,-0.0810811095906034,-0.1801812540005029,,1.8181734756635115
opticarvis,logei,gaussian,0.05,0,7,-0.2135670058944567,0.1500472457974142,0.3636142516918709,,
opticarvis,logei,gaussian,0.25,0,7,-0.381284815412521,-0.1094977233543659,0.2717870920581551,,
opticarvis,logei,gaussian,1.0,0,7,-0.0115714525543468,0.1140680604825954,0.1256395130369422,,
opticarvis,logei,gaussian,5.0,0,7,-0.1248246759498012,0.0814925965115547,0.2063172724613559,,
opticarvis,logei,gaussian,0.05,20,7,0.0168286366710699,-0.1260232470709712,-0.1428518837420411,,8.488618925834778
opticarvis,logei,gaussian,0.25,20,7,-0.0702192018847771,0.0785997610078297,0.1488189628926068,,
opticarvis,logei,gaussian,1.0,20,7,0.1468277519776561,-0.1837197045694929,-0.330547456547149,,2.251260079207989
opticarvis,logei,gaussian,5.0,20,7,-0.2275382023572163,0.0785997610078297,0.306137963365046,,
opticarvis,logei,gaussian,0.05,0,8,-0.1021732101916503,-0.0255010386670688,0.0766721715245815,,
opticarvis,logei,gaussian,0.25,0,8,-0.242033854377861,-0.6167906672800676,-0.3747568129022066,,
opticarvis,logei,gaussian,1.0,0,8,-0.6708289672864995,-0.1869592885728055,0.483869678713694,,
opticarvis,logei,gaussian,5.0,0,8,-0.2603380689393901,0.1408151477005237,0.40115321663991377,,
opticarvis,logei,gaussian,0.05,20,8,-0.2604788048693844,0.1087656915997561,0.3692444964691405,,
opticarvis,logei,gaussian,0.25,20,8,-0.1071292336086031,-0.069137489749095,0.0379917438595081,,
opticarvis,logei,gaussian,1.0,20,8,0.1159909118126885,-0.5999496447632184,-0.7159405565759069,,6.172384934192651
opticarvis,logei,gaussian,5.0,20,8,0.1403224366748174,0.2172312015512005,0.0769087648763831,,-0.5480860131770027
opticarvis,logei,gaussian,0.05,0,9,-0.1484609779901955,-0.4092441572711296,-0.2607831792809341,,
opticarvis,logei,gaussian,0.25,0,9,-0.1453313221004522,-0.0710210431458113,0.07431027895464089,,
opticarvis,logei,gaussian,1.0,0,9,0.54524568440503,0.1233813715817038,-0.42186431282332615,,0.7737141712247808
opticarvis,logei,gaussian,5.0,0,9,0.5760347121355656,-0.0807310728075441,-0.6567657849431097,,1.1401496665161814
opticarvis,logei,gaussian,0.05,20,9,-0.0900684505515476,0.0773081853573298,0.1673766359088774,,
opticarvis,logei,gaussian,0.25,20,9,-0.1934543655082983,-0.1124554579555328,0.08099890755276551,,
opticarvis,logei,gaussian,1.0,20,9,-0.3476779841918302,0.0016908212706345,0.34936880546246474,,
opticarvis,logei,gaussian,5.0,20,9,-0.0391480344515389,-0.2508201678159265,-0.21167213336438756,,
opticarvis,qnei,gaussian,0.05,0,10,-0.2789085540967235,0.052934054530537,0.3318426086272605,,
opticarvis,qnei,gaussian,0.25,0,10,-0.0149198822366845,-0.2668397593759275,-0.251919877139243,,
opticarvis,qnei,gaussian,1.0,0,10,-0.3120745246277017,-0.6704772517621644,-0.35840272713446275,,
opticarvis,qnei,gaussian,5.0,0,10,0.3832850696710412,-0.1073142457178697,-0.4905993153889109,,1.2799854578472711
opticarvis,qnei,gaussian,0.05,20,10,0.0567811296844364,-0.1598770287293982,-0.21665815841383462,,3.815671854679922
opticarvis,qnei,gaussian,0.25,20,10,-0.1954826401410585,-0.0705050696696369,0.1249775704714216,,
opticarvis,qnei,gaussian,1.0,20,10,-0.0705782496715743,0.058960378185608,0.12953862785718231,,
