dataset,objective,acquisition,mean_rank_normalized,mean_rank_absolute,mean_auc_excess_postonset_per_iter,mean_auc_simple_regret_true_jitter,mean_response_l2_excess,condition_wins,conditions
schwefel,value,logei,0.25,1.55,-0.29012431560231267,128.513703245846,70.98779285194514,2,2
schwefel,value,qnei,0.75,1.45,0.003482833394614703,121.74390210186348,62.122822790437525,0,2
