iteration,x0,x1,x2,x3,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,rater_id,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,9.560017096289753,2.076818100791469,8.284448852745307,1.4928212308202027,-0.059373050959702744,0.62838760834196,True,0.6877606593016627,logei,0.0,False,0,10,486cf981-7c22-47df-9789-2088ed8c6214,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3",5.402837764670362,-0.059373050959702744,5.462210815630065,5.462210815630065,5.462210815630065,5.462210815630065,-0.059373050959702744,5.462210815630065,hicks_law
2,5.1280461643656485,1.3591960402050662,6.890364797811311,8.41747724312279,-0.35355090833254604,-1.5510092453591946,True,-1.1974583370266485,logei,0.0,False,1,10,486cf981-7c22-47df-9789-2088ed8c6214,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3",5.402837764670362,-0.059373050959702744,5.756388673002908,11.218599488632972,5.462210815630065,5.609299744316486,-0.059373050959702744,5.462210815630065,hicks_law
3,4.255089974049766,9.569260034533663,8.253329063847982,3.38215312471576,-0.9640967137952154,-4.950452664257168,True,-3.9863559504619523,logei,0.0,False,2,10,486cf981-7c22-47df-9789-2088ed8c6214,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3",5.402837764670362,-0.059373050959702744,6.366934478465577,17.58553396709855,5.462210815630065,5.8618446556995165,-0.059373050959702744,5.462210815630065,hicks_law
4,5.757605479445136,7.533018647084769,8.271039370247955,9.334384708515813,-1.7041718247559223,1.3911268787011535,True,3.095298703457076,logei,0.0,False,3,10,486cf981-7c22-47df-9789-2088ed8c6214,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3",5.402837764670362,-0.059373050959702744,7.1070095894262835,24.692543556524832,5.462210815630065,6.173135889131208,-1.7041718247559223,7.1070095894262835,hicks_law
5,1.449946949362273,7.455802110439374,1.3935139386782236,9.065287561129269,0.2787424296685079,2.6103914420264687,True,2.331649012357961,logei,0.0,False,4,10,486cf981-7c22-47df-9789-2088ed8c6214,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3",5.402837764670362,0.2787424296685079,5.124095335001853,29.816638891526686,5.124095335001853,5.963327778305337,0.2787424296685079,5.124095335001853,hicks_law
6,0.09640283171022632,9.054340256095095,0.0,10.0,1.4456567321653568,1.5985714934646986,True,0.15291476129934178,logei,0.5284780999645591,False,0,10,486cf981-7c22-47df-9789-2088ed8c6214,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3",5.402837764670362,1.4456567321653568,3.9571810325050047,33.77381992403169,3.9571810325050047,5.628969987338615,0.2787424296685079,5.124095335001853,hicks_law
7,0.0,5.947153476797424,0.0,10.0,1.8264577882311654,2.067859692913236,True,0.24140190468207057,logei,0.588696799997706,False,1,10,486cf981-7c22-47df-9789-2088ed8c6214,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3",5.402837764670362,1.8264577882311654,3.5763799764391964,37.35019990047089,3.5763799764391964,5.335742842924413,0.2787424296685079,5.124095335001853,hicks_law
8,6.200188468041893,7.075084674863476,0.0,9.383982473431004,0.12172264545834745,-2.6037943166884476,True,-2.725516962146795,logei,0.5382252000272274,False,2,10,486cf981-7c22-47df-9789-2088ed8c6214,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3",5.402837764670362,1.8264577882311654,5.281115119212014,42.6313150196829,3.5763799764391964,5.328914377460363,0.2787424296685079,5.124095335001853,hicks_law
9,0.5858324006723088,1.9568981461697565,1.3040818066887587,8.184807219405961,1.6109823405838077,3.9395313238552383,True,2.3285489832714306,logei,0.7331155000138097,False,3,10,486cf981-7c22-47df-9789-2088ed8c6214,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3",5.402837764670362,1.8264577882311654,3.791855424086554,46.42317044376946,3.5763799764391964,5.158130049307718,1.6109823405838077,3.791855424086554,hicks_law
10,0.0,0.0,2.9404409036835326,8.701965470310393,2.397696946154873,4.236862084622633,True,1.8391651384677599,logei,0.8270586999715306,False,4,10,486cf981-7c22-47df-9789-2088ed8c6214,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3",5.402837764670362,2.397696946154873,3.0051408185154886,49.42831126228494,3.0051408185154886,4.942831126228494,2.397696946154873,3.0051408185154886,hicks_law
