run_id,dataset,objective,acquisition,seed,oracle_model,baseline,error_model,jitter_std,jitter_iteration,n_iterations,acq_opt_failures,response_start_iteration,response_end_iteration,response_l2,final_best_true,final_simple_regret_true,final_cum_regret_true,final_avg_regret_true,auc_simple_regret_true,auc_simple_regret_true_postonset_per_iter,final_inference_simple_regret_true,auc_inference_simple_regret_true,param_columns,response_x0,response_x1,response_x2
976efd38-98b0-435c-8f14-9b24d0d4f449,hartmann_3,value,logei,10,exact,True,none,0.0,0,50,0,1,2,1.1061137750945342,3.054515050927844,0.000385891227884,59.93413552367087,1.1986827104734177,16.280964240984336,0.3322645763466191,0.000385891227884,16.280964240984336,"x0,x1,x2",-0.806719586546955,0.30512280635741806,-0.6925252812540241
976efd38-98b0-435c-8f14-9b24d0d4f449,hartmann_3,value,logei,10,exact,True,none,0.0,20,50,0,21,22,0.957997701241129,3.054515050927844,0.000385891227884,59.93413552367087,1.1986827104734177,16.280964240984336,0.0016848339714983123,0.000385891227884,16.280964240984336,"x0,x1,x2",0.0,0.446592098166528,-0.8475347151819244
aaf41d60-11e6-4272-9be9-1497f8b516f1,hartmann_3,value,logei,10,exact,False,gaussian,0.05,0,50,0,1,2,1.1061137750945342,3.0540700035462995,0.000830938609428,38.99376462441383,0.7798752924882766,16.467691165358968,0.33607532990528505,0.0069980214312823,16.675782355686632,"x0,x1,x2",-0.806719586546955,0.30512280635741806,-0.6925252812540241
a1a1dbae-f424-4e13-81b4-3c3ae696beba,hartmann_3,value,logei,10,exact,False,gaussian,0.25,0,50,0,1,2,1.1061137750945342,3.0363420579312583,0.0185588842244692,31.761840690021607,0.6352368138004322,18.309366789105596,0.3736605467164407,0.1246564465545128,20.277486193450965,"x0,x1,x2",-0.806719586546955,0.30512280635741806,-0.6925252812540241
f9f1c6a9-d488-4401-aa9c-afa8e9216e73,hartmann_3,value,logei,10,exact,False,gaussian,1.0,0,50,0,1,2,1.1061137750945342,2.8854878632043595,0.1694130789513681,56.34083652164226,1.1268167304328451,24.052570314953616,0.4908687819378289,0.6042634546324135,52.20528511682822,"x0,x1,x2",-0.806719586546955,0.30512280635741806,-0.6925252812540241
3439be07-37d8-4dca-a949-49996b0d222d,hartmann_3,value,logei,10,exact,False,gaussian,5.0,0,50,0,1,2,1.1061137750945342,1.6562044985234257,1.398696443632302,150.17318711722953,3.0034637423445907,73.25775932532528,1.4950563127617404,2.747734611444438,134.63899596077746,"x0,x1,x2",-0.806719586546955,0.30512280635741806,-0.6925252812540241
cfc02c5d-f512-45da-86ac-af9fccdd2d1d,hartmann_3,value,logei,10,exact,False,gaussian,0.05,20,50,0,21,22,0.957997701241129,3.0503055962804657,0.0045953458752618,40.14110827336384,0.8028221654672767,16.388157722323182,0.005381160914216904,0.0083631420500607,16.562180736450415,"x0,x1,x2",0.0,0.446592098166528,-0.8475347151819244
c35c333d-7400-4583-b952-97d3cc1b7f62,hartmann_3,value,logei,10,exact,False,gaussian,0.25,20,50,0,21,22,0.11376793418445055,3.049254167761929,0.0056467743937984,32.97530741504609,0.6595061483009218,16.39861841799241,0.005741874557983435,0.0092786665481967,16.536984169939053,"x0,x1,x2",0.1133921844440697,-0.009103247261232572,0.0015767830860367038
7221442c-a44e-4b5e-af7a-83db07560bd9,hartmann_3,value,logei,10,exact,False,gaussian,1.0,20,50,0,21,22,0.1340458371438838,3.054244156378585,0.0006567857771426,37.17677006478661,0.7435354012957321,16.44977497819279,0.007505893875237959,0.2749318555519822,19.74268440343794,"x0,x1,x2",0.1321754805244673,-0.020336886131223975,0.00918367389536534
c6fc57ed-f4ff-41da-9022-ec00d8fd8aa9,hartmann_3,value,logei,10,exact,False,gaussian,5.0,20,50,0,21,22,0.16270794138309166,3.0437383582391973,0.0111625839165303,63.697716253738086,1.2739543250747618,16.555818989390268,0.0111625839165303,0.0114344594566193,16.563839317822893,"x0,x1,x2",0.0,-0.05681734871028982,0.15246528481807564
