User_ID;Run;Phase;value;x0;x1;x2
35;1;sampling;0.8977480425338442;0.625095466604667;0.8972138009695755;0.7756856902451935
35;2;sampling;-0.37125104379288887;0.2252071899905918;0.3001662849112254;0.8735534453962619
35;3;sampling;2.134634898619908;0.0052653045655747;0.8212284183827663;0.7970694287520462
35;4;sampling;-1.4195144855298907;0.4679349528437208;0.3030324268193135;0.2784256121007733
35;5;sampling;-1.1444479413005535;0.2548695876541246;0.4450763058826466;0.5045482589579533
35;6;optimization;4.580711314955816;0.050297933283991;0.5720525839252344;0.8572462866020093
35;7;optimization;3.1779999829393275;0.0;0.5773982180607858;0.8711169166959669
35;8;optimization;3.6481990106845874;0.0;0.5778819402532259;0.8773280484564967
35;9;optimization;3.4307419304257567;0.0;0.5746109562250327;0.8517273064075572
35;10;optimization;3.0893154591537324;0.0;0.5748137827138184;0.8427118850410015
35;11;optimization;2.8146468415189227;0.1430473316363167;0.5759698610331725;0.8454049602137874
35;12;optimization;4.07010060703063;0.249720789651623;0.5793800532275442;0.8449391088717448
35;13;optimization;1.4141112162507508;0.2200696441149118;0.5711766276487983;0.81330218251791
35;14;optimization;3.11892597317851;0.0;0.5878844768078643;0.8523584626064835
35;15;optimization;2.779057243969944;0.422932389304249;0.5755654371368553;0.8556461622712496
35;16;optimization;2.232679282341497;0.0;0.5659417559082346;0.8507081463624465
35;17;optimization;2.526762776538319;0.0;0.5576123065807747;0.8511713545181168
35;18;optimization;3.373341379809914;0.0;0.5555040808927036;0.8507823020889564
35;19;optimization;3.4999007512362748;0.0919440716971886;0.5517581468904281;0.8522387778057406
35;20;optimization;2.158198765589337;0.0;0.5496405924068475;0.8514112890495148
