iteration,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,9.120034192579507,-5.846363798417062,6.568897705490613,-7.014357538359595,0.25609232873129706,-7.2816079195898675,3.7807295956226223,6.834954486245579,-1.4898200519004678,9.138520069067326,6.506658127695964,-1.157811806498557,-1.1682343692244035,True,-0.010422562725846518,qnei,0.0,False,10,e9422b5e-df73-4564-a5d5-4cf7af052f32,gaussian,0.05,0,exact,value,learned,0.0025000000000000005,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,-1.157811806498557,3.7822921382771693,3.7822921382771693,3.7822921382771693,3.7822921382771693,-1.157811806498557,3.7822921382771693,levy_10
2,-3.2356937505684797,1.5152109588902718,5.066037294169538,6.54207874049591,8.668769417031626,-7.100106101275454,4.911604220878749,-7.212972122643553,8.130575122258538,-5.477711326509452,7.064794998112124,-0.20877564190001702,-0.2252031760189518,True,-0.016427534118934772,qnei,0.0,False,10,e9422b5e-df73-4564-a5d5-4cf7af052f32,gaussian,0.05,0,exact,value,learned,0.0025000000000000005,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,-0.20877564190001702,2.833255973678629,6.615548111955798,2.833255973678629,3.307774055977899,-0.20877564190001702,2.833255973678629,levy_10
3,-3.873642689357524,9.396607364126435,0.3566842723373931,-3.550508824678773,-4.351329656706408,2.11729991639352,-3.324710865613234,3.5729754701628575,-6.911498590782119,-5.0044896120743365,7.397884921122195,0.45606599894833727,0.4243500344568268,True,-0.031715964491510484,qnei,0.0,False,10,e9422b5e-df73-4564-a5d5-4cf7af052f32,gaussian,0.05,0,exact,value,learned,0.0025000000000000005,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,0.45606599894833727,2.168414332830275,8.783962444786074,2.168414332830275,2.9279874815953577,0.45606599894833727,2.168414332830275,levy_10
4,2.0073564087183815,-4.760338880589325,-7.011701988380235,-7.2642170102962105,-5.021581248170072,-2.3435066685918553,2.98158113248871,6.751275201221233,5.52063894020953,-3.2096884953116263,-7.028625234553525,0.27876479459721293,0.23438941250785555,True,-0.044375382089357374,qnei,0.0,False,10,e9422b5e-df73-4564-a5d5-4cf7af052f32,gaussian,0.05,0,exact,value,learned,0.0025000000000000005,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,0.45606599894833727,2.345715537181399,11.129677981967472,2.168414332830275,2.782419495491868,0.45606599894833727,2.168414332830275,levy_10
5,-0.8596122661526415,-1.242712846223995,1.4843517980603984,-2.534615529594186,2.676501147241977,-7.707112820416979,-5.338190515371233,5.344820340774543,9.742485437801879,6.160021586447218,6.859312880498479,0.1399951525674407,0.1652820603790224,True,0.025286907811581716,qnei,0.0,False,10,e9422b5e-df73-4564-a5d5-4cf7af052f32,gaussian,0.05,0,exact,value,learned,0.0025000000000000005,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,0.45606599894833727,2.4844851792111715,13.614163161178643,2.168414332830275,2.7228326322357286,0.45606599894833727,2.168414332830275,levy_10
6,-3.048485746180616,2.9506674503476744,-5.284663859216431,-5.874291992794299,-5.124632631812109,-0.35381998365977285,-4.3037435794285175,7.020063676549597,2.5229640822119794,-2.804561228207555,0.19629712053204804,0.9469666651274422,0.9627435774121579,True,0.015776912284715672,qnei,0.2830436000076588,False,10,e9422b5e-df73-4564-a5d5-4cf7af052f32,gaussian,0.05,0,exact,value,learned,0.0025000000000000005,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,0.9469666651274422,1.67751366665117,15.291676827829814,1.67751366665117,2.5486128046383025,0.9469666651274422,1.67751366665117,levy_10
7,-5.727095977279493,1.592324790322746,-8.979276685140807,-5.660781093584804,-6.2700341611929895,-0.26027433204067885,-7.393770991844037,8.25391368601679,7.1634342317093935,-0.5462792502277689,-2.9735616132314213,-0.34195504635838603,-0.33946871417666147,True,0.00248633218172456,qnei,0.362011999997776,False,10,e9422b5e-df73-4564-a5d5-4cf7af052f32,gaussian,0.05,0,exact,value,learned,0.0025000000000000005,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,0.9469666651274422,2.9664353781369983,18.258112205966814,1.67751366665117,2.608301743709545,0.9469666651274422,1.67751366665117,levy_10
8,-2.240324996142378,3.3335774149347013,-3.5268553499145243,-5.468579528062955,-4.284313819391582,-0.6563797812150863,-3.284748043664273,6.226007700964098,1.1157822771270107,-2.9469612434318746,1.7578519164056956,1.3141902736958067,1.3981783087165387,True,0.08398803502073204,qnei,0.7232445000263397,False,10,e9422b5e-df73-4564-a5d5-4cf7af052f32,gaussian,0.05,0,exact,value,learned,0.0025000000000000005,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.3141902736958067,1.3102900580828056,19.56840226404962,1.3102900580828056,2.4460502830062025,1.3141902736958067,1.3102900580828056,levy_10
9,-0.025133941421248453,3.8221136579466224,-2.785242503530968,-6.6484534690244,-0.827086587547348,-3.6518702022700302,-2.19865503118126,6.473142025277957,5.0972358491567125,-9.732635179198812,3.514533314221147,-0.33837370906674574,-0.4741284595121761,True,-0.13575475044543034,qnei,0.47407769999699667,False,10,e9422b5e-df73-4564-a5d5-4cf7af052f32,gaussian,0.05,0,exact,value,learned,0.0025000000000000005,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.3141902736958067,2.962854040845358,22.531256304894978,1.3102900580828056,2.5034729227661088,1.3141902736958067,1.3102900580828056,levy_10
10,2.629494929603487,-5.998673804541134,4.894866982217627,4.9196516841633215,-3.615758880937703,-2.361294393963716,-8.596805290931735,-0.8511930362846769,-4.344527240824235,-2.914450252775058,5.507596420672483,0.9915092782494789,0.9849024653633849,True,-0.006606812886093993,qnei,0.0,False,10,e9422b5e-df73-4564-a5d5-4cf7af052f32,gaussian,0.05,0,exact,value,learned,0.0025000000000000005,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.3141902736958067,1.6329710535291335,24.16422735842411,1.3102900580828056,2.416422735842411,1.3141902736958067,1.3102900580828056,levy_10
