delta_x0,delta_x1,delta_x2,delta_x3,delta_l2_norm,iteration,final_best_true,final_simple_regret_true,final_cum_regret_true,final_avg_regret_true,final_inference_simple_regret_true,auc_simple_regret_true,auc_inference_simple_regret_true,acq_opt_failures,acquisition,objective,jitter_std,jitter_iteration,iterations,seed,run_id,error_model,oracle_model,baseline,xi,kappa,runtime_sec,y_opt,dataset,param_columns
-10.103984905684214,41.19349896170388,16.85884103107037,9.221147599082855,46.56441722643124,0.0,13.219928893291454,1.492319954076704,548.3351698997831,10.966703397995662,1.492319954076704,354.39334552905825,354.39334552905825,0.0,logei,composite,0.0,0,50,9,0edb72e5-be8a-4ed9-a3d7-d32be091a7a4,none,extra_trees,True,0.01,2.0,16.15226459997939,14.712248847368159,iso_ackley,"x0,x1,x2,x3"
-10.103984905684214,41.19349896170388,16.85884103107037,9.221147599082855,46.56441722643124,0.0,13.932086070352776,0.7801627770153825,430.5029535659918,8.610059071319835,1.0251531724043108,376.6057296908606,377.686595925822,0.0,logei,composite,0.240448,0,50,9,3b27ea3c-a099-4f9b-b365-6ead17f59e54,gaussian,extra_trees,False,0.01,2.0,16.592710400000215,14.712248847368159,iso_ackley,"x0,x1,x2,x3"
-10.103984905684214,41.19349896170388,16.85884103107037,9.221147599082855,46.56441722643124,0.0,13.915853943473214,0.796394903894944,555.6890715236527,11.113781430473054,0.796394903894944,489.9920728470552,502.75032843548837,0.0,logei,composite,0.96179,0,50,9,7e18b81a-5abf-417b-8f24-9600d6575e79,gaussian,extra_trees,False,0.01,2.0,16.54844810004579,14.712248847368159,iso_ackley,"x0,x1,x2,x3"
-10.103984905684214,41.19349896170388,16.85884103107037,9.221147599082855,46.56441722643124,0.0,1.4778463456766058,13.234402501691553,716.391047927023,14.32782095854046,13.51598963040847,663.7876007106609,680.7485153115947,0.0,logei,composite,4.808951,0,50,9,6379940c-06ca-456d-801d-7fa35365e0b0,gaussian,extra_trees,False,0.01,2.0,20.222893700003624,14.712248847368159,iso_ackley,"x0,x1,x2,x3"
-10.103984905684214,41.19349896170388,16.85884103107037,9.221147599082855,46.56441722643124,0.0,13.715089135948908,0.9971597114192505,520.9401417734449,10.418802835468899,0.9971597114192505,321.9955876475262,321.9955876475262,0.0,qnei,composite,0.0,0,50,9,6f6166d0-27c2-40ce-874e-7c12840ec6b9,none,extra_trees,True,0.01,2.0,19.343343600048684,14.712248847368159,iso_ackley,"x0,x1,x2,x3"
-10.103984905684214,41.19349896170388,16.85884103107037,9.221147599082855,46.56441722643124,0.0,13.762481670783657,0.9497671765845013,516.2674630407532,10.325349260815065,0.9497671765845013,331.58663375323,332.7501357629146,0.0,qnei,composite,0.240448,0,50,9,f242241d-b8aa-41b0-8a54-43dfa32a82d9,gaussian,extra_trees,False,0.01,2.0,19.439750999968965,14.712248847368159,iso_ackley,"x0,x1,x2,x3"
-10.103984905684214,41.19349896170388,16.85884103107037,9.221147599082855,46.56441722643124,0.0,14.118916034049189,0.5933328133189697,509.73012619178945,10.194602523835789,0.5933328133189697,339.21603681782744,355.91342316768794,0.0,qnei,composite,0.96179,0,50,9,d000285e-d855-4035-a096-d9ad34449d75,gaussian,extra_trees,False,0.01,2.0,18.423972200020216,14.712248847368159,iso_ackley,"x0,x1,x2,x3"
-10.103984905684214,41.19349896170388,16.85884103107037,9.221147599082855,46.56441722643124,0.0,1.2234919812422618,13.488756866125897,747.8983961830943,14.957967923661887,14.929859282231916,671.0923029134221,728.255955541417,0.0,qnei,composite,4.808951,0,50,9,79171203-33e9-4d09-9b41-b1c2c0f224cb,gaussian,extra_trees,False,0.01,2.0,14.444099299958907,14.712248847368159,iso_ackley,"x0,x1,x2,x3"
-10.103984905684214,41.19349896170388,16.85884103107037,9.221147599082855,46.56441722643124,0.0,14.293018794483585,0.4192300528845738,475.24228465020457,9.504845693004091,0.4192300528845738,298.77378529767145,298.77378529767145,0.0,ucb,composite,0.0,0,50,9,0400d2eb-087a-453f-8862-0f3a2b06a50b,none,extra_trees,True,0.01,2.0,13.618153900024481,14.712248847368159,iso_ackley,"x0,x1,x2,x3"
-10.103984905684214,41.19349896170388,16.85884103107037,9.221147599082855,46.56441722643124,0.0,14.611014302935097,0.10123454443306201,474.1633281044319,9.483266562088637,0.10123454443306201,320.2877592687287,320.2877592687287,0.0,ucb,composite,0.240448,0,50,9,1b0b688d-1d96-468e-8f9c-e0edec281b0f,gaussian,extra_trees,False,0.01,2.0,14.57695270003751,14.712248847368159,iso_ackley,"x0,x1,x2,x3"
-10.103984905684214,41.19349896170388,16.85884103107037,9.221147599082855,46.56441722643124,0.0,13.872742676114992,0.8395061712531664,524.404073893033,10.48808147786066,1.193846110796935,442.5567391700307,453.00683909409315,0.0,ucb,composite,0.96179,0,50,9,50d70c83-acbc-4f48-abfa-d84a9db519f6,gaussian,extra_trees,False,0.01,2.0,14.282179199974053,14.712248847368159,iso_ackley,"x0,x1,x2,x3"
-10.103984905684214,41.19349896170388,16.85884103107037,9.221147599082855,46.56441722643124,0.0,1.1435092846781545,13.568739562690004,754.0524866602034,15.081049733204068,14.676388466099594,677.0942426770351,741.4664875922804,0.0,ucb,composite,4.808951,0,50,9,5e7f1517-7af0-4f38-a871-10c9b4d3c508,gaussian,extra_trees,False,0.01,2.0,16.332970899995416,14.712248847368159,iso_ackley,"x0,x1,x2,x3"
-10.103984905684214,41.19349896170388,16.85884103107037,9.221147599082855,46.56441722643124,0.0,14.150835155517791,0.5614136918503672,455.5696853378386,9.111393706756772,0.5614136918503672,294.3961561540583,294.3961561540583,0.0,ei,composite,0.0,0,50,9,17f96322-6358-479b-a0be-34d0e43ba8d1,none,extra_trees,True,0.01,2.0,16.961500799981877,14.712248847368159,iso_ackley,"x0,x1,x2,x3"
-10.103984905684214,41.19349896170388,16.85884103107037,9.221147599082855,46.56441722643124,0.0,13.911807267281505,0.8004415800866536,570.3217526062875,11.406435052125751,0.8004415800866536,524.4258867645502,524.7229986367557,0.0,ei,composite,0.240448,0,50,9,a90a3bbd-d4e2-4013-9500-bb326e8152ed,gaussian,extra_trees,False,0.01,2.0,16.869142200041097,14.712248847368159,iso_ackley,"x0,x1,x2,x3"
-10.103984905684214,41.19349896170388,16.85884103107037,9.221147599082855,46.56441722643124,0.0,0.8661951200592775,13.846053727308881,745.6490425455429,14.912980850910857,14.352765900825366,680.5606697347713,702.1325764781265,0.0,ei,composite,0.96179,0,50,9,10072a64-cc65-460f-9019-9da93110b274,gaussian,extra_trees,False,0.01,2.0,13.360653100011405,14.712248847368159,iso_ackley,"x0,x1,x2,x3"
-10.103984905684214,41.19349896170388,16.85884103107037,9.221147599082855,46.56441722643124,0.0,0.8661951200592775,13.846053727308881,760.7710663710362,15.215421327420724,15.133728054428706,680.5606697347713,741.0436518965196,0.0,ei,composite,4.808951,0,50,9,b4d0df33-850b-4f30-8a7f-b487e8b2f54e,gaussian,extra_trees,False,0.01,2.0,15.029853500018362,14.712248847368159,iso_ackley,"x0,x1,x2,x3"
-10.103984905684214,41.19349896170388,16.85884103107037,9.221147599082855,46.56441722643124,0.0,4.540722595517809,10.171526251850349,716.3388769154136,14.326777538308272,10.171526251850349,582.091412790523,582.091412790523,0.0,random,composite,0.0,0,50,9,41127b32-1761-4620-867f-fb2199ebe936,none,extra_trees,True,0.01,2.0,1.5750071000074968,14.712248847368159,iso_ackley,"x0,x1,x2,x3"
-10.103984905684214,41.19349896170388,16.85884103107037,9.221147599082855,46.56441722643124,0.0,4.540722595517809,10.171526251850349,716.3388769154136,14.326777538308272,10.171526251850349,582.091412790523,582.2337914357752,0.0,random,composite,0.240448,0,50,9,31e2e48e-b4fa-49e8-8ca9-1c7030ceb30a,gaussian,extra_trees,False,0.01,2.0,1.5272710000281222,14.712248847368159,iso_ackley,"x0,x1,x2,x3"
-10.103984905684214,41.19349896170388,16.85884103107037,9.221147599082855,46.56441722643124,0.0,4.540722595517809,10.171526251850349,716.3388769154136,14.326777538308272,12.02022529077663,582.091412790523,631.0216542477547,0.0,random,composite,0.96179,0,50,9,b64aa0c3-6556-4125-b471-421c48d26771,gaussian,extra_trees,False,0.01,2.0,1.4804512000409886,14.712248847368159,iso_ackley,"x0,x1,x2,x3"
-10.103984905684214,41.19349896170388,16.85884103107037,9.221147599082855,46.56441722643124,0.0,4.540722595517809,10.171526251850349,716.3388769154136,14.326777538308272,14.522368554738,582.091412790523,735.6221589753608,0.0,random,composite,4.808951,0,50,9,536a1076-9e16-465f-9c98-ec503fd39f1d,gaussian,extra_trees,False,0.01,2.0,1.550406499998644,14.712248847368159,iso_ackley,"x0,x1,x2,x3"
