dataset,objective,oracle_model,error_model,jitter_iteration,jitter_std,variant,acquisition,n_seeds,n_acquisitions,mean_rank,mean_rank_normalized,mean_rank_absolute,mean_auc_simple_regret_excess_true,median_auc_simple_regret_excess_true,mean_auc_excess_postonset_per_iter,mean_auc_simple_regret_true_jitter,mean_response_l2_excess,condition_win
griewank,value,exact,misclick,0,0.01,studenttrbf,qnei,5,2,1.3,0.30000000000000004,2.0,-0.19018068643541852,0.0,-0.003881238498682005,25.72688124175494,0.0,True
griewank,value,exact,misclick,0,0.01,studenttrbf,logei,5,2,1.7,0.7,1.0,0.06511879701869461,0.0,0.0013289550411978435,20.8745170689317,0.0,False
griewank,value,exact,misclick,0,0.05,studenttrbf,qnei,5,2,1.2,0.19999999999999996,1.8,0.6569222788412986,0.0,0.013406577119210172,26.573984207031664,0.0,True
griewank,value,exact,misclick,0,0.05,studenttrbf,logei,5,2,1.8,0.8,1.2,6.480418298971239,0.5127222431197751,0.13225343467288245,27.289816570884245,0.0,False
griewank,value,exact,misclick,0,0.15,studenttrbf,qnei,5,2,1.4,0.3999999999999999,1.8,13.74835274357881,8.790494712099331,0.28057862741997575,39.66541467176917,0.0,True
griewank,value,exact,misclick,0,0.15,studenttrbf,logei,5,2,1.6,0.6000000000000001,1.2,9.645923452868413,9.01278641066029,0.1968555806707839,30.45532172478142,0.0,False
griewank,value,exact,misclick,0,0.4,studenttrbf,qnei,5,2,1.2,0.19999999999999996,1.4,23.623314221065193,26.44013010478382,0.48210845349112647,49.54037614925555,0.0,True
griewank,value,exact,misclick,0,0.4,studenttrbf,logei,5,2,1.8,0.8,1.6,31.85907033715382,31.44585425580533,0.6501851089215066,52.66846860906683,0.0,False
griewank,value,exact,misclick,20,0.01,studenttrbf,qnei,5,2,1.4,0.3999999999999999,2.0,0.0,0.0,0.0,25.91706192819036,0.0,True
griewank,value,exact,misclick,20,0.01,studenttrbf,logei,5,2,1.6,0.6000000000000001,1.0,0.0052947481935405,0.0,0.00018257752391516655,20.814693020106546,0.0,False
griewank,value,exact,misclick,20,0.05,studenttrbf,logei,5,2,1.5,0.5,1.0,0.0625865858474377,0.0,0.002158158132670287,20.87198485776044,0.0,True
griewank,value,exact,misclick,20,0.05,studenttrbf,qnei,5,2,1.5,0.5,2.0,0.10584936052775759,0.0,0.0036499779492330945,26.02291128871812,-24.30951314385976,True
griewank,value,exact,misclick,20,0.15,studenttrbf,qnei,5,2,1.0,0.0,2.0,0.20649161135629016,0.0,0.007120400391596246,26.123553539546652,0.0,True
griewank,value,exact,misclick,20,0.15,studenttrbf,logei,5,2,2.0,1.0,1.0,0.8006080551696115,0.470825812236388,0.027607174316193472,21.610006327082615,69.5492044253629,False
griewank,value,exact,misclick,20,0.4,studenttrbf,qnei,5,2,1.4,0.3999999999999999,2.0,1.749761304879827,1.597640066759773,0.06033659671999414,27.666823233070193,-55.34059277875883,True
griewank,value,exact,misclick,20,0.4,studenttrbf,logei,5,2,1.6,0.6000000000000001,1.0,1.3808442327318882,0.8909010862953082,0.047615318370065086,22.190242504644893,292.2463951038638,False
