iteration,x0,x1,x2,x3,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,ceiling_value,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,0.9560017096289753,0.20768181007914688,0.8284448852745308,0.14928212308202027,0.7142809852228206,0.5121284430440668,True,-0.20215254217875378,logei,0.0,False,0.9082449735178926,10,a0205a01-bd2e-4164-bd48-7c01fac34a87,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3",1.290375177799024,0.7142809852228206,0.5760941925762034,0.5760941925762034,0.5760941925762034,0.5760941925762034,0.7142809852228206,0.5760941925762034,steering_law
2,0.5128046164365648,0.13591960402050662,0.6890364797811311,0.841747724312279,1.0555494397353797,0.9082449735178926,True,-0.14730446621748716,logei,0.0,False,0.9082449735178926,10,a0205a01-bd2e-4164-bd48-7c01fac34a87,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3",1.290375177799024,1.0555494397353797,0.23482573806364426,0.8109199306398477,0.23482573806364426,0.40545996531992384,1.0555494397353797,0.23482573806364426,steering_law
3,0.4255089974049766,0.9569260034533662,0.8253329063847983,0.338215312471576,-0.5015102953474607,-0.22640095207474248,True,0.27510934327271824,logei,0.0,False,0.9082449735178926,10,a0205a01-bd2e-4164-bd48-7c01fac34a87,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3",1.290375177799024,1.0555494397353797,1.7918854731464848,2.6028054037863324,0.23482573806364426,0.8676018012621108,1.0555494397353797,0.23482573806364426,steering_law
4,0.5757605479445136,0.7533018647084769,0.8271039370247955,0.9334384708515814,0.2977711637211183,0.21508753408542353,True,-0.08268362963569476,logei,0.0,False,0.9082449735178926,10,a0205a01-bd2e-4164-bd48-7c01fac34a87,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3",1.290375177799024,1.0555494397353797,0.9926040140779058,3.5954094178642384,0.23482573806364426,0.8988523544660596,1.0555494397353797,0.23482573806364426,steering_law
5,0.1449946949362273,0.7455802110439375,0.13935139386782236,0.9065287561129268,-1.2653420042427632,-0.7365864962296825,True,0.5287555080130807,logei,0.0,False,0.9082449735178926,10,a0205a01-bd2e-4164-bd48-7c01fac34a87,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3",1.290375177799024,1.0555494397353797,2.5557171820417874,6.151126599906026,0.23482573806364426,1.2302253199812052,1.0555494397353797,0.23482573806364426,steering_law
6,0.33346800921126907,0.00027604976112762897,0.8281167023337023,1.0,1.2884977424951018,0.9082449735178926,True,-0.3802527689772093,logei,0.2975250999443233,False,0.9082449735178926,10,a0205a01-bd2e-4164-bd48-7c01fac34a87,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3",1.290375177799024,1.2884977424951018,0.001877435303922148,6.153004035209948,0.001877435303922148,1.0255006725349913,1.0555494397353797,0.23482573806364426,steering_law
7,0.7765426381865004,0.0,0.7404943919454062,1.0,1.2805877690737404,0.9082449735178926,True,-0.3723427955558478,logei,0.3513499000109732,False,0.9082449735178926,10,a0205a01-bd2e-4164-bd48-7c01fac34a87,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3",1.290375177799024,1.2884977424951018,0.009787408725283608,6.162791443935232,0.001877435303922148,0.8803987777050332,1.0555494397353797,0.23482573806364426,steering_law
8,0.0,0.0,0.6929855056834312,1.0,1.2002192440709742,0.9082449735178926,True,-0.29197427055308167,logei,0.28695839998545125,False,0.9082449735178926,10,a0205a01-bd2e-4164-bd48-7c01fac34a87,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3",1.290375177799024,1.2884977424951018,0.09015593372804975,6.252947377663282,0.001877435303922148,0.7816184222079102,1.0555494397353797,0.23482573806364426,steering_law
9,0.0,0.1438665867386625,0.7775961850731361,1.0,1.0356755717005621,0.9082449735178926,True,-0.12743059818266955,logei,0.3444201999809593,False,0.9082449735178926,10,a0205a01-bd2e-4164-bd48-7c01fac34a87,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3",1.290375177799024,1.2884977424951018,0.2546996060984619,6.507646983761743,0.001877435303922148,0.7230718870846382,1.0555494397353797,0.23482573806364426,steering_law
10,0.0,0.0,0.7386388113552447,0.758898528779723,1.097639904164861,0.9082449735178926,True,-0.18939493064696844,logei,0.40498809999553487,False,0.9082449735178926,10,a0205a01-bd2e-4164-bd48-7c01fac34a87,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3",1.290375177799024,1.2884977424951018,0.19273527363416298,6.700382257395907,0.001877435303922148,0.6700382257395907,1.0555494397353797,0.23482573806364426,steering_law
11,0.0,0.04420879627112421,0.746283646591449,1.0,1.1600352594736558,0.8101794229346053,True,-0.3498558365390505,logei,0.39591320004547015,False,0.9082449735178926,10,a0205a01-bd2e-4164-bd48-7c01fac34a87,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3",1.290375177799024,1.2884977424951018,0.13033991832536818,6.830722175721275,0.001877435303922148,0.6209747432473885,1.0555494397353797,0.23482573806364426,steering_law
12,1.0,0.0,0.7372257431821592,0.8536174186282978,1.2277375859874045,0.9082449735178926,True,-0.3194926124695119,logei,0.3302208000095561,False,0.9082449735178926,10,a0205a01-bd2e-4164-bd48-7c01fac34a87,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3",1.290375177799024,1.2884977424951018,0.06263759181161954,6.893359767532894,0.001877435303922148,0.5744466472944079,1.0555494397353797,0.23482573806364426,steering_law
13,1.0,0.08417759172589978,0.780343047706679,0.997013208711956,1.145502926409003,0.9082449735178926,True,-0.2372579528911105,logei,0.3927698000334203,False,0.9082449735178926,10,a0205a01-bd2e-4164-bd48-7c01fac34a87,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3",1.290375177799024,1.2884977424951018,0.1448722513900209,7.0382320189229155,0.001877435303922148,0.5414024629940705,1.0555494397353797,0.23482573806364426,steering_law
14,1.0,0.0,0.7304351705196213,0.8251263606471764,1.221757792151607,0.9082449735178926,True,-0.3135128186337144,logei,0.376149199961219,False,0.9082449735178926,10,a0205a01-bd2e-4164-bd48-7c01fac34a87,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3",1.290375177799024,1.2884977424951018,0.06861738564741704,7.106849404570332,0.001877435303922148,0.5076321003264523,1.0555494397353797,0.23482573806364426,steering_law
15,1.0,0.0711736908093013,0.7999771396681457,0.882918230469797,1.1311703922649856,0.9082449735178926,True,-0.22292541874709304,logei,0.30763349996414036,False,0.9082449735178926,10,a0205a01-bd2e-4164-bd48-7c01fac34a87,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3",1.290375177799024,1.2884977424951018,0.15920478553403838,7.266054190104371,0.001877435303922148,0.48440361267362475,1.0555494397353797,0.23482573806364426,steering_law
16,1.0,0.056954514905727206,0.7273243897997087,0.9286472992818294,1.1699531059102921,0.9082449735178926,True,-0.26170813239239954,logei,0.46121340000536293,False,0.9082449735178926,10,a0205a01-bd2e-4164-bd48-7c01fac34a87,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3",1.290375177799024,1.2884977424951018,0.12042207188873189,7.386476261993103,0.001877435303922148,0.4616547663745689,1.0555494397353797,0.23482573806364426,steering_law
