iteration,x0,x1,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,rater_id,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,8.702492039700847,2.8681720908755537,1.093462604652252,1.093462604652252,False,0.0,logei,0.0,False,0,9,b3090c1d-507d-4b6d-a42b-1c789a29dae3,none,0.0,0,exact,value,learned,1e-06,"x0,x1",1.2500554659000687,1.093462604652252,0.15659286124781668,0.15659286124781668,0.15659286124781668,0.15659286124781668,1.093462604652252,0.15659286124781668,branin
2,6.031481500515619,7.775340829201788,-1.7870358936892645,-1.7870358936892645,False,0.0,logei,0.0,False,1,9,b3090c1d-507d-4b6d-a42b-1c789a29dae3,none,0.0,0,exact,value,learned,1e-06,"x0,x1",1.2500554659000687,1.093462604652252,3.037091359589333,3.1936842208371496,0.15659286124781668,1.5968421104185748,1.093462604652252,0.15659286124781668,branin
3,7.1607462960356525,9.153801204905076,-2.509995580323207,-2.509995580323207,False,0.0,logei,0.0,False,2,9,b3090c1d-507d-4b6d-a42b-1c789a29dae3,none,0.0,0,exact,value,learned,1e-06,"x0,x1",1.2500554659000687,1.093462604652252,3.7600510462232757,6.953735267060425,0.15659286124781668,2.3179117556868083,1.093462604652252,0.15659286124781668,branin
4,8.603936491828847,9.182376290487625,-1.4555553772043401,-1.4555553772043401,False,0.0,logei,0.0,False,3,9,b3090c1d-507d-4b6d-a42b-1c789a29dae3,none,0.0,0,exact,value,learned,1e-06,"x0,x1",1.2500554659000687,1.093462604652252,2.7056108431044086,9.659346110164833,0.15659286124781668,2.4148365275412083,1.093462604652252,0.15659286124781668,branin
5,0.2658773446759721,4.372480001295087,0.27663796601556684,0.27663796601556684,False,0.0,logei,0.0,False,4,9,b3090c1d-507d-4b6d-a42b-1c789a29dae3,none,0.0,0,exact,value,learned,1e-06,"x0,x1",1.2500554659000687,1.093462604652252,0.9734174998845018,10.632763610049334,0.15659286124781668,2.126552722009867,1.093462604652252,0.15659286124781668,branin
6,7.134604269056832,0.9701598481456465,0.4847038387974467,0.4847038387974467,False,0.0,logei,0.6229214000049978,False,0,9,b3090c1d-507d-4b6d-a42b-1c789a29dae3,none,0.0,0,exact,value,learned,1e-06,"x0,x1",1.2500554659000687,1.093462604652252,0.765351627102622,11.398115237151956,0.15659286124781668,1.8996858728586592,1.093462604652252,0.15659286124781668,branin
7,10.0,1.1697570638230812,1.0152666476587944,1.0152666476587944,False,0.0,logei,0.49362760002259165,False,1,9,b3090c1d-507d-4b6d-a42b-1c789a29dae3,none,0.0,0,exact,value,learned,1e-06,"x0,x1",1.2500554659000687,1.093462604652252,0.2347888182412743,11.63290405539323,0.15659286124781668,1.661843436484747,1.093462604652252,0.15659286124781668,branin
8,10.0,3.8385123015918174,1.1426888986002135,1.1426888986002135,False,0.0,logei,0.48069090000353754,False,2,9,b3090c1d-507d-4b6d-a42b-1c789a29dae3,none,0.0,0,exact,value,learned,1e-06,"x0,x1",1.2500554659000687,1.1426888986002135,0.10736656729985516,11.740270622693085,0.10736656729985516,1.4675338278366357,1.1426888986002135,0.10736656729985516,branin
9,0.0,10.0,-0.43477340711827467,-0.43477340711827467,False,0.0,logei,0.4936296999803744,False,3,9,b3090c1d-507d-4b6d-a42b-1c789a29dae3,none,0.0,0,exact,value,learned,1e-06,"x0,x1",1.2500554659000687,1.1426888986002135,1.6848288730183434,13.425099495711429,0.10736656729985516,1.4916777217457142,1.1426888986002135,0.10736656729985516,branin
10,1.9552184494146783,0.0,0.41543678468252565,0.41543678468252565,False,0.0,logei,0.5322602999513038,False,4,9,b3090c1d-507d-4b6d-a42b-1c789a29dae3,none,0.0,0,exact,value,learned,1e-06,"x0,x1",1.2500554659000687,1.1426888986002135,0.834618681217543,14.259718176928972,0.10736656729985516,1.4259718176928973,1.1426888986002135,0.10736656729985516,branin
