run_id,dataset,objective,acquisition,seed,oracle_model,baseline,variant,error_model,jitter_std,jitter_iteration,n_iterations,acq_opt_failures,response_start_iteration,response_end_iteration,response_l2,final_best_true,final_simple_regret_true,final_cum_regret_true,final_avg_regret_true,auc_simple_regret_true,auc_simple_regret_true_postonset_per_iter,final_inference_simple_regret_true,auc_inference_simple_regret_true,param_columns,response_x0,response_x1,response_x2,response_x3,response_x4,response_x5
074da452-382d-4ec2-9e77-f0a75dd5c31f,hartmann_6,value,logei,10,exact,True,,none,0.0,0,50,0,1,2,1.194384138562719,7.956625141880347,0.0105388214115897,217.1661688018754,4.3433233760375085,109.04737619472783,2.225456657035262,0.0105388214115897,109.04737619472783,"x0,x1,x2,x3,x4,x5",-0.2669652298478441,0.6340659142331322,-0.40293588786955414,0.8076438803713459,0.31252828994823345,0.2022957084510694
074da452-382d-4ec2-9e77-f0a75dd5c31f,hartmann_6,value,logei,10,exact,True,,none,0.0,20,50,0,21,22,0.08026298039103287,7.956625141880347,0.0105388214115897,217.1661688018754,4.3433233760375085,109.04737619472783,0.4432031458194524,0.0105388214115897,109.04737619472783,"x0,x1,x2,x3,x4,x5",0.040102727341628175,0.0,0.017393841409844235,-0.03651339398489031,-0.05503303684888072,-0.013019542116274874
c34b7231-d6ba-434a-9407-c38a841288cd,hartmann_6,value,logei,10,exact,False,bias0.05_anchored,bias,0.05,0,50,0,1,2,1.194384138562719,7.926159048420046,0.0410049148718911,228.07600204557644,4.561520040911529,110.57068713731564,2.2565446354554215,0.0894281685341651,111.16591365270398,"x0,x1,x2,x3,x4,x5",-0.2669652298478441,0.6340659142331322,-0.40293588786955414,0.8076438803713459,0.31252828994823345,0.2022957084510694
be4d00cc-ac2c-4f11-87d1-7adb5f56f76f,hartmann_6,value,logei,10,exact,False,bias0.25_anchored,bias,0.25,0,50,0,1,2,1.194384138562719,7.755093545658233,0.2120704176337042,207.35285839446087,4.147057167889218,182.09927064778876,3.71631164587324,0.4054131319897776,185.14957004505177,"x0,x1,x2,x3,x4,x5",-0.2669652298478441,0.6340659142331322,-0.40293588786955414,0.8076438803713459,0.31252828994823345,0.2022957084510694
6aca4814-f389-4ecd-9686-48fc97f82877,hartmann_6,value,logei,10,exact,False,bias1_anchored,bias,1.0,0,50,0,1,2,1.194384138562719,5.904216616263303,2.0629473470286337,226.3703426289392,4.527406852578784,183.84385887771282,3.751915487300262,2.182463512425421,213.07487816988274,"x0,x1,x2,x3,x4,x5",-0.2669652298478441,0.6340659142331322,-0.40293588786955414,0.8076438803713459,0.31252828994823345,0.2022957084510694
54f9db92-efe6-4d7c-a9d6-23c309506e43,hartmann_6,value,logei,10,exact,False,bias5_anchored,bias,5.0,0,50,0,1,2,1.194384138562719,2.504621795477312,5.462542167814625,372.7544674033591,7.455089348067182,294.2402330105948,6.0049027145019345,7.48639787845433,361.66516596697187,"x0,x1,x2,x3,x4,x5",-0.2669652298478441,0.6340659142331322,-0.40293588786955414,0.8076438803713459,0.31252828994823345,0.2022957084510694
3ef92641-ad41-40e6-ae08-55153f385fd9,hartmann_6,value,logei,10,exact,False,bias0.05_anchored,bias,0.05,20,50,0,21,22,0.12149898304931195,7.903519876615618,0.0636440866763186,214.680078105861,4.29360156211722,108.20551470090284,0.41417343913583227,0.0636440866763186,108.38248122088258,"x0,x1,x2,x3,x4,x5",0.028707149483466088,0.0,0.09884136920122355,-0.03438705380745241,-0.0533955131744851,-0.011607578914446415
0d3df02d-741b-4a36-838c-8400f7c81526,hartmann_6,value,logei,10,exact,False,bias0.25_anchored,bias,0.25,20,50,0,21,22,0.1737717102290745,7.164000045641052,0.8031639176508856,148.1867148658849,2.963734297317698,123.64244270977535,0.9464813015107462,0.8658691765591895,124.77600815843749,"x0,x1,x2,x3,x4,x5",0.0630034418669575,0.0,-0.11203477118622662,-0.0670656239078162,-0.09328881011242132,-0.021789530324633932
34d3ff62-4b38-457b-b623-0b5a1160ce88,hartmann_6,value,logei,10,exact,False,bias1_anchored,bias,1.0,20,50,0,21,22,0.33371116759612657,6.903272143280822,1.063891820011115,180.32417128940529,3.606483425788105,131.03021339084583,1.2012320146511075,1.063891820011115,142.45908079303982,"x0,x1,x2,x3,x4,x5",-0.1322954321748675,0.0,0.3033888789946281,0.022363199445927795,0.0340719798218706,0.01245943850972886
4d1d8575-033e-4328-af21-deb60d3f0200,hartmann_6,value,logei,10,exact,False,bias5_anchored,bias,5.0,20,50,0,21,22,0.08397435917325356,6.498472764059773,1.4686911992321638,273.7711699243342,5.475423398486684,139.37601002823325,1.4890181055955012,1.4686911992321638,139.72994306819274,"x0,x1,x2,x3,x4,x5",-0.0531790229640976,0.0,0.055451488024246154,0.026626939823518214,0.01732362772971069,-0.011820109515423227
