run_id,dataset,objective,acquisition,seed,oracle_model,baseline,variant,error_model,jitter_std,jitter_iteration,n_iterations,acq_opt_failures,response_start_iteration,response_end_iteration,response_l2_jitter,final_best_true_jitter,final_simple_regret_true_jitter,final_cum_regret_true_jitter,final_avg_regret_true_jitter,auc_simple_regret_true_jitter,auc_simple_regret_true_postonset_per_iter_jitter,final_inference_simple_regret_true_jitter,auc_inference_simple_regret_true_jitter,param_columns,response_x0,response_x1,response_x2,response_x3,response_x4,response_x5,response_l2_baseline,final_best_true_baseline,final_simple_regret_true_baseline,final_cum_regret_true_baseline,final_avg_regret_true_baseline,auc_simple_regret_true_baseline,auc_simple_regret_true_postonset_per_iter_baseline,final_inference_simple_regret_true_baseline,auc_inference_simple_regret_true_baseline,response_l2_excess,final_best_true_excess,final_simple_regret_excess_true,final_cum_regret_excess_true,final_avg_regret_excess_true,auc_simple_regret_excess_true,auc_simple_regret_excess_true_postonset_per_iter,final_inference_simple_regret_excess_true,auc_inference_simple_regret_excess_true
c34b7231-d6ba-434a-9407-c38a841288cd,hartmann_6,value,logei,10,exact,False,bias0.05_anchored,bias,0.05,0,50,0,1,2,1.194384138562719,7.926159048420046,0.0410049148718911,228.07600204557644,4.561520040911529,110.57068713731564,2.2565446354554215,0.0894281685341651,111.16591365270398,"x0,x1,x2,x3,x4,x5",-0.2669652298478441,0.6340659142331322,-0.40293588786955414,0.8076438803713459,0.31252828994823345,0.2022957084510694,1.194384138562719,7.956625141880347,0.0105388214115897,217.1661688018754,4.3433233760375085,109.04737619472783,2.225456657035262,0.0105388214115897,109.04737619472783,0.0,-0.03046609346030138,0.030466093460301397,10.909833243701058,0.21819666487402056,1.5233109425878126,0.031087978420159423,0.0788893471225754,2.118537457976146
be4d00cc-ac2c-4f11-87d1-7adb5f56f76f,hartmann_6,value,logei,10,exact,False,bias0.25_anchored,bias,0.25,0,50,0,1,2,1.194384138562719,7.755093545658233,0.2120704176337042,207.35285839446087,4.147057167889218,182.09927064778876,3.71631164587324,0.4054131319897776,185.14957004505177,"x0,x1,x2,x3,x4,x5",-0.2669652298478441,0.6340659142331322,-0.40293588786955414,0.8076438803713459,0.31252828994823345,0.2022957084510694,1.194384138562719,7.956625141880347,0.0105388214115897,217.1661688018754,4.3433233760375085,109.04737619472783,2.225456657035262,0.0105388214115897,109.04737619472783,0.0,-0.20153159622211447,0.2015315962221145,-9.81331040741452,-0.1962662081482902,73.05189445306092,1.4908549888379778,0.3948743105781879,76.10219385032394
6aca4814-f389-4ecd-9686-48fc97f82877,hartmann_6,value,logei,10,exact,False,bias1_anchored,bias,1.0,0,50,0,1,2,1.194384138562719,5.904216616263303,2.0629473470286337,226.3703426289392,4.527406852578784,183.84385887771282,3.751915487300262,2.182463512425421,213.07487816988274,"x0,x1,x2,x3,x4,x5",-0.2669652298478441,0.6340659142331322,-0.40293588786955414,0.8076438803713459,0.31252828994823345,0.2022957084510694,1.194384138562719,7.956625141880347,0.0105388214115897,217.1661688018754,4.3433233760375085,109.04737619472783,2.225456657035262,0.0105388214115897,109.04737619472783,0.0,-2.052408525617044,2.052408525617044,9.204173827063812,0.1840834765412751,74.79648268298499,1.5264588302649997,2.1719246910138312,104.0275019751549
54f9db92-efe6-4d7c-a9d6-23c309506e43,hartmann_6,value,logei,10,exact,False,bias5_anchored,bias,5.0,0,50,0,1,2,1.194384138562719,2.504621795477312,5.462542167814625,372.7544674033591,7.455089348067182,294.2402330105948,6.0049027145019345,7.48639787845433,361.66516596697187,"x0,x1,x2,x3,x4,x5",-0.2669652298478441,0.6340659142331322,-0.40293588786955414,0.8076438803713459,0.31252828994823345,0.2022957084510694,1.194384138562719,7.956625141880347,0.0105388214115897,217.1661688018754,4.3433233760375085,109.04737619472783,2.225456657035262,0.0105388214115897,109.04737619472783,0.0,-5.4520033464030355,5.4520033464030355,155.58829860148373,3.1117659720296738,185.19285681586697,3.7794460574666724,7.47585905704274,252.61778977224404
3ef92641-ad41-40e6-ae08-55153f385fd9,hartmann_6,value,logei,10,exact,False,bias0.05_anchored,bias,0.05,20,50,0,21,22,0.12149898304931195,7.903519876615618,0.0636440866763186,214.680078105861,4.29360156211722,108.20551470090284,0.41417343913583227,0.0636440866763186,108.38248122088258,"x0,x1,x2,x3,x4,x5",0.028707149483466088,0.0,0.09884136920122355,-0.03438705380745241,-0.0533955131744851,-0.011607578914446415,0.08026298039103287,7.956625141880347,0.0105388214115897,217.1661688018754,4.3433233760375085,109.04737619472783,0.4432031458194524,0.0105388214115897,109.04737619472783,0.04123600265827908,-0.053105265264729695,0.053105265264728904,-2.4860906960143723,-0.049721813920288405,-0.8418614938249931,-0.02902970668362015,0.053105265264728904,-0.6648949738452501
0d3df02d-741b-4a36-838c-8400f7c81526,hartmann_6,value,logei,10,exact,False,bias0.25_anchored,bias,0.25,20,50,0,21,22,0.1737717102290745,7.164000045641052,0.8031639176508856,148.1867148658849,2.963734297317698,123.64244270977535,0.9464813015107462,0.8658691765591895,124.77600815843749,"x0,x1,x2,x3,x4,x5",0.0630034418669575,0.0,-0.11203477118622662,-0.0670656239078162,-0.09328881011242132,-0.021789530324633932,0.08026298039103287,7.956625141880347,0.0105388214115897,217.1661688018754,4.3433233760375085,109.04737619472783,0.4432031458194524,0.0105388214115897,109.04737619472783,0.09350872983804163,-0.7926250962392949,0.7926250962392959,-68.97945393599048,-1.3795890787198104,14.59506651504752,0.5032781556912937,0.8553303551475998,15.72863196370966
34d3ff62-4b38-457b-b623-0b5a1160ce88,hartmann_6,value,logei,10,exact,False,bias1_anchored,bias,1.0,20,50,0,21,22,0.33371116759612657,6.903272143280822,1.063891820011115,180.32417128940529,3.606483425788105,131.03021339084583,1.2012320146511075,1.063891820011115,142.45908079303982,"x0,x1,x2,x3,x4,x5",-0.1322954321748675,0.0,0.3033888789946281,0.022363199445927795,0.0340719798218706,0.01245943850972886,0.08026298039103287,7.956625141880347,0.0105388214115897,217.1661688018754,4.3433233760375085,109.04737619472783,0.4432031458194524,0.0105388214115897,109.04737619472783,0.2534481872050937,-1.0533529985995251,1.0533529985995251,-36.8419975124701,-0.7368399502494034,21.982837196118,0.7580288688316551,1.0533529985995251,33.411704598311985
4d1d8575-033e-4328-af21-deb60d3f0200,hartmann_6,value,logei,10,exact,False,bias5_anchored,bias,5.0,20,50,0,21,22,0.08397435917325356,6.498472764059773,1.4686911992321638,273.7711699243342,5.475423398486684,139.37601002823325,1.4890181055955012,1.4686911992321638,139.72994306819274,"x0,x1,x2,x3,x4,x5",-0.0531790229640976,0.0,0.055451488024246154,0.026626939823518214,0.01732362772971069,-0.011820109515423227,0.08026298039103287,7.956625141880347,0.0105388214115897,217.1661688018754,4.3433233760375085,109.04737619472783,0.4432031458194524,0.0105388214115897,109.04737619472783,0.0037113787822206923,-1.458152377820574,1.458152377820574,56.60500112245879,1.1321000224491753,30.32863383350542,1.0458149597760489,1.458152377820574,30.682566873464907
9efd5937-df42-4f83-aa30-ea13aa6f5a79,hartmann_6,value,logei,10,exact,False,anchored,drift,0.05,0,50,0,1,2,1.194384138562719,7.221894370991395,0.7452695923005423,275.62514346543884,5.5125028693087765,156.45291144875836,3.192916560178742,0.7751582431581685,156.6557823363354,"x0,x1,x2,x3,x4,x5",-0.2669652298478441,0.6340659142331322,-0.40293588786955414,0.8076438803713459,0.31252828994823345,0.2022957084510694,1.194384138562719,7.956625141880347,0.0105388214115897,217.1661688018754,4.3433233760375085,109.04737619472783,2.225456657035262,0.0105388214115897,109.04737619472783,0.0,-0.7347307708889526,0.7347307708889527,58.45897466356345,1.169179493271268,47.405535254030525,0.9674599031434798,0.7646194217465788,47.60840614160756
aa06185f-da75-4bac-8856-314a9caec49f,hartmann_6,value,logei,10,exact,False,anchored,drift,0.25,0,50,0,1,2,1.194384138562719,7.644853533868484,0.3223104294234531,160.9904630728623,3.2198092614572458,119.23314155811012,2.4333294195532678,0.9118957415941092,130.412208961878,"x0,x1,x2,x3,x4,x5",-0.2669652298478441,0.6340659142331322,-0.40293588786955414,0.8076438803713459,0.31252828994823345,0.2022957084510694,1.194384138562719,7.956625141880347,0.0105388214115897,217.1661688018754,4.3433233760375085,109.04737619472783,2.225456657035262,0.0105388214115897,109.04737619472783,0.0,-0.3117716080118633,0.31177160801186343,-56.17570572901309,-1.1235141145802627,10.185765363382288,0.20787276251800568,0.9013569201825196,21.364832767150176
