error_model,jitter_std,jitter_iteration,dataset,acquisition,fragility,absolute_loss,inference_excess,acq_failures,seeds
slip,0.01,0,ackley,ei,-0.00024402364419284507,0.5204215882538454,-0.6672314903541975,0,5
slip,0.01,0,ackley,logei,-0.009082760934758684,0.5113730166817969,0.02187849729298888,0,5
slip,0.01,0,ackley,pi,-0.14447978721527283,0.5765134184010688,-7.431565877739596,0,5
slip,0.01,0,ackley,qnei,0.05546643498371064,0.6313532701255724,2.2898775504290243,0,5
slip,0.01,0,ackley,qucb,0.010312491605997351,0.5068217064319086,1.2321023092509436,0,5
slip,0.01,0,ackley,random,0.014872929633718853,0.8684199071050104,0.39414285374632885,0,5
slip,0.01,0,ackley,sobol,-0.008949135525271854,0.8899639582704395,-0.35186596643303925,0,5
slip,0.01,0,ackley,ucb,0.021113553079955865,0.5079982738147363,0.7406079018797992,0,5
slip,0.01,0,branin,ei,-0.0040361669372023365,0.0522545001184882,7.763216854023869e-06,0,5
slip,0.01,0,branin,logei,0.0009066577319798888,0.05783023255209087,2.924781835638396e-06,0,5
slip,0.01,0,branin,pi,0.0036871242063055303,0.06392107677350814,-0.00011440577145138697,0,5
slip,0.01,0,branin,qnei,-0.0013531084480028004,0.053483657355020905,2.324760271188084e-05,0,5
slip,0.01,0,branin,qucb,-0.006740969630391965,0.05303440232952474,0.00013490418216201495,0,5
slip,0.01,0,branin,random,0.008279949932459818,0.08006796998748286,0.00206488387302852,0,5
slip,0.01,0,branin,sobol,0.005509551542752645,0.0909058057127147,-0.0018252752839312402,0,5
slip,0.01,0,branin,ucb,-0.00816649873898409,0.05158385055313384,3.433454649033405e-05,0,5
slip,0.01,0,eggholder,ei,-0.03201061956353217,0.26388063256197297,-0.08886166898787877,0,5
slip,0.01,0,eggholder,logei,0.10579483750070814,0.35599350109552436,0.3345813755420265,0,5
slip,0.01,0,eggholder,pi,0.06986221739951151,0.36397061494072425,0.4769876913172128,0,5
slip,0.01,0,eggholder,qnei,0.061022520740455236,0.4065819070578261,-0.09234723133391909,0,5
slip,0.01,0,eggholder,qucb,0.0016640214689408821,0.30427446600732155,0.13797722252005423,0,5
slip,0.01,0,eggholder,random,0.02428799881926194,0.4376807101415084,-0.06307165628143205,0,5
slip,0.01,0,eggholder,sobol,0.070512694620521,0.42297640996561664,0.051805492122295946,0,5
slip,0.01,0,eggholder,ucb,0.1713690180452379,0.501514099032519,0.40675087161093426,0,5
slip,0.01,0,griewank,ei,0.009178422878621403,0.1844691387233787,-0.0052007278283091405,0,5
slip,0.01,0,griewank,logei,0.033018515233866,0.19064463611872387,0.00123369983771048,0,5
slip,0.01,0,griewank,pi,-0.0042217716761290425,0.21457530046819,-0.00470317242233816,0,5
slip,0.01,0,griewank,qnei,0.03899946060761233,0.2236893873799854,0.0193039614075253,0,5
slip,0.01,0,griewank,qucb,0.04890517352957541,0.26163380403876385,-4.232466351228002e-05,0,5
slip,0.01,0,griewank,random,0.007503008552625097,0.3927612379891582,0.02351216985412408,0,5
slip,0.01,0,griewank,sobol,0.004239734382307528,0.4574109460871984,0.014368120369558101,0,5
slip,0.01,0,griewank,ucb,-0.0070666073250521405,0.19440827903046554,0.0018351923708345402,0,5
slip,0.01,0,hartmann_3,ei,-0.01680004777313182,0.12004036509244309,0.0008108229327492,0,5
slip,0.01,0,hartmann_3,logei,-0.0060901205682986365,0.13080770516770385,0.00017331268087784004,0,5
slip,0.01,0,hartmann_3,pi,0.009204653382505559,0.15812159746791415,0.00051167542584122,0,5
slip,0.01,0,hartmann_3,qnei,-0.02151260669337763,0.12031814194917559,0.00284913986823668,0,5
slip,0.01,0,hartmann_3,qucb,-0.012230522170752314,0.14497970660042586,-0.00036795954014976,0,5
slip,0.01,0,hartmann_3,random,-0.007564042261060074,0.3567672311094506,-0.03358131767544022,0,5
slip,0.01,0,hartmann_3,sobol,0.006358862294748765,0.2906013631103343,0.03322979608241982,0,5
slip,0.01,0,hartmann_3,ucb,0.02821833360746041,0.1714262451686569,0.16334565070504165,0,5
slip,0.01,0,hartmann_6,ei,0.11313382968529473,0.32739711129120286,0.25248578439480146,0,5
slip,0.01,0,hartmann_6,logei,0.0642937391193882,0.2981289754385325,-0.003022762006078672,0,5
