dataset,objective,acquisition,oracle_model,error_model,jitter_std,jitter_iteration,seed,param_columns,delta_excess_Trajectory,delta_excess_TrajectoryAlpha,delta_excess_TrajectorySize,delta_excess_EgoTrajectory,delta_excess_EgoTrajectoryAlpha,delta_excess_EgoTrajectorySize,delta_excess_PedestrianIntention,delta_excess_PedestrianIntentionSize,delta_excess_SemanticSegmentation,delta_excess_SemanticSegmentationAlpha,delta_excess_CarStatus,delta_excess_CarStatusAlpha,delta_excess_CoveredArea,delta_excess_CoveredAreaAlpha,delta_excess_CoveredAreaSize,delta_excess_OccludedCars,delta_excess_l2_norm,final_simple_regret_excess_true,final_cum_regret_excess_true,final_avg_regret_excess_true,auc_simple_regret_excess_true
opticarvis,composite,qnei,extra_trees,gaussian,0.039076,0,7,"Trajectory,TrajectoryAlpha,TrajectorySize,EgoTrajectory,EgoTrajectoryAlpha,EgoTrajectorySize,PedestrianIntention,PedestrianIntentionSize,SemanticSegmentation,SemanticSegmentationAlpha,CarStatus,CarStatusAlpha,CoveredArea,CoveredAreaAlpha,CoveredAreaSize,OccludedCars",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10701388888888852,-0.11134648919752621,-0.0022269297839505042,-1.0660533297720551
opticarvis,composite,qnei,extra_trees,gaussian,0.039076,20,7,"Trajectory,TrajectoryAlpha,TrajectorySize,EgoTrajectory,EgoTrajectoryAlpha,EgoTrajectorySize,PedestrianIntention,PedestrianIntentionSize,SemanticSegmentation,SemanticSegmentationAlpha,CarStatus,CarStatusAlpha,CoveredArea,CoveredAreaAlpha,CoveredAreaSize,OccludedCars",0.3544526551718907,-0.11388550149242185,0.12856548620415653,0.0,0.06342360147216408,-0.03401260380517923,-0.1115095507164503,-0.005144004396647438,0.18774504487170096,0.0349607829354861,-0.3476225896791192,0.037965547275675804,-0.014718440752578,0.1237589514484545,-0.2949793806904253,-0.05989983537901106,0.6615610095072606,-0.06761365740740644,0.2122596064814779,0.004245192129629538,-0.6815549768518547
opticarvis,composite,qnei,extra_trees,gaussian,0.156303,0,7,"Trajectory,TrajectoryAlpha,TrajectorySize,EgoTrajectory,EgoTrajectoryAlpha,EgoTrajectorySize,PedestrianIntention,PedestrianIntentionSize,SemanticSegmentation,SemanticSegmentationAlpha,CarStatus,CarStatusAlpha,CoveredArea,CoveredAreaAlpha,CoveredAreaSize,OccludedCars",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09033773148148161,5.4916767183048165,0.10983353436609633,4.047910367063471
opticarvis,composite,qnei,extra_trees,gaussian,0.156303,20,7,"Trajectory,TrajectoryAlpha,TrajectorySize,EgoTrajectory,EgoTrajectoryAlpha,EgoTrajectorySize,PedestrianIntention,PedestrianIntentionSize,SemanticSegmentation,SemanticSegmentationAlpha,CarStatus,CarStatusAlpha,CoveredArea,CoveredAreaAlpha,CoveredAreaSize,OccludedCars",-0.16363173022795735,-0.21029372540554528,0.13580101695201985,0.0,-0.022485464230054153,0.3447436907378273,-0.041594915136464294,-0.03964837495938143,-0.1308063035594798,-0.28457930054085806,0.5286329053182715,0.06923991345386737,0.12219636212733465,0.1237589514484545,0.0,-0.09836008733449099,0.7964685597081836,-0.06047346866096681,0.09079369785306923,0.001815873957061398,-0.9148149572649462
opticarvis,composite,qnei,extra_trees,gaussian,0.781517,0,7,"Trajectory,TrajectoryAlpha,TrajectorySize,EgoTrajectory,EgoTrajectoryAlpha,EgoTrajectorySize,PedestrianIntention,PedestrianIntentionSize,SemanticSegmentation,SemanticSegmentationAlpha,CarStatus,CarStatusAlpha,CoveredArea,CoveredAreaAlpha,CoveredAreaSize,OccludedCars",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.020478240740738785,2.2542917725001494,0.045085835450003,-1.284073313492021
opticarvis,composite,qnei,extra_trees,gaussian,0.781517,20,7,"Trajectory,TrajectoryAlpha,TrajectorySize,EgoTrajectory,EgoTrajectoryAlpha,EgoTrajectorySize,PedestrianIntention,PedestrianIntentionSize,SemanticSegmentation,SemanticSegmentationAlpha,CarStatus,CarStatusAlpha,CoveredArea,CoveredAreaAlpha,CoveredAreaSize,OccludedCars",0.11648077170324739,0.27361027780075986,0.15518287035357559,0.0,0.44751299966228486,-0.03401260380517923,-0.07786416271224894,-0.03964837495938143,-0.400535810864166,0.04098679420428497,-0.1400704794147143,0.06923991345386737,0.12219636212733465,-0.032385507424602444,-0.6013267447786343,-0.09836008733449099,0.9462260468721303,-0.04337615740740641,1.1084790509259292,0.02216958101851857,-1.2885468749999998
opticarvis,composite,logei,extra_trees,gaussian,0.007815,0,9,"Trajectory,TrajectoryAlpha,TrajectorySize,EgoTrajectory,EgoTrajectoryAlpha,EgoTrajectorySize,PedestrianIntention,PedestrianIntentionSize,SemanticSegmentation,SemanticSegmentationAlpha,CarStatus,CarStatusAlpha,CoveredArea,CoveredAreaAlpha,CoveredAreaSize,OccludedCars",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04070384199134158,1.4179280006220942,0.028358560012441858,2.0532868506493447
opticarvis,composite,logei,extra_trees,gaussian,0.007815,20,9,"Trajectory,TrajectoryAlpha,TrajectorySize,EgoTrajectory,EgoTrajectoryAlpha,EgoTrajectorySize,PedestrianIntention,PedestrianIntentionSize,SemanticSegmentation,SemanticSegmentationAlpha,CarStatus,CarStatusAlpha,CoveredArea,CoveredAreaAlpha,CoveredAreaSize,OccludedCars",0.056536902868940864,0.12522691573270686,-0.09936394084822886,0.08871197623664451,-0.307681762509009,-0.010955734654892737,0.3478666369108569,0.0,0.48362892177923045,0.0,0.17018164974709893,0.3958309119839024,-0.19420841482205387,0.21999647014909474,0.10033944153989371,-0.3188627685493763,0.9326404259906649,0.03194620310245366,1.4184143948825323,0.028368287897650613,0.8054782362313784
opticarvis,composite,logei,extra_trees,gaussian,0.039076,0,9,"Trajectory,TrajectoryAlpha,TrajectorySize,EgoTrajectory,EgoTrajectoryAlpha,EgoTrajectorySize,PedestrianIntention,PedestrianIntentionSize,SemanticSegmentation,SemanticSegmentationAlpha,CarStatus,CarStatusAlpha,CoveredArea,CoveredAreaAlpha,CoveredAreaSize,OccludedCars",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040751295695044765,1.273688374937489,0.025473767498749744,1.9000533685064678
opticarvis,composite,logei,extra_trees,gaussian,0.039076,20,9,"Trajectory,TrajectoryAlpha,TrajectorySize,EgoTrajectory,EgoTrajectoryAlpha,EgoTrajectorySize,PedestrianIntention,PedestrianIntentionSize,SemanticSegmentation,SemanticSegmentationAlpha,CarStatus,CarStatusAlpha,CoveredArea,CoveredAreaAlpha,CoveredAreaSize,OccludedCars",0.18173424209344602,-6.460354840986948e-05,-0.3555992798534081,0.08871197623664451,-0.4061735304770918,-0.010955734654892737,-0.6492785575973146,0.0,0.48362892177923045,0.0,-0.041272142871088935,-0.255029342413351,-0.19221445028361173,-0.09391377738869094,0.25252924326850223,-0.4937503029444169,1.1865810018349705,0.08365222162097108,2.516134135950118,0.050322682719002365,2.5462747640091354
opticarvis,composite,logei,extra_trees,gaussian,0.156303,0,9,"Trajectory,TrajectoryAlpha,TrajectorySize,EgoTrajectory,EgoTrajectoryAlpha,EgoTrajectorySize,PedestrianIntention,PedestrianIntentionSize,SemanticSegmentation,SemanticSegmentationAlpha,CarStatus,CarStatusAlpha,CoveredArea,CoveredAreaAlpha,CoveredAreaSize,OccludedCars",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2509465889049206,13.251469426524793,0.26502938853049585,7.348210351531131
opticarvis,composite,logei,extra_trees,gaussian,0.156303,20,9,"Trajectory,TrajectoryAlpha,TrajectorySize,EgoTrajectory,EgoTrajectoryAlpha,EgoTrajectorySize,PedestrianIntention,PedestrianIntentionSize,SemanticSegmentation,SemanticSegmentationAlpha,CarStatus,CarStatusAlpha,CoveredArea,CoveredAreaAlpha,CoveredAreaSize,OccludedCars",0.2306231425627867,-0.10406869702095015,-0.21760191942976548,0.08871197623664451,0.033980148391627496,-0.010955734654892737,0.3507214424026854,0.0,-0.03399225899465519,0.0,-0.08816159100307708,0.09968870587447409,-0.22725034544894662,0.2167220500932182,0.13967970743544267,0.04404564837683267,0.6184216446828238,0.12927452100368708,3.818692776976089,0.07637385553952175,2.8488760371572805
opticarvis,composite,logei,extra_trees,gaussian,0.781517,0,9,"Trajectory,TrajectoryAlpha,TrajectorySize,EgoTrajectory,EgoTrajectoryAlpha,EgoTrajectorySize,PedestrianIntention,PedestrianIntentionSize,SemanticSegmentation,SemanticSegmentationAlpha,CarStatus,CarStatusAlpha,CoveredArea,CoveredAreaAlpha,CoveredAreaSize,OccludedCars",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2509465889049206,13.463378619646488,0.26926757239292975,7.348210351531131
opticarvis,composite,logei,extra_trees,gaussian,0.781517,20,9,"Trajectory,TrajectoryAlpha,TrajectorySize,EgoTrajectory,EgoTrajectoryAlpha,EgoTrajectorySize,PedestrianIntention,PedestrianIntentionSize,SemanticSegmentation,SemanticSegmentationAlpha,CarStatus,CarStatusAlpha,CoveredArea,CoveredAreaAlpha,CoveredAreaSize,OccludedCars",-0.06390324375320722,0.27754650340500964,-0.2477372358624087,-0.5304321248389944,0.04752036741016352,-0.010955734654892737,0.3507214424026854,-0.014063862571146335,-0.05140583309194452,0.0,0.08996465635523632,0.15450975413911494,-0.3391773289966466,0.03342338175498716,0.14150864958850173,-0.04332685755784382,0.8497640611846986,0.1573399531024524,4.56076540003205,0.09121530800064098,3.7219602964165315
opticarvis,composite,qnei,extra_trees,gaussian,0.007815,0,9,"Trajectory,TrajectoryAlpha,TrajectorySize,EgoTrajectory,EgoTrajectoryAlpha,EgoTrajectorySize,PedestrianIntention,PedestrianIntentionSize,SemanticSegmentation,SemanticSegmentationAlpha,CarStatus,CarStatusAlpha,CoveredArea,CoveredAreaAlpha,CoveredAreaSize,OccludedCars",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014670216049381679,-0.5360701066112163,-0.010721402132224334,0.2485566578483116
opticarvis,composite,qnei,extra_trees,gaussian,0.007815,20,9,"Trajectory,TrajectoryAlpha,TrajectorySize,EgoTrajectory,EgoTrajectoryAlpha,EgoTrajectorySize,PedestrianIntention,PedestrianIntentionSize,SemanticSegmentation,SemanticSegmentationAlpha,CarStatus,CarStatusAlpha,CoveredArea,CoveredAreaAlpha,CoveredAreaSize,OccludedCars",-0.040972298775073135,-0.0029833053452994196,-0.2923063451608666,0.09925124183912012,-0.04491427970574513,-0.10668554421108642,0.0,0.0,-0.07383589605001611,0.0,-0.02291250678647283,-0.09322144690686485,0.08421226544764615,-0.21319749963565782,-0.06294903891797754,0.03832768532409714,0.4278130068296072,-0.0672376543209886,-2.3668088928128377,-0.04733617785625677,-0.6481971450617543
opticarvis,composite,qnei,extra_trees,gaussian,0.039076,0,9,"Trajectory,TrajectoryAlpha,TrajectorySize,EgoTrajectory,EgoTrajectoryAlpha,EgoTrajectorySize,PedestrianIntention,PedestrianIntentionSize,SemanticSegmentation,SemanticSegmentationAlpha,CarStatus,CarStatusAlpha,CoveredArea,CoveredAreaAlpha,CoveredAreaSize,OccludedCars",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.014486496913581282,-1.479342569768047,-0.029586851395360936,-0.5855455081570025
opticarvis,composite,qnei,extra_trees,gaussian,0.039076,20,9,"Trajectory,TrajectoryAlpha,TrajectorySize,EgoTrajectory,EgoTrajectoryAlpha,EgoTrajectorySize,PedestrianIntention,PedestrianIntentionSize,SemanticSegmentation,SemanticSegmentationAlpha,CarStatus,CarStatusAlpha,CoveredArea,CoveredAreaAlpha,CoveredAreaSize,OccludedCars",-0.08562842803914972,0.02918287303964992,-0.23976715581538188,0.01653880264842189,0.028703488730784543,-0.15371542505457922,0.0,0.0,0.0421057420405172,0.0,-0.07686947528611976,-0.031891953701182474,0.03589588582445247,-0.365594658961396,0.24931925263797172,0.03832768532409714,0.5455950768345322,-0.014981867283951678,-2.2691629931837234,-0.045383259863674474,-0.6593042052469329
opticarvis,composite,qnei,extra_trees,gaussian,0.156303,0,9,"Trajectory,TrajectoryAlpha,TrajectorySize,EgoTrajectory,EgoTrajectoryAlpha,EgoTrajectorySize,PedestrianIntention,PedestrianIntentionSize,SemanticSegmentation,SemanticSegmentationAlpha,CarStatus,CarStatusAlpha,CoveredArea,CoveredAreaAlpha,CoveredAreaSize,OccludedCars",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.025474922839507363,1.472314974357193,0.029446299487143834,0.7376412973985538
opticarvis,composite,qnei,extra_trees,gaussian,0.156303,20,9,"Trajectory,TrajectoryAlpha,TrajectorySize,EgoTrajectory,EgoTrajectoryAlpha,EgoTrajectorySize,PedestrianIntention,PedestrianIntentionSize,SemanticSegmentation,SemanticSegmentationAlpha,CarStatus,CarStatusAlpha,CoveredArea,CoveredAreaAlpha,CoveredAreaSize,OccludedCars",-0.07772782987136495,0.008830178750671436,-0.3016997759079051,0.054023752035125744,-0.003764505556250186,-0.05122438356077371,0.0,0.0,-0.016294349018940224,0.0,-0.055889555578619854,-0.0718649295345416,0.05539427483743509,-0.3455898564195707,0.09245148123228752,0.03832768532409714,0.4937305903550244,0.06703780864197384,1.5996967059378093,0.03199393411875617,1.260078317901204
opticarvis,composite,qnei,extra_trees,gaussian,0.781517,0,9,"Trajectory,TrajectoryAlpha,TrajectorySize,EgoTrajectory,EgoTrajectoryAlpha,EgoTrajectorySize,PedestrianIntention,PedestrianIntentionSize,SemanticSegmentation,SemanticSegmentationAlpha,CarStatus,CarStatusAlpha,CoveredArea,CoveredAreaAlpha,CoveredAreaSize,OccludedCars",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06504313271604845,5.387846668755213,0.10775693337510428,3.7825426862874494
opticarvis,composite,qnei,extra_trees,gaussian,0.781517,20,9,"Trajectory,TrajectoryAlpha,TrajectorySize,EgoTrajectory,EgoTrajectoryAlpha,EgoTrajectorySize,PedestrianIntention,PedestrianIntentionSize,SemanticSegmentation,SemanticSegmentationAlpha,CarStatus,CarStatusAlpha,CoveredArea,CoveredAreaAlpha,CoveredAreaSize,OccludedCars",-0.3813807750532934,0.5639469052988879,-0.27449615514268355,0.26811942636382197,0.03647887419486484,-0.15371542505457922,-0.5340878425473123,0.0,0.284853737442778,0.0,0.05882651162312491,-0.18749424641670331,-0.152434978109384,-0.5105176405581435,0.045759152744376586,-0.10710511757349894,1.156770906473755,0.06973109567901115,7.16065823586743,0.14321316471734857,1.331450424382691
opticarvis,composite,logei,extra_trees,gaussian,0.007815,0,8,"Trajectory,TrajectoryAlpha,TrajectorySize,EgoTrajectory,EgoTrajectoryAlpha,EgoTrajectorySize,PedestrianIntention,PedestrianIntentionSize,SemanticSegmentation,SemanticSegmentationAlpha,CarStatus,CarStatusAlpha,CoveredArea,CoveredAreaAlpha,CoveredAreaSize,OccludedCars",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07969097222222143,-1.3910337113036917,-0.02782067422607387,-1.0373387070105462
opticarvis,composite,logei,extra_trees,gaussian,0.007815,20,8,"Trajectory,TrajectoryAlpha,TrajectorySize,EgoTrajectory,EgoTrajectoryAlpha,EgoTrajectorySize,PedestrianIntention,PedestrianIntentionSize,SemanticSegmentation,SemanticSegmentationAlpha,CarStatus,CarStatusAlpha,CoveredArea,CoveredAreaAlpha,CoveredAreaSize,OccludedCars",0.006685758247314766,-0.05193859551983904,0.0018770561139681563,-0.036522187784801374,-0.10160085814173547,0.0903608213236895,0.012234267924964293,-0.02322081695024647,0.22347569560511693,0.0379657126973553,0.0828376276399394,-0.0030552810374808725,-0.08010519580147246,0.03092894480213293,0.011728112199033913,0.005322871991512379,0.29841233122992883,-0.10176273148148107,-2.1590766282024667,-0.043181532564049385,-2.6374311342592787
opticarvis,composite,logei,extra_trees,gaussian,0.039076,0,8,"Trajectory,TrajectoryAlpha,TrajectorySize,EgoTrajectory,EgoTrajectoryAlpha,EgoTrajectorySize,PedestrianIntention,PedestrianIntentionSize,SemanticSegmentation,SemanticSegmentationAlpha,CarStatus,CarStatusAlpha,CoveredArea,CoveredAreaAlpha,CoveredAreaSize,OccludedCars",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09116087962962838,-2.9153726372778266,-0.05830745274555654,-2.520561226851825
opticarvis,composite,logei,extra_trees,gaussian,0.039076,20,8,"Trajectory,TrajectoryAlpha,TrajectorySize,EgoTrajectory,EgoTrajectoryAlpha,EgoTrajectorySize,PedestrianIntention,PedestrianIntentionSize,SemanticSegmentation,SemanticSegmentationAlpha,CarStatus,CarStatusAlpha,CoveredArea,CoveredAreaAlpha,CoveredAreaSize,OccludedCars",-0.03310584482111251,0.028945323580617743,-0.0811033126116053,-0.0003624816298029021,0.0,0.029330392561025598,0.0358254133032222,-0.0669384970795466,0.16566811674696613,0.0012088098940091219,0.09791192738888899,-0.004442031080975295,-0.04571168556676142,0.022068268463817264,0.07140851146175531,-0.04603685117648093,0.24896826931190516,-0.011950231481481888,-0.39634510669033673,-0.007926902133806757,-0.8110260416666772
opticarvis,composite,logei,extra_trees,gaussian,0.156303,0,8,"Trajectory,TrajectoryAlpha,TrajectorySize,EgoTrajectory,EgoTrajectoryAlpha,EgoTrajectorySize,PedestrianIntention,PedestrianIntentionSize,SemanticSegmentation,SemanticSegmentationAlpha,CarStatus,CarStatusAlpha,CoveredArea,CoveredAreaAlpha,CoveredAreaSize,OccludedCars",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12149768518518567,7.474073805172647,0.14948147610345297,5.432557605820108
opticarvis,composite,logei,extra_trees,gaussian,0.156303,20,8,"Trajectory,TrajectoryAlpha,TrajectorySize,EgoTrajectory,EgoTrajectoryAlpha,EgoTrajectorySize,PedestrianIntention,PedestrianIntentionSize,SemanticSegmentation,SemanticSegmentationAlpha,CarStatus,CarStatusAlpha,CoveredArea,CoveredAreaAlpha,CoveredAreaSize,OccludedCars",0.0020075684730348764,0.028945323580617743,0.03688171448063737,-0.014474033682156606,0.0,0.029142028731962866,0.0023214090490228934,-0.02078424808410187,0.13971144569822302,-0.012791775816109352,0.024150393047753682,0.020635534392000943,-0.03223230246205944,0.03876813892947095,0.017212074475063566,0.005856613365071206,0.1651141485365747,0.028449074074073044,1.1350041611551838,0.02270008322310363,-0.32457754629632873
opticarvis,composite,logei,extra_trees,gaussian,0.781517,0,8,"Trajectory,TrajectoryAlpha,TrajectorySize,EgoTrajectory,EgoTrajectoryAlpha,EgoTrajectorySize,PedestrianIntention,PedestrianIntentionSize,SemanticSegmentation,SemanticSegmentationAlpha,CarStatus,CarStatusAlpha,CoveredArea,CoveredAreaAlpha,CoveredAreaSize,OccludedCars",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18777331349206405,12.999154642683106,0.25998309285366206,5.921977099867728
