run_id,dataset,objective,acquisition,seed,oracle_model,baseline,error_model,jitter_std,jitter_iteration,n_iterations,acq_opt_failures,response_start_iteration,response_end_iteration,response_l2_jitter,final_best_true_jitter,final_simple_regret_true_jitter,final_cum_regret_true_jitter,final_avg_regret_true_jitter,auc_simple_regret_true_jitter,auc_simple_regret_true_postonset_per_iter_jitter,final_inference_simple_regret_true_jitter,auc_inference_simple_regret_true_jitter,param_columns,response_x0,response_x1,response_x2,response_l2_baseline,final_best_true_baseline,final_simple_regret_true_baseline,final_cum_regret_true_baseline,final_avg_regret_true_baseline,auc_simple_regret_true_baseline,auc_simple_regret_true_postonset_per_iter_baseline,final_inference_simple_regret_true_baseline,auc_inference_simple_regret_true_baseline,response_l2_excess,final_best_true_excess,final_simple_regret_excess_true,final_cum_regret_excess_true,final_avg_regret_excess_true,auc_simple_regret_excess_true,auc_simple_regret_excess_true_postonset_per_iter,final_inference_simple_regret_excess_true,auc_inference_simple_regret_excess_true
91b735f3-f72b-4d2d-9bd1-7af789e41962,hartmann_3,value,ei,10,exact,False,slip,0.01,0,50,0,1,2,1.1080611775010203,3.053272452315255,0.0016284898404728,75.90011692811372,1.5180023385622743,15.251656420273106,0.3112582942912879,0.0016284898404728,15.251656420273106,"x0,x1,x2",-0.7937250468212658,0.3030943251900614,-0.7112903437915548,1.1061137750945342,3.052813510878098,0.0020874312776295,62.55393131616202,1.2510786263232403,16.277992305816454,0.33220392460849907,0.0020874312776295,16.277992305816454,0.001947402406486054,0.00045894143715674574,-0.0004589414371567,13.346185611951697,0.266923712239034,-1.0263358855433484,-0.020945630317211195,-0.0004589414371567,-1.0263358855433484
887a18fd-7860-4400-bbb1-71230acd60ab,hartmann_3,value,ei,10,exact,False,slip,0.05,0,50,0,1,2,1.0764885429142808,3.046392550011872,0.008508392143856,85.47788098146732,1.7095576196293465,15.356506251550286,0.31339808676633235,0.008508392143856,15.356506251550286,"x0,x1,x2",-0.7257251468886106,0.17276757877741883,-0.7760811542117256,1.1061137750945342,3.052813510878098,0.0020874312776295,62.55393131616202,1.2510786263232403,16.277992305816454,0.33220392460849907,0.0020874312776295,16.277992305816454,-0.02962523218025348,-0.006420960866226011,0.0064209608662265,22.9239496653053,0.4584789933061062,-0.9214860542661683,-0.018805837842166717,0.0064209608662265,-0.9214860542661683
a591b347-db33-4e9c-8f7d-3a5c842db4ae,hartmann_3,value,ei,10,exact,False,slip,0.15,0,50,0,1,2,1.2212798655712327,2.997079866578842,0.0578210755768857,93.40292453134832,1.8680584906269664,40.55345814150984,0.8276215947246907,0.0578210755768857,40.55345814150984,"x0,x1,x2",-0.7933027148291661,0.43968072288536586,-0.8178485034634257,1.1061137750945342,3.052813510878098,0.0020874312776295,62.55393131616202,1.2510786263232403,16.277992305816454,0.33220392460849907,0.0020874312776295,16.277992305816454,0.11516609047669846,-0.0557336442992562,0.0557336442992562,30.848993215186297,0.6169798643037261,24.27546583569339,0.4954176701161916,0.0557336442992562,24.27546583569339
751cc513-f08a-4d08-82cf-da5905a6b55b,hartmann_3,value,ei,10,exact,False,slip,0.4,0,50,0,1,2,0.7051289595613406,2.281377224757117,0.7735237173986107,145.61025849208826,2.9122051698417653,63.56364251271924,1.2972171941371273,0.7735237173986107,63.56364251271924,"x0,x1,x2",-0.6467368481005018,0.1289904248220463,-0.24959921719691974,1.1061137750945342,3.052813510878098,0.0020874312776295,62.55393131616202,1.2510786263232403,16.277992305816454,0.33220392460849907,0.0020874312776295,16.277992305816454,-0.40098481553319365,-0.7714362861209811,0.7714362861209813,83.05632717592624,1.661126543518525,47.28565020690279,0.9650132695286282,0.7714362861209813,47.28565020690279
bf84dde1-7309-4159-848c-b1e5b2fc9c8a,hartmann_3,value,ei,10,exact,False,slip,0.01,20,50,0,21,22,0.3705187815904937,3.0533324132193065,0.0015685289364211,70.35588499505164,1.4071176999010329,16.32079974583603,0.005889530611964772,0.0015685289364211,16.32079974583603,"x0,x1,x2",0.0,0.13409661730209538,0.34540159921378377,0.3612130448926068,3.052813510878098,0.0020874312776295,62.55393131616202,1.2510786263232403,16.277992305816454,0.004413411990600062,0.0020874312776295,16.277992305816454,0.009305736697886868,0.0005189023412084381,-0.0005189023412084,7.8019536788896175,0.15603907357779256,0.04280744001957615,0.00147611862136471,-0.0005189023412084,0.04280744001957615
b24126d9-0328-43ff-b42e-c745bfed2df2,hartmann_3,value,ei,10,exact,False,slip,0.05,20,50,0,21,22,0.3141625765268462,3.0455794984568216,0.0093214436989059,90.9123389347146,1.818246778694292,16.420325225357324,0.0093214436989059,0.0093214436989059,16.420325225357324,"x0,x1,x2",0.0,0.12251302127973346,0.2892899654445312,0.3612130448926068,3.052813510878098,0.0020874312776295,62.55393131616202,1.2510786263232403,16.277992305816454,0.004413411990600062,0.0020874312776295,16.277992305816454,-0.0470504683657606,-0.0072340124212764145,0.007234012421276401,28.358407618552576,0.5671681523710517,0.1423329195408698,0.004908031708305839,0.007234012421276401,0.1423329195408698
9ab068b9-7677-4ac5-a309-eac4f6b3b18c,hartmann_3,value,ei,10,exact,False,slip,0.15,20,50,0,21,22,0.5572511187662709,3.0455794984568216,0.0093214436989059,96.2670022793087,1.925340045586174,16.420325225357324,0.0093214436989059,0.0093214436989059,16.420325225357324,"x0,x1,x2",0.1581159968745722,0.3576144732421298,0.39703907795880095,0.3612130448926068,3.052813510878098,0.0020874312776295,62.55393131616202,1.2510786263232403,16.277992305816454,0.004413411990600062,0.0020874312776295,16.277992305816454,0.19603807387366406,-0.0072340124212764145,0.007234012421276401,33.71307096314668,0.6742614192629337,0.1423329195408698,0.004908031708305839,0.007234012421276401,0.1423329195408698
83eefdf3-d51a-4f67-9b4e-8855fbb0e1c4,hartmann_3,value,ei,10,exact,False,slip,0.4,20,50,0,21,22,0.4707491696840149,3.0455794984568216,0.0093214436989059,127.5929354047047,2.551858708094094,16.420325225357324,0.0093214436989059,0.0093214436989059,16.420325225357324,"x0,x1,x2",0.0,0.1671094607507655,-0.44009000089274675,0.3612130448926068,3.052813510878098,0.0020874312776295,62.55393131616202,1.2510786263232403,16.277992305816454,0.004413411990600062,0.0020874312776295,16.277992305816454,0.10953612479140812,-0.0072340124212764145,0.007234012421276401,65.03900408854268,1.300780081770854,0.1423329195408698,0.004908031708305839,0.007234012421276401,0.1423329195408698
9c956eeb-9bd6-48f6-9b6c-d82289174df9,hartmann_3,value,ei,11,exact,False,slip,0.01,0,50,0,1,2,0.5048101870307841,3.054630916469134,0.0002700256865937,88.50387593247733,1.7700775186495463,19.703366651903824,0.4021095235082413,0.0002700256865937,19.703366651903824,"x0,x1,x2",-0.09796438822345421,-0.3700142457791734,0.32912879164626263,0.4900668224773924,3.053678686875931,0.0012222552797966,88.35184094757253,1.7670368189514505,26.28111335017501,0.5363492520443879,0.0012222552797966,26.28111335017501,0.014743364553391647,0.0009522295932029579,-0.0009522295932029,0.15203498490480172,0.003040699698095839,-6.577746698271184,-0.13423972853614657,-0.0009522295932029,-6.577746698271184
37cf8e86-f6bc-4645-9231-af81cabc677c,hartmann_3,value,ei,11,exact,False,slip,0.05,0,50,0,1,2,0.4575971821576802,3.0073871676928654,0.0475137744628622,38.56805746345295,0.7713611492690589,20.55371508198182,0.4194635731016698,0.0475137744628622,20.55371508198182,"x0,x1,x2",-0.1433576219325925,-0.33620739169339753,0.27533318565549525,0.4900668224773924,3.053678686875931,0.0012222552797966,88.35184094757253,1.7670368189514505,26.28111335017501,0.5363492520443879,0.0012222552797966,26.28111335017501,-0.03246964031971222,-0.04629151918306551,0.0462915191830656,-49.783783484119574,-0.9956756696823916,-5.727398268193188,-0.11688567894271806,0.0462915191830656,-5.727398268193188
