run_id,dataset,objective,acquisition,seed,oracle_model,baseline,error_model,jitter_std,jitter_iteration,n_iterations,acq_opt_failures,response_start_iteration,response_end_iteration,response_l2,final_best_true,final_simple_regret_true,final_cum_regret_true,final_avg_regret_true,auc_simple_regret_true,auc_simple_regret_true_postonset_per_iter,final_inference_simple_regret_true,auc_inference_simple_regret_true,param_columns,response_x0,response_x1,response_x2,response_x3,response_x4,response_x5
801d3614-6948-4578-bbe7-84e3e54652c2,hartmann_6,value,logei,10,exact,True,none,0.0,0,50,0,1,2,1.194384138562719,7.956625141880347,0.0105388214115897,217.1661688018754,4.3433233760375085,109.04737619472783,2.225456657035262,0.0105388214115897,109.04737619472783,"x0,x1,x2,x3,x4,x5",-0.2669652298478441,0.6340659142331322,-0.40293588786955414,0.8076438803713459,0.31252828994823345,0.2022957084510694
d140ba70-7f4e-4442-bafe-8e43d4afec97,hartmann_6,value,logei,10,exact,False,missing_low,0.15,0,50,0,1,2,1.194384138562719,7.930977272114887,0.0361866911770496,245.35584721823827,4.907116944364765,111.6323312476882,2.278210841789555,0.0361866911770496,111.7144781752919,"x0,x1,x2,x3,x4,x5",-0.2669652298478441,0.6340659142331322,-0.40293588786955414,0.8076438803713459,0.31252828994823345,0.2022957084510694
34b08e10-9fd8-431a-9bd0-5a56e4fa5c17,hartmann_6,value,logei,10,exact,False,missing_low,0.3,0,50,0,1,2,1.194384138562719,7.956625141880347,0.0105388214115897,217.1661688018754,4.3433233760375085,109.04737619472783,2.225456657035262,0.0105388214115897,109.04737619472783,"x0,x1,x2,x3,x4,x5",-0.2669652298478441,0.6340659142331322,-0.40293588786955414,0.8076438803713459,0.31252828994823345,0.2022957084510694
7e9d87b2-a578-4eef-901b-5ea00b5c98b9,hartmann_6,value,logei,10,exact,False,missing_mcar,0.15,0,50,0,1,2,1.194384138562719,7.078930779639674,0.8882331836522628,182.7884693239648,3.655769386479296,140.4265580354227,2.8658481231718915,0.8882331836522628,144.12259462828374,"x0,x1,x2,x3,x4,x5",-0.2669652298478441,0.6340659142331322,-0.40293588786955414,0.8076438803713459,0.31252828994823345,0.2022957084510694
d6557186-3809-437c-a5aa-93f769bf0233,hartmann_6,value,logei,10,exact,False,missing_mcar,0.3,0,50,0,1,2,1.194384138562719,2.908786857625863,5.058377105666074,346.9660100746312,6.939320201492623,264.2452978554662,5.3927611807238005,5.987403067047439,311.91339672039436,"x0,x1,x2,x3,x4,x5",-0.2669652298478441,0.6340659142331322,-0.40293588786955414,0.8076438803713459,0.31252828994823345,0.2022957084510694
ea2be502-62fe-4c55-a791-5d45ee1b1ee0,hartmann_6,value,logei,11,exact,True,none,0.0,0,50,0,1,2,0.9136168966722205,7.919294039085956,0.0478699242059814,194.87154118597005,3.897430823719401,80.73586686584336,1.6476707523641503,0.0478699242059814,80.73586686584336,"x0,x1,x2,x3,x4,x5",-0.05814962661500278,-0.369503913040817,0.3468300956684177,0.5931945844244383,0.22106703915233508,-0.41682100115710696
3c67ab03-0688-40fe-a885-fbf8c6efef71,hartmann_6,value,logei,11,exact,False,missing_low,0.15,0,50,0,1,2,0.9136168966722205,7.941220353414657,0.02594360987728,248.7615679252713,4.975231358505426,80.46178793673458,1.642077304831318,0.02594360987728,80.46178793673458,"x0,x1,x2,x3,x4,x5",-0.05814962661500278,-0.369503913040817,0.3468300956684177,0.5931945844244383,0.22106703915233508,-0.41682100115710696
ad8c9960-5c25-4c8d-b8bf-dd05423c8087,hartmann_6,value,logei,11,exact,False,missing_low,0.3,0,50,0,1,2,0.9136168966722205,7.929160878543804,0.0380030847481327,217.957932408166,4.359158648163319,105.84963929856131,2.1601967203788024,0.0380030847481327,105.84963929856131,"x0,x1,x2,x3,x4,x5",-0.05814962661500278,-0.369503913040817,0.3468300956684177,0.5931945844244383,0.22106703915233508,-0.41682100115710696
6276423b-0608-4155-904d-76ab3dd6ebc4,hartmann_6,value,logei,11,exact,False,missing_mcar,0.15,0,50,0,1,2,0.9136168966722205,7.857645601643794,0.1095183616481429,183.2945419938692,3.665890839877384,118.71605776027401,2.422776688985184,0.1095183616481429,120.36859862910538,"x0,x1,x2,x3,x4,x5",-0.05814962661500278,-0.369503913040817,0.3468300956684177,0.5931945844244383,0.22106703915233508,-0.41682100115710696
7a4723d9-89a0-434b-80cc-b2a35067b1f4,hartmann_6,value,logei,11,exact,False,missing_mcar,0.3,0,50,0,1,2,0.9136168966722205,3.054004946001548,4.913159017290389,325.28058051996425,6.505611610399285,252.61658232920456,5.155440455698052,5.242682791106942,283.85387154777885,"x0,x1,x2,x3,x4,x5",-0.05814962661500278,-0.369503913040817,0.3468300956684177,0.5931945844244383,0.22106703915233508,-0.41682100115710696
5e37f5e9-7729-4280-a1f6-41d65c06ecb2,hartmann_6,value,logei,7,exact,True,none,0.0,0,50,0,1,2,0.8963942168515511,6.5786538351507815,1.3885101281411556,342.3394646378324,6.8467892927566485,127.56859475036408,2.6034407091911036,1.3885101281411556,127.56859475036408,"x0,x1,x2,x3,x4,x5",-0.6198301620390922,-0.0759853825868092,0.021383738506852712,0.24272776285312897,0.002866141908088149,-0.5951278332954886
0aa62dff-a389-4973-b905-d216bd8a63bd,hartmann_6,value,logei,7,exact,False,missing_low,0.15,0,50,0,1,2,0.8963942168515511,6.458291969657689,1.5088719936342478,344.78301872582506,6.895660374516501,152.80520951592933,3.1184736635903945,1.5088719936342478,152.80520951592933,"x0,x1,x2,x3,x4,x5",-0.6198301620390922,-0.0759853825868092,0.021383738506852712,0.24272776285312897,0.002866141908088149,-0.5951278332954886
7190c039-ab72-41b9-8836-7640ae866a7b,hartmann_6,value,logei,7,exact,False,missing_low,0.3,0,50,0,1,2,0.8963942168515511,7.4349436772633615,0.5322202860285756,323.0823238853896,6.461646477707792,121.1015327775539,2.471459852603141,0.5322202860285756,121.1015327775539,"x0,x1,x2,x3,x4,x5",-0.6198301620390922,-0.0759853825868092,0.021383738506852712,0.24272776285312897,0.002866141908088149,-0.5951278332954886
48fd99ee-501e-4b46-9c02-71498eb13914,hartmann_6,value,logei,7,exact,False,missing_mcar,0.15,0,50,0,1,2,0.8963942168515511,7.306331224290049,0.6608327390018882,176.3785652087746,3.527571304175492,131.69307160559325,2.687613706236597,0.722286247433586,133.01432203687474,"x0,x1,x2,x3,x4,x5",-0.6198301620390922,-0.0759853825868092,0.021383738506852712,0.24272776285312897,0.002866141908088149,-0.5951278332954886
a89bead3-75c1-4993-8f1c-e86e396ce04f,hartmann_6,value,logei,7,exact,False,missing_mcar,0.3,0,50,0,1,2,0.8963942168515511,5.002223705279531,2.9649402580124065,263.2197350488333,5.264394700976665,218.6693173401462,4.462639129390738,3.189318650629539,236.46600907716197,"x0,x1,x2,x3,x4,x5",-0.6198301620390922,-0.0759853825868092,0.021383738506852712,0.24272776285312897,0.002866141908088149,-0.5951278332954886
b667b116-135c-4b1a-866d-6abe7b537ac7,hartmann_6,value,logei,8,exact,True,none,0.0,0,50,0,1,2,0.9714094994382176,7.937905713896259,0.0292582493956778,243.5424323920135,4.87084864784027,58.64966422104229,1.196931922878414,0.0292582493956778,58.64966422104229,"x0,x1,x2,x3,x4,x5",0.11090959651723808,-0.6145279402485726,-0.21175724201274237,-0.30958348165731203,-0.6285443666115339,-0.13393955798806428
274be514-af7a-4640-ae32-161c97a65885,hartmann_6,value,logei,8,exact,False,missing_low,0.15,0,50,0,1,2,0.9714094994382176,7.937905713896259,0.0292582493956778,243.5424323920135,4.87084864784027,58.64966422104229,1.196931922878414,0.0292582493956778,58.64966422104229,"x0,x1,x2,x3,x4,x5",0.11090959651723808,-0.6145279402485726,-0.21175724201274237,-0.30958348165731203,-0.6285443666115339,-0.13393955798806428
aa135dfb-4bb0-4a41-a9d4-3669bbfe92e3,hartmann_6,value,logei,8,exact,False,missing_low,0.3,0,50,0,1,2,0.9714094994382176,7.937905713896259,0.0292582493956778,218.22414329680143,4.364482865936029,58.64966422104229,1.196931922878414,0.0292582493956778,58.64966422104229,"x0,x1,x2,x3,x4,x5",0.11090959651723808,-0.6145279402485726,-0.21175724201274237,-0.30958348165731203,-0.6285443666115339,-0.13393955798806428
d7f5f66e-2820-4c91-a113-b592f902b8d5,hartmann_6,value,logei,8,exact,False,missing_mcar,0.15,0,50,0,1,2,0.9714094994382176,4.967548964143498,2.999614999148439,240.2964976212248,4.805929952424496,160.4291128402292,3.2740635273516165,3.2691345488366883,185.66471446285055,"x0,x1,x2,x3,x4,x5",0.11090959651723808,-0.6145279402485726,-0.21175724201274237,-0.30958348165731203,-0.6285443666115339,-0.13393955798806428
b03fd970-8a8d-4bed-8e08-0aca106dc163,hartmann_6,value,logei,8,exact,False,missing_mcar,0.3,0,50,0,1,2,0.9714094994382176,5.601909292437461,2.365254670854476,273.58474635997794,5.471694927199559,158.0170322254767,3.224837392356667,2.8404475461544125,177.30838218059696,"x0,x1,x2,x3,x4,x5",0.11090959651723808,-0.6145279402485726,-0.21175724201274237,-0.30958348165731203,-0.6285443666115339,-0.13393955798806428
a37f0012-e03f-4a20-9b3f-111c092f157f,hartmann_6,value,logei,9,exact,True,none,0.0,0,50,0,1,2,1.2740921264969713,7.483805235579466,0.4833587277124707,309.6898994583909,6.193797989167819,80.43439666470883,1.641518299279772,0.4833587277124707,80.43439666470883,"x0,x1,x2,x3,x4,x5",-0.009855554787200016,0.631420419961207,-0.5765604155839646,-0.3402860827906701,-0.23113030262627726,-0.8502259231204001
2afbabe4-4714-4b42-80c7-879edaaacd59,hartmann_6,value,logei,9,exact,False,missing_low,0.15,0,50,0,1,2,1.2740921264969713,6.617915733780247,1.34924822951169,291.1389030691392,5.822778061382784,139.94442293650704,2.8560086313572866,1.34924822951169,139.94442293650704,"x0,x1,x2,x3,x4,x5",-0.009855554787200016,0.631420419961207,-0.5765604155839646,-0.3402860827906701,-0.23113030262627726,-0.8502259231204001
fa0bc9cc-7455-472e-b827-e49ad4a11ff5,hartmann_6,value,logei,9,exact,False,missing_low,0.3,0,50,0,1,2,1.2740921264969713,6.75410163097118,1.2130623323207574,337.6889802711839,6.753779605423677,145.60368515334613,2.971503778639717,1.2130623323207574,145.60368515334613,"x0,x1,x2,x3,x4,x5",-0.009855554787200016,0.631420419961207,-0.5765604155839646,-0.3402860827906701,-0.23113030262627726,-0.8502259231204001
808eea7e-4097-475b-9436-60217a49e039,hartmann_6,value,logei,9,exact,False,missing_mcar,0.15,0,50,0,1,2,1.2740921264969713,7.388579368034152,0.5785845952577855,246.8809763508195,4.93761952701639,129.68080144160808,2.646546968196083,0.5785845952577855,129.68080144160808,"x0,x1,x2,x3,x4,x5",-0.009855554787200016,0.631420419961207,-0.5765604155839646,-0.3402860827906701,-0.23113030262627726,-0.8502259231204001
b634fd75-bbd1-4848-8f06-702912b30fe5,hartmann_6,value,logei,9,exact,False,missing_mcar,0.3,0,50,0,1,2,1.2740921264969713,5.149349927460211,2.8178140358317263,297.5798430555478,5.951596861110956,221.4716804980829,4.519830214246589,2.994104568374836,241.9813547312291,"x0,x1,x2,x3,x4,x5",-0.009855554787200016,0.631420419961207,-0.5765604155839646,-0.3402860827906701,-0.23113030262627726,-0.8502259231204001
67f5d605-0f60-4194-9e00-4888b4e44bfb,hartmann_6,value,ucb,10,exact,True,none,0.0,0,50,0,1,2,1.194384138562719,7.962266722637588,0.0048972406543486,185.9675903424739,3.719351806849478,133.33463163921678,2.7211149314125875,0.0048972406543486,133.33463163921678,"x0,x1,x2,x3,x4,x5",-0.2669652298478441,0.6340659142331322,-0.40293588786955414,0.8076438803713459,0.31252828994823345,0.2022957084510694
8bd065f0-5f46-4def-9bd4-e6156d05a21c,hartmann_6,value,ucb,10,exact,False,missing_low,0.15,0,50,0,1,2,1.194384138562719,7.962266722637588,0.0048972406543486,185.9675903424739,3.719351806849478,133.33463163921678,2.7211149314125875,0.0048972406543486,133.33463163921678,"x0,x1,x2,x3,x4,x5",-0.2669652298478441,0.6340659142331322,-0.40293588786955414,0.8076438803713459,0.31252828994823345,0.2022957084510694
03deeb78-faba-4141-bdae-88d12d843dc4,hartmann_6,value,ucb,10,exact,False,missing_low,0.3,0,50,0,1,2,1.194384138562719,7.962266722637588,0.0048972406543486,185.9675903424739,3.719351806849478,133.33463163921678,2.7211149314125875,0.0048972406543486,133.33463163921678,"x0,x1,x2,x3,x4,x5",-0.2669652298478441,0.6340659142331322,-0.40293588786955414,0.8076438803713459,0.31252828994823345,0.2022957084510694
42173e99-3e48-49a8-a011-2fd5f0faa960,hartmann_6,value,ucb,10,exact,False,missing_mcar,0.15,0,50,0,1,2,1.194384138562719,7.700486566179284,0.2666773971126526,218.34089921955035,4.366817984391007,142.87877441468038,2.91589335540164,0.2666773971126526,142.87877441468038,"x0,x1,x2,x3,x4,x5",-0.2669652298478441,0.6340659142331322,-0.40293588786955414,0.8076438803713459,0.31252828994823345,0.2022957084510694
f0bfbfc5-20c4-49f8-860a-bcfb98269ef0,hartmann_6,value,ucb,10,exact,False,missing_mcar,0.3,0,50,0,1,2,1.194384138562719,4.858723509828414,3.1084404534635235,324.6866029577664,6.493732059155328,213.68256487922383,4.360868671004568,3.1084404534635235,245.78534919357412,"x0,x1,x2,x3,x4,x5",-0.2669652298478441,0.6340659142331322,-0.40293588786955414,0.8076438803713459,0.31252828994823345,0.2022957084510694
