dataset,objective,acquisition,mean_rank_normalized,mean_rank_absolute,mean_auc_excess_postonset_per_iter,mean_auc_simple_regret_true_jitter,mean_response_l2_excess,condition_wins,conditions
griewank,value,qnei,0.44999999999999996,1.5,0.5041657768623573,49.625985084106226,0.0,3,4
griewank,value,logei,0.55,1.5,0.6029558320136801,50.814736643898286,0.0,1,4
