iteration,x0,x1,x2,x3,objective_true,objective_observed,objective_true_deployed,input_error_l2,input_error_applied,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,missing,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,-0.09541585091658966,9.809152650068883,-0.2193374227172491,6.828234037300435,-1.5060448989558997,-1.5060448989558997,-1.5060448989558997,0.0,False,True,0.0,logei,0.0,False,False,8,05d15db2-74b0-4e50-8edc-fcd79c21f363,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3",1.0256232505714238,-1.5060448989558997,2.5316681495273237,2.5316681495273237,2.5316681495273237,2.5316681495273237,-1.5060448989558997,2.5316681495273237,rosenbrock
2,8.04844767544324,0.8662720980879097,1.568228096841982,0.5912335463402956,-0.07068937404632977,-0.07068937404632977,-0.07068937404632977,0.0,False,True,0.0,logei,0.0,False,False,8,05d15db2-74b0-4e50-8edc-fcd79c21f363,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3",1.0256232505714238,-0.07068937404632977,1.0963126246177535,3.627980774145077,1.0963126246177535,1.8139903870725385,-0.07068937404632977,1.0963126246177535,rosenbrock
3,-3.3956960529083844,2.1844818124407546,-1.3797178237297656,-1.142821271733054,0.9895002859319941,0.9895002859319941,0.9895002859319941,0.0,False,True,0.0,logei,0.0,False,False,8,05d15db2-74b0-4e50-8edc-fcd79c21f363,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3",1.0256232505714238,0.9895002859319941,0.036122964639429656,3.6641037387845063,0.036122964639429656,1.2213679129281687,0.9895002859319941,0.036122964639429656,rosenbrock
4,-2.2290266474837765,-2.0920317664353396,7.207415052325315,1.3447628221633954,0.32348324406773127,0.32348324406773127,0.32348324406773127,0.0,False,True,0.0,logei,0.0,False,False,8,05d15db2-74b0-4e50-8edc-fcd79c21f363,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3",1.0256232505714238,0.9895002859319941,0.7021400065036925,4.366243745288199,0.036122964639429656,1.0915609363220498,0.9895002859319941,0.036122964639429656,rosenbrock
5,-1.161192422626609,3.8635427764811734,4.064084440876837,4.702870405902818,0.954814799260152,,0.954814799260152,0.0,False,True,,logei,0.0,False,True,8,05d15db2-74b0-4e50-8edc-fcd79c21f363,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3",1.0256232505714238,0.9895002859319941,0.07080845131127178,4.4370521965994705,0.036122964639429656,0.887410439319894,0.9895002859319941,0.036122964639429656,rosenbrock
6,-5.0,-1.2906905393742187,1.1855383057990587,-3.1361100748950275,0.8346152354709051,0.8346152354709051,0.8346152354709051,0.0,False,True,0.0,logei,0.28548900003079325,False,False,8,05d15db2-74b0-4e50-8edc-fcd79c21f363,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3",1.0256232505714238,0.9895002859319941,0.19100801510051868,4.628060211699989,0.036122964639429656,0.7713433686166647,0.9895002859319941,0.036122964639429656,rosenbrock
7,-5.0,10.0,4.311434696243547,-2.326910845484602,-1.6070556922014618,-1.6070556922014618,-1.6070556922014618,0.0,False,True,0.0,logei,0.36080750002292916,False,False,8,05d15db2-74b0-4e50-8edc-fcd79c21f363,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3",1.0256232505714238,0.9895002859319941,2.632678942772886,7.2607391544728745,0.036122964639429656,1.037248450638982,0.9895002859319941,0.036122964639429656,rosenbrock
8,-5.0,0.9921377203771968,-5.0,-5.0,0.6200232799436256,0.6200232799436256,0.6200232799436256,0.0,False,True,0.0,logei,0.24039620003895834,False,False,8,05d15db2-74b0-4e50-8edc-fcd79c21f363,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3",1.0256232505714238,0.9895002859319941,0.4055999706277982,7.666339125100673,0.036122964639429656,0.9582923906375841,0.9895002859319941,0.036122964639429656,rosenbrock
9,-5.0,1.1081047611186663,1.3659305563442745,5.550141039707569,0.8688486291762314,,0.8688486291762314,0.0,False,True,,logei,0.3385530000086874,False,True,8,05d15db2-74b0-4e50-8edc-fcd79c21f363,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3",1.0256232505714238,0.9895002859319941,0.15677462139519238,7.823113746495865,0.036122964639429656,0.8692348607217628,0.9895002859319941,0.036122964639429656,rosenbrock
10,-5.0,1.1081053095532867,1.3659375201790576,5.550119179788522,0.8688487165290939,,0.8688487165290939,0.0,False,True,,logei,0.3633731000008993,False,True,8,05d15db2-74b0-4e50-8edc-fcd79c21f363,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3",1.0256232505714238,0.9895002859319941,0.15677453404232988,7.979888280538195,0.036122964639429656,0.7979888280538195,0.9895002859319941,0.036122964639429656,rosenbrock
