dataset,objective,oracle_model,error_model,jitter_iteration,jitter_std,acquisition,metric,n_pairs,mean_diff,median_diff,std_diff,cohens_dz,ci95_low,ci95_high,dz_ci95_low,dz_ci95_high,t_stat,p_value_t,wilcoxon_stat,p_value_wilcoxon,p_value_t_fdr_bh,p_value_wilcoxon_fdr_bh
moving_peaks,value,exact,gaussian,0,0.25,logei,auc_simple_regret_excess_true,5,9.314316687562572,16.559829656605636,12.036488069317077,0.7738400631415278,-5.630957212917574,24.25959058804272,-0.2772002086155209,1.7584650906313508,1.7303589848971856,0.15861595080977645,3.0,0.3125,0.15861595080977645,0.3125
moving_peaks,value,exact,gaussian,0,0.25,qnei,auc_simple_regret_excess_true,5,8.3150038021228,10.676040832749525,7.751621822719886,1.0726792395562499,-1.3099059428391246,17.93991354708472,-0.09519891467515618,2.1690447977428238,2.3985836977005563,0.07447064668472038,1.0,0.125,0.09929419557962717,0.16666666666666666
moving_peaks,value,exact,gaussian,0,1.0,logei,auc_simple_regret_excess_true,5,23.705919204930375,24.69992171136571,6.617368575065185,3.582378544585883,15.489370882426991,31.92246752743376,1.053248058320376,6.112726133498184,8.010441946830793,0.0013173446986934811,0.0,0.0625,0.0052693787947739245,0.125
moving_peaks,value,exact,gaussian,0,1.0,qnei,auc_simple_regret_excess_true,5,17.96934011798344,14.273360213884743,12.644741647827196,1.4210919146039802,2.2688196472886695,33.669860588678205,0.09621895964332457,2.678137758379395,3.177658123329826,0.03361042759824942,0.0,0.0625,0.06722085519649884,0.125
