dataset,objective,oracle_model,error_model,jitter_iteration,jitter_std,variant,acquisition,n_seeds,mean_response_l2_excess,median_response_l2_excess,mean_final_simple_regret_excess_true,median_final_simple_regret_excess_true,mean_auc_simple_regret_excess_true,median_auc_simple_regret_excess_true,std_auc_simple_regret_excess_true,ci95_low_auc_simple_regret_excess_true,ci95_high_auc_simple_regret_excess_true,mean_auc_excess_postonset_per_iter,mean_auc_simple_regret_true_jitter,mean_final_inference_simple_regret_excess_true,acq_opt_failures
griewank,value,exact,gaussian,0,0.05,noise-self_report,logei,5,0.0,0.0,0.0035508379908338592,0.0028422600947041986,0.3223474797634232,0.8258763732287058,6.612555489831719,-5.500401608752571,5.329735722955778,0.006578519995171883,23.657680655348127,0.01314967968614206,0
griewank,value,exact,gaussian,0,0.05,noise-self_report,qnei,5,0.0,0.0,-0.0003870416676871602,0.008342288053857498,-3.273463953388808,-3.87870436031049,5.595976144998663,-7.526749077367003,1.0654236916431181,-0.0668053868038532,22.060176504581396,0.0002058306937332402,0
griewank,value,exact,gaussian,0,0.25,noise-self_report,logei,5,0.0,0.0,0.029035641381847565,0.0311838891174827,2.8256698103182507,4.672987744550644,4.359584840551065,-1.006370701201017,5.94490433181819,0.05766673082282144,26.161002985902957,0.08993373476956946,0
griewank,value,exact,gaussian,0,0.25,noise-self_report,qnei,5,0.0,0.0,0.0017678904766071201,0.004131984540896104,2.8689827766086338,-1.7738360015007757,12.929359314044435,-4.506409033837204,14.467968841170858,0.0585506689103803,28.202623234578834,0.15090901871145285,0
griewank,value,exact,gaussian,0,1.0,noise-self_report,logei,5,0.0,0.0,0.07220436320547191,0.0614631589512582,4.719132737250151,4.589214839370852,4.214276386803964,1.209561498915275,7.775842326342669,0.09630883137245204,28.05446591283486,0.38554796315547524,0
griewank,value,exact,gaussian,0,1.0,noise-self_report,qnei,5,0.0,0.0,0.06669904533401019,0.041590886089855096,12.909013787230151,10.332502872190087,5.543203063020765,9.539402671219207,17.743660656635175,0.26344926096388066,38.24265424520035,0.14831570236528785,0
griewank,value,exact,gaussian,0,5.0,noise-self_report,logei,5,0.0,0.0,1.1428295188106952,0.8223005954551416,55.965361928170275,58.63952918720751,27.874903270604207,36.099577823087046,77.98718627436484,1.1421502434320465,79.30069510375498,2.6142598015544243,0
griewank,value,exact,gaussian,0,5.0,noise-self_report,qnei,5,0.0,0.0,1.1839364539669106,1.4596175878534137,55.85873656259198,51.9106404234616,21.600431786781197,38.560215366814205,72.26839660825789,1.1399742155631016,81.19237702056219,4.201218964766743,0
griewank,value,exact,gaussian,20,0.05,noise-self_report,logei,5,-40.319907187545724,-12.419392752705065,-4.213773353916109e-05,-0.0011535263525335009,0.06620368650149615,0.07704788346576485,0.08261619548330756,-0.0018493264547625899,0.1324357243007775,0.0022828857414309463,23.401536862086203,0.00890347876581216,0
griewank,value,exact,gaussian,20,0.05,noise-self_report,qnei,5,-9.15423184585165,7.239168553496711e-08,0.01130846537787714,0.0,-0.12658614844684807,0.0,0.3166137575487627,-0.4141280535176165,0.03856460085880329,-0.004365039601615444,25.20705430952335,0.019085017029901157,0
griewank,value,exact,gaussian,20,0.25,noise-self_report,logei,5,-3.899954927417082,-8.834422242344388,0.008786596846477299,0.0093398126451429,0.24646190256462788,0.2697714934247806,0.24470577963537568,0.04256644002217058,0.44583043070291806,0.00849868629533206,23.581795078149334,0.020955043561132557,0
griewank,value,exact,gaussian,20,0.25,noise-self_report,qnei,5,-72.83038584033775,0.0,0.003477486895904141,0.0,-0.08898326055237149,0.0,0.6885544605859953,-0.7094636527724113,0.41922967163177843,-0.003068388294909337,25.24465719741783,0.08575182400097099,0
griewank,value,exact,gaussian,20,1.0,noise-self_report,logei,5,-39.7631588807928,-109.51711194763038,0.01225468392854152,0.007267458057991699,0.5502028072314001,0.3547297261998459,0.7254817136230857,0.1256905895833313,1.1833495906926863,0.018972510594186205,23.88553598281611,0.03102392690712996,0
griewank,value,exact,gaussian,20,1.0,noise-self_report,qnei,5,-144.46199669427236,-62.01900556847934,0.00890146871760972,0.0,0.14486856636175674,0.10872839353585562,0.6473966179121773,-0.3769295224299668,0.7081360184637759,0.004995467805577828,25.47850902433196,0.4046678407261899,0
griewank,value,exact,gaussian,20,5.0,noise-self_report,logei,5,-106.94002645057613,-57.02037703798584,0.011810843231920479,0.007421717688066598,0.28590822127006066,0.22213569681949252,0.36964014430015796,-0.000751637692903273,0.5726654131199728,0.009858904181726254,23.621241396854764,0.02018806648518164,0
griewank,value,exact,gaussian,20,5.0,noise-self_report,qnei,5,-102.16811415301568,0.0,-0.011362818130347379,-0.010931337052961801,-0.6658602567480834,-0.3073108179583883,0.6946899860598996,-1.1945973551937612,-0.15096701864348147,-0.02296069850855459,24.667780201222122,0.3830111714324425,0
