iteration,x0,x1,x2,x3,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,noise_effort,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,0.625095466604667,0.8972138009695755,0.7756856902451935,0.22520718999059186,-1.4504393213693567,-11.385273680544463,True,-9.934834359175106,logei,0.0,False,0.75,7,904f70e3-281c-4bb5-ac62-e654cac713a7,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1,x2,x3",2.9574997815819173,-1.4504393213693567,4.407939102951274,4.407939102951274,4.407939102951274,4.407939102951274,-1.4504393213693567,4.407939102951274,moving_peaks
2,0.30016628491122543,0.8735534453962619,0.005265304565574724,0.8212284183827663,-0.5095410382702892,10.45127596096903,True,10.960816999239318,logei,0.0,False,0.75,7,904f70e3-281c-4bb5-ac62-e654cac713a7,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1,x2,x3",2.9574997815819173,-0.5095410382702892,3.4670408198522065,7.8749799228034805,3.4670408198522065,3.9374899614017402,-0.5095410382702892,3.4670408198522065,moving_peaks
3,0.7970694287520462,0.4679349528437208,0.3030324268193135,0.2784256121007733,1.498619581017843,0.1696103668391158,True,-1.3290092141787273,logei,0.0,False,0.75,7,904f70e3-281c-4bb5-ac62-e654cac713a7,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1,x2,x3",2.9574997815819173,1.498619581017843,1.4588802005640742,9.333860123367554,1.4588802005640742,3.111286707789185,-0.5095410382702892,3.4670408198522065,moving_peaks
4,0.2548695876541246,0.4450763058826466,0.5045482589579533,0.5534973520744925,0.7149164730835823,6.895911125499982,True,6.180994652416399,logei,0.0,False,0.75,7,904f70e3-281c-4bb5-ac62-e654cac713a7,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1,x2,x3",2.9574997815819173,1.498619581017843,2.242583308498335,11.57644343186589,1.4588802005640742,2.8941108579664725,-0.5095410382702892,3.4670408198522065,moving_peaks
5,0.9955002834343927,0.7926619192137531,0.6221792294411627,0.9889601476818849,-1.6386308338734765,1.0032600194777888,True,2.6418908533512653,logei,0.0,False,0.75,7,904f70e3-281c-4bb5-ac62-e654cac713a7,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1,x2,x3",2.9574997815819173,1.498619581017843,4.596130615455394,16.172574047321284,1.4588802005640742,3.234514809464257,-0.5095410382702892,3.4670408198522065,moving_peaks
6,0.1864356876446891,0.7259450791318897,0.0,0.9176141246631511,-0.16573920006226606,1.4976656734171891,True,1.6634048734794553,logei,0.3780407999875024,False,0.75,7,904f70e3-281c-4bb5-ac62-e654cac713a7,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1,x2,x3",2.9574997815819173,1.498619581017843,3.1232389816441835,19.29581302896547,1.4588802005640742,3.2159688381609115,-0.5095410382702892,3.4670408198522065,moving_peaks
7,0.3458018874705844,0.966310675450861,0.0,0.8197197306264714,-0.7836326101963623,3.13567083775698,True,3.919303447953342,logei,0.4798822000157088,False,0.75,7,904f70e3-281c-4bb5-ac62-e654cac713a7,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1,x2,x3",2.9574997815819173,1.498619581017843,3.7411323917782795,23.03694542074375,1.4588802005640742,3.2909922029633925,-0.5095410382702892,3.4670408198522065,moving_peaks
8,0.5083122110719044,0.8440055662168305,0.0,0.7701033371846995,-0.18618417156206687,-0.820528189821538,True,-0.6343440182594711,logei,0.4458732000202872,False,0.75,7,904f70e3-281c-4bb5-ac62-e654cac713a7,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1,x2,x3",2.9574997815819173,1.498619581017843,3.143683953143984,26.180629373887733,1.4588802005640742,3.2725786717359666,-0.5095410382702892,3.4670408198522065,moving_peaks
9,0.2732129433619612,0.8891062959495184,0.0,0.7832274903225458,-1.0715820556770956,-9.309384648725008,True,-8.237802593047912,logei,0.42957139998907223,False,0.75,7,904f70e3-281c-4bb5-ac62-e654cac713a7,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1,x2,x3",2.9574997815819173,1.498619581017843,4.029081837259013,30.209711211146747,1.4588802005640742,3.3566345790163052,-0.5095410382702892,3.4670408198522065,moving_peaks
10,0.11932859915491444,0.27308778290310526,0.5577719094282753,0.6766989716812852,0.08192833411390411,-5.384685581168133,True,-5.466613915282037,logei,0.24005640001269057,False,0.75,7,904f70e3-281c-4bb5-ac62-e654cac713a7,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1,x2,x3",2.9574997815819173,1.498619581017843,2.875571447468013,33.08528265861476,1.4588802005640742,3.308528265861476,-0.5095410382702892,3.4670408198522065,moving_peaks
11,0.2965317040543711,0.8400644554760083,0.008399053907345952,0.8326114083703309,-0.30737028999822513,-8.707685007074462,True,-8.400314717076236,logei,0.7050939000328071,False,0.75,7,904f70e3-281c-4bb5-ac62-e654cac713a7,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1,x2,x3",2.9574997815819173,1.498619581017843,3.2648700715801424,36.3501527301949,1.4588802005640742,3.304559339108627,-0.5095410382702892,3.4670408198522065,moving_peaks
12,0.31806299662242316,0.5364917222072144,0.602977778808337,0.7131362916722143,1.368357448069956,4.155318414564483,True,2.7869609664945267,logei,0.30349680001381785,False,0.75,7,904f70e3-281c-4bb5-ac62-e654cac713a7,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1,x2,x3",2.9574997815819173,1.498619581017843,1.5891423335119612,37.93929506370686,1.4588802005640742,3.1616079219755715,-0.5095410382702892,3.4670408198522065,moving_peaks
13,0.0,0.5155706633289876,0.1180456275991914,0.6167673307623168,-1.8846786148777728,-0.4703778423487006,True,1.4143007725290722,logei,0.3360351999872364,False,0.75,7,904f70e3-281c-4bb5-ac62-e654cac713a7,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1,x2,x3",2.9574997815819173,1.498619581017843,4.8421783964596905,42.78147346016655,1.4588802005640742,3.2908825738589655,-0.5095410382702892,3.4670408198522065,moving_peaks
14,0.778049194683916,0.5193343775187936,0.9352871696424105,0.7717389982813397,-0.7014680969286379,-5.986867598530895,True,-5.2853995016022575,logei,0.3608489000471309,False,0.75,7,904f70e3-281c-4bb5-ac62-e654cac713a7,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1,x2,x3",2.9574997815819173,1.498619581017843,3.658967878510555,46.440441338677104,1.4588802005640742,3.317174381334079,-0.5095410382702892,3.4670408198522065,moving_peaks
15,0.3768799281131883,0.5906201315281243,0.4251934399034746,0.7947749493970715,0.9625646436231166,1.3417164600789357,True,0.3791518164558192,logei,0.18563339998945594,False,0.75,7,904f70e3-281c-4bb5-ac62-e654cac713a7,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1,x2,x3",2.9574997815819173,1.498619581017843,1.9949351379588007,48.4353764766359,1.4588802005640742,3.2290250984423934,-0.5095410382702892,3.4670408198522065,moving_peaks
16,0.0,0.5288800960542642,0.4856622294299406,0.4510481572655103,-0.3878518072222457,3.3432364578671474,True,3.7310882650893933,logei,0.1983411999535747,False,0.75,7,904f70e3-281c-4bb5-ac62-e654cac713a7,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1,x2,x3",2.9574997815819173,1.498619581017843,3.345351588804163,51.780728065440066,1.4588802005640742,3.236295504090004,-0.5095410382702892,3.4670408198522065,moving_peaks
17,0.0,0.5748488745325916,0.4599658697778137,0.7212743989840694,0.6831667460230004,-0.4263175244362998,True,-1.1094842704593002,logei,0.19704529998125508,False,0.75,7,904f70e3-281c-4bb5-ac62-e654cac713a7,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1,x2,x3",2.9574997815819173,1.498619581017843,2.274333035558917,54.055061100998984,1.4588802005640742,3.179709476529352,-0.5095410382702892,3.4670408198522065,moving_peaks
18,0.0,0.4622047014564693,0.5180764827733593,0.2632962603090258,-0.2970842929332412,-0.012142608526276855,True,0.2849416844069643,logei,0.22931560000870377,False,0.75,7,904f70e3-281c-4bb5-ac62-e654cac713a7,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1,x2,x3",2.9574997815819173,1.498619581017843,3.2545840745151584,57.30964517551414,1.4588802005640742,3.1838691764174523,-0.5095410382702892,3.4670408198522065,moving_peaks
19,1.0,0.5580789683585389,0.35034660452595845,0.9188301676337274,-0.21008043068641585,4.332962945235056,True,4.543043375921472,logei,0.2982536000199616,False,0.75,7,904f70e3-281c-4bb5-ac62-e654cac713a7,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1,x2,x3",2.9574997815819173,1.498619581017843,3.167580212268333,60.477225387782475,1.4588802005640742,3.183011862514867,-0.5095410382702892,3.4670408198522065,moving_peaks
20,1.0,0.5639438528530852,0.3805670807428134,1.0,-0.27560328891735136,4.150377078047035,True,4.425980366964387,logei,0.24701150000328198,False,0.75,7,904f70e3-281c-4bb5-ac62-e654cac713a7,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1,x2,x3",2.9574997815819173,1.498619581017843,3.2331030704992685,63.710328458281744,1.4588802005640742,3.185516422914087,-0.5095410382702892,3.4670408198522065,moving_peaks
21,1.0,0.5606488445466394,0.392273484735597,1.0,-0.2690886611377027,4.805485201627424,True,5.074573862765127,logei,0.1556053999811411,False,0.75,7,904f70e3-281c-4bb5-ac62-e654cac713a7,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1,x2,x3",2.9574997815819173,1.498619581017843,3.22658844271962,66.93691690100137,1.4588802005640742,3.1874722333810177,-0.5095410382702892,3.4670408198522065,moving_peaks
22,1.0,0.5552663956077473,0.40456721412890095,1.0,-0.25653268527757006,-2.6646274492156636,True,-2.4080947639380934,logei,0.19539100001566112,False,0.75,7,904f70e3-281c-4bb5-ac62-e654cac713a7,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1,x2,x3",2.9574997815819173,1.498619581017843,3.2140324668594875,70.15094936786086,1.4588802005640742,3.1886795167209483,-0.5095410382702892,3.4670408198522065,moving_peaks
23,0.19803873625739718,0.5966255748382352,0.3872779019171298,1.0,1.2301196187919947,10.193362992940035,True,8.963243374148039,logei,0.23923810000997037,False,0.75,7,904f70e3-281c-4bb5-ac62-e654cac713a7,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1,x2,x3",2.9574997815819173,1.498619581017843,1.7273801627899226,71.87832953065079,1.4588802005640742,3.125144762202208,-0.5095410382702892,3.4670408198522065,moving_peaks
24,0.0,0.6299121094268685,0.3846125468022244,1.0,0.5102676608117597,-1.8799266002398634,True,-2.390194261051623,logei,0.17668390000471845,False,0.75,7,904f70e3-281c-4bb5-ac62-e654cac713a7,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1,x2,x3",2.9574997815819173,1.498619581017843,2.4472321207701575,74.32556165142094,1.4588802005640742,3.096898402142539,-0.5095410382702892,3.4670408198522065,moving_peaks
25,0.485916247707216,0.5584059246507164,0.3642885635563044,1.0,0.8666363672014769,0.2211855967609324,True,-0.6454507704405444,logei,0.21858020004583523,False,0.75,7,904f70e3-281c-4bb5-ac62-e654cac713a7,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1,x2,x3",2.9574997815819173,1.498619581017843,2.0908634143804403,76.41642506580138,1.4588802005640742,3.056657002632055,-0.5095410382702892,3.4670408198522065,moving_peaks
26,1.0,0.6185108543446813,0.34887685677147673,1.0,-0.5378125611533022,-5.898964444074653,True,-5.361151882921351,logei,0.31753820000449196,False,0.75,7,904f70e3-281c-4bb5-ac62-e654cac713a7,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1,x2,x3",2.9574997815819173,1.498619581017843,3.4953123427352195,79.9117374085366,1.4588802005640742,3.073528361866792,-0.5095410382702892,3.4670408198522065,moving_peaks
27,0.0,0.5226818688474735,0.40954719283043445,1.0,0.10447574925007858,-1.2147334590126326,True,-1.3192092082627112,logei,0.2375828999793157,False,0.75,7,904f70e3-281c-4bb5-ac62-e654cac713a7,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1,x2,x3",2.9574997815819173,1.498619581017843,2.8530240323318385,82.76476144086844,1.4588802005640742,3.0653615348469794,-0.5095410382702892,3.4670408198522065,moving_peaks
28,0.0,0.5756434665910731,0.41119200459660765,1.0,0.34691186117880995,2.6731946930864527,True,2.3262828319076427,logei,0.3405078999930993,False,0.75,7,904f70e3-281c-4bb5-ac62-e654cac713a7,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1,x2,x3",2.9574997815819173,1.498619581017843,2.6105879204031073,85.37534936127155,1.4588802005640742,3.0491196200454125,-0.5095410382702892,3.4670408198522065,moving_peaks
29,0.0,0.5646711604884788,0.36284820588853234,0.532000789393661,-0.6291605335818716,3.9356224709358534,True,4.564783004517725,logei,0.25118750002002344,False,0.75,7,904f70e3-281c-4bb5-ac62-e654cac713a7,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1,x2,x3",2.9574997815819173,1.498619581017843,3.586660315163789,88.96200967643533,1.4588802005640742,3.0676555060839767,-0.5095410382702892,3.4670408198522065,moving_peaks
30,0.0,0.5672137798924842,0.360254545907814,0.4084629149250715,-0.6913658086723249,-7.573197807297643,True,-6.8818319986253185,logei,0.2577893999987282,False,0.75,7,904f70e3-281c-4bb5-ac62-e654cac713a7,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1,x2,x3",2.9574997815819173,1.498619581017843,3.648865590254242,92.61087526668958,1.4588802005640742,3.087029175556319,-0.5095410382702892,3.4670408198522065,moving_peaks
31,0.6939920759222812,0.3855510494963855,0.20015120641070858,1.0,0.47806856873752407,3.639732022114829,True,3.161663453377305,logei,0.29762720002327114,False,0.75,7,904f70e3-281c-4bb5-ac62-e654cac713a7,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1,x2,x3",2.9574997815819173,1.498619581017843,2.479431212844393,95.09030647953396,1.4588802005640742,3.0674292412752893,-0.5095410382702892,3.4670408198522065,moving_peaks
32,0.6785308822824259,0.12488568842879524,0.24543128378112486,1.0,-0.1485882100649095,11.942257499927976,True,12.090845709992886,logei,0.2366457000025548,False,0.75,7,904f70e3-281c-4bb5-ac62-e654cac713a7,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1,x2,x3",2.9574997815819173,1.498619581017843,3.106087991646827,98.1963944711808,1.4588802005640742,3.0686373272244,-0.1485882100649095,3.106087991646827,moving_peaks
33,0.797656723876296,0.0,0.12705971519433573,1.0,-1.1206076965976652,-10.462487434302503,True,-9.341879737704838,logei,0.17796719999751076,False,0.75,7,904f70e3-281c-4bb5-ac62-e654cac713a7,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1,x2,x3",2.9574997815819173,1.498619581017843,4.078107478179582,102.27450194936037,1.4588802005640742,3.099227331798799,-0.1485882100649095,3.106087991646827,moving_peaks
34,0.39433584714082304,0.08421339006980252,0.4612128788873864,1.0,-0.15049705654672582,-9.57478351059588,True,-9.424286454049154,logei,0.26958889997331426,False,0.75,7,904f70e3-281c-4bb5-ac62-e654cac713a7,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1,x2,x3",2.9574997815819173,1.498619581017843,3.107996838128643,105.38249878748901,1.4588802005640742,3.0994852584555592,-0.1485882100649095,3.106087991646827,moving_peaks
35,0.7871696763285049,0.45523483381570234,0.0,1.0,-0.08780485417432853,-4.363272717544449,True,-4.27546786337012,logei,0.24414010002510622,False,0.75,7,904f70e3-281c-4bb5-ac62-e654cac713a7,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1,x2,x3",2.9574997815819173,1.498619581017843,3.0453046357562457,108.42780342324525,1.4588802005640742,3.09793724066415,-0.1485882100649095,3.106087991646827,moving_peaks
36,0.0,0.5736662578905299,0.32947491986608507,1.0,0.17432062073412105,2.3984033323103082,True,2.224082711576187,logei,0.2659173999563791,False,0.75,7,904f70e3-281c-4bb5-ac62-e654cac713a7,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1,x2,x3",2.9574997815819173,1.498619581017843,2.783179160847796,111.21098258409305,1.4588802005640742,3.089193960669251,-0.1485882100649095,3.106087991646827,moving_peaks
37,0.0,0.564857353272946,0.3282698184964924,1.0,0.1356176889542367,-3.344543188858403,True,-3.4801608778126396,logei,0.2984108999953605,False,0.75,7,904f70e3-281c-4bb5-ac62-e654cac713a7,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1,x2,x3",2.9574997815819173,1.498619581017843,2.8218820926276806,114.03286467672072,1.4588802005640742,3.0819693155870467,-0.1485882100649095,3.106087991646827,moving_peaks
38,0.8370910568867382,0.19717881939389284,0.27313541445710204,1.0,0.5616999040363531,0.29715495849908835,True,-0.2645449455372647,logei,0.36099339998327196,False,0.75,7,904f70e3-281c-4bb5-ac62-e654cac713a7,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1,x2,x3",2.9574997815819173,1.498619581017843,2.3957998775455644,116.42866455426629,1.4588802005640742,3.063912225112271,-0.1485882100649095,3.106087991646827,moving_peaks
39,1.0,0.5399840748062312,0.3354830113358496,1.0,-0.14781263576326564,6.256419221944228,True,6.404231857707494,logei,0.2240999999921769,False,0.75,7,904f70e3-281c-4bb5-ac62-e654cac713a7,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1,x2,x3",2.9574997815819173,1.498619581017843,3.105312417345183,119.53397697161148,1.4588802005640742,3.0649737685028584,-0.1485882100649095,3.106087991646827,moving_peaks
40,1.0,0.5168891198138311,0.3437864259564396,1.0,-0.03791144684571688,4.020387091872954,True,4.058298538718671,logei,0.19297430000733584,False,0.75,7,904f70e3-281c-4bb5-ac62-e654cac713a7,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1,x2,x3",2.9574997815819173,1.498619581017843,2.995411228427634,122.52938820003911,1.4588802005640742,3.0632347050009776,-0.1485882100649095,3.106087991646827,moving_peaks
41,1.0,0.29696298956096034,0.27379110833948916,1.0,0.24294217369848686,-3.00894612603954,True,-3.251888299738027,logei,0.3576918999897316,False,2.0,7,904f70e3-281c-4bb5-ac62-e654cac713a7,gaussian,5.0,0,exact,value,learned,12.5,"x0,x1,x2,x3",2.9574997815819173,1.498619581017843,2.7145576078834304,125.24394580792254,1.4588802005640742,3.0547303855590866,-0.1485882100649095,3.106087991646827,moving_peaks
42,1.0,0.5874667373744912,0.34216852340836507,1.0,-0.3885382103643393,0.22663276698601537,True,0.6151709773503546,logei,0.20027209998806939,False,2.0,7,904f70e3-281c-4bb5-ac62-e654cac713a7,gaussian,5.0,0,exact,value,learned,12.5,"x0,x1,x2,x3",2.9574997815819173,1.498619581017843,3.3460379919462566,128.5899837998688,1.4588802005640742,3.0616662809492574,-0.1485882100649095,3.106087991646827,moving_peaks
43,1.0,0.5737835040709948,0.3453382223898988,1.0,-0.31562789555625703,-1.8774960350469714,True,-1.5618681394907143,logei,0.1654722000239417,False,2.0,7,904f70e3-281c-4bb5-ac62-e654cac713a7,gaussian,5.0,0,exact,value,learned,12.5,"x0,x1,x2,x3",2.9574997815819173,1.498619581017843,3.2731276771381745,131.86311147700698,1.4588802005640742,3.0665839878373715,-0.1485882100649095,3.106087991646827,moving_peaks
44,1.0,0.5651797760240364,0.34493222854159905,1.0,-0.2710945437674567,-1.5409950119134863,True,-1.2699004681460297,logei,0.19779230002313852,False,2.0,7,904f70e3-281c-4bb5-ac62-e654cac713a7,gaussian,5.0,0,exact,value,learned,12.5,"x0,x1,x2,x3",2.9574997815819173,1.498619581017843,3.228594325349374,135.09170580235636,1.4588802005640742,3.0702660409626445,-0.1485882100649095,3.106087991646827,moving_peaks
45,0.15338837877531547,0.5753064665436325,0.3442299785023127,1.0,0.8622072058400196,2.770004430207438,True,1.9077972243674182,logei,0.24293500004569069,False,2.0,7,904f70e3-281c-4bb5-ac62-e654cac713a7,gaussian,5.0,0,exact,value,learned,12.5,"x0,x1,x2,x3",2.9574997815819173,1.498619581017843,2.0952925757418974,137.18699837809825,1.4588802005640742,3.048599963957739,-0.1485882100649095,3.106087991646827,moving_peaks
46,0.14302355789143015,0.5689597658834171,0.3446267390057337,1.0,0.7987237018928919,4.646606725040801,True,3.847883023147909,logei,0.2294256000313908,False,2.0,7,904f70e3-281c-4bb5-ac62-e654cac713a7,gaussian,5.0,0,exact,value,learned,12.5,"x0,x1,x2,x3",2.9574997815819173,1.498619581017843,2.1587760796890256,139.3457744577873,1.4588802005640742,3.0292559664736367,-0.1485882100649095,3.106087991646827,moving_peaks
47,0.1307134991441653,0.5631370177579768,0.3450274625817572,1.0,0.7301628751590883,0.10123604977697542,True,-0.6289268253821129,logei,0.35452980000991374,False,2.0,7,904f70e3-281c-4bb5-ac62-e654cac713a7,gaussian,5.0,0,exact,value,learned,12.5,"x0,x1,x2,x3",2.9574997815819173,1.498619581017843,2.227336906422829,141.57311136421012,1.4588802005640742,3.012193858812981,-0.1485882100649095,3.106087991646827,moving_peaks
