iteration,x0,x1,x2,x3,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,min_distance_redirect,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,-3.8034411236433963,-0.0073946886132230105,1.0393431820631802,-4.826224554271288,1.122161253354696,10.129399387249421,True,9.007238133894726,logei,0.0,False,False,11,7377dc57-6ddd-4553-badc-2739125914eb,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2,x3",3.638939073438052,1.122161253354696,2.5167778200833557,2.5167778200833557,2.5167778200833557,2.5167778200833557,1.122161253354696,2.5167778200833557,rastrigin
2,-3.6052368939268513,4.384880875114184,-4.398893300181024,-3.791114758151189,-2.589411318697764,2.0446353987781216,True,4.6340467174758855,logei,0.0,False,False,11,7377dc57-6ddd-4553-badc-2739125914eb,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2,x3",3.638939073438052,1.122161253354696,6.228350392135816,8.745128212219171,2.5167778200833557,4.372564106109586,1.122161253354696,2.5167778200833557,rastrigin
3,4.590883361707777,1.2480879902349606,-1.3415104130069402,0.11663382326540983,0.16478439894405786,1.4542729511177237,True,1.2894885521736659,logei,0.0,False,False,11,7377dc57-6ddd-4553-badc-2739125914eb,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2,x3",3.638939073438052,1.122161253354696,3.474154674493994,12.219282886713165,2.5167778200833557,4.073094295571055,1.122161253354696,2.5167778200833557,rastrigin
4,1.667511833772024,-2.300837726606036,-3.7072069338423774,2.949525447720876,0.11464309890972615,1.6826536605709892,True,1.568010561661263,logei,0.0,False,False,11,7377dc57-6ddd-4553-badc-2739125914eb,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2,x3",3.638939073438052,1.122161253354696,3.5242959745283255,15.74357886124149,2.5167778200833557,3.9358947153103725,1.122161253354696,2.5167778200833557,rastrigin
5,1.744492381209434,0.12679489006756306,3.2433811043292993,0.5025307532290695,0.8511273162755029,-11.927949246833325,True,-12.779076563108829,logei,0.0,False,False,11,7377dc57-6ddd-4553-badc-2739125914eb,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2,x3",3.638939073438052,1.122161253354696,2.787811757162549,18.53139061840404,2.5167778200833557,3.706278123680808,1.122161253354696,2.5167778200833557,rastrigin
6,-5.12,-1.8754848832952555,-0.00905019804120187,-5.12,0.4817861635876442,-4.367695748292677,True,-4.849481911880321,logei,0.3265194999985397,False,False,11,7377dc57-6ddd-4553-badc-2739125914eb,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2,x3",3.638939073438052,1.122161253354696,3.1571529098504074,21.688543528254446,2.5167778200833557,3.6147572547090743,1.122161253354696,2.5167778200833557,rastrigin
7,-3.815647692398808,0.5164218586608982,0.9286361391683684,-2.354478562533681,0.4832116032977629,-4.518612796892933,True,-5.001824400190696,logei,0.34546209999825805,False,True,11,7377dc57-6ddd-4553-badc-2739125914eb,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2,x3",3.638939073438052,1.122161253354696,3.155727470140289,24.844270998394734,2.5167778200833557,3.549181571199248,1.122161253354696,2.5167778200833557,rastrigin
8,-2.800624370349041,0.27715991099230025,2.0536790987083813,-5.12,0.682819278380584,3.2520055755550796,True,2.569186297174496,logei,0.48285650002071634,False,False,11,7377dc57-6ddd-4553-badc-2739125914eb,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2,x3",3.638939073438052,1.122161253354696,2.956119795057468,27.800390793452202,2.5167778200833557,3.4750488491815252,1.122161253354696,2.5167778200833557,rastrigin
9,-4.124663345392673,-0.10734582821638661,-2.0574515324182903,-5.079713119858325,0.9852957415310988,-6.721263757537948,True,-7.706559499069047,logei,0.623243400012143,False,True,11,7377dc57-6ddd-4553-badc-2739125914eb,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2,x3",3.638939073438052,1.122161253354696,2.6536433319069532,30.454034125359154,2.5167778200833557,3.3837815694843503,1.122161253354696,2.5167778200833557,rastrigin
10,-4.843846727951351,0.4223073941170163,0.7817934545908947,-5.031932171893571,-0.3417307248627842,4.005029794288791,True,4.346760519151575,logei,0.6413974000024609,False,False,11,7377dc57-6ddd-4553-badc-2739125914eb,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2,x3",3.638939073438052,1.122161253354696,3.980669798300836,34.43470392365999,2.5167778200833557,3.443470392365999,1.122161253354696,2.5167778200833557,rastrigin
11,-3.526982748315277,2.518544841659303,1.0697995505899875,-4.680150376010212,-1.1154306825745,-12.621950558438408,True,-11.506519875863908,logei,0.5126384000177495,False,False,11,7377dc57-6ddd-4553-badc-2739125914eb,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2,x3",3.638939073438052,1.122161253354696,4.754369756012552,39.18907367967254,2.5167778200833557,3.5626430617884126,1.122161253354696,2.5167778200833557,rastrigin
12,-3.4300652747182734,-0.527396348167473,1.9051999975009624,-4.005924474028465,0.08590704829275918,3.0479319919523418,True,2.9620249436595825,logei,0.36921249999431893,False,True,11,7377dc57-6ddd-4553-badc-2739125914eb,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2,x3",3.638939073438052,1.122161253354696,3.5530320251452925,42.74210570481783,2.5167778200833557,3.5618421420681528,1.122161253354696,2.5167778200833557,rastrigin
13,-0.7672903097546442,-0.32305208129646523,0.10040012602662163,-4.939572569093624,1.1302481668368445,7.256326397406646,True,6.126078230569801,logei,0.2931267999811098,False,True,11,7377dc57-6ddd-4553-badc-2739125914eb,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2,x3",3.638939073438052,1.1302481668368445,2.508690906601207,45.25079661141904,2.508690906601207,3.4808305085706954,1.122161253354696,2.5167778200833557,rastrigin
14,-0.04100075615277987,-0.20552437046789152,1.8471696018891057,-5.056075970810614,1.6023075208497624,6.331385488414312,True,4.72907796756455,logei,0.8909835999947973,False,True,11,7377dc57-6ddd-4553-badc-2739125914eb,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2,x3",3.638939073438052,1.6023075208497624,2.0366315525882897,47.28742816400733,2.0366315525882897,3.377673440286238,1.122161253354696,2.5167778200833557,rastrigin
15,-4.942078209672521,1.3346428519851044,-3.1863922644294034,1.816690662061017,0.3278540612488407,-1.9009390688409555,True,-2.2287931300897963,logei,0.5645348999532871,False,True,11,7377dc57-6ddd-4553-badc-2739125914eb,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2,x3",3.638939073438052,1.6023075208497624,3.3110850121892113,50.59851317619654,2.0366315525882897,3.373234211746436,1.122161253354696,2.5167778200833557,rastrigin
16,3.924431946068741,0.1334033988769967,0.360190546773306,-4.655958142985729,0.02465990119769189,-3.695250123137893,True,-3.7199100243355847,logei,1.2735479000257328,False,True,11,7377dc57-6ddd-4553-badc-2739125914eb,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2,x3",3.638939073438052,1.6023075208497624,3.61427917224036,54.2127923484369,2.0366315525882897,3.388299521777306,1.122161253354696,2.5167778200833557,rastrigin
17,-4.480983294812873,5.12,-5.118662950968946,-2.4322420989657614,-2.391941206315851,-4.973316590196731,True,-2.58137538388088,logei,0.8721234999829903,False,False,11,7377dc57-6ddd-4553-badc-2739125914eb,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2,x3",3.638939073438052,1.6023075208497624,6.030880279753903,60.2436726281908,2.0366315525882897,3.543745448717106,1.122161253354696,2.5167778200833557,rastrigin
18,-5.012068846635505,-0.8399625270844799,-0.42786898719778854,-4.825320951321024,-0.21100751720789382,-7.17221561723663,True,-6.9612081000287365,logei,0.4344635999877937,False,True,11,7377dc57-6ddd-4553-badc-2739125914eb,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2,x3",3.638939073438052,1.6023075208497624,3.8499465906459456,64.09361921883675,2.0366315525882897,3.5607566232687082,1.122161253354696,2.5167778200833557,rastrigin
19,-2.6110291915065003,-0.12802359431602728,0.9113402800957281,-5.12,0.7499742514360069,3.4188060344586626,True,2.6688317830226556,logei,0.4823432000121102,False,False,11,7377dc57-6ddd-4553-badc-2739125914eb,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2,x3",3.638939073438052,1.6023075208497624,2.8889648220020447,66.98258404083879,2.0366315525882897,3.5253991600441466,1.122161253354696,2.5167778200833557,rastrigin
20,-0.33853030770843784,0.21567295994282532,1.2732905618051191,-4.059588497060856,1.0090566803566987,-9.000361720164957,True,-10.009418400521655,logei,0.29483960004290566,False,True,11,7377dc57-6ddd-4553-badc-2739125914eb,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2,x3",3.638939073438052,1.6023075208497624,2.629882393081353,69.61246643392015,2.0366315525882897,3.480623321696007,1.122161253354696,2.5167778200833557,rastrigin
21,-4.858155224596701,0.2904389954011837,2.7298413983518683,-4.540626529461539,-1.2189616304185102,3.2121583270579412,True,4.431119957476452,logei,0.5808104000170715,False,True,11,7377dc57-6ddd-4553-badc-2739125914eb,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2,x3",3.638939073438052,1.6023075208497624,4.857900703856562,74.4703671377767,2.0366315525882897,3.5462079589417477,1.122161253354696,2.5167778200833557,rastrigin
22,-4.936741472107712,0.049412095052988825,0.5859910387122591,-3.360975208089216,0.09003626537058418,1.2578031951817354,True,1.1677669298111513,logei,0.3019553000340238,False,True,11,7377dc57-6ddd-4553-badc-2739125914eb,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2,x3",3.638939073438052,1.6023075208497624,3.5489028080674676,78.01926994584417,2.0366315525882897,3.546330452083826,1.122161253354696,2.5167778200833557,rastrigin
23,-0.3976230136480874,-1.4892911590284847,1.838261488140482,-4.567860792274949,-0.7040601903697031,0.477466842805193,True,1.1815270331748962,logei,0.28445659996941686,False,True,11,7377dc57-6ddd-4553-badc-2739125914eb,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2,x3",3.638939073438052,1.6023075208497624,4.342999263807755,82.36226920965193,2.0366315525882897,3.5809682265066054,1.122161253354696,2.5167778200833557,rastrigin
24,-2.1943668097850013,-1.263304258454904,2.88576836787436,-3.6946022410104002,0.6101290252109575,4.68454667804378,True,4.074417652832823,logei,0.9417033999925479,False,True,11,7377dc57-6ddd-4553-badc-2739125914eb,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2,x3",3.638939073438052,1.6023075208497624,3.0288100482270943,85.39107925787903,2.0366315525882897,3.5579616357449595,1.122161253354696,2.5167778200833557,rastrigin
