iteration,x0,x1,x2,x3,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,min_distance_redirect,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,-1.7718038875590585,4.989714875780357,-1.8564010139083087,2.9547411027970965,1.0327178832228523,-0.7243335491200713,True,-1.7570514323429236,pi,0.0,False,False,8,3366e489-4e46-4289-8b70-e63f14f615d2,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3",3.638939073438052,1.0327178832228523,2.6062211902151997,2.6062211902151997,2.6062211902151997,2.6062211902151997,1.0327178832228523,2.6062211902151997,rastrigin
2,3.7877402797692534,-1.1152915810386537,-0.63608961922254,-1.303051232365025,0.8059804770565494,0.802437494061952,True,-0.0035429829945974323,pi,0.0,False,False,8,3366e489-4e46-4289-8b70-e63f14f615d2,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3",3.638939073438052,1.0327178832228523,2.8329585963815025,5.439179786596702,2.6062211902151997,2.719589893298351,0.8059804770565494,2.8329585963815025,rastrigin
3,-4.0247951721187905,-0.21539374937377787,-2.6485540343328533,-2.4868326548364315,0.03811175389629434,1.0092186540531904,True,0.9711069001568962,pi,0.0,False,False,8,3366e489-4e46-4289-8b70-e63f14f615d2,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3",3.638939073438052,1.0327178832228523,3.6008273195417573,9.040007106138459,2.6062211902151997,3.013335702046153,0.03811175389629434,3.6008273195417573,rastrigin
4,-3.2283488580155915,-3.134827019219858,3.213595342387415,-0.7886419134031222,0.7637179221077934,-0.4237278937439206,True,-1.187445815851714,pi,0.0,False,False,8,3366e489-4e46-4289-8b70-e63f14f615d2,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3",3.638939073438052,1.0327178832228523,2.8752211513302584,11.915228257468717,2.6062211902151997,2.9788070643671793,0.03811175389629434,3.6008273195417573,rastrigin
5,-2.499374027179765,0.9308452020778146,1.0677483116385869,1.5038261970963243,1.0689624694041593,2.5934198917035354,True,1.524457422299376,pi,0.0,False,False,8,3366e489-4e46-4289-8b70-e63f14f615d2,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3",3.638939073438052,1.0689624694041593,2.5699766040338927,14.48520486150261,2.5699766040338927,2.897040972300522,1.0689624694041593,2.5699766040338927,rastrigin
6,-1.0431501276337647,1.2222767521772155,1.8817314619087089,2.147120643956306,2.3632042030885683,2.282040856033425,True,-0.08116334705514339,pi,0.44254049996379763,False,True,8,3366e489-4e46-4289-8b70-e63f14f615d2,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3",3.638939073438052,2.3632042030885683,1.2757348703494835,15.760939731852092,1.2757348703494835,2.6268232886420155,1.0689624694041593,2.5699766040338927,rastrigin
7,-3.479478011653069,0.7691342277064797,0.6654525046416968,1.2483089433890868,0.2811223826094401,1.3215260307938066,True,1.0404036481843666,pi,0.4874674000311643,False,False,8,3366e489-4e46-4289-8b70-e63f14f615d2,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3",3.638939073438052,2.3632042030885683,3.357816690828612,19.118756422680704,1.2757348703494835,2.731250917525815,1.0689624694041593,2.5699766040338927,rastrigin
8,-1.840530991103682,0.7450678095628351,0.41281083031827936,2.110391647187938,1.461633901236135,0.8507941628268401,True,-0.610839738409295,pi,0.572831799974665,False,True,8,3366e489-4e46-4289-8b70-e63f14f615d2,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3",3.638939073438052,2.3632042030885683,2.1773051722019168,21.29606159488262,1.2757348703494835,2.6620076993603274,1.0689624694041593,2.5699766040338927,rastrigin
9,-0.7973204065443689,0.4368694476252566,1.5047635190338484,3.1870020590807444,0.4134736945980906,0.026668375837152147,True,-0.38680531876093843,pi,0.43616639997344464,False,True,8,3366e489-4e46-4289-8b70-e63f14f615d2,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3",3.638939073438052,2.3632042030885683,3.225465378839961,24.52152697372258,1.2757348703494835,2.724614108191398,1.0689624694041593,2.5699766040338927,rastrigin
10,4.540910377795126,1.1878406058700008,0.7735640759159716,-1.7105215651952856,0.0835753976416677,0.06411966971710203,True,-0.019455727924565666,pi,0.5047970999730751,False,True,8,3366e489-4e46-4289-8b70-e63f14f615d2,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3",3.638939073438052,2.3632042030885683,3.555363675796384,28.076890649518965,1.2757348703494835,2.8076890649518966,1.0689624694041593,2.5699766040338927,rastrigin
11,-3.004246690165635,0.9794885730591139,1.4654170845159253,2.4332596510761535,0.837940375119832,1.618780593117258,True,0.7808402179974261,pi,0.4065728000132367,False,True,8,3366e489-4e46-4289-8b70-e63f14f615d2,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3",3.638939073438052,2.3632042030885683,2.80099869831822,30.877889347837186,1.2757348703494835,2.8070808498033806,1.0689624694041593,2.5699766040338927,rastrigin
12,-2.768373335496002,1.0492919190004475,2.7485905089434777,1.2022535482926742,1.4672868682205218,2.581902950778839,True,1.1146160825583173,pi,0.40070470003411174,False,True,8,3366e489-4e46-4289-8b70-e63f14f615d2,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3",3.638939073438052,2.3632042030885683,2.17165220521753,33.049541553054716,1.2757348703494835,2.7541284627545597,1.0689624694041593,2.5699766040338927,rastrigin
