delta_x0,delta_x1,delta_l2_norm,iteration,final_best_true,final_simple_regret_true,final_cum_regret_true,final_avg_regret_true,final_inference_simple_regret_true,auc_simple_regret_true,auc_inference_simple_regret_true,acq_opt_failures,acquisition,objective,jitter_std,jitter_iteration,iterations,seed,run_id,error_model,oracle_model,baseline,xi,kappa,runtime_sec,y_opt,dataset,param_columns
-1.2755682435444466,-0.5839968699712661,1.4028993862979984,0.0,1.8933592072744705,0.7541678296579859,93.65529813757043,1.8731059627514086,1.4925527018884641,41.46013521872686,71.45028671627576,0.0,ei,composite,5.167794,0,50,10,6cbd5edf-3e58-4ed8-970c-2076ca9b6cc2,gaussian,gradient_boosting,False,0.01,2.0,7.936550999991596,2.6475270369324564,iso_branin,"x0,x1"
-1.2755682435444466,-0.5839968699712661,1.4028993862979984,0.0,1.6861976582664506,0.9613293786660058,130.1813421920088,2.603626843840176,0.9613293786660058,49.63477726244288,49.63477726244288,0.0,random,composite,0.0,0,50,10,0a036338-e4e0-414d-a8c0-7e6e7d0a48a3,none,gradient_boosting,True,0.01,2.0,0.04915720003191382,2.6475270369324564,iso_branin,"x0,x1"
-1.2755682435444466,-0.5839968699712661,1.4028993862979984,0.0,1.6861976582664506,0.9613293786660058,130.1813421920088,2.603626843840176,0.9613293786660058,49.63477726244288,49.63477726244288,0.0,random,composite,0.25839,0,50,10,b0d1b19f-6317-4da1-a283-3b0d6d8b369b,gaussian,gradient_boosting,False,0.01,2.0,0.03469209995819256,2.6475270369324564,iso_branin,"x0,x1"
-1.2755682435444466,-0.5839968699712661,1.4028993862979984,0.0,1.6861976582664506,0.9613293786660058,130.1813421920088,2.603626843840176,1.7848267080068976,49.63477726244288,87.12141571578296,0.0,random,composite,1.033559,0,50,10,730a3414-0293-45a9-b3bb-1380d4213613,gaussian,gradient_boosting,False,0.01,2.0,0.04093259997898713,2.6475270369324564,iso_branin,"x0,x1"
-1.2755682435444466,-0.5839968699712661,1.4028993862979984,0.0,1.6861976582664506,0.9613293786660058,130.1813421920088,2.603626843840176,1.678060254074988,49.63477726244288,96.43397108112505,0.0,random,composite,5.167794,0,50,10,6572dd46-df13-4557-91ba-8b0bba1784d9,gaussian,gradient_boosting,False,0.01,2.0,0.03805360000114888,2.6475270369324564,iso_branin,"x0,x1"
-1.2755682435444466,-0.5839968699712661,1.4028993862979984,0.0,1.5328862820356264,1.11464075489683,131.1906572124552,2.623813144249104,1.11464075489683,54.61739698994467,54.61739698994467,0.0,sobol,composite,0.0,0,50,10,2acda731-06ce-41ad-aaf9-069b52475154,none,gradient_boosting,True,0.01,2.0,0.05552049999823794,2.6475270369324564,iso_branin,"x0,x1"
-1.2755682435444466,-0.5839968699712661,1.4028993862979984,0.0,1.5328862820356264,1.11464075489683,131.1906572124552,2.623813144249104,1.11464075489683,54.61739698994467,54.61739698994467,0.0,sobol,composite,0.25839,0,50,10,9ba98519-6a68-4465-905f-fa7efc4b75c4,gaussian,gradient_boosting,False,0.01,2.0,0.0463356000254862,2.6475270369324564,iso_branin,"x0,x1"
-1.2755682435444466,-0.5839968699712661,1.4028993862979984,0.0,1.5328862820356264,1.11464075489683,131.1906572124552,2.623813144249104,1.7088306780921672,54.61739698994467,84.69610194056824,0.0,sobol,composite,1.033559,0,50,10,f9a2aeb6-8f3b-4e2f-9499-59f0bf41f43a,gaussian,gradient_boosting,False,0.01,2.0,0.04987689998233691,2.6475270369324564,iso_branin,"x0,x1"
-1.2755682435444466,-0.5839968699712661,1.4028993862979984,0.0,1.5328862820356264,1.11464075489683,131.1906572124552,2.623813144249104,2.4215918734595476,54.61739698994467,72.26123709054136,0.0,sobol,composite,5.167794,0,50,10,77c7febf-de62-4a99-97c4-0a157266b925,gaussian,gradient_boosting,False,0.01,2.0,0.03678919997764751,2.6475270369324564,iso_branin,"x0,x1"
-2.671010539185228,4.907168738326234,5.587002982534092,0.0,1.1097356483854715,2.204985218938769,131.69452692308764,2.6338905384617526,2.204985218938769,112.14773922854573,112.14773922854573,0.0,logei,composite,0.0,0,50,9,55439c1f-1bd2-4e2b-84af-535331330aee,none,gradient_boosting,True,0.01,2.0,9.599227000027895,3.3147208673242403,iso_branin,"x0,x1"
-2.671010539185228,4.907168738326234,5.587002982534092,0.0,2.162550581715354,1.1521702856088862,122.59319212534541,2.451863842506908,1.1521702856088862,72.78413822569536,77.54282389771092,0.0,logei,composite,0.25839,0,50,9,f154ce31-5ca1-4c50-8b8b-61c09eafca17,gaussian,gradient_boosting,False,0.01,2.0,9.34854279999854,3.3147208673242403,iso_branin,"x0,x1"
-2.671010539185228,4.907168738326234,5.587002982534092,0.0,1.4707662079395525,1.8439546593846878,132.7558657550406,2.655117315100812,2.2062157670719627,103.92270022764272,119.56686149867906,0.0,logei,composite,1.033559,0,50,9,3b0eb398-30a2-4ff9-bd97-8ec401bd85c9,gaussian,gradient_boosting,False,0.01,2.0,8.764504600025248,3.3147208673242403,iso_branin,"x0,x1"
-2.671010539185228,4.907168738326234,5.587002982534092,0.0,1.2121187789978654,2.1026020883263747,143.97858739577782,2.8795717479155565,2.1732150783826087,109.02597307862284,119.60008814844767,0.0,logei,composite,5.167794,0,50,9,c0881faf-2ac6-4a30-b027-2d9837dc0bdd,gaussian,gradient_boosting,False,0.01,2.0,8.916330299980473,3.3147208673242403,iso_branin,"x0,x1"
-2.671010539185228,4.907168738326234,5.587002982534092,0.0,2.0394133799794876,1.2753074873447527,129.53130607807583,2.5906261215615167,1.2753074873447527,89.74020976764498,89.74020976764498,0.0,qnei,composite,0.0,0,50,9,82decdd5-d630-4248-8642-ff9c5af46491,none,gradient_boosting,True,0.01,2.0,10.724183599988464,3.3147208673242403,iso_branin,"x0,x1"
-2.671010539185228,4.907168738326234,5.587002982534092,0.0,1.6912458979098395,1.6234749694144008,136.24941444358362,2.7249882888716725,1.6829992543441432,92.5832524607098,97.39610360605616,0.0,qnei,composite,0.25839,0,50,9,3ed59e79-fd85-4eac-b02a-707777a326e0,gaussian,gradient_boosting,False,0.01,2.0,10.35028890002286,3.3147208673242403,iso_branin,"x0,x1"
-2.671010539185228,4.907168738326234,5.587002982534092,0.0,1.326812954998181,1.9879079123260592,146.1082092335647,2.9221641846712942,2.199512451135872,101.9238111721099,106.78635044532186,0.0,qnei,composite,1.033559,0,50,9,e59ba778-55b8-4206-b168-00f8edc224fe,gaussian,gradient_boosting,False,0.01,2.0,10.994549399998505,3.3147208673242403,iso_branin,"x0,x1"
-2.671010539185228,4.907168738326234,5.587002982534092,0.0,1.2726787817539318,2.0420420855703085,181.14033452748367,3.6228066905496736,2.3770959839795727,111.96770472921247,163.4006014372194,0.0,qnei,composite,5.167794,0,50,9,b2ff5fd1-165d-4052-82a3-75745add3c0a,gaussian,gradient_boosting,False,0.01,2.0,12.444614599982742,3.3147208673242403,iso_branin,"x0,x1"
-2.671010539185228,4.907168738326234,5.587002982534092,0.0,2.279870314927152,1.0348505523970881,122.1163626997884,2.442327253995768,1.0348505523970881,71.25120246894507,71.25120246894507,0.0,ucb,composite,0.0,0,50,9,5a255c85-df4a-4305-8111-aaea23a3f258,none,gradient_boosting,True,0.01,2.0,8.078233399952296,3.3147208673242403,iso_branin,"x0,x1"
-2.671010539185228,4.907168738326234,5.587002982534092,0.0,1.6880350092448435,1.6266858580793968,123.82672819490283,2.4765345638980567,2.0192518883684416,92.70962929936773,103.67668473713913,0.0,ucb,composite,0.25839,0,50,9,ba897c0d-7e3e-42c3-a81b-b31819eb4e00,gaussian,gradient_boosting,False,0.01,2.0,8.813201300043147,3.3147208673242403,iso_branin,"x0,x1"
-2.671010539185228,4.907168738326234,5.587002982534092,0.0,1.2597195562994135,2.055001311024827,142.948276266198,2.8589655253239603,2.5825969580714787,105.72628501472921,126.59294232470441,0.0,ucb,composite,1.033559,0,50,9,e89b5cec-6e4c-4958-8547-61b66750bf83,gaussian,gradient_boosting,False,0.01,2.0,7.898653799958993,3.3147208673242403,iso_branin,"x0,x1"
-2.671010539185228,4.907168738326234,5.587002982534092,0.0,1.8085633617910974,1.5061575055331429,142.23465633276749,2.8446931266553497,1.5061575055331429,90.1811714375454,97.75433116615494,0.0,ucb,composite,5.167794,0,50,9,429c3c65-8851-433c-8088-560e4d7a7cc6,gaussian,gradient_boosting,False,0.01,2.0,8.123297500016633,3.3147208673242403,iso_branin,"x0,x1"
-2.671010539185228,4.907168738326234,5.587002982534092,0.0,1.1097356483854715,2.204985218938769,131.69452692308764,2.6338905384617526,2.204985218938769,112.14773922854573,112.14773922854573,0.0,ei,composite,0.0,0,50,9,db6e2683-7f21-47dc-8a27-761cc78561c4,none,gradient_boosting,True,0.01,2.0,9.631474299996626,3.3147208673242403,iso_branin,"x0,x1"
-2.671010539185228,4.907168738326234,5.587002982534092,0.0,1.8960193050868555,1.4187015622373849,123.17033076689204,2.4634066153378407,1.4187015622373849,92.78611216741511,95.26074204740705,0.0,ei,composite,0.25839,0,50,9,5c808946-0d1f-407c-9527-17f800050f97,gaussian,gradient_boosting,False,0.01,2.0,8.873160400020424,3.3147208673242403,iso_branin,"x0,x1"
-2.671010539185228,4.907168738326234,5.587002982534092,0.0,1.414767994688014,1.8999528726362263,131.81377242210394,2.636275448442079,2.1732150783826087,100.45906959335065,111.6893057264824,0.0,ei,composite,1.033559,0,50,9,a75ea618-5ea4-4bc2-87b5-669b7f835e59,gaussian,gradient_boosting,False,0.01,2.0,8.064824400004,3.3147208673242403,iso_branin,"x0,x1"
-2.671010539185228,4.907168738326234,5.587002982534092,0.0,1.0454166294435545,2.269304237880686,193.7222029599635,3.8744440591992704,4.113007077015858,113.83493870055952,171.89460232621508,0.0,ei,composite,5.167794,0,50,9,099b3abb-03b2-4f0b-85e4-8b8f0a33554e,gaussian,gradient_boosting,False,0.01,2.0,6.995112300035544,3.3147208673242403,iso_branin,"x0,x1"
-2.671010539185228,4.907168738326234,5.587002982534092,0.0,1.4832205312561848,1.8315003360680555,173.7613050547559,3.4752261010951178,1.8315003360680555,96.93501334795108,96.93501334795108,0.0,random,composite,0.0,0,50,9,688b01ea-9d67-4567-96a1-89ecb683c084,none,gradient_boosting,True,0.01,2.0,0.046277199988253415,3.3147208673242403,iso_branin,"x0,x1"
-2.671010539185228,4.907168738326234,5.587002982534092,0.0,1.4832205312561848,1.8315003360680555,173.7613050547559,3.4752261010951178,2.3358778401561886,96.93501334795108,115.38916698276815,0.0,random,composite,0.25839,0,50,9,047c98db-d053-47d9-8e8b-efb2c2c40b22,gaussian,gradient_boosting,False,0.01,2.0,0.04533440002705902,3.3147208673242403,iso_branin,"x0,x1"
-2.671010539185228,4.907168738326234,5.587002982534092,0.0,1.4832205312561848,1.8315003360680555,173.7613050547559,3.4752261010951178,2.1694160496193575,96.93501334795108,112.46895627411654,0.0,random,composite,1.033559,0,50,9,9b753b83-96d4-4234-8f59-95af45deb6c4,gaussian,gradient_boosting,False,0.01,2.0,0.035498599987477064,3.3147208673242403,iso_branin,"x0,x1"
-2.671010539185228,4.907168738326234,5.587002982534092,0.0,1.4832205312561848,1.8315003360680555,173.7613050547559,3.4752261010951178,4.080754344769469,96.93501334795108,158.49685573499497,0.0,random,composite,5.167794,0,50,9,d1c0ff6f-96d9-4cb1-bc55-46667aac8930,gaussian,gradient_boosting,False,0.01,2.0,0.03883690002840012,3.3147208673242403,iso_branin,"x0,x1"
-2.671010539185228,4.907168738326234,5.587002982534092,0.0,2.5574284412038963,0.757292426120344,168.64850929961986,3.372970185992397,0.757292426120344,74.1996577738464,74.1996577738464,0.0,sobol,composite,0.0,0,50,9,5418fa2d-4040-4f0d-8356-cce3ad537122,none,gradient_boosting,True,0.01,2.0,0.04973129997961223,3.3147208673242403,iso_branin,"x0,x1"
-2.671010539185228,4.907168738326234,5.587002982534092,0.0,2.5574284412038963,0.757292426120344,168.64850929961986,3.372970185992397,0.757292426120344,74.1996577738464,78.02133729961547,0.0,sobol,composite,0.25839,0,50,9,565e0530-6671-4448-8467-b0b79d96d8d7,gaussian,gradient_boosting,False,0.01,2.0,0.03858420002507046,3.3147208673242403,iso_branin,"x0,x1"
-2.671010539185228,4.907168738326234,5.587002982534092,0.0,2.5574284412038963,0.757292426120344,168.64850929961986,3.372970185992397,0.757292426120344,74.1996577738464,75.10117300245379,0.0,sobol,composite,1.033559,0,50,9,86099ecc-e836-4396-93b0-23c5d6288e4a,gaussian,gradient_boosting,False,0.01,2.0,0.0368655999773182,3.3147208673242403,iso_branin,"x0,x1"
-2.671010539185228,4.907168738326234,5.587002982534092,0.0,2.5574284412038963,0.757292426120344,168.64850929961986,3.372970185992397,0.757292426120344,74.1996577738464,120.61772552589603,0.0,sobol,composite,5.167794,0,50,9,c4455bf8-b641-46bf-8917-5abb87954812,gaussian,gradient_boosting,False,0.01,2.0,0.03498270001728088,3.3147208673242403,iso_branin,"x0,x1"
4.729281548541579,-4.705888540681705,6.67169325753929,0.0,1.493781415132275,1.5173600531968545,113.93472284405641,2.2786944568811283,1.5173600531968545,78.45641680812717,78.45641680812717,0.0,logei,composite,0.0,0,50,11,e4bde245-848a-4835-a0a9-3976071eb257,none,gradient_boosting,True,0.01,2.0,9.472797200025525,3.0111414683291295,iso_branin,"x0,x1"
4.729281548541579,-4.705888540681705,6.67169325753929,0.0,1.6544039438514073,1.3567375244777222,99.11214199979807,1.9822428399959613,1.5747347501436368,74.27293233313534,84.21143240946571,0.0,logei,composite,0.25839,0,50,11,d947b933-6cbe-4c79-8784-191c487ca69c,gaussian,gradient_boosting,False,0.01,2.0,9.77210910001304,3.0111414683291295,iso_branin,"x0,x1"
4.729281548541579,-4.705888540681705,6.67169325753929,0.0,1.7235472857239236,1.287594182605206,104.21798028275494,2.0843596056550986,1.8860547438905284,72.59920822064814,99.94376097940705,0.0,logei,composite,1.033559,0,50,11,46cc9b69-964c-4cac-9df2-bfeca960eba3,gaussian,gradient_boosting,False,0.01,2.0,8.291392000042833,3.0111414683291295,iso_branin,"x0,x1"
4.729281548541579,-4.705888540681705,6.67169325753929,0.0,1.1849094388631132,1.8262320294660164,156.0184225005674,3.1203684500113478,2.5756606937881177,90.41769414289712,111.40192114004475,0.0,logei,composite,5.167794,0,50,11,82a7c0b9-d21e-4404-99ef-ad41183968ec,gaussian,gradient_boosting,False,0.01,2.0,8.068889099988155,3.0111414683291295,iso_branin,"x0,x1"
4.729281548541579,-4.705888540681705,6.67169325753929,0.0,1.6126970619548016,1.398444406374328,112.47044014746889,2.249408802949378,1.398444406374328,75.96819925423583,75.96819925423583,0.0,qnei,composite,0.0,0,50,11,d9981468-f35a-4c71-8ad4-9adc317eea0e,none,gradient_boosting,True,0.01,2.0,10.740630199958105,3.0111414683291295,iso_branin,"x0,x1"
4.729281548541579,-4.705888540681705,6.67169325753929,0.0,1.9409064471565394,1.0702350211725902,105.23970987596707,2.1047941975193414,1.0782534668536647,68.21379499944098,71.07845734438034,0.0,qnei,composite,0.25839,0,50,11,cac6be34-1f1a-415a-8343-3e059a38ecdf,gaussian,gradient_boosting,False,0.01,2.0,11.269085800042376,3.0111414683291295,iso_branin,"x0,x1"
4.729281548541579,-4.705888540681705,6.67169325753929,0.0,1.798730345340455,1.2124111229886745,118.11944697790423,2.362388939558085,1.6486954799328692,77.1973842771841,83.49339834809423,0.0,qnei,composite,1.033559,0,50,11,4978ab62-c48c-4619-a9dd-f64394eec45f,gaussian,gradient_boosting,False,0.01,2.0,10.006014999991748,3.0111414683291295,iso_branin,"x0,x1"
4.729281548541579,-4.705888540681705,6.67169325753929,0.0,1.5720237309501484,1.4391177373789812,144.595070698305,2.8919014139661,2.0746385153251143,84.87735878946945,161.59814606388642,0.0,qnei,composite,5.167794,0,50,11,18e74be7-b76c-4b41-99db-a116e6322a9d,gaussian,gradient_boosting,False,0.01,2.0,12.384055599977728,3.0111414683291295,iso_branin,"x0,x1"
4.729281548541579,-4.705888540681705,6.67169325753929,0.0,1.9988459269235739,1.0122955414055557,108.04976162796467,2.1609952325592934,1.0122955414055557,61.311564733658614,61.311564733658614,0.0,ucb,composite,0.0,0,50,11,6432c662-3558-4135-bd58-0175ba369ef8,none,gradient_boosting,True,0.01,2.0,9.218121199985035,3.0111414683291295,iso_branin,"x0,x1"
4.729281548541579,-4.705888540681705,6.67169325753929,0.0,1.65386126994216,1.3572801983869696,109.53608441037615,2.190721688207523,1.4337470046151974,81.85693097197509,88.15613997368412,0.0,ucb,composite,0.25839,0,50,11,8dca8f56-2d56-4a7e-b70d-36e5fb04d87a,gaussian,gradient_boosting,False,0.01,2.0,8.830419400008395,3.0111414683291295,iso_branin,"x0,x1"
4.729281548541579,-4.705888540681705,6.67169325753929,0.0,1.486973078965327,1.5241683893638025,112.82738555804504,2.2565477111609007,1.9984328085708112,82.16996923848512,112.7311189557426,0.0,ucb,composite,1.033559,0,50,11,9d441010-d0c5-4210-8e00-6918ac2f0284,gaussian,gradient_boosting,False,0.01,2.0,8.532651100016665,3.0111414683291295,iso_branin,"x0,x1"
4.729281548541579,-4.705888540681705,6.67169325753929,0.0,1.4453702934219523,1.5657711749071772,134.72701327004864,2.6945402654009727,1.8975050448838453,81.58230626080203,98.26627579396296,0.0,ucb,composite,5.167794,0,50,11,9a4b1704-fcb5-45d9-920c-ebcd868cc8ef,gaussian,gradient_boosting,False,0.01,2.0,9.00673540000571,3.0111414683291295,iso_branin,"x0,x1"
4.729281548541579,-4.705888540681705,6.67169325753929,0.0,1.493781415132275,1.5173600531968545,117.77454852459464,2.3554909704918927,1.5173600531968545,78.45641680812717,78.45641680812717,0.0,ei,composite,0.0,0,50,11,bdf0bdda-a83e-49f5-8ef0-1c0d27b801e0,none,gradient_boosting,True,0.01,2.0,9.385477899981197,3.0111414683291295,iso_branin,"x0,x1"
4.729281548541579,-4.705888540681705,6.67169325753929,0.0,1.3382186188206138,1.6729228495085158,102.13620957436372,2.0427241914872742,1.6729228495085158,84.65027788931306,87.80103307811679,0.0,ei,composite,0.25839,0,50,11,517261c2-2808-40f7-a8d2-bdfbbc4c4799,gaussian,gradient_boosting,False,0.01,2.0,9.771103200037032,3.0111414683291295,iso_branin,"x0,x1"
4.729281548541579,-4.705888540681705,6.67169325753929,0.0,1.5718142708164127,1.4393271975127169,115.5170971312061,2.310341942624122,2.7670688325685404,76.33157258007009,129.4340128295239,0.0,ei,composite,1.033559,0,50,11,78ba780a-2779-41bb-b9f0-2123d79513ef,gaussian,gradient_boosting,False,0.01,2.0,7.284025000000838,3.0111414683291295,iso_branin,"x0,x1"
4.729281548541579,-4.705888540681705,6.67169325753929,0.0,1.2625963513322156,1.748545116996914,167.57069827705098,3.3514139655410196,3.592216785171775,87.12907979439035,165.91554831589627,0.0,ei,composite,5.167794,0,50,11,d80249dc-e0ca-44de-bc5e-469826927920,gaussian,gradient_boosting,False,0.01,2.0,7.076060399995185,3.0111414683291295,iso_branin,"x0,x1"
4.729281548541579,-4.705888540681705,6.67169325753929,0.0,1.7701666305520118,1.2409748377771177,143.7883117940884,2.875766235881768,1.2409748377771177,70.01234863800785,70.01234863800785,0.0,random,composite,0.0,0,50,11,f5af059c-ad14-441c-85c0-304e51ff69a8,none,gradient_boosting,True,0.01,2.0,0.03609329997561872,3.0111414683291295,iso_branin,"x0,x1"
4.729281548541579,-4.705888540681705,6.67169325753929,0.0,1.7701666305520118,1.2409748377771177,143.7883117940884,2.875766235881768,1.8975050448838453,70.01234863800785,93.31917099029667,0.0,random,composite,0.25839,0,50,11,304928bc-f811-4617-bcfe-b7be59c7ce1c,gaussian,gradient_boosting,False,0.01,2.0,0.03323130001081154,3.0111414683291295,iso_branin,"x0,x1"
4.729281548541579,-4.705888540681705,6.67169325753929,0.0,1.7701666305520118,1.2409748377771177,143.7883117940884,2.875766235881768,1.617396441249789,70.01234863800785,85.91922818287249,0.0,random,composite,1.033559,0,50,11,f26ce154-4e91-4074-a05b-5dbacbc1ff51,gaussian,gradient_boosting,False,0.01,2.0,0.03422309999587014,3.0111414683291295,iso_branin,"x0,x1"
4.729281548541579,-4.705888540681705,6.67169325753929,0.0,1.7701666305520118,1.2409748377771177,143.7883117940884,2.875766235881768,2.9885125865921376,70.01234863800785,146.2724921486164,0.0,random,composite,5.167794,0,50,11,483b6409-f164-4f35-8168-dd53b10b399d,gaussian,gradient_boosting,False,0.01,2.0,0.033401900029275566,3.0111414683291295,iso_branin,"x0,x1"
4.729281548541579,-4.705888540681705,6.67169325753929,0.0,2.270529770048629,0.7406116982805004,144.78281792685328,2.8956563585370656,0.7406116982805004,48.73921159218047,48.73921159218047,0.0,sobol,composite,0.0,0,50,11,4960696e-b3a3-41f7-905f-f8b39afe3192,none,gradient_boosting,True,0.01,2.0,0.034587500034831464,3.0111414683291295,iso_branin,"x0,x1"
4.729281548541579,-4.705888540681705,6.67169325753929,0.0,2.270529770048629,0.7406116982805004,144.78281792685328,2.8956563585370656,0.7406116982805004,48.73921159218047,49.46162472804443,0.0,sobol,composite,0.25839,0,50,11,73a8bdd6-2bae-4a4c-87e5-9964db2d6a38,gaussian,gradient_boosting,False,0.01,2.0,0.03665049996925518,3.0111414683291295,iso_branin,"x0,x1"
4.729281548541579,-4.705888540681705,6.67169325753929,0.0,2.270529770048629,0.7406116982805004,144.78281792685328,2.8956563585370656,2.0284988395806005,48.73921159218047,98.57529790567634,0.0,sobol,composite,1.033559,0,50,11,316c638e-103c-4d9b-93c8-616f900ef5ca,gaussian,gradient_boosting,False,0.01,2.0,0.0380701000103727,3.0111414683291295,iso_branin,"x0,x1"
