dataset,objective,acquisition,baseline,error_model,jitter_iteration,jitter_std,oracle_model,delta_l2_mean,delta_l2_std,final_simple_regret_mean,final_simple_regret_std,final_cum_regret_mean,final_cum_regret_std,final_avg_regret_mean,final_avg_regret_std,auc_simple_regret_mean,auc_simple_regret_std,runs
iso_branin,composite,ei,False,gaussian,0,0.25839,gradient_boosting,4.507463942488008,2.6216024344687194,1.4562879758481995,0.40308079609103986,110.82782093011369,19.33917845493885,2.2165564186022735,0.3867835690987771,83.7043364595613,22.686889655538472,5
iso_branin,composite,ei,False,gaussian,0,1.033559,gradient_boosting,4.507463942488008,2.6216024344687194,1.5524922545252848,0.3894661787856275,118.20037085709339,21.48711173432832,2.3640074171418677,0.4297422346865663,82.99360224888646,20.12574981436526,5
iso_branin,composite,ei,False,gaussian,0,5.167794,gradient_boosting,4.507463942488008,2.6216024344687194,1.7297620102428504,0.6065893146187376,151.8277797052379,36.83929813429808,3.0365555941047577,0.7367859626859616,89.29600865845099,30.547894387660094,5
iso_branin,composite,ei,True,none,0,0.0,gradient_boosting,4.507463942488008,2.6216024344687194,1.3592583564507212,0.5445675462452193,109.6581156508624,20.449763589261895,2.1931623130172477,0.40899527178523787,75.70153472925865,24.156802093031892,5
iso_branin,composite,logei,False,gaussian,0,0.25839,gradient_boosting,4.507463942488008,2.6216024344687194,1.3662595673852163,0.4343401390485437,108.16094018181589,20.02075336059063,2.1632188036363176,0.40041506721181275,76.7901364917601,22.559747041175918,5
iso_branin,composite,logei,False,gaussian,0,1.033559,gradient_boosting,4.507463942488008,2.6216024344687194,1.6519491807971942,0.448805447250479,113.22244255569126,19.50797093576091,2.2644488511138254,0.39015941871521814,87.54976305570588,24.387512267013257,5
iso_branin,composite,logei,False,gaussian,0,5.167794,gradient_boosting,4.507463942488008,2.6216024344687194,1.8063201931843202,0.44673626256499044,156.24785753407065,9.569919054522458,3.124957150681413,0.19139838109044927,92.99578971726068,25.557216991104408,5
iso_branin,composite,logei,True,none,0,0.0,gradient_boosting,4.507463942488008,2.6216024344687194,1.3592583564507212,0.5445675462452193,108.28648497134509,20.712999631697414,2.165729699426902,0.4142599926339482,75.70153472925865,24.156802093031892,5
iso_branin,composite,qnei,False,gaussian,0,0.25839,gradient_boosting,4.507463942488008,2.6216024344687194,1.37682843163206,0.34479176273318574,117.44810557091027,18.279045455495073,2.3489621114182055,0.3655809091099014,78.43294216530754,18.948349781248627,5
iso_branin,composite,qnei,False,gaussian,0,1.033559,gradient_boosting,4.507463942488008,2.6216024344687194,1.5389839299863497,0.3707259863371135,131.13358228215824,18.72847915695214,2.622671645643165,0.3745695831390428,83.23820202005024,18.98352884306882,5
iso_branin,composite,qnei,False,gaussian,0,5.167794,gradient_boosting,4.507463942488008,2.6216024344687194,1.5901369268029244,0.3473746992124064,154.1869717373474,20.775486611962585,3.0837394347469482,0.41550973223925164,91.46826563049129,25.806526918901586,5
iso_branin,composite,qnei,True,none,0,0.0,gradient_boosting,4.507463942488008,2.6216024344687194,1.2183784540183402,0.4879819676180466,118.05341595820835,17.318579934872123,2.361068319164167,0.3463715986974425,73.13142278173964,23.458342758353574,5
iso_branin,composite,random,False,gaussian,0,0.25839,gradient_boosting,4.507463942488008,2.6216024344687194,1.3660279228231464,0.47448031996442736,149.0179819994034,22.503339059355824,2.9803596399880674,0.4500667811871165,77.01697447013939,20.41086920440595,5
iso_branin,composite,random,False,gaussian,0,1.033559,gradient_boosting,4.507463942488008,2.6216024344687194,1.3660279228231464,0.47448031996442736,149.0179819994034,22.503339059355824,2.9803596399880674,0.4500667811871165,77.01697447013939,20.41086920440595,5
iso_branin,composite,random,False,gaussian,0,5.167794,gradient_boosting,4.507463942488008,2.6216024344687194,1.3660279228231464,0.47448031996442736,149.0179819994034,22.503339059355824,2.9803596399880674,0.4500667811871165,77.01697447013939,20.41086920440595,5
iso_branin,composite,random,True,none,0,0.0,gradient_boosting,4.507463942488008,2.6216024344687194,1.3660279228231464,0.47448031996442736,149.0179819994034,22.503339059355824,2.9803596399880674,0.4500667811871165,77.01697447013939,20.41086920440595,5
iso_branin,composite,sobol,False,gaussian,0,0.25839,gradient_boosting,4.507463942488008,2.6216024344687194,1.250769680634648,0.604259341001104,154.08294314643467,19.289414045957454,3.081658862928694,0.38578828091914913,74.50932392108992,25.462110623771284,5
iso_branin,composite,sobol,False,gaussian,0,1.033559,gradient_boosting,4.507463942488008,2.6216024344687194,1.250769680634648,0.604259341001104,154.08294314643467,19.289414045957454,3.081658862928694,0.38578828091914913,74.50932392108992,25.462110623771284,5
iso_branin,composite,sobol,False,gaussian,0,5.167794,gradient_boosting,4.507463942488008,2.6216024344687194,1.250769680634648,0.604259341001104,154.08294314643467,19.289414045957454,3.081658862928694,0.38578828091914913,74.50932392108992,25.462110623771284,5
iso_branin,composite,sobol,True,none,0,0.0,gradient_boosting,4.507463942488008,2.6216024344687194,1.250769680634648,0.604259341001104,154.08294314643467,19.289414045957454,3.081658862928694,0.38578828091914913,74.50932392108992,25.462110623771284,5
iso_branin,composite,ucb,False,gaussian,0,0.25839,gradient_boosting,4.507463942488008,2.6216024344687194,1.2469426759823912,0.3680340677422892,114.30835433077564,19.229967735634087,2.286167086615513,0.3845993547126818,82.96813423731143,19.733652928953255,5
iso_branin,composite,ucb,False,gaussian,0,1.033559,gradient_boosting,4.507463942488008,2.6216024344687194,1.6012366028768752,0.5000634385888454,127.80947173421073,20.0561097699651,2.5561894346842147,0.4011221953993022,87.97770865020146,24.16168929193978,5
iso_branin,composite,ucb,False,gaussian,0,5.167794,gradient_boosting,4.507463942488008,2.6216024344687194,1.4408408090682268,0.3710335803714534,140.6072875346793,11.282794408288396,2.812145750693586,0.22565588816576776,79.85468567481045,24.2707305281369,5
iso_branin,composite,ucb,True,none,0,0.0,gradient_boosting,4.507463942488008,2.6216024344687194,1.1824105381452363,0.4982065319954124,111.46068032150859,15.38816806087811,2.229213606430172,0.3077633612175624,72.93067844698066,24.079078388066524,5
