iteration,x0,x1,x2,x3,x4,objective_true,objective_observed,objective_true_deployed,input_error_l2,input_error_applied,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,3.0033679477896715,0.6524516488288785,2.6026363654825047,0.4689836211867622,1.6110232157240438,-1.0005901198454061,-1.0005901198454061,-1.0005901198454061,0.0,False,False,0.0,qnei,0.0,False,10,5077b779-4f68-4546-8dc0-4a2746c15919,slip,0.15,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,-1.0005901198454061,9.048311286534384,9.048311286534384,9.048311286534384,9.048311286534384,-1.0005901198454061,9.048311286534384,michalewicz
2,0.4270040294696573,2.1646719429357737,2.644428466875382,1.3367759402838328,3.0062717024781365,-0.9041066659867205,-0.9041066659867205,-0.9041066659867205,0.0,False,False,0.0,qnei,0.0,False,10,5077b779-4f68-4546-8dc0-4a2746c15919,slip,0.15,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,-0.9041066659867205,8.951827832675699,18.000139119210083,8.951827832675699,9.000069559605041,-0.9041066659867205,8.951827832675699,michalewicz
3,2.5928597954643946,1.0625347409922794,1.8088051076493177,2.3665676041036434,2.598423652312292,-0.4821873194693632,-0.4821873194693632,-0.4821873194693632,0.0,False,False,0.0,qnei,0.0,False,10,5077b779-4f68-4546-8dc0-4a2746c15919,slip,0.15,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,-0.4821873194693632,8.529908486158341,26.530047605368424,8.529908486158341,8.843349201789474,-0.4821873194693632,8.529908486158341,michalewicz
4,2.9324834426054185,0.45551426842114484,2.3423093136775615,0.43778531524264847,2.847944080472264,-0.9783677662708578,-0.9783677662708578,-0.9783677662708578,0.0,False,False,0.0,qnei,0.0,False,10,5077b779-4f68-4546-8dc0-4a2746c15919,slip,0.15,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,-0.4821873194693632,9.026088932959835,35.55613653832826,8.529908486158341,8.889034134582065,-0.4821873194693632,8.529908486158341,michalewicz
5,0.7103594437025119,2.680531730054245,0.9623259560190263,3.0468119599852646,1.6268241612762053,-0.1892230366634753,-0.1892230366634753,-0.1892230366634753,0.0,False,False,0.0,qnei,0.0,False,10,5077b779-4f68-4546-8dc0-4a2746c15919,slip,0.15,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,-0.1892230366634753,8.236944203352454,43.79308074168071,8.236944203352454,8.758616148336142,-0.1892230366634753,8.236944203352454,michalewicz
6,3.141592653589793,2.7445039781090403,0.0,3.141592653589793,0.49210719013260007,-0.3528820815145081,-0.3528820815145081,-0.3528820815145081,0.0,False,False,0.0,qnei,0.5192540999996709,False,10,5077b779-4f68-4546-8dc0-4a2746c15919,slip,0.15,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,-0.1892230366634753,8.400603248203486,52.1936839898842,8.236944203352454,8.698947331647366,-0.1892230366634753,8.236944203352454,michalewicz
7,0.0,0.7597837630412115,0.25699013894491163,3.141592653589793,3.141592653589793,-1.0539382301971565,-1.0539382301971565,-1.0539382301971565,0.0,False,False,0.0,qnei,0.3401445000054082,False,10,5077b779-4f68-4546-8dc0-4a2746c15919,slip,0.15,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,-0.1892230366634753,9.101659396886134,61.295343386770334,8.236944203352454,8.756477626681477,-0.1892230366634753,8.236944203352454,michalewicz
8,2.2227938683166624,2.581524970505525,1.7886949442372846,2.7784846333504105,1.4482747702688825,0.5934632082118182,0.5934632082118182,0.5934632082118182,0.0,False,False,0.0,qnei,0.4315235000103712,False,10,5077b779-4f68-4546-8dc0-4a2746c15919,slip,0.15,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,0.5934632082118182,7.45425795847716,68.7496013452475,7.45425795847716,8.593700168155937,0.5934632082118182,7.45425795847716,michalewicz
9,2.244254814205826,2.9125291178260966,2.284952694312916,2.9657576776622188,1.2570917289273784,1.362893916481808,1.362893916481808,1.362893916481808,0.0,False,False,0.0,qnei,0.3853586000041105,False,10,5077b779-4f68-4546-8dc0-4a2746c15919,slip,0.15,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,1.362893916481808,6.684827250207171,75.43442859545468,6.684827250207171,8.381603177272742,1.362893916481808,6.684827250207171,michalewicz
10,3.141592653589793,3.141592653589793,2.8622387311448203,3.141592653589793,0.0,-0.5236232132615146,-0.5236232132615146,-0.5236232132615146,0.0,False,False,0.0,qnei,0.4004797000088729,False,10,5077b779-4f68-4546-8dc0-4a2746c15919,slip,0.15,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,1.362893916481808,8.571344379950492,84.00577297540516,6.684827250207171,8.400577297540517,1.362893916481808,6.684827250207171,michalewicz
11,1.6462377584862968,3.141592653589793,1.7541286561905542,3.141592653589793,0.08340477578873179,-1.046026350915507,-1.046026350915507,-1.046026350915507,0.0,False,False,0.0,qnei,0.5297260000079405,False,10,5077b779-4f68-4546-8dc0-4a2746c15919,slip,0.15,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,1.362893916481808,9.093747517604486,93.09952049300965,6.684827250207171,8.463592772091786,1.362893916481808,6.684827250207171,michalewicz
12,3.141592653589793,3.141592653589793,3.141592653589793,3.141592653589793,1.5714468359497906,-1.051915073122807,-1.051915073122807,-1.051915073122807,0.0,False,False,0.0,qnei,0.46173450000060257,False,10,5077b779-4f68-4546-8dc0-4a2746c15919,slip,0.15,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,1.362893916481808,9.099636239811785,102.19915673282144,6.684827250207171,8.516596394401786,1.362893916481808,6.684827250207171,michalewicz
13,2.289726892855576,3.141592653589793,3.141592653589793,3.141592653589793,0.0,0.27301045108810423,0.27301045108810423,0.27301045108810423,0.0,False,False,0.0,qnei,0.44251660000008997,False,10,5077b779-4f68-4546-8dc0-4a2746c15919,slip,0.15,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,1.362893916481808,7.774710715600874,109.97386744842231,6.684827250207171,8.459528265263256,1.362893916481808,6.684827250207171,michalewicz
14,2.2679982063867765,3.141592653589793,2.4523848573288882,3.141592653589793,2.9113872275483645,0.3749465955804259,0.3749465955804259,0.3749465955804259,0.0,False,False,0.0,qnei,0.5701244999945629,False,10,5077b779-4f68-4546-8dc0-4a2746c15919,slip,0.15,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,1.362893916481808,7.672774571108552,117.64664201953086,6.684827250207171,8.403331572823634,1.362893916481808,6.684827250207171,michalewicz
15,2.220499186632404,3.141592653589793,3.141592653589793,0.7376164219462147,1.2866197828132,0.49224445770213493,0.49224445770213493,0.49224445770213493,0.0,False,False,0.0,qnei,0.5556802999926731,False,10,5077b779-4f68-4546-8dc0-4a2746c15919,slip,0.15,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,1.362893916481808,7.555476708986843,125.2021187285177,6.684827250207171,8.346807915234514,1.362893916481808,6.684827250207171,michalewicz
