dataset,objective,oracle_model,error_model,jitter_iteration,jitter_std,variant,acquisition,n_seeds,mean_response_l2_excess,median_response_l2_excess,mean_final_simple_regret_excess_true,median_final_simple_regret_excess_true,mean_auc_simple_regret_excess_true,median_auc_simple_regret_excess_true,std_auc_simple_regret_excess_true,ci95_low_auc_simple_regret_excess_true,ci95_high_auc_simple_regret_excess_true,mean_auc_excess_postonset_per_iter,mean_auc_simple_regret_true_jitter,mean_final_inference_simple_regret_excess_true,acq_opt_failures
powell,value,exact,spike,0,0.25,sp0.05-20,logei,5,0.0,0.0,0.01229409731786998,0.0105279763950307,0.5168646576835382,0.5143303806953723,0.5591233883281465,0.07534467062300296,0.9531532946038945,0.010548258320072211,2.2060509965244783,0.10253683207366533,0
powell,value,exact,spike,0,0.25,sp0.05-20,qnei,5,0.0,0.0,0.00755834510822728,0.0033674189561715,0.23074962313975583,0.1470510799146405,0.3379124110686464,0.01761332664764057,0.5339437339653493,0.004709175982443995,1.8571013480282723,0.043892642680607004,0
powell,value,exact,spike,0,0.25,sp0.05-5,logei,5,0.0,0.0,0.01229409731786998,0.0105279763950307,0.5168646576835382,0.5143303806953723,0.5591233883281465,0.06496998376130392,0.9583846447440735,0.010548258320072211,2.2060509965244783,0.10253683207366533,0
powell,value,exact,spike,0,0.25,sp0.05-5,qnei,5,0.0,0.0,0.00755834510822728,0.0033674189561715,0.23074962313975583,0.1470510799146405,0.3379124110686464,0.024988094278173324,0.5378686435039033,0.004709175982443995,1.8571013480282723,0.043892642680607004,0
powell,value,exact,spike,0,0.25,sp0.15-20,logei,5,0.0,0.0,0.010921866658471899,0.005599652832987199,0.7803220982804546,0.37827717516751913,0.9268027668665715,0.11323377101666354,1.5430324371381743,0.015924940781233764,2.4695084371213953,0.1402546831150244,0
powell,value,exact,spike,0,0.25,sp0.15-20,qnei,5,0.0,0.0,0.00346085276056896,0.0031870504421908996,0.07624868549300652,0.02057915076178718,0.123310130573771,0.009849246438028581,0.18827382627489142,0.0015560956223062536,1.7026004103815229,0.14951368769383572,0
powell,value,exact,spike,0,0.25,sp0.15-5,logei,5,0.0,0.0,0.0026347322621238195,0.0032064278423442998,0.4339089366282557,0.1650235910382123,0.8496119299927398,-0.12304123058870953,1.1587423012120002,0.008855284420984811,2.123095275469196,0.13895780884912984,0
powell,value,exact,spike,0,0.25,sp0.15-5,qnei,5,0.0,0.0,0.00253291085748934,0.0007503237202734002,0.17748523982214404,0.20518462519238906,0.2345542879897699,0.005894780919817626,0.35931343977117314,0.0036221477514723254,1.8038369647106602,0.14951368769383572,0
