dataset,objective,oracle_model,error_model,jitter_iteration,jitter_std,acquisition,n_seeds,n_acquisitions,mean_rank,mean_rank_normalized,mean_rank_absolute,mean_auc_simple_regret_excess_true,median_auc_simple_regret_excess_true,mean_auc_excess_postonset_per_iter,mean_auc_simple_regret_true_jitter,mean_response_l2_excess,condition_win
rosenbrock,value,exact,gaussian,0,1.0,logei,5,2,1.4,0.3999999999999999,1.2,-0.09701537357675587,-0.029439205679985037,-0.0019799055831990985,2.477486970883424,0.0,True
rosenbrock,value,exact,gaussian,0,1.0,qnei,5,2,1.6,0.6000000000000001,1.8,0.8634226600176618,0.08970589801260376,0.01762087061260534,3.4697565849315337,0.0,False
rosenbrock,value,exact,gaussian,0,5.0,logei,5,2,1.2,0.19999999999999996,1.1,1.1648203134110258,1.039015513776773,0.023771843130837265,3.739322657871206,0.0,True
rosenbrock,value,exact,gaussian,0,5.0,qnei,5,2,1.8,0.8,1.9,2.5346240689655293,1.2181461990562203,0.05172702181562304,5.140957993879401,0.0,False
