dataset,objective,acquisition,mean_rank_normalized,mean_rank_absolute,mean_auc_excess_postonset_per_iter,mean_auc_simple_regret_true_jitter,mean_response_l2_excess,condition_wins,conditions
weber_fechner,value,logei,0.3749999999999999,1.3499999999999999,0.03716375458539545,9.826470876452314,-0.0013541584886585262,8,8
weber_fechner,value,qnei,0.6250000000000001,1.6500000000000001,0.060607135509308165,11.012270415961938,0.035429720969626745,0,8
