iteration,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,noise_effort,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,-3.4605544678887856,9.74553686675851,-3.625783230289665,5.770978716400579,7.3979302339243205,-2.178303869216121,-1.2423625375440235,-2.5450219382129387,-7.860928070544513,-0.42069091674566117,-5.172957098306354,0.4104892994768138,0.5897704213862179,True,0.17928112190940415,logei,0.0,False,2.0,8,01c9ffe7-2e7f-49ff-808a-f41aa0ba5e3b,gaussian,1.0,0,exact,value,learned,0.5,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,0.4104892994768138,2.2139910323017986,2.2139910323017986,2.2139910323017986,2.2139910323017986,0.4104892994768138,2.2139910323017986,levy_10
2,-4.857095028977405,-6.305368863311703,-6.122709021913786,6.276553403100419,-1.5403162371154728,-4.881589896835479,1.8180570353082324,2.085445921169116,2.937160541203758,8.22712760897048,-6.9958777607606315,0.2824822027103648,0.779113492015551,True,0.49663128930518624,logei,0.0,False,2.0,8,01c9ffe7-2e7f-49ff-808a-f41aa0ba5e3b,gaussian,1.0,0,exact,value,learned,0.5,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,0.4104892994768138,2.3419981290682474,4.5559891613700465,2.2139910323017986,2.2779945806850233,0.2824822027103648,2.3419981290682474,levy_10
3,-2.5722574311520763,-4.307587249783749,-9.664358953510986,-6.36892125274541,-2.1066283740279435,-2.1337857982735153,2.3345588881400197,-0.954669423457073,2.1466133514294974,-5.538800291732544,-7.320257364012419,-0.3949587224150516,-0.365940995805442,True,0.029017726609609606,logei,0.0,False,2.0,8,01c9ffe7-2e7f-49ff-808a-f41aa0ba5e3b,gaussian,1.0,0,exact,value,learned,0.5,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,0.4104892994768138,3.019439054193664,7.5754282155637105,2.2139910323017986,2.525142738521237,0.2824822027103648,2.3419981290682474,levy_10
4,-3.4142124657649227,-8.07783132943706,-2.6832017066440805,-0.7964138502008424,4.379772877790282,7.3404973867082575,-8.963286949666518,9.12191821331799,4.402028504307356,9.775471973463084,-7.624457814034196,-0.35953658243578,0.4550385669157513,True,0.8145751493515313,logei,0.0,False,2.0,8,01c9ffe7-2e7f-49ff-808a-f41aa0ba5e3b,gaussian,1.0,0,exact,value,learned,0.5,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,0.4104892994768138,2.984016914214392,10.559445129778103,2.2139910323017986,2.639861282444526,0.2824822027103648,2.3419981290682474,levy_10
5,-2.499564886034009,0.045080238101624204,4.944469240369569,-3.7793810035347697,-1.0019144783080218,-4.47681294798707,-1.0166967459785354,0.19948015802741992,1.30055879529049,4.083814301840809,-5.1636002684237425,2.0834676156006213,1.5866946576331302,True,-0.4967729579674911,logei,0.0,False,2.0,8,01c9ffe7-2e7f-49ff-808a-f41aa0ba5e3b,gaussian,1.0,0,exact,value,learned,0.5,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,2.0834676156006213,0.541012716177991,11.100457845956093,0.541012716177991,2.2200915691912186,2.0834676156006213,0.541012716177991,levy_10
6,-2.616472236451301,3.612269680896345,9.313285594322998,-1.8358036728829683,-2.216079336437599,-9.26830764854344,1.3575696021905856,-2.489136056232215,-0.29053708170732756,5.1831044980860055,-4.004482254938301,0.1593208227369302,0.2325327909931591,True,0.07321196825622889,logei,0.5806320999981835,False,2.0,8,01c9ffe7-2e7f-49ff-808a-f41aa0ba5e3b,gaussian,1.0,0,exact,value,learned,0.5,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,2.0834676156006213,2.465159509041682,13.565617354997775,0.541012716177991,2.2609362258329626,2.0834676156006213,0.541012716177991,levy_10
7,-2.4394742814864863,-0.9583229853091113,3.618452996069101,-4.497199717050359,-0.7055701723366661,-3.1287177866310922,-1.62940676990685,0.89202577716802,1.7511792335954124,3.5574159608125417,-5.499765203768031,2.061964824469564,1.6925918950316665,True,-0.36937292943789735,logei,0.38422429998172447,False,2.0,8,01c9ffe7-2e7f-49ff-808a-f41aa0ba5e3b,gaussian,1.0,0,exact,value,learned,0.5,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,2.0834676156006213,0.5625155073090484,14.128132862306824,0.541012716177991,2.0183046946152605,2.061964824469564,0.5625155073090484,levy_10
8,-3.247073087182422,-1.9649391695874605,3.4449975972477453,-0.052469610966827396,0.43712186323851904,-2.528379270845199,-2.6668105398474373,2.627657994020307,1.8980074731050183,7.9947157117391825,-5.670636632020785,1.813459881526902,1.6250053463341476,True,-0.18845453519275446,logei,0.5117516000173055,False,2.0,8,01c9ffe7-2e7f-49ff-808a-f41aa0ba5e3b,gaussian,1.0,0,exact,value,learned,0.5,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,2.0834676156006213,0.8110204502517102,14.939153312558535,0.541012716177991,1.8673941640698168,2.061964824469564,0.5625155073090484,levy_10
9,-2.8964637846751575,-8.746280265245485,2.5750170995676993,-5.24577412419402,-4.942132133688544,-4.49496884806214,-0.2044849901410008,2.8198782709221217,6.6279643171462235,6.2939680904722195,-6.370761944551823,0.9702716826878769,1.3110017683902635,True,0.3407300857023866,logei,0.718827800010331,False,2.0,8,01c9ffe7-2e7f-49ff-808a-f41aa0ba5e3b,gaussian,1.0,0,exact,value,learned,0.5,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,2.0834676156006213,1.6542086490907355,16.593361961649272,0.541012716177991,1.843706884627697,2.061964824469564,0.5625155073090484,levy_10
10,-1.6550203084266086,6.545324715501378,5.888704963339429,-8.717637277160375,-1.5467731528942175,-1.4532010553393886,-1.3877534587022302,-0.5385697378324797,2.5557602763977276,5.1006967025039724,-4.475028192310561,1.248207591192054,1.001723022344048,True,-0.24648456884800596,logei,0.9042861000052653,False,2.0,8,01c9ffe7-2e7f-49ff-808a-f41aa0ba5e3b,gaussian,1.0,0,exact,value,learned,0.5,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,2.0834676156006213,1.3762727405865582,17.96963470223583,0.541012716177991,1.796963470223583,2.061964824469564,0.5625155073090484,levy_10
