iteration,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,noise_effort,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,7.404984079401693,-4.263655818248893,2.062963001031237,5.550681658403576,4.321492592071305,8.307602409810151,7.207872983657694,8.36475258097525,-9.468245310648056,-1.2550399974098259,-0.30111346045423915,0.568215037462527,-3.6355650118394944,True,-4.203780049302021,logei,0.0,False,2.0,9,3d818301-5483-4c50-b158-8e1c85392e40,gaussian,5.0,0,exact,value,learned,12.5,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,0.568215037462527,2.056265294316085,2.056265294316085,2.056265294316085,2.056265294316085,0.568215037462527,2.056265294316085,levy_10
2,-8.69691605259785,-9.887478986412141,6.612428739425141,9.666044885723512,5.692197053453592,-3.687930200434537,4.106674091789076,-4.016378536035066,4.814969657514974,-4.40505560503426,5.65181830656263,-1.043746709453171,0.8813233575692341,True,1.925070067022405,logei,0.0,False,2.0,9,3d818301-5483-4c50-b158-8e1c85392e40,gaussian,5.0,0,exact,value,learned,12.5,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,0.568215037462527,3.6682270412317832,5.724492335547868,2.056265294316085,2.862246167773934,-1.043746709453171,3.6682270412317832,levy_10
3,9.754814937891535,9.72477098560477,7.6572513399335165,8.256201035678359,4.164138282063449,1.0899375452701747,8.46476416140441,-8.205384402913749,-2.5973690971998504,2.118778870185258,-0.4454020616262877,-0.2721350099698567,4.461909450584743,True,4.7340444605546,logei,0.0,False,2.0,9,3d818301-5483-4c50-b158-8e1c85392e40,gaussian,5.0,0,exact,value,learned,12.5,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,0.568215037462527,2.896615341748469,8.621107677296337,2.056265294316085,2.873702559098779,-0.2721350099698567,2.896615341748469,levy_10
4,5.857157609944565,-6.098272130419069,-8.754930051666731,-7.469631855201635,9.255631698343254,-7.344509255411391,-5.478033452736573,-2.458872580875626,2.468432826815919,5.641922613386054,-8.427022124614377,-1.3651369152315098,-3.5078123553202265,True,-2.1426754400887167,logei,0.0,False,2.0,9,3d818301-5483-4c50-b158-8e1c85392e40,gaussian,5.0,0,exact,value,learned,12.5,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,0.568215037462527,3.989617247010122,12.610724924306458,2.056265294316085,3.1526812310766146,-0.2721350099698567,2.896615341748469,levy_10
5,8.624749062860705,5.255834486975727,-3.580717645513869,-6.213359611435381,1.9190577557406634,1.8937845352297913,-4.650632823390415,-6.612143738873215,5.32934514960316,3.453505051614414,6.004987014651622,0.09938149183251282,0.15744187288030545,True,0.058060381047792625,logei,0.0,False,2.0,9,3d818301-5483-4c50-b158-8e1c85392e40,gaussian,5.0,0,exact,value,learned,12.5,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,0.568215037462527,2.5250988399460996,15.135823764252558,2.056265294316085,3.0271647528505117,-0.2721350099698567,2.896615341748469,levy_10
6,4.956553854914273,8.915436270382719,9.626313397825,9.408589716119138,2.5849361960135506,0.8565582116929001,7.394815706401135,-10.0,1.842088943670993,0.002069026639470028,5.537655389016815,-1.738538434045661,-0.8495293452952901,True,0.889009088750371,logei,0.3377304999739863,False,2.0,9,3d818301-5483-4c50-b158-8e1c85392e40,gaussian,5.0,0,exact,value,learned,12.5,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,0.568215037462527,4.363018765824274,19.498842530076832,2.056265294316085,3.2498070883461385,-0.2721350099698567,2.896615341748469,levy_10
7,10.0,10.0,8.12765760349463,8.537171880244143,4.432203044306998,0.8822286955117834,9.553892219762247,-9.955911268613658,-3.8149127628312285,3.3910393782415937,-2.4666545608733945,-2.5962857326711766,-4.102538360189049,True,-1.5062526275178727,logei,0.5255348999635316,False,2.0,9,3d818301-5483-4c50-b158-8e1c85392e40,gaussian,5.0,0,exact,value,learned,12.5,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,0.568215037462527,5.220766064449789,24.71960859452662,2.056265294316085,3.5313726563609458,-0.2721350099698567,2.896615341748469,levy_10
8,9.103652382108972,9.211810109062373,6.841983854726394,7.154441875819608,3.7499686369317025,1.1868883147641478,7.016235250665585,-7.776146713942318,-1.1758542847045916,1.6516212365858214,1.2422980829434713,0.3303654845310757,4.029626000761951,True,3.699260516230875,logei,0.5431532000075094,False,2.0,9,3d818301-5483-4c50-b158-8e1c85392e40,gaussian,5.0,0,exact,value,learned,12.5,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,0.568215037462527,2.2941148472475366,27.013723441774154,2.056265294316085,3.3767154302217692,-0.2721350099698567,2.896615341748469,levy_10
9,10.0,10.0,10.0,10.0,5.465809711997504,0.8496119740145368,10.0,-7.8357796031119635,-6.828113377478128,1.4352907595040194,-3.991497295591999,-3.8739405313178414,-10.258948331852677,True,-6.385007800534836,logei,0.6301246999646537,False,2.0,9,3d818301-5483-4c50-b158-8e1c85392e40,gaussian,5.0,0,exact,value,learned,12.5,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,0.568215037462527,6.498420863096454,33.51214430487061,2.056265294316085,3.7235715894300676,-0.2721350099698567,2.896615341748469,levy_10
10,10.0,10.0,7.738367236630146,10.0,3.520875050187586,-0.8069949852542427,10.0,-10.0,1.7117557684331903,4.957776210099924,0.21923856115679596,-3.4030802242490776,-2.3450506496551706,True,1.058029574593907,logei,0.8398213000036776,False,2.0,9,3d818301-5483-4c50-b158-8e1c85392e40,gaussian,5.0,0,exact,value,learned,12.5,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,0.568215037462527,6.02756055602769,39.5397048608983,2.056265294316085,3.9539704860898297,-0.2721350099698567,2.896615341748469,levy_10
11,9.601844485665787,9.65307123265724,7.283489168503745,7.607251732042076,4.104700228081617,1.726578885405391,7.430221298446243,-6.8635692643709305,-2.79689486768125,0.6463600890098906,0.7659953321423969,-0.5102174410515871,6.123779625572704,True,6.633997066624291,logei,0.6848588000284508,False,0.75,9,3d818301-5483-4c50-b158-8e1c85392e40,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,0.568215037462527,3.1346977728301995,42.6744026337285,2.056265294316085,3.8794911485207724,-0.5102174410515871,3.1346977728301995,levy_10
12,7.854052619074525,10.0,7.5143792445007564,1.3779307544939474,4.377369699548536,0.24220994133890664,1.5545110752938287,-10.0,-3.4581797355073465,-0.7364960064065479,0.7370070323506905,-0.3187473283781871,4.039503763161809,True,4.358251091539996,logei,0.8388175000436604,False,0.75,9,3d818301-5483-4c50-b158-8e1c85392e40,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,0.568215037462527,2.9432276601567993,45.6176302938853,2.056265294316085,3.8014691911571084,-0.5102174410515871,3.1346977728301995,levy_10
13,10.0,10.0,6.901252431864666,10.0,3.4519128044533,8.560715400250288,10.0,-4.522514085165011,-3.1352502969951312,3.5214756900834594,0.8486359606703912,-2.348544500887458,13.04931026638169,True,15.397854767269148,logei,0.8781907000229694,False,0.75,9,3d818301-5483-4c50-b158-8e1c85392e40,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,0.568215037462527,4.97302483266607,50.59065512655137,2.056265294316085,3.8915888558885667,-2.348544500887458,4.97302483266607,levy_10
14,9.721984125988499,10.0,3.9087764924833346,10.0,2.1656633144825395,10.0,10.0,-9.476491184764177,-3.5438548637012364,7.2653250797893,0.6567886468661807,-3.884943160340297,-4.877619302074827,True,-0.9926761417345298,logei,1.0799396999645978,False,0.75,9,3d818301-5483-4c50-b158-8e1c85392e40,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,0.568215037462527,6.509423492118909,57.10007861867028,2.056265294316085,4.078577044190735,-2.348544500887458,4.97302483266607,levy_10
15,10.0,10.0,7.61768350608728,10.0,3.623100792851585,10.0,10.0,-3.237687432032082,-3.2737805326877485,3.8894512364467606,0.42436922648141756,-3.0018394013262792,-0.20715207543658254,True,2.7946873258896967,logei,0.950719200016465,False,0.75,9,3d818301-5483-4c50-b158-8e1c85392e40,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,0.568215037462527,5.626319733104891,62.726398351775174,2.056265294316085,4.181759890118345,-2.348544500887458,4.97302483266607,levy_10
16,9.98435841338208,9.982545065944718,6.690182580031552,9.907103570371445,3.4262288052809446,7.778226162717557,9.908585728212236,-5.066709567884128,-3.0658691587756746,3.303137872993366,0.9620713188335116,-2.2924868459842886,-6.762705162701858,True,-4.470218316717569,logei,0.8752617000136524,False,0.75,9,3d818301-5483-4c50-b158-8e1c85392e40,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,0.568215037462527,4.916967177762901,67.64336552953807,2.056265294316085,4.22771034559613,-2.348544500887458,4.97302483266607,levy_10
17,10.0,10.0,9.591994257713965,7.066188121181462,5.27278551665071,2.9505356699680503,6.978338875686028,-3.648811460142052,-0.8662757481453562,-1.793691037089635,1.4150683522456313,-1.2491146698035696,-8.545814147873557,True,-7.296699478069987,logei,0.5893083999981172,False,0.75,9,3d818301-5483-4c50-b158-8e1c85392e40,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,0.568215037462527,3.873595001582182,71.51696053112026,2.056265294316085,4.206880031242369,-2.348544500887458,4.97302483266607,levy_10
18,5.274653906897909,7.457973543515999,7.010634243848557,4.326734833361942,3.5109251475562115,2.430751129944319,2.1720705757352423,-4.868087242767497,-5.250406203609996,-4.8973488108989045,4.836103008985204,1.5031026575878015,0.5908012738460701,True,-0.9123013837417314,logei,0.7803736999630928,False,0.75,9,3d818301-5483-4c50-b158-8e1c85392e40,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.5031026575878015,1.1213776741908108,72.63833820531107,1.1213776741908108,4.035463233628393,-2.348544500887458,4.97302483266607,levy_10
19,8.401209933516842,5.6894187163037575,6.742515252553359,0.07522090437414568,7.450936810107711,2.4783235731238533,1.0337451337641028,-2.8620476900929,-0.6121620505729385,-1.0280858978206397,-2.0669208305429305,1.5309941049558153,9.837526545654814,True,8.306532440698998,logei,0.7317621000111103,False,0.75,9,3d818301-5483-4c50-b158-8e1c85392e40,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.5309941049558153,1.093486226822797,73.73182443213386,1.093486226822797,3.880622338533361,-2.348544500887458,4.97302483266607,levy_10
20,8.874776662058816,4.357999398046237,6.634173150594371,-2.1135214170295202,9.028029871030855,2.548378922859347,-0.5991148867915682,-0.36554220509027124,0.34666724045766906,-1.6628538257623335,-3.6369051464179867,0.8286159210117356,5.934770989820757,True,5.106155068809022,logei,0.5674238999490626,False,0.75,9,3d818301-5483-4c50-b158-8e1c85392e40,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.5309941049558153,1.7958644107668766,75.52768884290074,1.093486226822797,3.776384442145037,-2.348544500887458,4.97302483266607,levy_10
21,5.997944866983691,4.018571024307504,6.69483218792442,-3.386189666850891,9.320238250680344,8.9294165059382,0.7036802472482069,-7.488629637741967,1.5172855928006679,-1.4978432465877272,-2.905400500882248,-0.006759559322511032,0.27498873267583956,True,0.2817482919983506,logei,1.9429978999542072,False,0.75,9,3d818301-5483-4c50-b158-8e1c85392e40,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.5309941049558153,2.6312398911011234,78.15892873400186,1.093486226822797,3.721853749238184,-2.348544500887458,4.97302483266607,levy_10
22,9.729356423846136,7.224446526138572,6.820146751546185,0.43262409831800064,6.130563982196264,-1.0630974957955759,-1.3108062778487037,2.2277321449062906,-4.475889213196232,-3.905617494338046,-0.12067799157956807,0.7358942662442786,1.711628255626064,True,0.9757339893817855,logei,0.9051122000091709,False,0.75,9,3d818301-5483-4c50-b158-8e1c85392e40,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.5309941049558153,1.8885860655343336,80.0475147995362,1.093486226822797,3.638523399978918,-2.348544500887458,4.97302483266607,levy_10
23,8.685687068705679,3.8404851780848017,6.647794660959392,2.8074814737457685,6.73968094885326,-5.24981432841998,0.5825582533776551,2.185830843214149,1.5499042703372279,2.0141049064550898,-2.8553364086180095,1.3437041781518837,1.8889202536972305,True,0.5452160755453468,logei,0.6601520000258461,False,0.75,9,3d818301-5483-4c50-b158-8e1c85392e40,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.5309941049558153,1.2807761536267286,81.32829095316293,1.093486226822797,3.536012650137519,-2.348544500887458,4.97302483266607,levy_10
24,10.0,10.0,6.575887665660328,-0.715732803396265,8.348119844565947,-1.6825369559857655,9.439171564718443,-4.80142031386279,-2.5672609520815435,-5.302600182470845,-4.966399159328815,-1.609142865661988,-5.155810040050904,True,-3.546667174388916,logei,1.1491096999961883,False,0.75,9,3d818301-5483-4c50-b158-8e1c85392e40,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.5309941049558153,4.2336231974406004,85.56191415060354,1.093486226822797,3.5650797562751477,-2.348544500887458,4.97302483266607,levy_10
25,10.0,6.57942798317763,7.10879171302265,3.90388122102321,6.446929990398174,6.177076877670628,2.9217690805474175,-2.4301011358005935,-1.4253261329393385,2.5859280795538475,-2.1601832111489125,0.2330277848033555,-0.8604995195355174,True,-1.093527304338873,logei,0.8857542999903671,False,0.75,9,3d818301-5483-4c50-b158-8e1c85392e40,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.5309941049558153,2.3914525469752568,87.9533666975788,1.093486226822797,3.518134667903152,-2.348544500887458,4.97302483266607,levy_10
26,6.744993380226073,5.625812218290316,6.7477219082366435,6.334125683622484,3.408972846084439,0.5587776030850689,0.7750587369372381,-0.6562902725310086,-0.8671337185147281,-0.3697774915132325,4.49707828010397,1.472222059726761,1.4357330434315931,True,-0.036489016295167875,logei,0.7843424999737181,False,0.75,9,3d818301-5483-4c50-b158-8e1c85392e40,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.5309941049558153,1.1522582720518513,89.10562496963065,1.093486226822797,3.4271394219088713,-2.348544500887458,4.97302483266607,levy_10
