iteration,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,noise_effort,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,9.120034192579507,-5.846363798417062,6.568897705490613,-7.014357538359595,0.25609232873129706,-7.2816079195898675,3.7807295956226223,6.834954486245579,-1.4898200519004678,9.138520069067326,6.506658127695964,-1.157811806498557,-1.5006905962625003,True,-0.34287878976394337,logei,0.0,False,2.0,10,5ec9fd0d-78b3-44cd-92eb-87a9ca1a0489,gaussian,1.0,0,exact,value,learned,0.5,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,-1.157811806498557,3.7822921382771693,3.7822921382771693,3.7822921382771693,3.7822921382771693,-1.157811806498557,3.7822921382771693,levy_10
2,-3.2356937505684797,1.5152109588902718,5.066037294169538,6.54207874049591,8.668769417031626,-7.100106101275454,4.911604220878749,-7.212972122643553,8.130575122258538,-5.477711326509452,7.064794998112124,-0.20877564190001702,-0.7901292662850954,True,-0.5813536243850783,logei,0.0,False,2.0,10,5ec9fd0d-78b3-44cd-92eb-87a9ca1a0489,gaussian,1.0,0,exact,value,learned,0.5,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,-0.20877564190001702,2.833255973678629,6.615548111955798,2.833255973678629,3.307774055977899,-0.20877564190001702,2.833255973678629,levy_10
3,-3.873642689357524,9.396607364126435,0.3566842723373931,-3.550508824678773,-4.351329656706408,2.11729991639352,-3.324710865613234,3.5729754701628575,-6.911498590782119,-5.0044896120743365,7.397884921122195,0.45606599894833727,-1.3470189647071256,True,-1.803084963655463,logei,0.0,False,2.0,10,5ec9fd0d-78b3-44cd-92eb-87a9ca1a0489,gaussian,1.0,0,exact,value,learned,0.5,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,0.45606599894833727,2.168414332830275,8.783962444786074,2.168414332830275,2.9279874815953577,-0.20877564190001702,2.833255973678629,levy_10
4,2.0073564087183815,-4.760338880589325,-7.011701988380235,-7.2642170102962105,-5.021581248170072,-2.3435066685918553,2.98158113248871,6.751275201221233,5.52063894020953,-3.2096884953116263,-7.028625234553525,0.27876479459721293,0.1853003898278276,True,-0.09346440476938533,logei,0.0,False,2.0,10,5ec9fd0d-78b3-44cd-92eb-87a9ca1a0489,gaussian,1.0,0,exact,value,learned,0.5,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,0.45606599894833727,2.345715537181399,11.129677981967472,2.168414332830275,2.782419495491868,0.27876479459721293,2.345715537181399,levy_10
5,-0.8596122661526415,-1.242712846223995,1.4843517980603984,-2.534615529594186,2.676501147241977,-7.707112820416979,-5.338190515371233,5.344820340774543,9.742485437801879,6.160021586447218,6.859312880498479,0.1399951525674407,1.0382411135417144,True,0.8982459609742738,logei,0.0,False,2.0,10,5ec9fd0d-78b3-44cd-92eb-87a9ca1a0489,gaussian,1.0,0,exact,value,learned,0.5,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,0.45606599894833727,2.4844851792111715,13.614163161178643,2.168414332830275,2.7228326322357286,0.1399951525674407,2.4844851792111715,levy_10
6,-2.6108212234177275,-1.871829328833066,-4.385772486467598,-4.593241504318473,-0.5795335164904138,-6.020690156265167,-7.053539699328638,7.798053633070942,10.0,3.7584603081308625,1.251251076485347,-0.13076797312369062,-0.8518399242548838,True,-0.7210719511311932,logei,0.41815519996453077,False,2.0,10,5ec9fd0d-78b3-44cd-92eb-87a9ca1a0489,gaussian,1.0,0,exact,value,learned,0.5,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,0.45606599894833727,2.755248304902303,16.369411466080948,2.168414332830275,2.7282352443468247,0.1399951525674407,2.4844851792111715,levy_10
7,-2.2599259762602797,-1.2387102717640637,2.062387181492964,-1.7208134824862074,4.533530566685413,-9.674852549668524,-9.030731585628677,6.0574517288582825,10.0,9.34222924543002,9.221767794424181,-1.837575159385322,-1.4015009496784503,True,0.4360742097068717,logei,0.7391472000163049,False,2.0,10,5ec9fd0d-78b3-44cd-92eb-87a9ca1a0489,gaussian,1.0,0,exact,value,learned,0.5,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,0.45606599894833727,4.462055491163934,20.83146695724488,2.168414332830275,2.9759238510349832,0.1399951525674407,2.4844851792111715,levy_10
8,-0.10009109233267498,-1.4328306900192977,3.3336410885761527,-1.9060204518074575,3.8283235094260895,-8.458792766147074,-4.6128407545566885,4.5870320705301975,10.0,7.10068317898083,8.440298595616637,0.842572678638595,-0.0689644863948341,True,-0.9115371650334291,logei,0.4323723000125028,False,2.0,10,5ec9fd0d-78b3-44cd-92eb-87a9ca1a0489,gaussian,1.0,0,exact,value,learned,0.5,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,0.842572678638595,1.7819076531400173,22.6133746103849,1.7819076531400173,2.8266718262981123,0.1399951525674407,2.4844851792111715,levy_10
9,-1.0940639558444485,-0.13361637582878635,2.8706514766584403,-1.9483564329687657,3.2591141088945252,-7.703754910104157,-5.71119393039316,4.806979984163903,9.183327652364587,6.510070974168886,8.794916960305418,0.4007221551715644,-0.23491617621397853,True,-0.6356383313855429,logei,0.8739150000037625,False,2.0,10,5ec9fd0d-78b3-44cd-92eb-87a9ca1a0489,gaussian,1.0,0,exact,value,learned,0.5,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,0.842572678638595,2.2237581766070478,24.837132786991948,1.7819076531400173,2.759681420776883,0.1399951525674407,2.4844851792111715,levy_10
10,-0.4061705357542059,-1.8354308363068588,1.0744954943333913,-2.814041572095309,2.361359734323046,-7.592015532299194,-4.514650743295239,5.370406682291166,10.0,5.742162662598056,5.883359916746196,0.28735270258874257,0.837359976710235,True,0.5500072741214924,logei,0.6989413999835961,False,2.0,10,5ec9fd0d-78b3-44cd-92eb-87a9ca1a0489,gaussian,1.0,0,exact,value,learned,0.5,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,0.842572678638595,2.3371276291898697,27.174260416181816,1.7819076531400173,2.7174260416181815,0.1399951525674407,2.4844851792111715,levy_10
